# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,17709468.3039503
0.0050000,0.0050000,0.0050000,11107780.3430334
0.0100000,0.0100000,0.0100000,7319967.9264745
0.0150000,0.0150000,0.0150000,5029328.9545529
0.0200000,0.0200000,0.0200000,3593940.8769179
0.0250000,0.0250000,0.0250000,2659667.2794710
0.0300000,0.0300000,0.0300000,2026497.2939801
0.0350000,0.0350000,0.0350000,1580411.7843158
0.0400000,0.0400000,0.0400000,1254891.8609418
0.0450000,0.0450000,0.0450000,1010142.8166792
0.0500000,0.0500000,0.0500000,818735.2775210
0.0550000,0.0550000,0.0550000,663497.0921860
0.0600000,0.0600000,0.0600000,542294.2408576
0.0650000,0.0650000,0.0650000,447877.0255388
0.0700000,0.0700000,0.0700000,374998.1192104
0.0750000,0.0750000,0.0750000,319780.7719268
0.0800000,0.0800000,0.0800000,274685.7429420
0.0850000,0.0850000,0.0850000,233806.7534657
0.0900000,0.0900000,0.0900000,200323.1169583
0.0950000,0.0950000,0.0950000,172783.2141189
0.1000000,0.1000000,0.1000000,150018.4548864
0.1050000,0.1050000,0.1050000,131085.8704041
0.1100000,0.1100000,0.1100000,115223.3707463
0.1150000,0.1150000,0.1150000,101814.3648477
0.1200000,0.1200000,0.1200000,90359.9672216
0.1250000,0.1250000,0.1250000,80457.6017090
0.1300000,0.1300000,0.1300000,71784.8864121
0.1350000,0.1350000,0.1350000,64087.5528806
0.1400000,0.1400000,0.1400000,57170.0406843
0.1450000,0.1450000,0.1450000,50887.4609887
0.1500000,0.1500000,0.1500000,45137.8934604
0.1550000,0.1550000,0.1550000,39854.4281581
0.1600000,0.1600000,0.1600000,34996.8727283
0.1650000,0.1650000,0.1650000,30543.4744729
0.1700000,0.1700000,0.1700000,26483.2470712
0.1750000,0.1750000,0.1750000,22809.5042829
0.1800000,0.1800000,0.1800000,19515.0263580
0.1850000,0.1850000,0.1850000,16589.0087922
0.1900000,0.1900000,0.1900000,14015.6671021
0.1950000,0.1950000,0.1950000,11774.1695561
0.2000000,0.2000000,0.2000000,9839.4742226
0.2050000,0.2050000,0.2050000,8183.6503301
0.2100000,0.2100000,0.2100000,6777.3361099
0.2150000,0.2150000,0.2150000,5591.0890057
0.2200000,0.2200000,0.2200000,4596.4885381
0.2250000,0.2250000,0.2250000,3766.9381139
0.2300000,0.2300000,0.2300000,3078.1720636
0.2350000,0.2350000,0.2350000,2508.5089554
0.2400000,0.2400000,0.2400000,2038.9069229
0.2450000,0.2450000,0.2450000,1664.7639866
0.2500000,0.2500000,0.2500000,1348.1967891
0.2550000,0.2550000,0.2550000,1089.1300607
0.2600000,0.2600000,0.2600000,877.5040217
0.2650000,0.2650000,0.2650000,704.9123578
0.2700000,0.2700000,0.2700000,564.3670426
0.2750000,0.2750000,0.2750000,450.0835506
0.2800000,0.2800000,0.2800000,357.2898449
0.2850000,0.2850000,0.2850000,282.0598435
0.2900000,0.2900000,0.2900000,221.1704090
0.2950000,0.2950000,0.2950000,171.9799647
0.3000000,0.3000000,0.3000000,132.3264059
0.3050000,0.3050000,0.3050000,100.4418534
0.3100000,0.3100000,0.3100000,74.8818720
0.3150000,0.3150000,0.3150000,54.4669631
0.3200000,0.3200000,0.3200000,38.2343706
0.3250000,0.3250000,0.3250000,25.3984917
0.3300000,0.3300000,0.3300000,15.3184148
0.3350000,0.3350000,0.3350000,7.4712211
0.3400000,0.3400000,0.3400000,1.4293378
0.3450000,0.3450000,0.3450000,-3.1608333
0.3500000,0.3500000,0.3500000,-6.6020281
0.3550000,0.3550000,0.3550000,-9.1690181
0.3600000,0.3600000,0.3600000,-11.1158338
0.3650000,0.3650000,0.3650000,-12.6477947
0.3700000,0.3700000,0.3700000,-13.8820480
0.3750000,0.3750000,0.3750000,-14.8566468
0.3800000,0.3800000,0.3800000,-15.5801449
0.3850000,0.3850000,0.3850000,-16.0640388
0.3900000,0.3900000,0.3900000,-16.3283461
0.3950000,0.3950000,0.3950000,-16.4001469
0.4000000,0.4000000,0.4000000,-16.3144285
0.4050000,0.4050000,0.4050000,-16.1176003
0.4100000,0.4100000,0.4100000,-15.8670672
0.4150000,0.4150000,0.4150000,-15.6162362
0.4200000,0.4200000,0.4200000,-15.3929358
0.4250000,0.4250000,0.4250000,-15.1972506
0.4300000,0.4300000,0.4300000,-15.0195638
0.4350000,0.4350000,0.4350000,-14.8513170
0.4400000,0.4400000,0.4400000,-14.6808180
0.4450000,0.4450000,0.4450000,-14.4937315
0.4500000,0.4500000,0.4500000,-14.2854411
0.4550000,0.4550000,0.4550000,-14.0677620
0.4600000,0.4600000,0.4600000,-13.8580200
0.4650000,0.4650000,0.4650000,-13.6624630
0.4700000,0.4700000,0.4700000,-13.4724789
0.4750000,0.4750000,0.4750000,-13.2741870
0.4800000,0.4800000,0.4800000,-13.0583292
0.4850000,0.4850000,0.4850000,-12.8231990
0.4900000,0.4900000,0.4900000,-12.5715622
0.4950000,0.4950000,0.4950000,-12.3060937
0.5000000,0.5000000,0.5000000,-12.0268690
0.5050000,0.5050000,0.5050000,-11.7305296
0.5100000,0.5100000,0.5100000,-11.4110306
0.5150000,0.5150000,0.5150000,-11.0627117
0.5200000,0.5200000,0.5200000,-10.6839202
0.5250000,0.5250000,0.5250000,-10.2784988
0.5300000,0.5300000,0.5300000,-9.8545702
0.5350000,0.5350000,0.5350000,-9.4218986
0.5400000,0.5400000,0.5400000,-8.9894030
0.5450000,0.5450000,0.5450000,-8.5638805
0.5500000,0.5500000,0.5500000,-8.1501217
0.5550000,0.5550000,0.5550000,-7.7516283
0.5600000,0.5600000,0.5600000,-7.3709190
0.5650000,0.5650000,0.5650000,-7.0092203
0.5700000,0.5700000,0.5700000,-6.6661789
0.5750000,0.5750000,0.5750000,-6.3401505
0.5800000,0.5800000,0.5800000,-6.0289611
0.5850000,0.5850000,0.5850000,-5.7306629
0.5900000,0.5900000,0.5900000,-5.4439476
0.5950000,0.5950000,0.5950000,-5.1681924
0.6000000,0.6000000,0.6000000,-4.9032874
0.6050000,0.6050000,0.6050000,-4.6494019
0.6100000,0.6100000,0.6100000,-4.4067853
0.6150000,0.6150000,0.6150000,-4.1756343
0.6200000,0.6200000,0.6200000,-3.9560252
0.6250000,0.6250000,0.6250000,-3.7478922
0.6300000,0.6300000,0.6300000,-3.5510348
0.6350000,0.6350000,0.6350000,-3.3651402
0.6400000,0.6400000,0.6400000,-3.1898095
0.6450000,0.6450000,0.6450000,-3.0245847
0.6500000,0.6500000,0.6500000,-2.8689711
0.6550000,0.6550000,0.6550000,-2.7224566
0.6600000,0.6600000,0.6600000,-2.5845258
0.6650000,0.6650000,0.6650000,-2.4546708
0.6700000,0.6700000,0.6700000,-2.3323987
0.6750000,0.6750000,0.6750000,-2.2172367
0.6800000,0.6800000,0.6800000,-2.1087346
0.6850000,0.6850000,0.6850000,-2.0064674
0.6900000,0.6900000,0.6900000,-1.9100347
0.6950000,0.6950000,0.6950000,-1.8190616
0.7000000,0.7000000,0.7000000,-1.7331974
0.7050000,0.7050000,0.7050000,-1.6521150
0.7100000,0.7100000,0.7100000,-1.5755093
0.7150000,0.7150000,0.7150000,-1.5030965
0.7200000,0.7200000,0.7200000,-1.4346123
0.7250000,0.7250000,0.7250000,-1.3698109
0.7300000,0.7300000,0.7300000,-1.3084637
0.7350000,0.7350000,0.7350000,-1.2503577
0.7400000,0.7400000,0.7400000,-1.1952950
0.7450000,0.7450000,0.7450000,-1.1430912
0.7500000,0.7500000,0.7500000,-1.0935746
0.7550000,0.7550000,0.7550000,-1.0465851
0.7600000,0.7600000,0.7600000,-1.0019735
0.7650000,0.7650000,0.7650000,-0.9596008
0.7700000,0.7700000,0.7700000,-0.9193369
0.7750000,0.7750000,0.7750000,-0.8810605
0.7800000,0.7800000,0.7800000,-0.8446584
0.7850000,0.7850000,0.7850000,-0.8100245
0.7900000,0.7900000,0.7900000,-0.7770597
0.7950000,0.7950000,0.7950000,-0.7456711
0.8000000,0.8000000,0.8000000,-0.7157717
0.8050000,0.8050000,0.8050000,-0.6872802
0.8100000,0.8100000,0.8100000,-0.6601201
0.8150000,0.8150000,0.8150000,-0.6342197
0.8200000,0.8200000,0.8200000,-0.6095117
0.8250000,0.8250000,0.8250000,-0.5859329
0.8300000,0.8300000,0.8300000,-0.5634238
0.8350000,0.8350000,0.8350000,-0.5419288
0.8400000,0.8400000,0.8400000,-0.5213951
0.8450000,0.8450000,0.8450000,-0.5017734
0.8500000,0.8500000,0.8500000,-0.4830171
0.8550000,0.8550000,0.8550000,-0.4650823
0.8600000,0.8600000,0.8600000,-0.4479277
0.8650000,0.8650000,0.8650000,-0.4315142
0.8700000,0.8700000,0.8700000,-0.4158052
0.8750000,0.8750000,0.8750000,-0.4007659
0.8800000,0.8800000,0.8800000,-0.3863635
0.8850000,0.8850000,0.8850000,-0.3725671
0.8900000,0.8900000,0.8900000,-0.3593473
0.8950000,0.8950000,0.8950000,-0.3466766
0.9000000,0.9000000,0.9000000,-0.3345288
0.9050000,0.9050000,0.9050000,-0.3228792
0.9100000,0.9100000,0.9100000,-0.3117042
0.9150000,0.9150000,0.9150000,-0.3009818
0.9200000,0.9200000,0.9200000,-0.2906909
0.9250000,0.9250000,0.9250000,-0.2808116
0.9300000,0.9300000,0.9300000,-0.2713250
0.9350000,0.9350000,0.9350000,-0.2622133
0.9400000,0.9400000,0.9400000,-0.2534595
0.9450000,0.9450000,0.9450000,-0.2450474
0.9500000,0.9500000,0.9500000,-0.2369618
0.9550000,0.9550000,0.9550000,-0.2291882
0.9600000,0.9600000,0.9600000,-0.2217127
0.9650000,0.9650000,0.9650000,-0.2145223
0.9700000,0.9700000,0.9700000,-0.2076046
0.9750000,0.9750000,0.9750000,-0.2009476
0.9800000,0.9800000,0.9800000,-0.1945402
0.9850000,0.9850000,0.9850000,-0.1883716
0.9900000,0.9900000,0.9900000,-0.1824315
0.9950000,0.9950000,0.9950000,-0.1767105
1.0000000,1.0000000,1.0000000,-0.1711991
1.0050000,1.0050000,1.0050000,-0.1658886
1.0100000,1.0100000,1.0100000,-0.1607706
1.0150000,1.0150000,1.0150000,-0.1558371
1.0200000,1.0200000,1.0200000,-0.1510805
1.0250000,1.0250000,1.0250000,-0.1464936
1.0300000,1.0300000,1.0300000,-0.1420694
1.0350000,1.0350000,1.0350000,-0.1378013
1.0400000,1.0400000,1.0400000,-0.1336830
1.0450000,1.0450000,1.0450000,-0.1297085
1.0500000,1.0500000,1.0500000,-0.1258721
1.0550000,1.0550000,1.0550000,-0.1221682
1.0600000,1.0600000,1.0600000,-0.1185916
1.0650000,1.0650000,1.0650000,-0.1151374
1.0700000,1.0700000,1.0700000,-0.1118006
1.0750000,1.0750000,1.0750000,-0.1085769
1.0800000,1.0800000,1.0800000,-0.1054617
1.0850000,1.0850000,1.0850000,-0.1024508
1.0900000,1.0900000,1.0900000,-0.0995404
1.0950000,1.0950000,1.0950000,-0.0967266
1.1000000,1.1000000,1.1000000,-0.0940056
1.1050000,1.1050000,1.1050000,-0.0913741
1.1100000,1.1100000,1.1100000,-0.0888285
1.1150000,1.1150000,1.1150000,-0.0863658
1.1200000,1.1200000,1.1200000,-0.0839828
1.1250000,1.1250000,1.1250000,-0.0816766
1.1300000,1.1300000,1.1300000,-0.0794444
1.1350000,1.1350000,1.1350000,-0.0772833
1.1400000,1.1400000,1.1400000,-0.0751910
1.1450000,1.1450000,1.1450000,-0.0731647
1.1500000,1.1500000,1.1500000,-0.0712022
1.1550000,1.1550000,1.1550000,-0.0693012
1.1600000,1.1600000,1.1600000,-0.0674594
1.1650000,1.1650000,1.1650000,-0.0656748
1.1700000,1.1700000,1.1700000,-0.0639453
1.1750000,1.1750000,1.1750000,-0.0622690
1.1800000,1.1800000,1.1800000,-0.0606440
1.1850000,1.1850000,1.1850000,-0.0590685
1.1900000,1.1900000,1.1900000,-0.0575407
1.1950000,1.1950000,1.1950000,-0.0560591
1.2000000,1.2000000,1.2000000,-0.0546221
1.2050000,1.2050000,1.2050000,-0.0532280
1.2100000,1.2100000,1.2100000,-0.0518754
1.2150000,1.2150000,1.2150000,-0.0505630
1.2200000,1.2200000,1.2200000,-0.0492894
1.2250000,1.2250000,1.2250000,-0.0480531
1.2300000,1.2300000,1.2300000,-0.0468531
1.2350000,1.2350000,1.2350000,-0.0456881
1.2400000,1.2400000,1.2400000,-0.0445568
1.2450000,1.2450000,1.2450000,-0.0434583
1.2500000,1.2500000,1.2500000,-0.0423914
1.2550000,1.2550000,1.2550000,-0.0413550
1.2600000,1.2600000,1.2600000,-0.0403482
1.2650000,1.2650000,1.2650000,-0.0393700
1.2700000,1.2700000,1.2700000,-0.0384195
1.2750000,1.2750000,1.2750000,-0.0374958
1.2800000,1.2800000,1.2800000,-0.0365980
1.2850000,1.2850000,1.2850000,-0.0357253
1.2900000,1.2900000,1.2900000,-0.0348768
1.2950000,1.2950000,1.2950000,-0.0340519
1.3000000,1.3000000,1.3000000,-0.0332497
1.3050000,1.3050000,1.3050000,-0.0324696
1.3100000,1.3100000,1.3100000,-0.0317109
1.3150000,1.3150000,1.3150000,-0.0309728
1.3200000,1.3200000,1.3200000,-0.0302548
1.3250000,1.3250000,1.3250000,-0.0295562
1.3300000,1.3300000,1.3300000,-0.0288765
1.3350000,1.3350000,1.3350000,-0.0282149
1.3400000,1.3400000,1.3400000,-0.0275711
