# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,255519072.2194027
0.0050000,0.0050000,0.0050000,129929460.5835107
0.0100000,0.0100000,0.0100000,74820610.1652635
0.0150000,0.0150000,0.0150000,55044295.6235398
0.0200000,0.0200000,0.0200000,43822360.0349344
0.0250000,0.0250000,0.0250000,36643512.8890153
0.0300000,0.0300000,0.0300000,27090129.0103750
0.0350000,0.0350000,0.0350000,20959160.2961450
0.0400000,0.0400000,0.0400000,16603507.2330638
0.0450000,0.0450000,0.0450000,13080314.6886223
0.0500000,0.0500000,0.0500000,9962743.2034118
0.0550000,0.0550000,0.0550000,7599411.7405659
0.0600000,0.0600000,0.0600000,5826159.9370302
0.0650000,0.0650000,0.0650000,4259170.1615350
0.0700000,0.0700000,0.0700000,3109009.3155049
0.0750000,0.0750000,0.0750000,2278050.3796292
0.0800000,0.0800000,0.0800000,1676872.6979304
0.0850000,0.0850000,0.0850000,1234687.1299038
0.0900000,0.0900000,0.0900000,899249.1422712
0.0950000,0.0950000,0.0950000,666422.6261085
0.1000000,0.1000000,0.1000000,482614.8564834
0.1050000,0.1050000,0.1050000,354949.7646662
0.1100000,0.1100000,0.1100000,265909.3351053
0.1150000,0.1150000,0.1150000,202866.2724589
0.1200000,0.1200000,0.1200000,150200.1219414
0.1250000,0.1250000,0.1250000,112572.9314930
0.1300000,0.1300000,0.1300000,85441.4015946
0.1350000,0.1350000,0.1350000,65679.9314955
0.1400000,0.1400000,0.1400000,50746.1998733
0.1450000,0.1450000,0.1450000,38380.0384792
0.1500000,0.1500000,0.1500000,29238.0620150
0.1550000,0.1550000,0.1550000,22116.2582691
0.1600000,0.1600000,0.1600000,16688.9523818
0.1650000,0.1650000,0.1650000,12654.5500090
0.1700000,0.1700000,0.1700000,9639.5193850
0.1750000,0.1750000,0.1750000,7374.6312645
0.1800000,0.1800000,0.1800000,5664.7828387
0.1850000,0.1850000,0.1850000,4367.8130088
0.1900000,0.1900000,0.1900000,3379.5675503
0.1950000,0.1950000,0.1950000,2623.3227873
0.2000000,0.2000000,0.2000000,2042.2597775
0.2050000,0.2050000,0.2050000,1609.3394145
0.2100000,0.2100000,0.2100000,1262.4035061
0.2150000,0.2150000,0.2150000,992.9140541
0.2200000,0.2200000,0.2200000,782.3548216
0.2250000,0.2250000,0.2250000,614.9903063
0.2300000,0.2300000,0.2300000,483.1217035
0.2350000,0.2350000,0.2350000,380.2936128
0.2400000,0.2400000,0.2400000,300.0502925
0.2450000,0.2450000,0.2450000,237.2854557
0.2500000,0.2500000,0.2500000,188.0763052
0.2550000,0.2550000,0.2550000,149.4110476
0.2600000,0.2600000,0.2600000,118.9699257
0.2650000,0.2650000,0.2650000,94.9577098
0.2700000,0.2700000,0.2700000,75.9769621
0.2750000,0.2750000,0.2750000,60.9368975
0.2800000,0.2800000,0.2800000,48.9900686
0.2850000,0.2850000,0.2850000,39.4812609
0.2900000,0.2900000,0.2900000,31.8989365
0.2950000,0.2950000,0.2950000,25.8346201
0.3000000,0.3000000,0.3000000,20.9585815
0.3050000,0.3050000,0.3050000,17.0102654
0.3100000,0.3100000,0.3100000,13.7928373
0.3150000,0.3150000,0.3150000,11.1623783
0.3200000,0.3200000,0.3200000,9.0114802
0.3250000,0.3250000,0.3250000,7.2537563
0.3300000,0.3300000,0.3300000,5.8144466
0.3350000,0.3350000,0.3350000,4.6272054
0.3400000,0.3400000,0.3400000,3.6349911
0.3450000,0.3450000,0.3450000,2.7931424
0.3500000,0.3500000,0.3500000,2.0712255
0.3550000,0.3550000,0.3550000,1.4500350
0.3600000,0.3600000,0.3600000,0.9148700
0.3650000,0.3650000,0.3650000,0.4502720
0.3700000,0.3700000,0.3700000,0.0395582
0.3750000,0.3750000,0.3750000,-0.3321251
0.3800000,0.3800000,0.3800000,-0.6747082
0.3850000,0.3850000,0.3850000,-0.9923174
0.3900000,0.3900000,0.3900000,-1.2846300
0.3950000,0.3950000,0.3950000,-1.5491075
0.4000000,0.4000000,0.4000000,-1.7829117
0.4050000,0.4050000,0.4050000,-1.9841035
0.4100000,0.4100000,0.4100000,-2.1520584
0.4150000,0.4150000,0.4150000,-2.2872226
0.4200000,0.4200000,0.4200000,-2.3906192
0.4250000,0.4250000,0.4250000,-2.4635627
0.4300000,0.4300000,0.4300000,-2.5077071
0.4350000,0.4350000,0.4350000,-2.5252656
0.4400000,0.4400000,0.4400000,-2.5191538
0.4450000,0.4450000,0.4450000,-2.4929810
0.4500000,0.4500000,0.4500000,-2.4510326
0.4550000,0.4550000,0.4550000,-2.3981976
0.4600000,0.4600000,0.4600000,-2.3395218
0.4650000,0.4650000,0.4650000,-2.2794586
0.4700000,0.4700000,0.4700000,-2.2213825
0.4750000,0.4750000,0.4750000,-2.1676141
0.4800000,0.4800000,0.4800000,-2.1196848
0.4850000,0.4850000,0.4850000,-2.0785723
0.4900000,0.4900000,0.4900000,-2.0446768
0.4950000,0.4950000,0.4950000,-2.0174510
0.5000000,0.5000000,0.5000000,-1.9951474
0.5050000,0.5050000,0.5050000,-1.9751889
0.5100000,0.5100000,0.5100000,-1.9549821
0.5150000,0.5150000,0.5150000,-1.9326455
0.5200000,0.5200000,0.5200000,-1.9073174
0.5250000,0.5250000,0.5250000,-1.8789186
0.5300000,0.5300000,0.5300000,-1.8475348
0.5350000,0.5350000,0.5350000,-1.8129295
0.5400000,0.5400000,0.5400000,-1.7745866
0.5450000,0.5450000,0.5450000,-1.7321254
0.5500000,0.5500000,0.5500000,-1.6855810
0.5550000,0.5550000,0.5550000,-1.6353332
0.5600000,0.5600000,0.5600000,-1.5819040
0.5650000,0.5650000,0.5650000,-1.5258533
0.5700000,0.5700000,0.5700000,-1.4677794
0.5750000,0.5750000,0.5750000,-1.4083336
0.5800000,0.5800000,0.5800000,-1.3482019
0.5850000,0.5850000,0.5850000,-1.2880607
0.5900000,0.5900000,0.5900000,-1.2285293
0.5950000,0.5950000,0.5950000,-1.1701365
0.6000000,0.6000000,0.6000000,-1.1133058
0.6050000,0.6050000,0.6050000,-1.0583550
0.6100000,0.6100000,0.6100000,-1.0055057
0.6150000,0.6150000,0.6150000,-0.9548972
0.6200000,0.6200000,0.6200000,-0.9066021
0.6250000,0.6250000,0.6250000,-0.8606408
0.6300000,0.6300000,0.6300000,-0.8169940
0.6350000,0.6350000,0.6350000,-0.7756135
0.6400000,0.6400000,0.6400000,-0.7364307
0.6450000,0.6450000,0.6450000,-0.6993635
0.6500000,0.6500000,0.6500000,-0.6643211
0.6550000,0.6550000,0.6550000,-0.6312079
0.6600000,0.6600000,0.6600000,-0.5999269
0.6650000,0.6650000,0.6650000,-0.5703810
0.6700000,0.6700000,0.6700000,-0.5424751
0.6750000,0.6750000,0.6750000,-0.5161167
0.6800000,0.6800000,0.6800000,-0.4912169
0.6850000,0.6850000,0.6850000,-0.4676908
0.6900000,0.6900000,0.6900000,-0.4454575
0.6950000,0.6950000,0.6950000,-0.4244404
0.7000000,0.7000000,0.7000000,-0.4045670
0.7050000,0.7050000,0.7050000,-0.3857691
0.7100000,0.7100000,0.7100000,-0.3679825
0.7150000,0.7150000,0.7150000,-0.3511468
0.7200000,0.7200000,0.7200000,-0.3352055
0.7250000,0.7250000,0.7250000,-0.3201053
0.7300000,0.7300000,0.7300000,-0.3057966
0.7350000,0.7350000,0.7350000,-0.2922327
0.7400000,0.7400000,0.7400000,-0.2793698
0.7450000,0.7450000,0.7450000,-0.2671670
0.7500000,0.7500000,0.7500000,-0.2555861
0.7550000,0.7550000,0.7550000,-0.2445911
0.7600000,0.7600000,0.7600000,-0.2341483
0.7650000,0.7650000,0.7650000,-0.2242263
0.7700000,0.7700000,0.7700000,-0.2147955
0.7750000,0.7750000,0.7750000,-0.2058283
0.7800000,0.7800000,0.7800000,-0.1972988
0.7850000,0.7850000,0.7850000,-0.1891824
0.7900000,0.7900000,0.7900000,-0.1814565
0.7950000,0.7950000,0.7950000,-0.1740997
0.8000000,0.8000000,0.8000000,-0.1670917
0.8050000,0.8050000,0.8050000,-0.1604137
0.8100000,0.8100000,0.8100000,-0.1540479
0.8150000,0.8150000,0.8150000,-0.1479778
0.8200000,0.8200000,0.8200000,-0.1421875
0.8250000,0.8250000,0.8250000,-0.1366623
0.8300000,0.8300000,0.8300000,-0.1313884
0.8350000,0.8350000,0.8350000,-0.1263526
0.8400000,0.8400000,0.8400000,-0.1215428
0.8450000,0.8450000,0.8450000,-0.1169472
0.8500000,0.8500000,0.8500000,-0.1125550
0.8550000,0.8550000,0.8550000,-0.1083558
0.8600000,0.8600000,0.8600000,-0.1043400
0.8650000,0.8650000,0.8650000,-0.1004983
0.8700000,0.8700000,0.8700000,-0.0968222
0.8750000,0.8750000,0.8750000,-0.0933035
0.8800000,0.8800000,0.8800000,-0.0899345
0.8850000,0.8850000,0.8850000,-0.0867078
0.8900000,0.8900000,0.8900000,-0.0836165
0.8950000,0.8950000,0.8950000,-0.0806543
0.9000000,0.9000000,0.9000000,-0.0778149
0.9050000,0.9050000,0.9050000,-0.0750924
0.9100000,0.9100000,0.9100000,-0.0724814
0.9150000,0.9150000,0.9150000,-0.0699766
0.9200000,0.9200000,0.9200000,-0.0675731
0.9250000,0.9250000,0.9250000,-0.0652662
0.9300000,0.9300000,0.9300000,-0.0630515
0.9350000,0.9350000,0.9350000,-0.0609247
0.9400000,0.9400000,0.9400000,-0.0588818
0.9450000,0.9450000,0.9450000,-0.0569190
0.9500000,0.9500000,0.9500000,-0.0550328
0.9550000,0.9550000,0.9550000,-0.0532198
0.9600000,0.9600000,0.9600000,-0.0514766
0.9650000,0.9650000,0.9650000,-0.0498002
0.9700000,0.9700000,0.9700000,-0.0481876
0.9750000,0.9750000,0.9750000,-0.0466361
0.9800000,0.9800000,0.9800000,-0.0451431
0.9850000,0.9850000,0.9850000,-0.0437059
0.9900000,0.9900000,0.9900000,-0.0423223
0.9950000,0.9950000,0.9950000,-0.0409899
1.0000000,1.0000000,1.0000000,-0.0397066
1.0050000,1.0050000,1.0050000,-0.0384702
1.0100000,1.0100000,1.0100000,-0.0372789
1.0150000,1.0150000,1.0150000,-0.0361307
1.0200000,1.0200000,1.0200000,-0.0350238
1.0250000,1.0250000,1.0250000,-0.0339566
1.0300000,1.0300000,1.0300000,-0.0329274
1.0350000,1.0350000,1.0350000,-0.0319347
1.0400000,1.0400000,1.0400000,-0.0309770
1.0450000,1.0450000,1.0450000,-0.0300529
1.0500000,1.0500000,1.0500000,-0.0291610
1.0550000,1.0550000,1.0550000,-0.0283000
1.0600000,1.0600000,1.0600000,-0.0274688
1.0650000,1.0650000,1.0650000,-0.0266660
1.0700000,1.0700000,1.0700000,-0.0258908
1.0750000,1.0750000,1.0750000,-0.0251418
1.0800000,1.0800000,1.0800000,-0.0244182
1.0850000,1.0850000,1.0850000,-0.0237189
1.0900000,1.0900000,1.0900000,-0.0230431
1.0950000,1.0950000,1.0950000,-0.0223897
1.1000000,1.1000000,1.1000000,-0.0217580
1.1050000,1.1050000,1.1050000,-0.0211471
1.1100000,1.1100000,1.1100000,-0.0205563
1.1150000,1.1150000,1.1150000,-0.0199847
1.1200000,1.1200000,1.1200000,-0.0194317
1.1250000,1.1250000,1.1250000,-0.0188966
1.1300000,1.1300000,1.1300000,-0.0183787
1.1350000,1.1350000,1.1350000,-0.0178774
1.1400000,1.1400000,1.1400000,-0.0173921
1.1450000,1.1450000,1.1450000,-0.0169222
1.1500000,1.1500000,1.1500000,-0.0164671
1.1550000,1.1550000,1.1550000,-0.0160263
1.1600000,1.1600000,1.1600000,-0.0155993
1.1650000,1.1650000,1.1650000,-0.0151856
1.1700000,1.1700000,1.1700000,-0.0147847
1.1750000,1.1750000,1.1750000,-0.0143961
1.1800000,1.1800000,1.1800000,-0.0140195
1.1850000,1.1850000,1.1850000,-0.0136544
1.1900000,1.1900000,1.1900000,-0.0133004
1.1950000,1.1950000,1.1950000,-0.0129571
1.2000000,1.2000000,1.2000000,-0.0126242
1.2050000,1.2050000,1.2050000,-0.0123013
1.2100000,1.2100000,1.2100000,-0.0119880
1.2150000,1.2150000,1.2150000,-0.0116840
1.2200000,1.2200000,1.2200000,-0.0113890
1.2250000,1.2250000,1.2250000,-0.0111028
1.2300000,1.2300000,1.2300000,-0.0108249
1.2350000,1.2350000,1.2350000,-0.0105552
1.2400000,1.2400000,1.2400000,-0.0102933
1.2450000,1.2450000,1.2450000,-0.0100389
1.2500000,1.2500000,1.2500000,-0.0097920
1.2550000,1.2550000,1.2550000,-0.0095521
1.2600000,1.2600000,1.2600000,-0.0093191
1.2650000,1.2650000,1.2650000,-0.0090927
1.2700000,1.2700000,1.2700000,-0.0088727
1.2750000,1.2750000,1.2750000,-0.0086590
1.2800000,1.2800000,1.2800000,-0.0084513
1.2850000,1.2850000,1.2850000,-0.0082493
1.2900000,1.2900000,1.2900000,-0.0080531
1.2950000,1.2950000,1.2950000,-0.0078622
1.3000000,1.3000000,1.3000000,-0.0076767
1.3050000,1.3050000,1.3050000,-0.0074962
1.3100000,1.3100000,1.3100000,-0.0073208
1.3150000,1.3150000,1.3150000,-0.0071501
