# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2688344.3402572,3637004006.7849441,2368668879.8611798,14140998585.7644577,250307338.0373407,9976395434.8539352,3637003959.0547853,3637004054.5151029,4287441448.7482944,2711616062.5313368,73208782781.4826813,3637004006.7849441,2368668879.8611798,14140998585.7644577,250307338.0373407,9976395434.8539352,3637003959.0547853,3637004054.5151029,4287441448.7482944,2711616062.5313368,73208782781.4826813
0.0025000,0.0025000,0.0025000,inf,nan,1862264.6323012,2178851315.7894449,1419017125.7030125,8471585745.5634947,149951589.2537073,5976655782.7392931,2178851240.4213700,2178851391.1575198,2568514476.3514695,1624471189.6770668,43857893255.0267792,2178851315.7894449,1419017125.7030125,8471585745.5634947,149951589.2537073,5976655782.7392931,2178851240.4213700,2178851391.1575198,2568514476.3514695,1624471189.6770668,43857893255.0267792
0.0050000,0.0050000,0.0050000,inf,nan,1333006.9963828,1333173244.6188631,868252596.9719138,5183515348.5481987,91749376.1204739,3656940432.4929099,1333173143.9852099,1333173345.2525163,1571596351.4689479,993964806.6104773,26835358544.3837967,1333173244.6188631,868252596.9719138,5183515348.5481987,91749376.1204739,3656940432.4929099,1333173143.9852099,1333173345.2525163,1571596351.4689479,993964806.6104773,26835358544.3837967
0.0075000,0.0075000,0.0075000,inf,nan,996583.6181223,832190837.3104799,541978454.9552094,3235645235.6594067,57270735.2594775,2282729175.7599821,832190713.4902612,832190961.1306986,981018850.2672372,620450798.8808305,16751122229.3224583,832190837.3104799,541978454.9552094,3235645235.6594067,57270735.2594775,2282729175.7599821,832190713.4902612,832190961.1306986,981018850.2672372,620450798.8808305,16751122229.3224583
0.0100000,0.0100000,0.0100000,inf,nan,791341.6530421,529632031.0627822,344931893.5786673,2059259567.0071759,36448491.7151576,1452796055.9734790,529631885.8843036,529632176.2412607,624350789.3659539,394874110.6640899,10660907901.1332645,529632031.0627822,344931893.5786673,2059259567.0071759,36448491.7151576,1452796055.9734790,529631885.8843036,529632176.2412607,624350789.3659539,394874110.6640899,10660907901.1332645
0.0125000,0.0125000,0.0125000,inf,nan,681803.5035407,343740312.0294192,223867270.6927452,1336482979.9164519,23655786.9293047,942881736.4746569,343740147.1056771,343740476.9531613,405214417.8701060,256280100.2417541,6919055670.7573566,343740312.0294192,223867270.6927452,1336482979.9164519,23655786.9293047,942881736.4746569,343740147.1056771,343740476.9531613,405214417.8701060,256280100.2417541,6919055670.7573566
0.0150000,0.0150000,0.0150000,inf,nan,649936.6471993,227843404.8231003,148388321.7537980,885849813.1387891,15680450.1808763,624963198.7180855,227843221.5814286,227843588.0647720,268590646.5431781,169871640.2587347,4586107037.5639906,227843404.8231003,148388321.7537980,885849813.1387891,15680450.1808763,624963198.7180855,227843221.5814286,227843588.0647720,268590646.5431781,169871640.2587347,4586107037.5639906
0.0175000,0.0175000,0.0175000,inf,nan,597997.2382587,154778463.8160817,100804726.5768982,601748248.2250892,10653055.0465866,424531908.2108066,154778263.5231904,154778664.1089730,182458858.9676239,115397114.7226260,3115303512.3241630,154778463.8160817,100804726.5768982,601748248.2250892,10653055.0465866,424531908.2108066,154778263.5231904,154778664.1089730,182458858.9676239,115397114.7226260,3115303512.3241630
0.0200000,0.0200000,0.0200000,inf,nan,457734.5347262,108461088.9706276,70641249.3709281,421640075.8414529,7466654.9069300,297467536.1425476,108460872.7539272,108461305.1873281,127858140.2609222,80864588.1235579,2182881355.1886115,108461088.9706276,70641249.3709281,421640075.8414529,7466654.9069300,297467536.1425476,108460872.7539272,108461305.1873281,127858140.2609222,80864588.1235579,2182881355.1886115
0.0225000,0.0225000,0.0225000,inf,nan,369706.0278706,76076511.3568119,49546671.4535692,295775591.0451297,5235561.3925663,208668595.6496422,76076281.3221906,76076741.3914332,89681943.5609306,56719841.3286425,1531253304.4487805,76076511.3568119,49546671.4535692,295775591.0451297,5235561.3925663,208668595.6496422,76076281.3221906,76076741.3914332,89681943.5609306,56719841.3286425,1531253304.4487805
0.0250000,0.0250000,0.0250000,inf,nan,320613.8627422,54413478.0310761,35438716.6346105,211540898.8145230,3745132.0489411,149241762.7298647,54413234.9358872,54413721.1262650,64144719.2925199,40568682.5673015,1095167814.2386944,54413478.0310761,35438716.6346105,211540898.8145230,3745132.0489411,149241762.7298647,54413234.9358872,54413721.1262650,64144719.2925199,40568682.5673015,1095167814.2386944
0.0275000,0.0275000,0.0275000,inf,nan,303315.9654680,39945247.7786288,26016495.5710447,155280460.8375410,2749836.6377430,109550604.2490718,39944992.6493537,39945502.9079039,47089008.0646371,29781703.6484581,803906633.8016168,39945247.7786288,26016495.5710447,155280460.8375410,2749836.6377430,109550604.2490718,39944992.6493537,39945502.9079039,47089008.0646371,29781703.6484581,803906633.8016168
0.0300000,0.0300000,0.0300000,inf,nan,315370.3585721,30213424.4392365,19678927.7351621,117435858.3317118,2080482.2428398,82851706.7063116,30213158.2271391,30213690.6513339,35616757.0912074,22526015.0554338,607985243.8310823,30213424.4392365,19678927.7351621,117435858.3317118,2080482.2428398,82851706.7063116,30213158.2271391,30213690.6513339,35616757.0912074,22526015.0554338,607985243.8310823
0.0325000,0.0325000,0.0325000,inf,nan,358553.6292946,23631340.1269244,15392662.1139142,91838035.9763693,1627870.2547014,64792833.3339618,23631063.7160696,23631616.5377791,27857540.7012565,17618655.7253629,475466057.1613310,23631340.1269244,15392662.1139142,91838035.9763693,1627870.2547014,64792833.3339618,23631063.7160696,23631616.5377791,27857540.7012565,17618655.7253629,475466057.1613310
0.0350000,0.0350000,0.0350000,inf,nan,439226.2951845,19161213.2913910,12481819.9217567,74452065.5285028,1320577.2408204,52527361.7804009,19160927.5055179,19161499.0772642,22587981.7345701,14285894.0055045,385459985.4635573,19161213.2913910,12481819.9217567,74452065.5285028,1320577.2408204,52527361.7804009,19160927.5055179,19161499.0772642,22587981.7345701,14285894.0055045,385459985.4635573
0.0375000,0.0375000,0.0375000,inf,nan,569645.2558640,16115342.8448443,10498518.4683799,62604169.7477847,1111272.5827258,44168953.8633444,16115048.4532480,16115637.2364407,18997391.4642048,12015005.3257457,324124697.0431400,16115342.8448443,10498518.4683799,62604169.7477847,1111272.5827258,44168953.8633444,16115048.4532480,16115637.2364407,18997391.4642048,12015005.3257457,324124697.0431400
0.0400000,0.0400000,0.0400000,inf,nan,770586.4500022,12479589.3996602,8125454.4204238,48541945.7112998,857477.4264363,34244820.5264976,12479293.1112542,12479885.6880662,14711424.2259967,9304321.6358258,251293953.1307379,12479589.3996602,8125454.4204238,48541945.7112998,857477.4264363,34244820.5264976,12479293.1112542,12479885.6880662,14711424.2259967,9304321.6358258,251293953.1307379
0.0425000,0.0425000,0.0425000,inf,nan,1076034.2744911,9493348.9571395,6180638.1824717,36930827.1827442,652029.5826943,26053239.5904749,9493044.8821822,9493653.0320968,11191128.1181819,7077890.8880418,191182511.9129302,9493348.9571395,6180638.1824717,36930827.1827442,652029.5826943,26053239.5904749,9493044.8821822,9493653.0320968,11191128.1181819,7077890.8880418,191182511.9129302
0.0450000,0.0450000,0.0450000,inf,nan,1541372.7905468,7298727.4450352,4751375.5220829,28397617.2649723,501053.7181257,20033106.9112709,7298416.2399704,7299038.6501001,8604023.1224884,5441662.0215635,147005591.6831920,7298727.4450352,4751375.5220829,28397617.2649723,501053.7181257,20033106.9112709,7298416.2399704,7299038.6501001,8604023.1224884,5441662.0215635,147005591.6831920
0.0475000,0.0475000,0.0475000,inf,nan,2257768.6889516,5671303.7076783,3691509.5880931,22069726.9199782,389106.7250786,15568816.4632867,5670985.9944476,5671621.4209091,6685552.8724684,4228314.8988962,114245753.6403724,5671303.7076783,3691509.5880931,22069726.9199782,389106.7250786,15568816.4632867,5670985.9944476,5671621.4209091,6685552.8724684,4228314.8988962,114245753.6403724
