# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,524896.5876346,382622022.4613546,237137594.1131684,1670447743.2782595,18855902.9158834,1169945475.0061557,25326251463.8078918,293031832919.6985474,2239494404133.6801758
0.0025000,0.0025000,0.0025000,inf,nan,453841.9440731,302302026.9552933,188609783.2879499,1300432343.7210553,15646563.3793111,911611093.0893379,19161563778.1738167,218043309060.6242065,1648816619677.6379395
0.0050000,0.0050000,0.0050000,inf,nan,432221.1368976,276420269.8161035,173744278.0899044,1167018547.1753492,14930773.4083617,819068629.5144821,16509464425.3707390,183166499300.6971741,1362148900934.8193359
0.0075000,0.0075000,0.0075000,inf,nan,456629.3076059,267445961.5763380,167982535.1930102,1127791360.2710109,14424761.9263617,791579420.1997544,15863067497.6691856,174420305292.8280640,1285433025164.6979980
0.0100000,0.0100000,0.0100000,inf,nan,530918.5190592,254436089.3815552,159943002.3038919,1074656010.3525362,13780824.7139353,754211604.2367661,15133922781.2415504,166446019573.7794495,1228045334157.9831543
0.0125000,0.0125000,0.0125000,inf,nan,667047.3162025,240059443.6785140,150708181.7690541,1013330394.8153573,12937884.7316885,711285088.6451064,14233712094.0944214,156410285715.4179993,1153693384668.6262207
0.0150000,0.0150000,0.0150000,inf,nan,887778.3748928,222551823.9578813,139866856.0493402,940082203.8403625,12060656.7720284,659863458.5907830,13267532748.1128941,145708310714.6977539,1073822331511.6557617
0.0175000,0.0175000,0.0175000,inf,nan,1232041.7763825,204990700.7661466,129053356.9699546,863933588.2789454,11052542.6674325,606388584.7851465,12152365310.7934723,133486937248.9601288,985375861628.9746094
0.0200000,0.0200000,0.0200000,inf,nan,1764670.8224829,185664696.3092825,116660026.6457378,785984168.7448490,10064027.2745732,551523604.6269737,11037126659.0752563,121097211415.1192780,893298896840.2923584
0.0225000,0.0225000,0.0225000,inf,nan,2593817.9873906,166924971.6125899,105089487.7409262,703493985.0837241,8991595.2328020,493777813.9242581,9941690495.4115105,109128850841.6325073,802643539905.9569092
0.0250000,0.0250000,0.0250000,inf,nan,3902438.2826999,148764564.9246038,93294185.3919879,628028391.5551953,7985184.3962688,440928409.7800024,8794101217.0711002,96947587263.7042542,717865113398.1829834
0.0275000,0.0275000,0.0275000,inf,nan,6006403.5319440,130147933.9325022,81727613.6806074,551720728.1776675,7020899.1279971,387108543.6758367,7759520912.4913769,85049128063.8007507,627276854816.3939209
0.0300000,0.0300000,0.0300000,inf,nan,9464638.0472929,113266957.3660015,71218835.9787056,478740299.1436968,6118302.5036412,335964349.1968247,6788496368.3651876,74425068562.0889282,546817452273.0260620
0.0325000,0.0325000,0.0325000,inf,nan,15294255.7858154,98014971.5591838,61560154.3878137,413393981.3408043,5294355.7230671,290157977.2438685,5842415319.0524311,64531428812.9739304,475467749870.8616333
0.0350000,0.0350000,0.0350000,inf,nan,25405290.8068272,83968772.8118126,52793595.9726685,354956255.6853685,4555857.6406377,249094709.4828894,4992831137.0288935,55166044855.7451324,408316277124.1895142
0.0375000,0.0375000,0.0375000,inf,nan,43512982.6692411,71494257.7335136,44941171.3489182,301938171.7242921,3887939.4096214,211919236.6991747,4249129859.9066138,46782529837.9423370,346106289044.5089111
0.0400000,0.0400000,0.0400000,inf,nan,77134778.3303735,60527677.9995150,38082112.0389338,255456444.8556143,3279440.3901043,179287477.4584727,3602088032.8135905,39524823398.4484482,291737980451.2620239
0.0425000,0.0425000,0.0425000,inf,nan,81468719.3628706,51030055.8780990,32134077.1226944,214946054.2800512,2753270.4120389,150874637.5031816,3025540348.8480492,33276376502.7820778,245079950609.0721436
