# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,21057627.0703195,42370663182.1070480,27145753003.8682632,171152917260.8484802,2608284083.4289989,120458917003.1187897,42370663529.6114731,42370662834.6026230,49948181854.9068069,31590003929.1598892,883474965088.9174805
0.0025000,0.0025000,0.0025000,inf,nan,13196978.6881320,22392427818.5659561,14346228649.4914703,90452429933.7837372,1378443625.7082641,63661210514.1854706,22392428118.9482765,22392427518.1836357,26397062799.0294838,16694968396.6865501,466906786655.6253052
0.0050000,0.0050000,0.0050000,inf,nan,8959715.8063966,12213620360.3295460,7824940003.8736753,49335917505.5152359,751849142.2031951,34723051814.6372910,12213620618.1381245,12213620102.5209675,14397889602.1186943,9106024928.4701099,254667302228.5570374
0.0075000,0.0075000,0.0075000,inf,nan,7254098.1722265,6855976521.7448473,4392443499.4585543,27694101132.7823563,422041458.9533179,19491354341.2561302,6855976740.9403954,6855976302.5492992,8082091154.1855564,5111563260.8650913,142954335065.0437317
0.0100000,0.0100000,0.0100000,inf,nan,8535729.6897271,3951252882.8779511,2531467771.0158262,15960659320.3021240,243233043.4485556,11233257309.6046619,3951253066.9371347,3951252698.8187675,4657890217.5894203,2945908435.7199707,82387447868.0986328
0.0125000,0.0125000,0.0125000,inf,nan,8243685.2867946,2333301082.5066791,1494892295.6758432,9425032061.4726009,143636686.8846450,6633427401.0252934,2333301234.5040369,2333300930.5093212,2750585854.4246387,1739623239.9644380,48651180407.3989182
0.0150000,0.0150000,0.0150000,inf,nan,4957728.4817221,1409529855.8244874,903059530.0908321,5693495253.3190517,86772999.9043485,4007140682.6164484,1409529978.4977212,1409529733.1512537,1661608487.6002870,1050893480.0569110,29389357982.2286797
0.0175000,0.0175000,0.0175000,inf,nan,3326279.6018240,869992694.6590648,557394983.4450105,3514044916.2230101,53562000.4777705,2473225826.7392206,869992790.4614495,869992598.8566800,1025581146.5236175,648634469.6683018,18139255973.3911705
0.0200000,0.0200000,0.0200000,inf,nan,2491995.9509879,548217609.3975991,351244494.7826330,2214230698.3085036,33755876.3320200,1558406410.0590179,548217680.5403053,548217538.2548929,646260190.2775278,408730832.4741585,11429750103.6658497
0.0225000,0.0225000,0.0225000,inf,nan,1806423.6147433,352576636.6629022,225904481.6131817,1423928699.5555561,21714138.6161846,1002186002.5038183,352576685.1493402,352576588.1764642,415631020.2212483,262868138.0237291,7350296263.2750578
0.0250000,0.0250000,0.0250000,inf,nan,1417316.8052299,231480841.5537975,148323297.0519889,934749529.6622106,14261054.0156359,657898330.3556468,231480869.2075973,231480813.8999976,272878598.1036651,172583578.9442571,4825208361.8268766
0.0275000,0.0275000,0.0275000,inf,nan,1239460.3117985,155266845.4541159,99496409.2424956,626870387.1672114,9570596.6066994,441211055.6152942,155266853.9419917,155266836.9662401,183034582.1930614,115761234.0614742,3235972534.9060960
0.0300000,0.0300000,0.0300000,inf,nan,1235090.1312768,106541260.7523156,68280339.0421907,430032153.3171998,6572062.3357827,302675191.5064425,106541251.6027897,106541269.9018414,125594972.2626708,79433235.0031422,2219917889.6138821
0.0325000,0.0325000,0.0325000,inf,nan,1402674.0355766,74917667.2700838,48020783.0396333,302279800.0273739,4626084.6615858,212762417.3957778,74917641.8888442,74917692.6513234,88315853.1852241,55855849.9132689,1560476538.8577249
0.0350000,0.0350000,0.0350000,inf,nan,1484493.9695570,54087636.8057130,34676099.0940345,218130999.5776800,3344331.8442067,153538044.2533566,54087596.4882207,54087677.1232053,63760605.0125449,40325747.3659981,1126111108.7979424
0.0375000,0.0375000,0.0375000,inf,nan,1725498.8440065,40158741.3807439,25752514.2820101,161862618.5073980,2487198.1651190,113935991.4378374,40158687.3225924,40158795.4388954,47340682.6069371,29940876.6050078,835660272.1527367
0.0400000,0.0400000,0.0400000,inf,nan,2231985.1668244,29391452.8891266,18837186.8320938,118618270.1959045,1813206.8086276,83489316.7536150,29391421.5341827,29391484.2440705,34647785.1332281,21913183.3802242,612338838.8931922
0.0425000,0.0425000,0.0425000,inf,nan,3116959.1139285,21477711.1734779,13766586.3325250,86658675.9653506,1325824.2052803,60995525.2265758,21477670.1588050,21477752.1881508,25318759.3243304,16012989.3989020,447363351.5117733
0.0450000,0.0450000,0.0450000,inf,nan,4590778.6743171,15944769.0504965,10221267.6437760,64316533.8623923,984964.5071726,45270566.5458014,15944719.3254129,15944818.7755802,18796312.4567050,11887831.7950766,332032103.3785213
0.0475000,0.0475000,0.0475000,inf,nan,7032545.6516072,12024610.5897683,7709197.1554327,48489323.2199555,743361.2484631,34130866.9764493,12024553.0302918,12024668.1492448,14175077.5504930,8965106.2138157,250330246.6203851
0.0500000,0.0500000,0.0500000,inf,nan,7885898.0912816,9209925.0596345,5905365.6793064,37127652.8707999,569794.5235536,26134053.2305948,9209860.4732363,9209989.6460326,10857017.0301925,6866580.4821291,191679075.3842124
0.0525000,0.0525000,0.0525000,inf,nan,5186237.4309376,7162134.6095189,4592864.3388135,28863745.7023624,443429.4574918,20317476.6606184,7162063.7393824,7162205.4796554,8443002.1878119,5339823.4406541,149018298.7527866
0.0550000,0.0550000,0.0550000,inf,nan,3577951.3892782,5653035.8953410,3625496.0318023,22775703.6330470,350223.8986937,16032300.9206582,5652959.4242131,5653112.3664689,6664018.0664448,4214695.0916954,117589199.3915315
0.0575000,0.0575000,0.0575000,inf,nan,2637607.8145192,4527361.2256603,2903789.4896548,18236274.9290888,280623.8854462,12837063.1334652,4527279.7793676,4527442.6719529,5337029.0866164,3375433.5704552,94153985.3679136
0.0600000,0.0600000,0.0600000,inf,nan,2139191.6590658,3678511.4800980,2359452.1530278,14814827.5359533,227846.0815278,10428681.9308612,3678425.6307883,3678597.3294077,4336372.0688915,2742562.5039267,76489786.4668560
0.0625000,0.0625000,0.0625000,inf,nan,1972349.8204340,2899103.0685567,1857040.3702131,11712658.0205682,178060.5550792,8243354.9643278,2899054.4677560,2899151.6693574,3417575.1902212,2161464.3351964,60458686.0741694
0.0650000,0.0650000,0.0650000,inf,nan,1727578.4063846,2295699.1194322,1470335.4613554,9277190.1610620,140863.7467155,6529157.0015079,2295648.4087234,2295749.8301410,2706259.2012950,1711588.6029761,47886191.3297069
0.0675000,0.0675000,0.0675000,inf,nan,1645696.5859651,1841526.4823983,1179251.2314631,7444356.2072585,112858.2185849,5239106.5336574,1841474.2109117,1841578.7538849,2170862.8736380,1372974.2337188,38424510.1431752
0.0700000,0.0700000,0.0700000,inf,nan,1807761.7026206,1497204.1568820,958555.9088935,6055104.8304412,91619.3520167,4261260.5454707,1497150.8390512,1497257.4747128,1764962.3556859,1116260.2056848,31252623.1894733
0.0725000,0.0725000,0.0725000,inf,nan,2035702.4628955,1234416.1810218,790106.7065530,4995081.9771282,75403.5466475,3515134.3223296,1234362.2979187,1234470.0641249,1455177.6928607,920335.1819417,25780233.9081208
0.0750000,0.0750000,0.0750000,inf,nan,2276263.9113009,1032650.2586965,660760.4065266,4181456.0517703,62947.5079905,2942428.9295766,1032596.2591711,1032704.2582219,1217328.1945625,769905.9509516,21579761.6347502
0.0775000,0.0775000,0.0775000,inf,nan,2930844.4668071,876937.0737833,560925.0468137,3553785.4290681,53329.1251325,2500603.7138169,876883.3754269,876990.7721396,1033767.4500958,653811.9426495,18339200.8072361
0.0800000,0.0800000,0.0800000,inf,nan,2464376.9104936,756271.4056615,483548.4110289,3067640.1451078,45870.3105316,2158387.2160740,756218.3956125,756324.4157104,891522.0783610,563848.0703895,15829196.9498077
0.0825000,0.0825000,0.0825000,inf,nan,2167432.3660168,662501.2574563,423406.3546720,2690114.1540147,40068.6431606,1892618.6796539,662449.2930665,662553.2218461,780982.1891224,493936.5059303,13879881.5588720
0.0850000,0.0850000,0.0850000,inf,nan,1796202.7471499,587980.1008784,375605.5490399,2377723.6040226,35429.5594488,1673292.9974227,587924.1330996,588036.0686571,693133.7581268,438376.2797666,12272185.0319177
0.0875000,0.0875000,0.0875000,inf,nan,1444027.5391183,487474.0697989,311947.6628779,1972079.9918129,29726.8518138,1387779.6727427,487417.5217990,487530.6177989,574653.3487857,363442.6894412,10178133.0736955
