# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,24041830345936616.0000000,24041830345936616.0000000
0.0050000,0.0050000,0.0050000,794562230727160.3750000,794562230727160.3750000
0.0100000,0.0100000,0.0100000,55811268700590.8828125,55811268700590.8828125
0.0150000,0.0150000,0.0150000,6342191756161.9560547,6342191756161.9560547
0.0200000,0.0200000,0.0200000,1006058246717.5889893,1006058246717.5889893
0.0250000,0.0250000,0.0250000,203870091557.1312561,203870091557.1312561
0.0300000,0.0300000,0.0300000,49828080583.8109436,49828080583.8109436
0.0350000,0.0350000,0.0350000,14122564821.5650959,14122564821.5650959
0.0400000,0.0400000,0.0400000,4513877093.1744480,4513877093.1744480
0.0450000,0.0450000,0.0450000,1594719431.5976725,1594719431.5976725
0.0500000,0.0500000,0.0500000,614446632.7752453,614446632.7752453
0.0550000,0.0550000,0.0550000,256708256.2883369,256708256.2883369
0.0600000,0.0600000,0.0600000,116975741.0953734,116975741.0953734
0.0650000,0.0650000,0.0650000,55834086.1901117,55834086.1901117
0.0700000,0.0700000,0.0700000,27124375.4992008,27124375.4992008
0.0750000,0.0750000,0.0750000,13838903.8354477,13838903.8354477
0.0800000,0.0800000,0.0800000,7404626.5861407,7404626.5861407
0.0850000,0.0850000,0.0850000,4152775.9592306,4152775.9592306
0.0900000,0.0900000,0.0900000,2440263.5446761,2440263.5446761
0.0950000,0.0950000,0.0950000,1460091.5620191,1460091.5620191
0.1000000,0.1000000,0.1000000,876634.4769238,876634.4769238
0.1050000,0.1050000,0.1050000,543258.8110313,543258.8110313
0.1100000,0.1100000,0.1100000,347090.5759108,347090.5759108
0.1150000,0.1150000,0.1150000,228366.9810363,228366.9810363
0.1200000,0.1200000,0.1200000,149972.3457519,149972.3457519
0.1250000,0.1250000,0.1250000,98882.1642457,98882.1642457
0.1300000,0.1300000,0.1300000,66538.2270567,66538.2270567
0.1350000,0.1350000,0.1350000,45646.6078400,45646.6078400
0.1400000,0.1400000,0.1400000,31892.1677351,31892.1677351
0.1450000,0.1450000,0.1450000,22370.4735514,22370.4735514
0.1500000,0.1500000,0.1500000,15663.9973323,15663.9973323
0.1550000,0.1550000,0.1550000,10986.0741353,10986.0741353
0.1600000,0.1600000,0.1600000,7795.5027693,7795.5027693
0.1650000,0.1650000,0.1650000,5591.4605941,5591.4605941
0.1700000,0.1700000,0.1700000,4050.5964079,4050.5964079
0.1750000,0.1750000,0.1750000,2961.2294037,2961.2294037
0.1800000,0.1800000,0.1800000,2171.0972855,2171.0972855
0.1850000,0.1850000,0.1850000,1629.6865987,1602.4661081
0.1900000,0.1900000,0.1900000,1218.3565249,1191.1401803
0.1950000,0.1950000,0.1950000,918.2287763,891.0247348
0.2000000,0.2000000,0.2000000,697.3797505,670.2852538
0.2050000,0.2050000,0.2050000,533.2637606,506.7126876
0.2100000,0.2100000,0.2100000,410.1525685,384.6634692
0.2150000,0.2150000,0.2150000,317.3674580,291.9499732
0.2200000,0.2200000,0.2200000,247.1164862,221.7212629
0.2250000,0.2250000,0.2250000,193.5634471,168.6654116
0.2300000,0.2300000,0.2300000,152.4822460,128.3896890
0.2350000,0.2350000,0.2350000,120.8391106,97.6840335
0.2400000,0.2400000,0.2400000,96.3933490,74.0767706
0.2450000,0.2450000,0.2450000,77.4408437,55.0074443
0.2500000,0.2500000,0.2500000,62.6723503,40.4583110
0.2550000,0.2550000,0.2550000,51.0813028,29.3440901
0.2600000,0.2600000,0.2600000,41.8807284,20.8502262
0.2650000,0.2650000,0.2650000,34.4354274,14.3622313
0.2700000,0.2700000,0.2700000,28.2596869,8.8158058
0.2750000,0.2750000,0.2750000,23.0313413,2.7433228
0.2800000,0.2800000,0.2800000,18.5431328,-2.0147771
0.2850000,0.2850000,0.2850000,14.6614089,-5.5556021
0.2900000,0.2900000,0.2900000,11.3073116,-8.2480867
0.2950000,0.2950000,0.2950000,8.3965982,-10.7455741
0.3000000,0.3000000,0.3000000,5.6771464,-13.6453986
0.3050000,0.3050000,0.3050000,2.7104421,-18.8278148
0.3100000,0.3100000,0.3100000,-0.3453144,-23.2913516
0.3150000,0.3150000,0.3150000,-2.9201367,-26.2835114
0.3200000,0.3200000,0.3200000,-4.9253461,-28.1626583
0.3250000,0.3250000,0.3250000,-6.5906028,-29.2037758
0.3300000,0.3300000,0.3300000,-8.0392563,-29.6179872
0.3350000,0.3350000,0.3350000,-9.2214898,-30.2575905
0.3400000,0.3400000,0.3400000,-10.0732627,-30.9594653
0.3450000,0.3450000,0.3450000,-10.5794895,-31.0681210
0.3500000,0.3500000,0.3500000,-10.7720258,-30.7496108
0.3550000,0.3550000,0.3550000,-10.7174472,-30.1282966
0.3600000,0.3600000,0.3600000,-10.5037299,-29.2973398
0.3650000,0.3650000,0.3650000,-10.2308058,-28.3264643
0.3700000,0.3700000,0.3700000,-10.0030786,-27.3125861
0.3750000,0.3750000,0.3750000,-9.9050826,-26.4468242
0.3800000,0.3800000,0.3800000,-9.9479460,-25.4971707
0.3850000,0.3850000,0.3850000,-10.0519832,-24.4994197
0.3900000,0.3900000,0.3900000,-10.1121910,-23.4800519
0.3950000,0.3950000,0.3950000,-10.0632153,-23.2535824
0.4000000,0.4000000,0.4000000,-9.8882863,-23.0034202
0.4050000,0.4050000,0.4050000,-9.6003291,-22.6015234
0.4100000,0.4100000,0.4100000,-9.2241128,-22.1846012
0.4150000,0.4150000,0.4150000,-8.7860916,-21.6189115
0.4200000,0.4200000,0.4200000,-8.3099501,-20.9903644
0.4250000,0.4250000,0.4250000,-7.8152093,-20.3102046
0.4300000,0.4300000,0.4300000,-7.3172211,-19.5919990
0.4350000,0.4350000,0.4350000,-6.8276922,-18.8557700
0.4400000,0.4400000,0.4400000,-6.3553067,-18.1160938
0.4450000,0.4450000,0.4450000,-5.9062020,-17.3834641
0.4500000,0.4500000,0.4500000,-5.4842466,-16.6653133
0.4550000,0.4550000,0.4550000,-5.0912621,-15.9667806
0.4600000,0.4600000,0.4600000,-4.7273613,-15.2912901
0.4650000,0.4650000,0.4650000,-4.3914296,-14.6409873
0.4700000,0.4700000,0.4700000,-4.0816421,-14.0170691
0.4750000,0.4750000,0.4750000,-3.7958935,-13.4200331
0.4800000,0.4800000,0.4800000,-3.5320850,-12.8498666
0.4850000,0.4850000,0.4850000,-3.2882738,-12.3061896
0.4900000,0.4900000,0.4900000,-3.0627259,-11.7883627
0.4950000,0.4950000,0.4950000,-2.8539134,-11.2955686
0.5000000,0.5000000,0.5000000,-2.6604887,-10.8268736
0.5050000,0.5050000,0.5050000,-2.4812521,-10.3812730
0.5100000,0.5100000,0.5100000,-2.3151235,-9.9577260
0.5150000,0.5150000,0.5150000,-2.1611197,-9.5551804
0.5200000,0.5200000,0.5200000,-2.0183377,-9.1725909
0.5250000,0.5250000,0.5250000,-1.8859432,-8.8089329
0.5300000,0.5300000,0.5300000,-1.7631624,-8.4632111
0.5350000,0.5350000,0.5350000,-1.6492763,-8.1344660
0.5400000,0.5400000,0.5400000,-1.5436167,-7.8217782
0.5450000,0.5450000,0.5450000,-1.4455624,-7.5242699
0.5500000,0.5500000,0.5500000,-1.3545370,-7.2411068
0.5550000,0.5550000,0.5550000,-1.2700058,-6.9714976
0.5600000,0.5600000,0.5600000,-1.1914738,-6.7146936
0.5650000,0.5650000,0.5650000,-1.1184832,-6.4699878
0.5700000,0.5700000,0.5700000,-1.0506109,-6.2367131
0.5750000,0.5750000,0.5750000,-0.9874664,-6.0142412
0.5800000,0.5800000,0.5800000,-0.9286897,-5.8019804
0.5850000,0.5850000,0.5850000,-0.8739491,-5.5993740
0.5900000,0.5900000,0.5900000,-0.8229388,-5.4058985
0.5950000,0.5950000,0.5950000,-0.7753777,-5.2210616
0.6000000,0.6000000,0.6000000,-0.7310067,-5.0444004
0.6050000,0.6050000,0.6050000,-0.6895876,-4.8754799
0.6100000,0.6100000,0.6100000,-0.6509010,-4.7138911
0.6150000,0.6150000,0.6150000,-0.6147451,-4.5592494
0.6200000,0.6200000,0.6200000,-0.5809343,-4.4111932
0.6250000,0.6250000,0.6250000,-0.5492976,-4.2709773
0.6300000,0.6300000,0.6300000,-0.5196774,-4.1400494
0.6350000,0.6350000,0.6350000,-0.4919288,-4.0143248
0.6400000,0.6400000,0.6400000,-0.4659183,-3.8935524
0.6450000,0.6450000,0.6450000,-0.4415225,-3.7774952
0.6500000,0.6500000,0.6500000,-0.4186281,-3.6659292
0.6550000,0.6550000,0.6550000,-0.3971301,-3.5586427
0.6600000,0.6600000,0.6600000,-0.3769318,-3.4554355
0.6650000,0.6650000,0.6650000,-0.3579440,-3.3561184
0.6700000,0.6700000,0.6700000,-0.3400842,-3.2605123
0.6750000,0.6750000,0.6750000,-0.3232759,-3.1684479
0.6800000,0.6800000,0.6800000,-0.3074487,-3.0797647
0.6850000,0.6850000,0.6850000,-0.2925373,-2.9943108
0.6900000,0.6900000,0.6900000,-0.2784812,-2.9119424
0.6950000,0.6950000,0.6950000,-0.2652243,-2.8325229
0.7000000,0.7000000,0.7000000,-0.2527148,-2.7559232
0.7050000,0.7050000,0.7050000,-0.2409044,-2.6820204
0.7100000,0.7100000,0.7100000,-0.2297485,-2.6106983
0.7150000,0.7150000,0.7150000,-0.2192055,-2.5418463
0.7200000,0.7200000,0.7200000,-0.2092369,-2.4753596
0.7250000,0.7250000,0.7250000,-0.1998067,-2.4111384
0.7300000,0.7300000,0.7300000,-0.1908818,-2.3490880
0.7350000,0.7350000,0.7350000,-0.1824310,-2.2891185
0.7400000,0.7400000,0.7400000,-0.1744253,-2.2311440
0.7450000,0.7450000,0.7450000,-0.1668380,-2.1750832
0.7500000,0.7500000,0.7500000,-0.1596439,-2.1220123
0.7550000,0.7550000,0.7550000,-0.1528196,-2.0712090
0.7600000,0.7600000,0.7600000,-0.1463432,-2.0219889
0.7650000,0.7650000,0.7650000,-0.1401944,-1.9742914
0.7700000,0.7700000,0.7700000,-0.1343540,-1.9280587
0.7750000,0.7750000,0.7750000,-0.1288043,-1.8832356
0.7800000,0.7800000,0.7800000,-0.1235287,-1.8397694
0.7850000,0.7850000,0.7850000,-0.1185115,-1.7976097
0.7900000,0.7900000,0.7900000,-0.1137382,-1.7567083
0.7950000,0.7950000,0.7950000,-0.1091951,-1.7170191
0.8000000,0.8000000,0.8000000,-0.1048694,-1.6784979
0.8050000,0.8050000,0.8050000,-0.1007492,-1.6411027
0.8100000,0.8100000,0.8100000,-0.0968231,-1.6047930
0.8150000,0.8150000,0.8150000,-0.0930806,-1.5695301
0.8200000,0.8200000,0.8200000,-0.0895119,-1.5352770
0.8250000,0.8250000,0.8250000,-0.0861075,-1.5019981
0.8300000,0.8300000,0.8300000,-0.0828588,-1.4696595
0.8350000,0.8350000,0.8350000,-0.0797576,-1.4382284
0.8400000,0.8400000,0.8400000,-0.0767960,-1.4076737
0.8450000,0.8450000,0.8450000,-0.0739669,-1.3779652
0.8500000,0.8500000,0.8500000,-0.0712633,-1.3490743
0.8550000,0.8550000,0.8550000,-0.0686789,-1.3209733
0.8600000,0.8600000,0.8600000,-0.0662076,-1.2936356
0.8650000,0.8650000,0.8650000,-0.0638436,-1.2670358
0.8700000,0.8700000,0.8700000,-0.0615816,-1.2411494
0.8750000,0.8750000,0.8750000,-0.0594164,-1.2159530
0.8800000,0.8800000,0.8800000,-0.0573433,-1.1914238
0.8850000,0.8850000,0.8850000,-0.0553577,-1.1675402
0.8900000,0.8900000,0.8900000,-0.0534553,-1.1442814
0.8950000,0.8950000,0.8950000,-0.0516322,-1.1216272
0.9000000,0.9000000,0.9000000,-0.0498844,-1.0995583
0.9050000,0.9050000,0.9050000,-0.0482083,-1.0780561
0.9100000,0.9100000,0.9100000,-0.0466007,-1.0571028
0.9150000,0.9150000,0.9150000,-0.0450581,-1.0366811
0.9200000,0.9200000,0.9200000,-0.0435775,-1.0167744
0.9250000,0.9250000,0.9250000,-0.0421562,-0.9973669
0.9300000,0.9300000,0.9300000,-0.0407912,-0.9784430
0.9350000,0.9350000,0.9350000,-0.0394800,-0.9599880
0.9400000,0.9400000,0.9400000,-0.0382202,-0.9419876
0.9450000,0.9450000,0.9450000,-0.0370094,-0.9244281
0.9500000,0.9500000,0.9500000,-0.0358454,-0.9072961
0.9550000,0.9550000,0.9550000,-0.0347260,-0.8905788
0.9600000,0.9600000,0.9600000,-0.0336494,-0.8742639
0.9650000,0.9650000,0.9650000,-0.0326135,-0.8583396
0.9700000,0.9700000,0.9700000,-0.0316166,-0.8427942
0.9750000,0.9750000,0.9750000,-0.0306570,-0.8276168
0.9800000,0.9800000,0.9800000,-0.0297331,-0.8127966
0.9850000,0.9850000,0.9850000,-0.0288433,-0.7983232
0.9900000,0.9900000,0.9900000,-0.0279862,-0.7841867
0.9950000,0.9950000,0.9950000,-0.0271603,-0.7703774
1.0000000,1.0000000,1.0000000,-0.0263643,-0.7568860
1.0050000,1.0050000,1.0050000,-0.0255970,-0.7437035
1.0100000,1.0100000,1.0100000,-0.0248571,-0.7308213
1.0150000,1.0150000,1.0150000,-0.0241436,-0.7182308
1.0200000,1.0200000,1.0200000,-0.0234552,-0.7059240
1.0250000,1.0250000,1.0250000,-0.0227911,-0.6938930
1.0300000,1.0300000,1.0300000,-0.0221501,-0.6821302
1.0350000,1.0350000,1.0350000,-0.0215313,-0.6706282
1.0400000,1.0400000,1.0400000,-0.0209339,-0.6593800
1.0450000,1.0450000,1.0450000,-0.0203570,-0.6483786
1.0500000,1.0500000,1.0500000,-0.0197997,-0.6376173
1.0550000,1.0550000,1.0550000,-0.0192613,-0.6270897
1.0600000,1.0600000,1.0600000,-0.0187410,-0.6167897
1.0650000,1.0650000,1.0650000,-0.0182381,-0.6067110
1.0700000,1.0700000,1.0700000,-0.0177520,-0.5968479
1.0750000,1.0750000,1.0750000,-0.0172819,-0.5871946
1.0800000,1.0800000,1.0800000,-0.0168273,-0.5777458
1.0850000,1.0850000,1.0850000,-0.0163875,-0.5684960
1.0900000,1.0900000,1.0900000,-0.0159620,-0.5594401
1.0950000,1.0950000,1.0950000,-0.0155503,-0.5505730
1.1000000,1.1000000,1.1000000,-0.0151517,-0.5418900
1.1050000,1.1050000,1.1050000,-0.0147659,-0.5333864
