# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1111894.0957854,339789.0764913,217127.3032699,1375932.6623275,20583.2718657,968090.3899591,339651.0966256,339927.0563569,400556.5480991,253334.2047376,7100026.8548503,339789.0764913,217127.3032699,1375932.6623275,20583.2718657,968090.3899591,339651.0966256,339927.0563569,400556.5480991,253334.2047376,7100026.8548503
0.0025000,0.0025000,0.0025000,inf,nan,1082765.4596027,334969.7737945,214040.0253103,1356452.7176131,20288.0722371,954380.0393816,334831.3133311,335108.2342580,394875.3670783,249741.1103725,6999472.6226918,334969.7737945,214040.0253103,1356452.7176131,20288.0722371,954380.0393816,334831.3133311,335108.2342580,394875.3670783,249741.1103725,6999472.6226918
0.0050000,0.0050000,0.0050000,inf,nan,1181093.1922111,331896.3775587,212072.1275899,1344024.7351924,20100.3116072,945633.5119177,331757.8655262,332034.8895911,391252.3283394,247449.6994793,6935324.2528154,331896.3775587,212072.1275899,1344024.7351924,20100.3116072,945633.5119177,331757.8655262,332034.8895911,391252.3283394,247449.6994793,6935324.2528154
0.0075000,0.0075000,0.0075000,inf,nan,1424107.0577207,327415.7404745,209204.4038407,1325903.6903726,19826.7423255,932881.1575939,327277.6991945,327553.7817545,385970.3794838,244109.1017057,6841796.6217964,327415.7404745,209204.4038407,1325903.6903726,19826.7423255,932881.1575939,327277.6991945,327553.7817545,385970.3794838,244109.1017057,6841796.6217964
0.0100000,0.0100000,0.0100000,inf,nan,1855570.3882543,322170.3477860,205846.3075337,1304691.1010031,19506.4231077,917952.5623263,322032.4269623,322308.2686097,379786.9070473,240198.3303560,6732308.0930897,322170.3477860,205846.3075337,1304691.1010031,19506.4231077,917952.5623263,322032.4269623,322308.2686097,379786.9070473,240198.3303560,6732308.0930897
0.0125000,0.0125000,0.0125000,inf,nan,2556875.7296714,316414.7955237,202161.8635307,1281413.8044241,19155.1098617,901571.0407276,316277.0654547,316552.5255927,373002.0387095,235907.2028417,6612163.6748318,316414.7955237,202161.8635307,1281413.8044241,19155.1098617,901571.0407276,316277.0654547,316552.5255927,373002.0387095,235907.2028417,6612163.6748318
0.0150000,0.0150000,0.0150000,inf,nan,3668804.1169736,310178.5870548,198169.9608143,1256191.1087856,18774.6046919,883820.5577803,310041.1176459,310316.0564636,365650.5541847,231257.7157853,6481979.1788888,310178.5870548,198169.9608143,1256191.1087856,18774.6046919,883820.5577803,310041.1176459,310316.0564636,365650.5541847,231257.7157853,6481979.1788888
0.0175000,0.0175000,0.0175000,inf,nan,5431853.3656088,303490.9685692,193889.3220885,1229141.2958197,18366.6925740,864784.3553736,303353.8291406,303628.1079977,357766.9300162,226271.6740675,6342365.1130728,303490.9685692,193889.3220885,1229141.2958197,18366.6925740,864784.3553736,303353.8291406,303628.1079977,357766.9300162,226271.6740675,6342365.1130728
0.0200000,0.0200000,0.0200000,inf,nan,8260932.2206284,296381.1832568,189338.6667023,1200382.6468115,17933.1570828,844545.6744222,296244.4423561,296517.9241576,349385.6392112,220970.8803323,6193931.9773840,296381.1832568,189338.6667023,1200382.6468115,17933.1570828,844545.6744222,296244.4423561,296517.9241576,349385.6392112,220970.8803323,6193931.9773840
0.0225000,0.0225000,0.0225000,inf,nan,12886308.9764434,288878.7698584,184536.9020053,1170034.6477999,17475.7988521,823188.6031322,288742.4950780,289015.0446388,340541.5031834,215377.3575754,6037296.4854418,288878.7698584,184536.9020053,1170034.6477999,17475.7988521,823188.6031322,288742.4950780,289015.0446388,340541.5031834,215377.3575754,6037296.4854418
0.0250000,0.0250000,0.0250000,inf,nan,20626921.1295415,281013.8739367,179503.3228573,1138219.2461384,16996.4548212,800798.9614154,280878.1317385,281149.6161349,331270.0586917,209513.5812167,5873088.0510409,281013.8739367,179503.3228573,1138219.2461384,16996.4548212,800798.9614154,280878.1317385,281149.6161349,331270.0586917,209513.5812167,5873088.0510409
