# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1301813.5814530,65255386.3198341,42039766.4817583,260212632.7824090,4170901.0070918,183288111.8560630,65255369.4703214,65255403.1693467,76925581.4785475,48652009.5610147,1344524751.5537088
0.0025000,0.0025000,0.0025000,inf,nan,910307.1463930,45277159.9794360,29168798.4353110,180550480.5471176,2893617.0527759,127175707.6527389,45277141.0858210,45277178.8730511,53374473.0595014,33756980.7558640,932907494.1771864
0.0050000,0.0050000,0.0050000,inf,nan,658603.6346191,31854280.9419417,20521140.4645921,127027144.1395075,2035479.4739852,89474964.0498605,31854260.1096567,31854301.7742268,37551062.4062476,23749377.1525731,656350537.1385595
0.0075000,0.0075000,0.0075000,inf,nan,496851.1347141,22737401.8607392,14647633.7728245,90673646.7407265,1452657.4798748,63868309.8143332,22737379.1709568,22737424.5505216,26803731.5858652,16952168.3206262,468510795.2267361
0.0100000,0.0100000,0.0100000,inf,nan,395893.6997263,16483091.2611620,10618338.1362494,65734482.3146402,1052854.8196215,46301679.8793039,16483066.7726986,16483115.7496255,19430907.5669890,12289184.9831772,339649327.4263411
0.0125000,0.0125000,0.0125000,inf,nan,338823.2825907,12153254.5410910,7828880.8133809,48469105.0761957,776088.7631393,34140307.7500550,12153228.2920721,12153280.7901099,14326728.0320439,9061018.3998081,250438579.2487764
0.0150000,0.0150000,0.0150000,inf,nan,316549.3749993,9090658.2915192,5855869.7085542,36256481.7209540,580369.0180060,25538005.1398493,9090630.8535603,9090685.7294781,10716420.7360664,6777659.5781256,187335703.9859470
0.0175000,0.0175000,0.0175000,inf,nan,325568.9508762,6856826.4832865,4416758.0793854,27348879.6003212,437603.5658853,19263677.8471311,6856797.5665420,6856855.4000310,8083093.1218317,5112196.9608458,141309863.8140910
0.0200000,0.0200000,0.0200000,inf,nan,328678.5533118,5230687.5329359,3369197.8277334,20863637.7352634,333739.1289246,14695634.9318256,5230649.7435589,5230725.3223130,6166137.4285878,3899807.7279903,107800671.6583972
0.0225000,0.0225000,0.0225000,inf,nan,285494.6170128,4004083.9570259,2578985.0291526,15972374.9899855,255361.8523291,11250332.3549038,4004044.1386364,4004123.7754154,4720169.5377830,2985297.3363077,82527376.1080098
