# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,5647161304.8079739
0.0050000,0.0050000,0.0050000,1973742909.8585310
0.0100000,0.0100000,0.0100000,749265890.4860300
0.0150000,0.0150000,0.0150000,305456698.8442898
0.0200000,0.0200000,0.0200000,132578017.4251437
0.0250000,0.0250000,0.0250000,60886622.0206863
0.0300000,0.0300000,0.0300000,29482909.5673053
0.0350000,0.0350000,0.0350000,15045704.9847446
0.0400000,0.0400000,0.0400000,8115730.7698639
0.0450000,0.0450000,0.0450000,4655117.1602709
0.0500000,0.0500000,0.0500000,2859771.6841718
0.0550000,0.0550000,0.0550000,1890151.1765182
0.0600000,0.0600000,0.0600000,1341318.7057469
0.0650000,0.0650000,0.0650000,1011942.1708271
0.0700000,0.0700000,0.0700000,762362.5247987
0.0750000,0.0750000,0.0750000,591475.4759538
0.0800000,0.0800000,0.0800000,440704.4769505
0.0850000,0.0850000,0.0850000,318267.6863844
0.0900000,0.0900000,0.0900000,234662.8542761
0.0950000,0.0950000,0.0950000,175775.8994677
0.1000000,0.1000000,0.1000000,133192.2343996
0.1050000,0.1050000,0.1050000,101742.8657381
0.1100000,0.1100000,0.1100000,78143.7802280
0.1150000,0.1150000,0.1150000,60231.9230267
0.1200000,0.1200000,0.1200000,43569.1134761
0.1250000,0.1250000,0.1250000,31603.5422083
0.1300000,0.1300000,0.1300000,23151.0107798
0.1350000,0.1350000,0.1350000,17109.3395161
0.1400000,0.1400000,0.1400000,12744.6409120
0.1450000,0.1450000,0.1450000,9561.0017251
0.1500000,0.1500000,0.1500000,7218.6379572
0.1550000,0.1550000,0.1550000,5481.7175201
0.1600000,0.1600000,0.1600000,4184.5992102
0.1650000,0.1650000,0.1650000,3209.6680458
0.1700000,0.1700000,0.1700000,2472.5778152
0.1750000,0.1750000,0.1750000,1912.2926174
0.1800000,0.1800000,0.1800000,1496.6768184
0.1850000,0.1850000,0.1850000,1168.2057236
0.1900000,0.1900000,0.1900000,915.0491131
0.1950000,0.1950000,0.1950000,719.1639669
0.2000000,0.2000000,0.2000000,567.0323405
0.2050000,0.2050000,0.2050000,448.4688806
0.2100000,0.2100000,0.2100000,355.7581738
0.2150000,0.2150000,0.2150000,283.0288722
0.2200000,0.2200000,0.2200000,225.7973124
0.2250000,0.2250000,0.2250000,180.6304223
0.2300000,0.2300000,0.2300000,144.8922983
0.2350000,0.2350000,0.2350000,116.5516540
0.2400000,0.2400000,0.2400000,94.0359043
0.2450000,0.2450000,0.2450000,76.1215312
0.2500000,0.2500000,0.2500000,61.8520046
0.2550000,0.2550000,0.2550000,50.4755260
0.2600000,0.2600000,0.2600000,41.3928515
0.2650000,0.2650000,0.2650000,34.0990569
0.2700000,0.2700000,0.2700000,28.1238463
0.2750000,0.2750000,0.2750000,23.0516309
0.2800000,0.2800000,0.2800000,18.6493781
0.2850000,0.2850000,0.2850000,14.8782189
0.2900000,0.2900000,0.2900000,11.7404625
0.2950000,0.2950000,0.2950000,9.1933163
0.3000000,0.3000000,0.3000000,7.1590325
0.3050000,0.3050000,0.3050000,5.5510542
0.3100000,0.3100000,0.3100000,4.2882523
0.3150000,0.3150000,0.3150000,3.2996797
0.3200000,0.3200000,0.3200000,2.5251462
0.3250000,0.3250000,0.3250000,1.9145047
0.3300000,0.3300000,0.3300000,1.4267441
0.3350000,0.3350000,0.3350000,1.0293742
0.3400000,0.3400000,0.3400000,0.6982617
0.3450000,0.3450000,0.3450000,0.4172368
0.3500000,0.3500000,0.3500000,0.1764453
0.3550000,0.3550000,0.3550000,-0.0303414
0.3600000,0.3600000,0.3600000,-0.2080356
0.3650000,0.3650000,0.3650000,-0.3612291
0.3700000,0.3700000,0.3700000,-0.4940248
0.3750000,0.3750000,0.3750000,-0.6093317
0.3800000,0.3800000,0.3800000,-0.7084185
0.3850000,0.3850000,0.3850000,-0.7912650
0.3900000,0.3900000,0.3900000,-0.8575223
0.3950000,0.3950000,0.3950000,-0.9075210
0.4000000,0.4000000,0.4000000,-0.9429031
0.4050000,0.4050000,0.4050000,-0.9666090
0.4100000,0.4100000,0.4100000,-0.9821582
0.4150000,0.4150000,0.4150000,-0.9926167
0.4200000,0.4200000,0.4200000,-0.9999826
0.4250000,0.4250000,0.4250000,-1.0052873
0.4300000,0.4300000,0.4300000,-1.0089967
0.4350000,0.4350000,0.4350000,-1.0112800
0.4400000,0.4400000,0.4400000,-1.0120296
0.4450000,0.4450000,0.4450000,-1.0107388
0.4500000,0.4500000,0.4500000,-1.0065076
0.4550000,0.4550000,0.4550000,-0.9983170
0.4600000,0.4600000,0.4600000,-0.9854008
0.4650000,0.4650000,0.4650000,-0.9674799
0.4700000,0.4700000,0.4700000,-0.9447823
0.4750000,0.4750000,0.4750000,-0.9179176
0.4800000,0.4800000,0.4800000,-0.8877061
0.4850000,0.4850000,0.4850000,-0.8550297
0.4900000,0.4900000,0.4900000,-0.8207288
0.4950000,0.4950000,0.4950000,-0.7855452
0.5000000,0.5000000,0.5000000,-0.7500982
0.5050000,0.5050000,0.5050000,-0.7148832
0.5100000,0.5100000,0.5100000,-0.6802818
0.5150000,0.5150000,0.5150000,-0.6465773
0.5200000,0.5200000,0.5200000,-0.6139713
0.5250000,0.5250000,0.5250000,-0.5825996
0.5300000,0.5300000,0.5300000,-0.5525464
0.5350000,0.5350000,0.5350000,-0.5238555
0.5400000,0.5400000,0.5400000,-0.4965404
0.5450000,0.5450000,0.5450000,-0.4705919
