# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,361277.3739211,16894804.2128885,10834777.3707959,68089141.8635472,1046419.1561720,47928863.8588878,866844524.5490005,8915010582.2766743,62709376520.0918350
0.0025000,0.0025000,0.0025000,inf,nan,305796.9709718,13187458.6090224,8459230.0406971,53118771.7064901,818035.8207681,37392334.2372500,675450789.4890155,6941114878.4451332,48797737045.5807877
0.0050000,0.0050000,0.0050000,inf,nan,281354.6297674,10454784.6274287,6708054.4394635,42086545.5101165,649594.8660268,29627461.3117320,534471997.8259500,5487617646.2350435,38555993257.4727249
0.0075000,0.0075000,0.0075000,inf,nan,284030.0290775,8414092.2739465,5400152.0305296,33850373.8430389,523704.4202251,23830440.4302465,429290307.8389041,4403647147.4089470,30920271034.8122635
0.0100000,0.0100000,0.0100000,inf,nan,313817.8568579,6868357.5604600,4409308.1379949,27614207.4794267,428245.8377444,19441013.1369059,349715423.3754954,3584018792.8394985,25148812260.8116379
0.0125000,0.0125000,0.0125000,inf,nan,374579.6861786,5660554.5336224,3633774.6515327,22760413.5577191,352793.4212956,16023753.7747985,288295598.1317071,2954873710.3231087,20721975732.9450989
0.0150000,0.0150000,0.0150000,inf,nan,474769.4880940,4666039.2556787,2995923.8963041,18753120.5078926,291154.9331324,13202929.5910753,237298856.2105664,2430536151.6837444,17048045791.5061169
0.0175000,0.0175000,0.0175000,inf,nan,629119.3773446,3872735.5313773,2487010.4815434,15558205.8515465,241917.1033395,10953882.8376278,196684963.8650221,2013257831.4034588,14114878765.3053188
0.0200000,0.0200000,0.0200000,inf,nan,861742.9440630,3224237.1792081,2069429.0708369,12969208.3954807,200632.0380076,9130369.4998263,164034408.1724826,1678057969.0528400,11759943841.0976543
0.0225000,0.0225000,0.0225000,inf,nan,1211547.0223991,2655737.9596700,1704652.7114476,10680750.5428109,165302.5377073,7519367.3138511,135330780.8775170,1387289795.2825520,9736300194.3752995
0.0250000,0.0250000,0.0250000,inf,nan,1601056.1114654,2193648.7875796,1408112.0548115,8821222.4966919,136562.1202957,6210290.0044218,111733482.2474819,1145130314.2145905,8035499432.2049551
0.0275000,0.0275000,0.0275000,inf,nan,1697504.9442733,1817110.3613353,1166438.2290678,7306437.1504286,113123.6760917,5143882.7398395,92524179.1257298,948093632.7391465,6652073626.5850248
0.0300000,0.0300000,0.0300000,inf,nan,2064357.5281587,1509584.0464195,969030.3585207,6069662.2474683,93965.9582199,4273175.4857917,76851085.9679256,787404258.7951568,5524219554.7110558
0.0325000,0.0325000,0.0325000,inf,nan,2778744.2945330,1257913.7601187,807454.7074865,5057828.5003847,78275.9478995,3560814.3529778,64037215.8623757,656090292.1053932,4602849534.5376959
0.0350000,0.0350000,0.0350000,inf,nan,4006895.9355529,1051598.3471577,674978.6401692,4228588.5485200,65404.1505989,2976991.7471389,53542699.7445364,548594262.5251110,3848845999.6711659
0.0375000,0.0375000,0.0375000,inf,nan,4729868.2893790,882226.7995010,566208.8755457,3548034.2167388,54829.8932903,2497839.8150564,44935542.2543334,460471117.5229766,3230930968.0631394
0.0400000,0.0400000,0.0400000,inf,nan,3167917.2232801,743039.1647012,476810.2380311,2988921.9100523,46134.3391370,2104181.5023292,37868890.7439293,388153496.0554259,2724010292.0707026
0.0425000,0.0425000,0.0425000,inf,nan,2179207.5288348,628584.3651076,403286.4721710,2529289.8214879,38979.4516601,1780557.3574461,32063326.9839468,328768894.7949074,2307884085.0344195
0.0450000,0.0450000,0.0450000,inf,nan,1548047.4201084,534452.7499001,342808.9174841,2151377.2943665,33091.5464729,1514464.9826470,27293032.4196798,279996855.5211672,1966239562.1371033
0.0475000,0.0475000,0.0475000,inf,nan,1147919.3668292,453836.1621457,290625.3805506,1833511.4462662,27789.5505169,1290400.6573379,23374944.0049390,239957050.5706973,1685861915.7244174
0.0500000,0.0500000,0.0500000,inf,nan,904624.9776448,383575.2365748,245537.9929266,1550617.6830209,23433.5086774,1091245.8200066,19847297.9977197,204821783.6358204,1444353498.3406053
0.0525000,0.0525000,0.0525000,inf,nan,776344.6962378,325910.4333446,208533.4618849,1318418.5723430,19860.3700112,927778.9377193,16897716.9064143,174539672.6843193,1231614545.1006472
0.0550000,0.0550000,0.0550000,inf,nan,695700.2070715,278538.5480138,178134.4306488,1127636.5810312,16927.2574240,793469.2457101,14473547.0677975,149647880.8291434,1056725953.3519820
0.0575000,0.0575000,0.0575000,inf,nan,615872.5441259,239583.0224516,153137.1729456,970713.3156108,14517.7445012,682996.1120944,12478687.9959148,129158934.1727206,912745981.9774578
0.0600000,0.0600000,0.0600000,inf,nan,609949.9250387,207514.8994364,132560.9036425,841490.9137139,12536.9586760,592024.7681449,10834861.0530866,112268598.7025333,794021605.1885413
0.0625000,0.0625000,0.0625000,inf,nan,679201.3203943,181088.2996931,115606.4002592,734951.9994345,10907.5828498,517023.2607073,9478298.2281547,98321820.1996334,695948897.1498719
0.0650000,0.0650000,0.0650000,inf,nan,662887.9363786,159287.8302982,101622.2745360,647007.7477778,9566.5954231,455113.2680143,8357044.1219889,86784975.9450079,614777840.8194956
0.0675000,0.0675000,0.0675000,inf,nan,530775.5685124,141285.7614142,90077.5074905,574325.3318277,8462.6150731,403948.6367168,7428759.7826491,77223291.1196694,543726261.8007227
0.0700000,0.0700000,0.0700000,inf,nan,460813.6596486,126407.1776740,80539.0980943,511856.1755835,7553.7393881,360273.7657731,6492216.9365545,66583959.8404936,467520221.5829664
0.0725000,0.0725000,0.0725000,inf,nan,442493.2450346,110436.6321324,70758.7119005,444505.2889092,6803.0119860,312870.2381678,5628261.5398569,57660589.8698623,404575519.4856364
0.0750000,0.0750000,0.0750000,inf,nan,473959.8736638,96812.5469133,62036.2605633,389300.5001024,5977.6601137,274017.8609709,4918202.6211317,50314956.1989252,352704993.3660172
0.0775000,0.0775000,0.0775000,inf,nan,561785.5981946,85722.4678500,54940.8361581,344282.3014236,5310.1949166,242337.2991410,4337106.6424772,44290754.9884680,310106458.8870357
0.0800000,0.0800000,0.0800000,inf,nan,581272.5857794,76765.6519402,49215.4486095,307835.6711528,4775.8179249,216691.7129657,3864420.6955701,39376699.4218241,275294210.0066404
0.0825000,0.0825000,0.0825000,inf,nan,491278.2208647,69611.5696309,44648.1435364,278628.4367696,4354.0846063,196143.3689657,3483189.1759480,35398472.3851338,247042454.6990843
0.0850000,0.0850000,0.0850000,inf,nan,458276.5406207,63987.2521982,41063.8841622,255560.3400948,4028.1177200,179917.7838635,3179406.8058225,32212082.1400820,224338622.9928972
0.0875000,0.0875000,0.0875000,inf,nan,476613.5327415,59666.8300968,38317.8381127,237720.9350339,3783.9563159,167374.0857865,2941484.1831600,29698375.8141453,206344821.8491082
0.0900000,0.0900000,0.0900000,inf,nan,549259.1663588,54874.1264069,35144.1314518,220874.5426267,3364.2704574,155461.1435905,2759806.0399022,27758506.7463586,192366001.4215398
0.0925000,0.0925000,0.0925000,inf,nan,688452.8451245,48224.5511382,30883.6788136,193973.9904453,2960.3006501,136526.5187269,2448800.0208083,25034333.5495464,175417468.6898147
0.0950000,0.0950000,0.0950000,inf,nan,918574.9871723,42642.8356463,27308.1182174,171378.4505710,2622.1874242,120622.3899558,2158881.1034284,22040259.2276106,154299290.8766069
0.0975000,0.0975000,0.0975000,inf,nan,1282149.5708551,37955.0408141,24305.8497867,152387.7196922,2339.1351771,107255.8364825,1914881.7235317,19518456.3966953,136503125.7074094
0.1000000,0.1000000,0.1000000,inf,nan,1583282.0247406,34015.3494237,21783.3122087,136414.8628675,2102.0924184,96013.6713454,1709352.1098096,17392469.4079095,121491965.3211924
0.1025000,0.1025000,0.1025000,inf,nan,1350572.4773087,30701.3960114,19661.9874572,122967.3971422,1903.4622492,86549.1961447,1536043.0234190,15598175.2804073,108815479.9047072
0.1050000,0.1050000,0.1050000,inf,nan,1027939.2817114,27910.3869254,17875.9123768,111631.6582924,1736.8618803,78571.1964704,1389706.8386794,14081738.7272723,98095637.2565114
0.1075000,0.1075000,0.1075000,inf,nan,862689.3190040,25555.8794695,16369.6130361,102059.8224061,1596.9230555,71834.8061556,1265932.3883351,12797914.2179581,89014762.4357653
0.1100000,0.1100000,0.1100000,inf,nan,818256.3664014,23565.1097471,15096.3910455,93959.1376100,1479.1265307,66133.9273244,1161007.9158368,11708636.9127663,81305628.4476684
0.1125000,0.1125000,0.1125000,inf,nan,883552.7995680,21876.7765168,14016.9023829,87082.9926028,1376.5154939,61294.9434293,1071807.3865891,10781853.6668671,74743234.8127595
0.1150000,0.1150000,0.1150000,inf,nan,1069401.3036128,20096.6875575,12848.0237318,81223.5092290,1194.2477181,57171.5051095,995696.1820482,9990553.2460480,69137986.7798520
0.1175000,0.1175000,0.1175000,inf,nan,1326017.2417048,17529.9059186,11202.7550520,71057.3277207,1038.4934786,50003.2704545,910957.4069748,9311961.6103952,64330035.1868971
0.1200000,0.1200000,0.1200000,inf,nan,907752.3871338,15328.5543524,9791.8385661,62157.4431367,905.1684360,43738.3272371,797111.4304581,8233638.7031303,58152895.6799079
0.1225000,0.1225000,0.1225000,inf,nan,631599.6253579,13437.0067721,8579.5956019,54507.6835683,790.8349487,38353.4157485,699204.8107277,7223795.7810977,51032976.4969667
0.1250000,0.1250000,0.1250000,inf,nan,446065.6599194,11808.3956948,7535.9659880,47919.1975628,692.5984586,33715.5942921,614836.2738362,6353284.3792033,44893612.2889528
0.1275000,0.1275000,0.1275000,inf,nan,319396.5543801,10403.2111130,6635.6092614,42232.7607766,608.0205427,29712.7772150,541980.8585683,5601303.6002151,39588626.4766762
0.1300000,0.1300000,0.1300000,inf,nan,231624.3775809,9188.1250416,5857.1506249,37314.0425074,535.0459620,26250.4028088,478929.7676363,4950297.9752657,34994638.4896476
0.1325000,0.1325000,0.1325000,inf,nan,169964.0175884,8135.0054551,5182.5483812,33049.6351662,471.9414606,23248.6382646,424239.9237158,4385439.4349146,31007423.7385953
0.1350000,0.1350000,0.1350000,inf,nan,126091.4888252,7220.0890628,4596.5632514,29343.7235751,417.2444195,20640.0350214,376691.6629707,3894192.9205861,27538861.7058790
0.1375000,0.1375000,0.1375000,inf,nan,94502.5861260,6423.2872435,4086.3131086,26115.2906101,369.7197735,18367.5616663,335253.2487296,3465952.0871724,24514376.8358406
0.1400000,0.1400000,0.1400000,inf,nan,71504.7372568,5727.6035815,3640.8992992,23295.7723205,328.3238543,16382.9532376,299051.0995873,3091733.7245478,21870792.2239883
0.1425000,0.1425000,0.1425000,inf,nan,54587.1232350,5118.6449258,3251.0929598,20827.0896857,292.1740395,14645.3256597,267344.8047955,2763921.3630531,19554529.0310237
0.1450000,0.1450000,0.1450000,inf,nan,42020.8229783,4584.2108251,2909.0716118,18659.9959729,260.5232660,13120.0123430,239506.1501807,2476050.0749944,17520095.4323675
0.1475000,0.1475000,0.1475000,inf,nan,32601.1749202,4113.9486523,2608.1978987,16752.6885863,232.7386244,11777.5869736,215001.5041941,2222625.7842234,15728818.0609408
0.1500000,0.1500000,0.1500000,inf,nan,25479.4424003,3699.0637983,2342.8336539,15069.6426210,208.2833719,10593.0423727,193377.0197117,1998973.4865916,14147776.5756326
0.1525000,0.1525000,0.1525000,inf,nan,20051.3787021,3332.0760461,2108.1835968,13580.6303118,198.9467180,9545.1002188,174246.1960446,1801109.6980245,12748908.4188868
0.1550000,0.1550000,0.1550000,inf,nan,15882.5447781,3006.6146835,1900.1638845,12259.8964055,179.8515015,8615.6305353,157279.4199757,1625635.2120194,11508256.2102355
0.1575000,0.1575000,0.1575000,inf,nan,12657.6739419,2717.2461273,1715.2915238,11085.4643709,162.9129187,7789.1632834,142195.1668404,1469644.8882974,10405334.7255711
0.1600000,0.1600000,0.1600000,inf,nan,10145.9624855,2459.3288418,1550.5912982,10038.5524416,147.8499151,7052.4772757,128752.5946663,1330651.7293087,9422598.1763880
0.1625000,0.1625000,0.1625000,inf,nan,8177.0294563,2228.8911851,1403.5174061,9103.0819029,134.4224448,6394.2540269,116745.3078425,1206522.9483685,8544991.6491246
0.1650000,0.1650000,0.1650000,inf,nan,6624.1019396,2022.5285195,1271.8874623,8265.2628817,122.4238993,5804.7861674,105996.1031030,1095426.1067571,7759573.1932548
0.1675000,0.1675000,0.1675000,1849.5732621,-0.1019576,5392.1442631,1837.3165195,1153.8268932,7513.2452877,111.6650973,5275.7317206,96352.5409500,995783.7092520,7055195.2429393
0.1700000,0.1700000,0.1700000,1682.9830035,-0.1009576,4409.4031512,1670.7381004,1047.7220736,6836.8245398,101.9163987,4799.9069512,87683.2110073,906234.9083976,6422235.8921834
0.1725000,0.1725000,0.1725000,1532.8667108,-0.0990104,3621.3350719,1520.6218077,952.1808181,6227.1933853,92.7850621,4371.1116609,79874.5809934,825603.1858617,5852372.0772748
0.1750000,0.1750000,0.1750000,1397.3347544,-0.0967409,2986.2095733,1385.0898512,865.9990620,5676.7325068,83.8194177,3983.9817916,72828.3367420,752869.0615523,5338388.0027062
0.1775000,0.1775000,0.1775000,1274.7591626,-0.0941787,2471.9017072,1262.5142595,788.1327533,5178.8337846,75.0659635,3633.8650179,66459.1355349,687147.0337144,4874013.2194926
0.1800000,0.1800000,0.1800000,1163.7247740,-0.0913519,2053.5348724,1151.4798708,717.6741321,4727.7510560,66.9261312,3316.7156975,60692.7074427,627666.0809113,4453785.6625358
0.1825000,0.1825000,0.1825000,1062.9979870,-0.0882874,1711.7365355,1050.7530839,648.0029780,4318.4740358,59.6128845,3029.0061261,55464.2497788,573753.1637468,4072935.7054192
0.1850000,0.1850000,0.1850000,971.4277190,-0.0906491,1431.3388764,959.2554582,567.4536752,3946.6217469,53.1398496,2767.6515288,50717.0685045,524819.2538255,3727287.9208629
0.1875000,0.1875000,0.1875000,868.9006973,-0.2815369,1200.4046980,856.6569057,496.8482229,3608.3523910,47.4444903,2529.9466229,46401.4277495,480347.4926237,3413177.7631248
0.1900000,0.1900000,0.1900000,771.0305593,-0.2814712,1009.4927156,758.7857000,434.8925051,3238.8885741,42.4459022,2247.1948817,42473.5747618,439883.1460361,3127380.8316123
0.1925000,0.1925000,0.1925000,684.9278007,-0.2810093,851.1001555,672.6829397,380.4709389,2883.2786581,38.0638707,1997.2468815,38298.8164792,402340.8518441,2865677.0438866
0.1950000,0.1950000,0.1950000,609.0893679,-0.2802585,719.2374961,596.8445153,332.6205251,2569.6228240,34.2244822,1776.8340844,34166.3301899,359146.8489484,2558645.4954214
0.1975000,0.1975000,0.1975000,542.2151976,-0.2792396,609.1022725,529.9703656,290.5088383,2292.6305596,30.8613988,1582.2325926,30512.6417729,320942.5162728,2287027.6493415
0.2000000,0.2000000,0.2000000,483.1800655,-0.2779710,513.2191014,470.9352745,253.4153380,2047.7210188,27.9156880,1410.2179384,27278.3113717,287109.8829022,2046443.9113041
0.2025000,0.2025000,0.2025000,431.0087560,-0.2764688,430.2277119,418.7640437,220.7154803,1830.9224427,25.3351400,1257.9943042,24411.7649289,257112.5745958,1833092.1082691
0.2050000,0.2050000,0.2050000,384.8549212,-0.2747453,361.5578943,372.6103584,204.1120982,1638.7865238,23.0733960,1123.1342585,21868.1924143,230484.4079910,1643666.8907983
0.2075000,0.2075000,0.2075000,343.9830580,-0.2728074,304.4996166,331.7387768,178.6442644,1468.3154044,21.0890301,1003.5273842,19608.6081252,206819.6596546,1475290.9556612
0.2100000,0.2100000,0.2100000,307.7531200,-0.2706534,256.9027397,295.5093612,156.1468775,1316.8993691,19.3447094,897.3364312,17599.0482195,185764.7536151,1325456.2811498
0.2125000,0.2125000,0.2125000,275.6073588,-0.2682687,217.0518574,263.3645485,136.2626494,1182.2635971,17.8065692,802.9598461,15809.8845751,167011.1516093,1191973.8536277
0.2150000,0.2150000,0.2150000,247.0590548,-0.2656201,196.2231846,234.8179186,118.6798235,1062.4226019,16.4439220,718.9997108,14215.2373703,150289.2642821,1072930.6034224
0.2175000,0.2175000,0.2175000,221.6828516,-0.2626497,168.0017468,209.4445750,103.1260213,955.6411980,15.2293313,644.2342744,12792.4715397,135363.2300580,966652.4689147
0.2200000,0.2200000,0.2200000,199.1064624,-0.2592690,144.1417925,199.1064624,89.3629654,860.4010171,14.1389497,577.5943909,11521.7645771,122026.4322949,871672.6760427
0.2225000,0.2225000,0.2225000,179.0035529,-0.2553561,123.9118458,179.0035529,77.1819426,775.3717493,13.1528913,518.1432807,10385.7351008,110097.6453789,786704.4617533
0.2250000,0.2250000,0.2250000,161.0876477,-0.2507584,106.7137928,161.0876477,66.3997263,699.3864099,12.2553780,465.0591262,9369.1232279,99417.7172622,710617.5886605
0.2275000,0.2275000,0.2275000,145.1069272,-0.2453030,92.0564581,145.1069272,56.8514501,631.4200413,11.4344884,417.6200840,8458.5151796,89846.7101061,642418.0980078
0.2300000,0.2300000,0.2300000,130.8398035,-0.2388161,79.5348373,130.8398035,48.3336980,570.5713509,10.6815240,375.1913627,7642.1056912,81261.4326149,581230.8320780
0.2325000,0.2325000,0.2325000,118.0911667,-0.2311497,68.8137018,118.0911667,40.1367437,512.0228745,9.9901614,337.2140669,6909.4927752,73553.3076828,526284.3279987
0.2350000,0.2350000,0.2350000,106.6891968,-0.2222118,59.6145961,106.6891968,30.3996765,458.3180132,9.3556150,303.1955543,6251.5002061,66626.5274499,476897.7446243
0.2375000,0.2375000,0.2375000,96.4826314,-0.2119919,51.7054695,96.4826314,19.4125245,410.0939075,8.7739667,272.7010887,5660.0237886,60396.4550085,432469.5346009
0.2400000,0.2400000,0.2400000,87.3383871,-0.2005762,44.8923591,87.3383871,8.5274869,366.7739697,8.2417140,245.3466076,5127.8980528,54788.2380463,392467.6163474
0.2425000,0.2425000,0.2425000,79.1394446,-0.1881463,39.0126637,79.1394446,-1.7695770,327.8446591,7.7554977,220.7924465,4648.7805189,49735.6048220,356420.8367500
0.2450000,0.2450000,0.2450000,71.7829337,-0.1749612,33.9296477,71.7829337,-11.1918069,292.8482882,7.3119426,210.9824267,4217.0510905,45179.8171987,323911.5459221
0.2475000,0.2475000,0.2475000,65.1783827,-0.1613268,29.5279134,65.1783827,-19.6360147,261.3766902,6.9075593,191.1603913,3827.7244898,41068.7591324,294569.1312849
