# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,411214.6080915,17954512.8424678,11555709.7191887,71758717.3966962,1139647.8197726,50538251.6549469,17954622.9966053,17954402.6883304,21165476.4221523,13386222.6513186,370715537.3304586
0.0025000,0.0025000,0.0025000,inf,nan,337742.2207461,13882188.2287005,8932060.2975851,55521511.2309719,879285.0647469,39101040.8876234,13882295.7851780,13882080.6722229,16364862.1502812,10350047.5979139,286816836.0833073
0.0050000,0.0050000,0.0050000,inf,nan,299561.1584184,10927344.9332607,7029117.7650609,43728973.9055483,690884.0324623,30795059.4301144,10927447.6295141,10927242.2370074,12881578.2177393,8147025.4051337,225888354.0791130
0.0075000,0.0075000,0.0075000,inf,nan,291239.1644868,8739181.9777319,5619805.4213715,34997936.2755730,551294.1718456,24645342.3411808,8739280.4943630,8739083.4611007,10302086.8191464,6515611.8002604,180777008.5418709
0.0100000,0.0100000,0.0100000,inf,nan,311770.3878110,7047269.3578094,4532374.8487049,28213966.5772664,444890.2514695,19868497.0888707,7047356.9143680,7047181.8012508,8307594.5720157,5254184.1449642,145738804.7093167
0.0125000,0.0125000,0.0125000,inf,nan,364400.1458391,5672490.1851101,3647460.7589525,22720727.9003584,357553.7491017,15999662.9361253,5672571.7212226,5672408.6489976,6686951.5381034,4229199.4927146,117359473.8659929
0.0150000,0.0150000,0.0150000,inf,nan,345385.3886496,4593798.3771930,2953240.2325493,18408984.7075629,289105.1172203,12963012.1571996,4593873.7842589,4593722.9701270,5415347.7787836,3424966.6605780,95084631.4356999
0.0175000,0.0175000,0.0175000,inf,nan,331326.2716007,3741541.2843306,2404838.0875492,15001023.0855535,235090.2162853,10562927.7372402,3741610.4733087,3741472.0953524,4410674.0478470,2789555.2015582,77479310.7034810
0.0200000,0.0200000,0.0200000,inf,nan,351090.8518917,3063697.0511397,1968739.3250234,12289408.8233492,192183.1875516,8653297.2309757,3063759.9521514,3063634.1501281,3611604.9635799,2284179.5387364,63471691.4997971
0.0225000,0.0225000,0.0225000,inf,nan,407937.5611618,2521187.9093653,1619769.4240365,10118303.5469272,157886.5977013,7124352.0475559,2521244.4712011,2521131.3475295,2972074.1364405,1879704.7292060,52256558.3704302
0.0250000,0.0250000,0.0250000,inf,nan,510982.1916340,2084472.6135956,1338898.7423719,8369881.1554096,130313.3828665,5893099.2924974,2084522.8031417,2084422.4240494,2457257.2000575,1554105.9098060,43225112.2648678
0.0275000,0.0275000,0.0275000,inf,nan,668325.4595315,1728024.6107622,1110792.0374784,6926059.3198839,108028.0464020,4877080.2760162,1728062.7289610,1727986.4925635,2037062.4631751,1288351.4239333,35773667.4787891
0.0300000,0.0300000,0.0300000,inf,nan,684863.6323972,1418982.0036516,912005.0280161,5689163.0959088,89050.4226225,4006028.8071374,1419013.8616431,1418950.1456600,1672751.0462277,1057940.6529018,29384330.3702636
0.0325000,0.0325000,0.0325000,inf,nan,783594.3091325,1169564.6231185,751585.1923723,4690684.6534126,73303.6965956,3302884.8659952,1169590.3243401,1169538.9218968,1378728.1599892,871984.2519558,24226644.6433105
0.0350000,0.0350000,0.0350000,inf,nan,982769.3259623,967990.8060426,621948.6075652,3883553.2100816,60587.7998525,2734496.8243767,968010.4633994,967971.1486858,1141105.1228132,721698.2475552,20057430.4586572
0.0375000,0.0375000,0.0375000,inf,nan,1320124.9393208,804872.6658495,517052.8156922,3230253.5199324,50306.4027216,2274443.3144288,804886.4008444,804858.9308546,948815.1297304,600083.3776753,16682877.6003826
0.0400000,0.0400000,0.0400000,inf,nan,1862968.2470730,672716.6421041,432075.0978735,2700833.6811627,41983.8313602,1901629.9985536,672724.5840019,672708.7002064,793024.4809297,501552.7200022,13948252.0123070
0.0425000,0.0425000,0.0425000,inf,nan,2456860.1860495,565530.1456553,363159.1080351,2271335.8855367,35239.9530443,1599184.2554554,565532.4306811,565527.8606295,666668.8797911,421638.4210586,11729787.7311779
0.0450000,0.0450000,0.0450000,inf,nan,1668189.4145070,478511.5858753,307215.2292010,1922559.6002186,29770.3952300,1353584.0269592,478508.3564483,478514.8153024,564088.0249680,356760.5919450,9928296.5293744
0.0475000,0.0475000,0.0475000,inf,nan,1153124.8493228,407805.8928096,261763.1254355,1639085.9011218,25330.9526434,1153970.6148628,407797.2968109,407814.4888082,480737.4104108,304045.0346699,8464126.9389011
0.0500000,0.0500000,0.0500000,inf,nan,811197.6969813,350311.4849867,224807.4360991,1408506.9671042,21725.2826806,991605.9878166,350297.6750613,350325.2949120,412960.7715313,261179.3244679,7273183.3390284
0.0525000,0.0525000,0.0525000,inf,nan,581025.9361340,303527.6662752,194739.5135881,1220816.8263134,18795.1837974,859443.6689897,303508.7991664,303546.5333839,357810.1906960,226299.0345237,6303778.2221016
0.0550000,0.0550000,0.0550000,inf,nan,424404.1563622,265433.8204551,170259.6430093,1067928.9491370,16412.9044630,751788.9694540,265410.0563711,265457.5845392,312903.6870996,197897.6678999,5514139.8583394
0.0575000,0.0575000,0.0575000,inf,nan,317170.7620492,234393.6422343,150315.3874467,943293.7330382,14475.0500976,664029.5806952,234365.1442449,234422.1402237,276312.3205703,174755.2557138,4870436.0814657
0.0600000,0.0600000,0.0600000,inf,nan,243857.8008568,209079.1064480,134052.6453129,841594.7539958,12897.7491636,592421.6459797,209046.0399117,209112.1729844,246470.5635133,155881.6713775,4345205.0396441
0.0625000,0.0625000,0.0625000,inf,nan,194502.1651468,188410.0203223,120776.7429527,758507.2146131,11612.8128027,533919.6391287,188372.5523411,188447.4883035,222105.0427721,140471.5629938,3916107.2949133
0.0650000,0.0650000,0.0650000,inf,nan,162721.2819411,171505.8964080,109921.4609294,690505.5768696,10564.6795786,486040.8854441,171464.1953102,171547.5975057,202177.8055764,127868.4715912,3564932.0389032
0.0675000,0.0675000,0.0675000,inf,nan,144548.2754655,157585.9828259,101013.0830259,634124.0496687,9707.9815154,446364.2263754,157543.3182701,157628.6473818,185768.4713158,117490.2973611,3273944.5757527
0.0700000,0.0700000,0.0700000,inf,nan,137739.3025177,145381.4641260,93179.0038037,584963.2661543,8964.8977674,411752.7853260,145334.9988039,145427.9294480,171381.3111040,108391.0582949,3020085.4982455
0.0725000,0.0725000,0.0725000,inf,nan,141390.7584517,135264.0858870,86686.5358153,544170.9905803,8287.5673293,383034.1818261,135213.9856645,135314.1861096,159454.5530545,100847.9141873,2809450.5072441
0.0750000,0.0750000,0.0750000,inf,nan,155779.5731248,123547.0882951,78824.9819646,502402.1228139,7378.5331366,353406.9968965,123508.9895372,123585.1870530,145642.1016420,92112.1528805,2591749.5078224
0.0775000,0.0775000,0.0775000,inf,nan,182389.9454454,110910.8924502,70714.4011503,451505.9867903,6598.6287462,317574.2317382,110869.3052257,110952.4796748,130746.0636617,82691.0712544,2328932.2693400
0.0800000,0.0800000,0.0800000,inf,nan,224129.3103004,100009.9721251,63718.9652839,403063.8475783,5927.3413614,283723.3158496,99965.0498915,100054.8943586,117895.6357973,74563.7470626,2081030.1046853
0.0825000,0.0825000,0.0825000,inf,nan,227889.8607816,89201.5660107,57155.7278839,358983.1757015,5346.6405017,252684.9796109,89171.6994821,89231.4325393,105154.2672744,66505.3980546,1853370.1843250
0.0850000,0.0850000,0.0850000,inf,nan,213019.8761195,79620.9408123,50795.9443510,321166.8710192,4751.4819007,226057.6953993,79587.5939102,79654.2877143,93860.2545364,59362.4372196,1658065.2263366
0.0875000,0.0875000,0.0875000,inf,nan,216284.8088528,70858.2187016,45175.2920813,288130.4309538,4213.8177410,202665.7211758,70822.2700831,70894.1673202,83530.4176952,52829.2747644,1486278.9811562
0.0900000,0.0900000,0.0900000,inf,nan,237796.2202262,63248.0076503,40294.9160709,257409.3491632,3747.9927250,181039.4104368,63209.5888509,63286.4264498,74559.2056112,47155.3820529,1327664.6444365
0.0925000,0.0925000,0.0925000,inf,nan,279940.0784900,56613.3617762,36041.1280069,230608.2925882,3342.9190496,162173.1598286,56572.6025377,56654.1210148,66738.0276127,42208.8347607,1189294.7930736
0.0950000,0.0950000,0.0950000,inf,nan,347753.6595227,50806.5206330,32318.9908337,207134.4118240,2989.3395277,145649.5345246,50763.5486011,50849.4926648,59892.6979520,37879.4681481,1068107.5624260
0.0975000,0.0975000,0.0975000,inf,nan,449778.0357652,45704.0729387,29049.2108825,186492.5622237,2679.5236901,131119.8936489,45659.0133935,45749.1324840,53877.7346213,34075.2713147,961545.6871311
0.1000000,0.1000000,0.1000000,inf,nan,599581.0300662,41202.9041036,26165.5340205,168269.0452852,2407.0133719,118292.9424875,41155.8797198,41249.9284873,48571.5821409,30719.3658247,867472.5321653
0.1025000,0.1025000,0.1025000,inf,nan,583378.7665168,37216.8027064,23612.5654500,152117.9903217,2166.4098429,106925.1438915,37167.9333449,37265.6720678,43872.6111424,27747.4756218,784101.7612356
0.1050000,0.1050000,0.1050000,inf,nan,417102.8888900,33673.6211154,21343.9456999,137749.9575281,1953.1958244,96812.6938633,33623.0236422,33724.2185885,39695.7711980,25105.8100925,709938.4784932
0.1075000,0.1075000,0.1075000,inf,nan,302217.8964271,30512.9021530,19320.8261236,124922.4101316,1777.2017903,87784.8132070,30460.6902854,30565.1140207,35969.7930408,22749.2945947,643730.0235642
0.1100000,0.1100000,0.1100000,inf,nan,221692.6059706,27683.8976587,17510.5962059,113431.7589337,1608.0219605,79698.1463065,27630.1818368,27737.6134805,32634.8527698,20640.0931714,584424.8872934
0.1125000,0.1125000,0.1125000,inf,nan,164493.6094635,25116.3809326,15885.8224995,102981.1918193,1453.1278727,72370.4789477,25080.9540997,25151.8077654,29608.1644265,18725.8473849,530684.9567046
0.1150000,0.1150000,0.1150000,inf,nan,123357.0097014,22356.2787543,14139.9062087,91767.0846428,1289.0452474,64478.6475817,22319.4567155,22393.1007932,26354.4488794,16668.0169875,472808.8744166
0.1175000,0.1175000,0.1175000,inf,nan,92325.5505361,19924.5955282,12584.7792486,81878.8048271,1144.3729963,57520.1162726,19886.4698355,19962.7212210,23487.8863367,14855.0436494,421777.9097382
0.1200000,0.1200000,0.1200000,inf,nan,69128.6265139,17778.0211810,11212.4346111,73142.2345635,1017.1295664,51372.2976791,17738.6804125,17817.3619496,20957.4212033,13254.6369772,376692.9154197
