# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,71737149.7870865,15938999870.1117153,10186248381.0316544,64758229959.6139069,964597670.9803877,45560905121.9240341,15938999836.7039032,15938999903.5195274,18789511523.0076370,11883530506.9366779,334127462519.7674561,15938999870.1117153,10186248381.0316544,64758229959.6139069,964597670.9803877,45560905121.9240341,15938999836.7039032,15938999903.5195274,18789511523.0076370,11883530506.9366779,334127462519.7674561
0.0025000,0.0025000,0.0025000,inf,nan,43532500.5773361,8886364679.2827759,5679066426.9362726,36104276917.5780640,537779836.0636801,25401303045.1165161,8886364667.7681541,8886364690.7973976,10475591498.8197765,6625345794.7535152,186284112998.9302979,8886364679.2827759,5679066426.9362726,36104276917.5780640,537779836.0636801,25401303045.1165161,8886364667.7681541,8886364690.7973976,10475591498.8197765,6625345794.7535152,186284112998.9302979
0.0050000,0.0050000,0.0050000,inf,nan,29286340.3989186,5088735564.5198488,3252087643.0460615,20674982118.2258224,307952931.4216606,14545962134.3481941,5088735572.6272783,5088735556.4124193,5998798940.1002712,3793973575.2241683,106674905574.8303070,5088735564.5198488,3252087643.0460615,20674982118.2258224,307952931.4216606,14545962134.3481941,5088735572.6272783,5088735556.4124193,5998798940.1002712,3793973575.2241683,106674905574.8303070
0.0075000,0.0075000,0.0075000,inf,nan,23739219.6779774,2986186336.7851591,1908396982.8960292,12132575932.4616470,180710806.5519403,8535919104.1437063,2986186362.5403714,2986186311.0299468,3520232325.8742509,2226390408.5429430,62599389236.2248154,2986186336.7851591,1908396982.8960292,12132575932.4616470,180710806.5519403,8535919104.1437063,2986186362.5403714,2986186311.0299468,3520232325.8742509,2226390408.5429430,62599389236.2248154
0.0100000,0.0100000,0.0100000,inf,nan,25614991.6512929,1792126021.6737370,1145301290.3547664,7281244276.2941666,108449385.1777379,5122746154.1155453,1792126063.3510401,1792125979.9964340,2112627693.6649804,1336143071.9859617,37568394158.9362411,1792126021.6737370,1145301290.3547664,7281244276.2941666,108449385.1777379,5122746154.1155453,1792126063.3510401,1792125979.9964340,2112627693.6649804,1336143071.9859617,37568394158.9362411
0.0125000,0.0125000,0.0125000,inf,nan,14663734.6803787,1097980427.5696325,701689766.1724378,4461004066.7865572,66442045.1339146,3138555561.4863281,1097980483.6530128,1097980371.4862523,1294341932.6166203,818613715.6265407,23017047190.2466888,1097980427.5696325,701689766.1724378,4461004066.7865572,66442045.1339146,3138555561.4863281,1097980483.6530128,1097980371.4862523,1294341932.6166203,818613715.6265407,23017047190.2466888
0.0150000,0.0150000,0.0150000,inf,nan,8118847.6923293,685672547.6430072,438194224.7646116,2785836707.0494204,41490969.3250328,1959985422.6895771,685672616.7945272,685672478.4914871,808297405.1029959,511212165.3858548,14373833880.3207302,685672547.6430072,438194224.7646116,2785836707.0494204,41490969.3250328,1959985422.6895771,685672616.7945272,685672478.4914871,808297405.1029959,511212165.3858548,14373833880.3207302
0.0175000,0.0175000,0.0175000,inf,nan,4882092.0016222,435850205.6093948,278539362.5812758,1770829472.7462132,26373108.6698736,1245873475.0571718,435850286.6433062,435850124.5754834,513797134.5341115,324953840.0791494,9136791575.8922215,435850205.6093948,278539362.5812758,1770829472.7462132,26373108.6698736,1245873475.0571718,435850286.6433062,435850124.5754834,513797134.5341115,324953840.0791494,9136791575.8922215
0.0200000,0.0200000,0.0200000,inf,nan,3171220.0926264,281663173.0076185,180002715.2058032,1144378171.0991616,17042791.0252713,805131523.2404306,281663264.8689927,281663081.1462442,332035477.6310347,209997674.6591918,5904547451.2740755,281663173.0076185,180002715.2058032,1144378171.0991616,17042791.0252713,805131523.2404306,281663264.8689927,281663081.1462442,332035477.6310347,209997674.6591918,5904547451.2740755
0.0225000,0.0225000,0.0225000,inf,nan,2246464.1183985,184856392.7783343,118136357.1569654,751057102.7004677,11184895.2983956,528409211.7020182,184856494.5252972,184856291.0313714,217915888.7329732,137822109.3472038,3875164919.8159447,184856392.7783343,118136357.1569654,751057102.7004677,11184895.2983956,528409211.7020182,184856494.5252972,184856291.0313714,217915888.7329732,137822109.3472038,3875164919.8159447
