# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,10039144.1019140
0.0050000,0.0050000,0.0050000,5734783.8064725
0.0100000,0.0100000,0.0100000,3456973.7033513
0.0150000,0.0150000,0.0150000,2201296.1634457
0.0200000,0.0200000,0.0200000,1481563.9099855
0.0250000,0.0250000,0.0250000,1054989.6585937
0.0300000,0.0300000,0.0300000,797089.0041081
0.0350000,0.0350000,0.0350000,642849.6301990
0.0400000,0.0400000,0.0400000,555488.2608954
0.0450000,0.0450000,0.0450000,485672.3374940
0.0500000,0.0500000,0.0500000,424457.3778121
0.0550000,0.0550000,0.0550000,358549.3281474
0.0600000,0.0600000,0.0600000,313035.5446268
0.0650000,0.0650000,0.0650000,262168.2461881
0.0700000,0.0700000,0.0700000,212036.7988463
0.0750000,0.0750000,0.0750000,173657.6521244
0.0800000,0.0800000,0.0800000,143942.7627049
0.0850000,0.0850000,0.0850000,120640.7784002
0.0900000,0.0900000,0.0900000,102106.9124401
0.0950000,0.0950000,0.0950000,86317.7692776
0.1000000,0.1000000,0.1000000,67028.6884466
0.1050000,0.1050000,0.1050000,52243.7321354
0.1100000,0.1100000,0.1100000,40868.5398032
0.1150000,0.1150000,0.1150000,32082.7330208
0.1200000,0.1200000,0.1200000,25270.2041391
0.1250000,0.1250000,0.1250000,19967.1264099
0.1300000,0.1300000,0.1300000,15823.2820779
0.1350000,0.1350000,0.1350000,12573.3381394
0.1400000,0.1400000,0.1400000,10015.5207852
0.1450000,0.1450000,0.1450000,7995.7768878
0.1500000,0.1500000,0.1500000,6395.9975542
0.1550000,0.1550000,0.1550000,5125.2462065
0.1600000,0.1600000,0.1600000,4113.2088463
0.1650000,0.1650000,0.1650000,3305.2889976
0.1700000,0.1700000,0.1700000,2658.9216052
0.1750000,0.1750000,0.1750000,2140.7922212
0.1800000,0.1800000,0.1800000,1739.9876905
0.1850000,0.1850000,0.1850000,1405.3636679
0.1900000,0.1900000,0.1900000,1135.8634038
0.1950000,0.1950000,0.1950000,918.5472944
0.2000000,0.2000000,0.2000000,743.1243126
0.2050000,0.2050000,0.2050000,601.3895072
0.2100000,0.2100000,0.2100000,486.7862276
0.2150000,0.2150000,0.2150000,394.0635857
0.2200000,0.2200000,0.2200000,319.0057122
0.2250000,0.2250000,0.2250000,258.2152971
0.2300000,0.2300000,0.2300000,208.9440247
