# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2453897.0054507
0.0050000,0.0050000,0.0050000,1736364.7366843
0.0100000,0.0100000,0.0100000,1305617.2585254
0.0150000,0.0150000,0.0150000,1032328.1997026
0.0200000,0.0200000,0.0200000,849400.3968730
0.0250000,0.0250000,0.0250000,708327.1834164
0.0300000,0.0300000,0.0300000,610411.7968797
0.0350000,0.0350000,0.0350000,541393.2995305
0.0400000,0.0400000,0.0400000,467723.3794847
0.0450000,0.0450000,0.0450000,407446.8182530
0.0500000,0.0500000,0.0500000,350297.9256703
0.0550000,0.0550000,0.0550000,303488.8788937
0.0600000,0.0600000,0.0600000,266999.0087014
0.0650000,0.0650000,0.0650000,238610.2499047
0.0700000,0.0700000,0.0700000,216591.1439786
0.0750000,0.0750000,0.0750000,199605.2916462
0.0800000,0.0800000,0.0800000,186637.9509080
0.0850000,0.0850000,0.0850000,176938.1348583
0.0900000,0.0900000,0.0900000,169973.1716976
0.0950000,0.0950000,0.0950000,165392.7221443
0.1000000,0.1000000,0.1000000,162999.4310889
0.1050000,0.1050000,0.1050000,162723.5504223
0.1100000,0.1100000,0.1100000,164598.9370240
0.1150000,0.1150000,0.1150000,168737.8267328
0.1200000,0.1200000,0.1200000,175301.8231909
0.1250000,0.1250000,0.1250000,184466.8067701
0.1300000,0.1300000,0.1300000,196380.1966531
0.1350000,0.1350000,0.1350000,211110.4122716
0.1400000,0.1400000,0.1400000,228590.6036113
0.1450000,0.1450000,0.1450000,248561.6617772
0.1500000,0.1500000,0.1500000,244673.8969502
0.1550000,0.1550000,0.1550000,228234.0956981
0.1600000,0.1600000,0.1600000,210193.5769999
0.1650000,0.1650000,0.1650000,190961.2924252
0.1700000,0.1700000,0.1700000,171108.9045356
0.1750000,0.1750000,0.1750000,151286.5467162
0.1800000,0.1800000,0.1800000,132122.4155300
0.1850000,0.1850000,0.1850000,114137.6057602
0.1900000,0.1900000,0.1900000,97696.4478273
0.1950000,0.1950000,0.1950000,82996.3290769
0.2000000,0.2000000,0.2000000,70088.0786914
0.2050000,0.2050000,0.2050000,58912.5523608
0.2100000,0.2100000,0.2100000,49340.2719594
0.2150000,0.2150000,0.2150000,41205.6060440
0.2200000,0.2200000,0.2200000,34331.9139246
0.2250000,0.2250000,0.2250000,28547.6170494
0.2300000,0.2300000,0.2300000,23694.9638835
0.2350000,0.2350000,0.2350000,19633.7277024
0.2400000,0.2400000,0.2400000,16241.8139292
0.2450000,0.2450000,0.2450000,13414.2264824
0.2500000,0.2500000,0.2500000,11061.3233138
0.2550000,0.2550000,0.2550000,9106.8906770
0.2600000,0.2600000,0.2600000,7486.2995312
0.2650000,0.2650000,0.2650000,6144.8506379
0.2700000,0.2700000,0.2700000,5036.3328571
0.2750000,0.2750000,0.2750000,4121.7822772
0.2800000,0.2800000,0.2800000,3368.4172669
0.2850000,0.2850000,0.2850000,2748.7234475
0.2900000,0.2900000,0.2900000,2239.6658501
0.2950000,0.2950000,0.2950000,1834.2546866
0.3000000,0.3000000,0.3000000,1491.9796763
0.3050000,0.3050000,0.3050000,1211.7765132
0.3100000,0.3100000,0.3100000,982.6136385
0.3150000,0.3150000,0.3150000,795.3677262
0.3200000,0.3200000,0.3200000,642.5085401
0.3250000,0.3250000,0.3250000,517.8318290
0.3300000,0.3300000,0.3300000,416.2338661
0.3350000,0.3350000,0.3350000,333.5219569
0.3400000,0.3400000,0.3400000,266.2558220
0.3450000,0.3450000,0.3450000,211.6152718
0.3500000,0.3500000,0.3500000,167.2888835
0.3550000,0.3550000,0.3550000,131.3684810
0.3600000,0.3600000,0.3600000,102.2146797
0.3650000,0.3650000,0.3650000,78.3441071
0.3700000,0.3700000,0.3700000,58.5911910
0.3750000,0.3750000,0.3750000,42.3156297
0.3800000,0.3800000,0.3800000,29.1200852
0.3850000,0.3850000,0.3850000,18.5904745
0.3900000,0.3900000,0.3900000,10.3011787
0.3950000,0.3950000,0.3950000,3.8611490
0.4000000,0.4000000,0.4000000,-1.0687530
0.4050000,0.4050000,0.4050000,-4.7752311
0.4100000,0.4100000,0.4100000,-7.4982095
0.4150000,0.4150000,0.4150000,-9.4382585
0.4200000,0.4200000,0.4200000,-10.7634415
0.4250000,0.4250000,0.4250000,-11.6147151
0.4300000,0.4300000,0.4300000,-12.1115267
0.4350000,0.4350000,0.4350000,-12.3600030
0.4400000,0.4400000,0.4400000,-12.4600649
0.4450000,0.4450000,0.4450000,-12.4997689
0.4500000,0.4500000,0.4500000,-12.5351492
0.4550000,0.4550000,0.4550000,-12.5798664
0.4600000,0.4600000,0.4600000,-12.6243838
0.4650000,0.4650000,0.4650000,-12.6650225
0.4700000,0.4700000,0.4700000,-12.7123226
0.4750000,0.4750000,0.4750000,-12.7767111
0.4800000,0.4800000,0.4800000,-12.8535197
0.4850000,0.4850000,0.4850000,-12.9238739
0.4900000,0.4900000,0.4900000,-12.9667241
0.4950000,0.4950000,0.4950000,-12.9689401
0.5000000,0.5000000,0.5000000,-12.9279305
0.5050000,0.5050000,0.5050000,-12.8481991
0.5100000,0.5100000,0.5100000,-12.7352336
0.5150000,0.5150000,0.5150000,-12.5911822
0.5200000,0.5200000,0.5200000,-12.4151326
0.5250000,0.5250000,0.5250000,-12.2064064
0.5300000,0.5300000,0.5300000,-11.9670950
0.5350000,0.5350000,0.5350000,-11.7019608
0.5400000,0.5400000,0.5400000,-11.4167572
0.5450000,0.5450000,0.5450000,-11.1167992
0.5500000,0.5500000,0.5500000,-10.8064396
0.5550000,0.5550000,0.5550000,-10.4890511
0.5600000,0.5600000,0.5600000,-10.1671442
0.5650000,0.5650000,0.5650000,-9.8426726
0.5700000,0.5700000,0.5700000,-9.5175507
0.5750000,0.5750000,0.5750000,-9.1939901
0.5800000,0.5800000,0.5800000,-8.8743319
0.5850000,0.5850000,0.5850000,-8.5605941
0.5900000,0.5900000,0.5900000,-8.2539914
0.5950000,0.5950000,0.5950000,-7.9545152
0.6000000,0.6000000,0.6000000,-7.6608796
0.6050000,0.6050000,0.6050000,-7.3710872
0.6100000,0.6100000,0.6100000,-7.0833234
0.6150000,0.6150000,0.6150000,-6.7966415
0.6200000,0.6200000,0.6200000,-6.5111647
0.6250000,0.6250000,0.6250000,-6.2278930
0.6300000,0.6300000,0.6300000,-5.9483404
0.6350000,0.6350000,0.6350000,-5.6741821
0.6400000,0.6400000,0.6400000,-5.4069969
0.6450000,0.6450000,0.6450000,-5.1481173
0.6500000,0.6500000,0.6500000,-4.8985667
0.6550000,0.6550000,0.6550000,-4.6590553
0.6600000,0.6600000,0.6600000,-4.4300086
0.6650000,0.6650000,0.6650000,-4.2116112
0.6700000,0.6700000,0.6700000,-4.0038545
0.6750000,0.6750000,0.6750000,-3.8065809
0.6800000,0.6800000,0.6800000,-3.6195237
0.6850000,0.6850000,0.6850000,-3.4423390
0.6900000,0.6900000,0.6900000,-3.2746319
0.6950000,0.6950000,0.6950000,-3.1159772
0.7000000,0.7000000,0.7000000,-2.9659342
0.7050000,0.7050000,0.7050000,-2.8240589
0.7100000,0.7100000,0.7100000,-2.6899118
0.7150000,0.7150000,0.7150000,-2.5630641
0.7200000,0.7200000,0.7200000,-2.4431016
0.7250000,0.7250000,0.7250000,-2.3296272
0.7300000,0.7300000,0.7300000,-2.2222626
0.7350000,0.7350000,0.7350000,-2.1206489
0.7400000,0.7400000,0.7400000,-2.0244467
0.7450000,0.7450000,0.7450000,-1.9333361
0.7500000,0.7500000,0.7500000,-1.8470161
0.7550000,0.7550000,0.7550000,-1.7652039
0.7600000,0.7600000,0.7600000,-1.6876340
0.7650000,0.7650000,0.7650000,-1.6140576
0.7700000,0.7700000,0.7700000,-1.5442412
0.7750000,0.7750000,0.7750000,-1.4779665
0.7800000,0.7800000,0.7800000,-1.4150286
0.7850000,0.7850000,0.7850000,-1.3552358
0.7900000,0.7900000,0.7900000,-1.2984085
0.7950000,0.7950000,0.7950000,-1.2443784
0.8000000,0.8000000,0.8000000,-1.1929879
0.8050000,0.8050000,0.8050000,-1.1440892
0.8100000,0.8100000,0.8100000,-1.0975438
0.8150000,0.8150000,0.8150000,-1.0532218
0.8200000,0.8200000,0.8200000,-1.0110014
0.8250000,0.8250000,0.8250000,-0.9707680
0.8300000,0.8300000,0.8300000,-0.9324145
0.8350000,0.8350000,0.8350000,-0.8958399
0.8400000,0.8400000,0.8400000,-0.8609495
0.8450000,0.8450000,0.8450000,-0.8276542
0.8500000,0.8500000,0.8500000,-0.7958703
0.8550000,0.8550000,0.8550000,-0.7655190
0.8600000,0.8600000,0.8600000,-0.7365260
0.8650000,0.8650000,0.8650000,-0.7088217
0.8700000,0.8700000,0.8700000,-0.6823401
0.8750000,0.8750000,0.8750000,-0.6570194
0.8800000,0.8800000,0.8800000,-0.6328010
0.8850000,0.8850000,0.8850000,-0.6096299
0.8900000,0.8900000,0.8900000,-0.5874540
0.8950000,0.8950000,0.8950000,-0.5662243
0.9000000,0.9000000,0.9000000,-0.5458944
0.9050000,0.9050000,0.9050000,-0.5264206
0.9100000,0.9100000,0.9100000,-0.5077613
0.9150000,0.9150000,0.9150000,-0.4898776
0.9200000,0.9200000,0.9200000,-0.4727324
0.9250000,0.9250000,0.9250000,-0.4562907
0.9300000,0.9300000,0.9300000,-0.4405194
0.9350000,0.9350000,0.9350000,-0.4253871
0.9400000,0.9400000,0.9400000,-0.4108641
0.9450000,0.9450000,0.9450000,-0.3969222
0.9500000,0.9500000,0.9500000,-0.3835347
0.9550000,0.9550000,0.9550000,-0.3706765
0.9600000,0.9600000,0.9600000,-0.3583233
0.9650000,0.9650000,0.9650000,-0.3464526
0.9700000,0.9700000,0.9700000,-0.3350426
0.9750000,0.9750000,0.9750000,-0.3240729
0.9800000,0.9800000,0.9800000,-0.3135240
0.9850000,0.9850000,0.9850000,-0.3033773
0.9900000,0.9900000,0.9900000,-0.2936152
0.9950000,0.9950000,0.9950000,-0.2842212
1.0000000,1.0000000,1.0000000,-0.2751791
1.0050000,1.0050000,1.0050000,-0.2664740
1.0100000,1.0100000,1.0100000,-0.2580913
1.0150000,1.0150000,1.0150000,-0.2500175
1.0200000,1.0200000,1.0200000,-0.2422394
1.0250000,1.0250000,1.0250000,-0.2347447
1.0300000,1.0300000,1.0300000,-0.2275215
1.0350000,1.0350000,1.0350000,-0.2205585
1.0400000,1.0400000,1.0400000,-0.2138450
1.0450000,1.0450000,1.0450000,-0.2073708
1.0500000,1.0500000,1.0500000,-0.2011260
1.0550000,1.0550000,1.0550000,-0.1951013
1.0600000,1.0600000,1.0600000,-0.1892879
1.0650000,1.0650000,1.0650000,-0.1836773
1.0700000,1.0700000,1.0700000,-0.1782612
1.0750000,1.0750000,1.0750000,-0.1730322
1.0800000,1.0800000,1.0800000,-0.1679826
1.0850000,1.0850000,1.0850000,-0.1631055
1.0900000,1.0900000,1.0900000,-0.1583940
1.0950000,1.0950000,1.0950000,-0.1538419
1.1000000,1.1000000,1.1000000,-0.1494428
1.1050000,1.1050000,1.1050000,-0.1451909
1.1100000,1.1100000,1.1100000,-0.1410806
1.1150000,1.1150000,1.1150000,-0.1371064
1.1200000,1.1200000,1.1200000,-0.1332632
1.1250000,1.1250000,1.1250000,-0.1295460
1.1300000,1.1300000,1.1300000,-0.1259501
1.1350000,1.1350000,1.1350000,-0.1224710
1.1400000,1.1400000,1.1400000,-0.1191043
1.1450000,1.1450000,1.1450000,-0.1158459
1.1500000,1.1500000,1.1500000,-0.1126917
1.1550000,1.1550000,1.1550000,-0.1096380
1.1600000,1.1600000,1.1600000,-0.1066810
1.1650000,1.1650000,1.1650000,-0.1038174
1.1700000,1.1700000,1.1700000,-0.1010436
1.1750000,1.1750000,1.1750000,-0.0983565
1.1800000,1.1800000,1.1800000,-0.0957530
1.1850000,1.1850000,1.1850000,-0.0932301
1.1900000,1.1900000,1.1900000,-0.0907849
1.1950000,1.1950000,1.1950000,-0.0884147
1.2000000,1.2000000,1.2000000,-0.0861168
1.2050000,1.2050000,1.2050000,-0.0838888
1.2100000,1.2100000,1.2100000,-0.0817282
1.2150000,1.2150000,1.2150000,-0.0796326
1.2200000,1.2200000,1.2200000,-0.0775999
1.2250000,1.2250000,1.2250000,-0.0756278
1.2300000,1.2300000,1.2300000,-0.0737144
1.2350000,1.2350000,1.2350000,-0.0718575
1.2400000,1.2400000,1.2400000,-0.0700553
1.2450000,1.2450000,1.2450000,-0.0683059
1.2500000,1.2500000,1.2500000,-0.0666076
1.2550000,1.2550000,1.2550000,-0.0649587
1.2600000,1.2600000,1.2600000,-0.0633574
1.2650000,1.2650000,1.2650000,-0.0618024
1.2700000,1.2700000,1.2700000,-0.0602919
1.2750000,1.2750000,1.2750000,-0.0588246
1.2800000,1.2800000,1.2800000,-0.0573990
1.2850000,1.2850000,1.2850000,-0.0560137
1.2900000,1.2900000,1.2900000,-0.0546676
1.2950000,1.2950000,1.2950000,-0.0533593
1.3000000,1.3000000,1.3000000,-0.0520875
1.3050000,1.3050000,1.3050000,-0.0508512
1.3100000,1.3100000,1.3100000,-0.0496492
1.3150000,1.3150000,1.3150000,-0.0484803
1.3200000,1.3200000,1.3200000,-0.0473437
1.3250000,1.3250000,1.3250000,-0.0462381
1.3300000,1.3300000,1.3300000,-0.0451628
1.3350000,1.3350000,1.3350000,-0.0441166
1.3400000,1.3400000,1.3400000,-0.0430988
1.3450000,1.3450000,1.3450000,-0.0421084
1.3500000,1.3500000,1.3500000,-0.0411446
1.3550000,1.3550000,1.3550000,-0.0402066
1.3600000,1.3600000,1.3600000,-0.0392935
1.3650000,1.3650000,1.3650000,-0.0384047
1.3700000,1.3700000,1.3700000,-0.0375394
1.3750000,1.3750000,1.3750000,-0.0366968
1.3800000,1.3800000,1.3800000,-0.0358763
1.3850000,1.3850000,1.3850000,-0.0350773
1.3900000,1.3900000,1.3900000,-0.0342991
1.3950000,1.3950000,1.3950000,-0.0335410
1.4000000,1.4000000,1.4000000,-0.0328025
1.4050000,1.4050000,1.4050000,-0.0320830
1.4100000,1.4100000,1.4100000,-0.0313819
1.4150000,1.4150000,1.4150000,-0.0306987
1.4200000,1.4200000,1.4200000,-0.0300329
1.4250000,1.4250000,1.4250000,-0.0293840
1.4300000,1.4300000,1.4300000,-0.0287514
1.4350000,1.4350000,1.4350000,-0.0281347
1.4400000,1.4400000,1.4400000,-0.0275335
1.4450000,1.4450000,1.4450000,-0.0269473
1.4500000,1.4500000,1.4500000,-0.0263757
1.4550000,1.4550000,1.4550000,-0.0258182
1.4600000,1.4600000,1.4600000,-0.0252745
