# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1850000,0.1850000,0.1850000,1822.8818519,0.2180568,1751.6949710
0.1875000,0.1875000,0.1875000,1640.3619232,0.2197206,1484.7745918
0.1900000,0.1900000,0.1900000,1476.2995202,0.2211837,1261.7857266
0.1925000,0.1925000,0.1925000,1328.8328135,0.2224563,1074.9296058
0.1950000,0.1950000,0.1950000,1196.2831705,0.2235477,917.8934110
0.1975000,0.1975000,0.1975000,1077.1383122,0.2244671,785.5482215
0.2000000,0.2000000,0.2000000,970.0368151,0.2252232,673.7120980
0.2025000,0.2025000,0.2025000,873.7538723,0.2258243,578.9634733
0.2050000,0.2050000,0.2050000,787.1882354,0.2262785,498.4935723
0.2075000,0.2075000,0.2075000,709.3502617,0.2265936,429.9892381
0.2100000,0.2100000,0.2100000,639.3509968,0.2267771,371.5327037
0.2125000,0.2125000,0.2125000,576.3922229,0.2268361,320.1072957
0.2150000,0.2150000,0.2150000,519.7574081,0.2267775,269.5185066
0.2175000,0.2175000,0.2175000,468.8034837,0.2266070,226.2932639
0.2200000,0.2200000,0.2200000,422.9531544,0.2262937,190.5125442
0.2225000,0.2225000,0.2225000,381.6833501,0.2250907,160.8086396
0.2250000,0.2250000,0.2250000,344.4719292,0.2151095,136.0509137
0.2275000,0.2275000,0.2275000,310.5868249,0.1595932,115.3350701
0.2300000,0.2300000,0.2300000,279.0630731,0.0396291,97.9406616
0.2325000,0.2325000,0.2325000,249.7789641,-0.0492024,83.2925777
0.2350000,0.2350000,0.2350000,223.2285273,-0.0837592,70.9280118
0.2375000,0.2375000,0.2375000,199.4920131,-0.0946565,60.4704468
0.2400000,0.2400000,0.2400000,178.3680036,-0.0973502,51.6105636
0.2425000,0.2425000,0.2425000,159.5933719,-0.0970539,44.0925049
0.2450000,0.2450000,0.2450000,142.9117773,-0.0955488,37.7037313
0.2475000,0.2475000,0.2475000,128.0893666,-0.0935003,32.2672038
0.2500000,0.2500000,0.2500000,114.9168538,-0.0911788,27.6351436
0.2525000,0.2525000,0.2525000,103.2081440,-0.0886975,23.6839498
0.2550000,0.2550000,0.2550000,92.7981474,-0.0860999,20.3100285
0.2575000,0.2575000,0.2575000,83.5405242,-0.0833941,17.4263593
0.2600000,0.2600000,0.2600000,75.3055717,-0.0805684,14.9596648
0.2625000,0.2625000,0.2625000,67.9783125,-0.0775980,12.8480573
0.2650000,0.2650000,0.2650000,61.4567872,-0.0744498,11.0390433
0.2675000,0.2675000,0.2675000,55.6505410,-0.0710851,9.4877590
0.2700000,0.2700000,0.2700000,50.4792864,-0.0674633,8.1553186
0.2725000,0.2725000,0.2725000,45.8717248,-0.0635447,7.0072095
0.2750000,0.2750000,0.2750000,41.7645055,-0.0592953,6.0118409
0.2775000,0.2775000,0.2775000,38.1013033,-0.0546903,5.1396004
0.2800000,0.2800000,0.2800000,34.8319938,-0.0497199,4.3628832
0.2825000,0.2825000,0.2825000,31.9119142,-0.0443938,3.6572865
0.2850000,0.2850000,0.2850000,29.3012078,-0.0387461,3.0034903
0.2875000,0.2875000,0.2875000,26.9642660,-0.0328389,2.3887357
0.2900000,0.2900000,0.2900000,24.8692856,-0.0267636,1.8068566
0.2925000,0.2925000,0.2925000,22.9879501,-0.0206382,1.2566148
0.2950000,0.2950000,0.2950000,21.2952160,-0.0145990,0.7389838
0.2975000,0.2975000,0.2975000,19.7691570,-0.0087889,0.2543843
0.3000000,0.3000000,0.3000000,18.3907998,-0.0033423,-0.1992719
0.3025000,0.3025000,0.3025000,17.1438932,0.0016272,-0.6272233
0.3050000,0.3050000,0.3050000,16.0145720,0.0060345,-1.0370840
0.3075000,0.3075000,0.3075000,14.9909133,0.0098236,-1.4369907
0.3100000,0.3100000,0.3100000,14.0624084,0.0129644,-1.8334055
0.3125000,0.3125000,0.3125000,13.2194041,0.0154474,-2.2294658
0.3150000,0.3150000,0.3150000,12.4525890,0.0172804,-2.6245021
0.3175000,0.3175000,0.3175000,11.7526241,0.0184902,-3.0147494
0.3200000,0.3200000,0.3200000,11.1100126,0.0191247,-3.3947425
0.3225000,0.3225000,0.3225000,10.5152575,0.0192563,-3.7587421
0.3250000,0.3250000,0.3250000,9.9592798,0.0189804,-4.1017658
0.3275000,0.3275000,0.3275000,9.4339837,0.0184082,-4.4201151
0.3300000,0.3300000,0.3300000,8.9327979,0.0176532,-4.7114961
0.3325000,0.3325000,0.3325000,8.4510230,0.0168150,-4.9748937
0.3350000,0.3350000,0.3350000,7.9858777,0.0159649,-5.2103315
0.3375000,0.3375000,0.3375000,7.5362352,0.0151387,-5.4186042
0.3400000,0.3400000,0.3400000,7.1021407,0.0143348,-5.6010262
0.3425000,0.3425000,0.3425000,6.6842461,0.0135182,-5.7592214
0.3450000,0.3450000,0.3450000,6.2832876,0.0126243,-5.8949614
0.3475000,0.3475000,0.3475000,5.8996906,0.0115626,-6.0100575
0.3500000,0.3500000,0.3500000,5.5333366,0.0102233,-6.1062959
0.3525000,0.3525000,0.3525000,5.1834926,0.0084870,-6.1854060
0.3550000,0.3550000,0.3550000,4.8488723,0.0062429,-6.2490474
0.3575000,0.3575000,0.3575000,4.5277762,0.0034130,-6.2988023
0.3600000,0.3600000,0.3600000,4.2182580,-0.0000212,-6.3361672
0.3625000,0.3625000,0.3625000,3.9182997,-0.0039978,-6.3625413
0.3650000,0.3650000,0.3650000,3.6260129,-0.0083690,-6.3792159
0.3675000,0.3675000,0.3675000,3.3398756,-0.0129181,-6.3873656
0.3700000,0.3700000,0.3700000,3.0589729,-0.0173947,-6.3880454
0.3725000,0.3725000,0.3725000,2.7831628,-0.0215596,-6.3821861
0.3750000,0.3750000,0.3750000,2.5130965,-0.0252244,-6.3705899
0.3775000,0.3775000,0.3775000,2.2500744,-0.0282753,-6.3539257
0.3800000,0.3800000,0.3800000,1.9957831,-0.0306759,-6.3327308
0.3825000,0.3825000,0.3825000,1.7519937,-0.0324551,-6.3074237
0.3850000,0.3850000,0.3850000,1.5202983,-0.0336858,-6.2783274
0.3875000,0.3875000,0.3875000,1.3019302,-0.0344636,-6.2456984
0.3900000,0.3900000,0.3900000,1.0976797,-0.0348891,-6.2097568
0.3925000,0.3925000,0.3925000,0.9078918,-0.0350565,-6.1707145
0.3950000,0.3950000,0.3950000,0.7325191,-0.0350474,-6.1288013
0.3975000,0.3975000,0.3975000,0.5712043,-0.0349284,-6.0842858
0.4000000,0.4000000,0.4000000,0.4233697,-0.0347515,-6.0374887
0.4025000,0.4025000,0.4025000,0.2882976,-0.0345549,-5.9887826
0.4050000,0.4050000,0.4050000,0.1651948,-0.0343649,-5.9385765
0.4075000,0.4075000,0.4075000,0.0532384,-0.0341969,-5.8872870
0.4100000,0.4100000,0.4100000,-0.0483927,-0.0340570,-5.8353026
0.4125000,0.4125000,0.4125000,-0.1404971,-0.0339437,-5.7829498
0.4150000,0.4150000,0.4150000,-0.2238385,-0.0338493,-5.7304687
0.4175000,0.4175000,0.4175000,-0.2991392,-0.0337614,-5.6780038
0.4200000,0.4200000,0.4200000,-0.3670791,-0.0336654,-5.6256088
0.4225000,0.4225000,0.4225000,-0.4283001,-0.0335452,-5.5732637
0.4250000,0.4250000,0.4250000,-0.4834129,-0.0333848,-5.5208998
0.4275000,0.4275000,0.4275000,-0.5330032,-0.0331694,-5.4684273
0.4300000,0.4300000,0.4300000,-0.5776339,-0.0328859,-5.4157622
0.4325000,0.4325000,0.4325000,-0.6178410,-0.0325245,-5.3628456
0.4350000,0.4350000,0.4350000,-0.6541249,-0.0320783,-5.3096535
0.4375000,0.4375000,0.4375000,-0.6869373,-0.0315446,-5.2561960
0.4400000,0.4400000,0.4400000,-0.7166703,-0.0309244,-5.2025062
0.4425000,0.4425000,0.4425000,-0.7436494,-0.0302223,-5.1486249
0.4450000,0.4450000,0.4450000,-0.7681326,-0.0294454,-5.0945841
0.4475000,0.4475000,0.4475000,-0.7903157,-0.0286033,-5.0403946
0.4500000,0.4500000,0.4500000,-0.8103418,-0.0277060,-4.9860395
0.4525000,0.4525000,0.4525000,-0.8283120,-0.0267644,-4.9314758
0.4550000,0.4550000,0.4550000,-0.8442964,-0.0257890,-4.8766412
0.4575000,0.4575000,0.4575000,-0.8583439,-0.0247901,-4.8214642
0.4600000,0.4600000,0.4600000,-0.8704907,-0.0237773,-4.7658762
0.4625000,0.4625000,0.4625000,-0.8807691,-0.0227599,-4.7098213
0.4650000,0.4650000,0.4650000,-0.8892145,-0.0217465,-4.6532636
0.4675000,0.4675000,0.4675000,-0.8958720,-0.0207447,-4.5961913
0.4700000,0.4700000,0.4700000,-0.9008016,-0.0197615,-4.5386178
0.4725000,0.4725000,0.4725000,-0.9040802,-0.0188029,-4.4805800
0.4750000,0.4750000,0.4750000,-0.9058022,-0.0178737,-4.4221351
0.4775000,0.4775000,0.4775000,-0.9060767,-0.0169778,-4.3633568
0.4800000,0.4800000,0.4800000,-0.9050240,-0.0161177,-4.3043303
0.4825000,0.4825000,0.4825000,-0.9027711,-0.0152946,-4.2451485
0.4850000,0.4850000,0.4850000,-0.8994491,-0.0145087,-4.1859079
0.4875000,0.4875000,0.4875000,-0.8951912,-0.0137587,-4.1267055
0.4900000,0.4900000,0.4900000,-0.8901316,-0.0130424,-4.0676360
0.4925000,0.4925000,0.4925000,-0.8844038,-0.0123567,-4.0087898
0.4950000,0.4950000,0.4950000,-0.8781369,-0.0116979,-3.9502519
0.4975000,0.4975000,0.4975000,-0.8714509,-0.0110627,-3.8921004
0.5000000,0.5000000,0.5000000,-0.8644503,-0.0104479,-3.8344066
0.5025000,0.5025000,0.5025000,-0.8572190,-0.0098512,-3.7772343
0.5050000,0.5050000,0.5050000,-0.8498165,-0.0092710,-3.7206400
0.5075000,0.5075000,0.5075000,-0.8422765,-0.0087069,-3.6646732
0.5100000,0.5100000,0.5100000,-0.8346080,-0.0081591,-3.6093765
0.5125000,0.5125000,0.5125000,-0.8267980,-0.0076287,-3.5547862
0.5150000,0.5150000,0.5150000,-0.8188166,-0.0071170,-3.5009328
0.5175000,0.5175000,0.5175000,-0.8106220,-0.0066261,-3.4478412
0.5200000,0.5200000,0.5200000,-0.8021670,-0.0061578,-3.3955316
0.5225000,0.5225000,0.5225000,-0.7934042,-0.0057138,-3.3440196
0.5250000,0.5250000,0.5250000,-0.7842915,-0.0052958,-3.2933168
0.5275000,0.5275000,0.5275000,-0.7747952,-0.0049048,-3.2434313
0.5300000,0.5300000,0.5300000,-0.7648931,-0.0045415,-3.1943681
0.5325000,0.5325000,0.5325000,-0.7545753,-0.0042060,-3.1461294
0.5350000,0.5350000,0.5350000,-0.7438441,-0.0038980,-3.0987149
0.5375000,0.5375000,0.5375000,-0.7327131,-0.0036168,-3.0521222
0.5400000,0.5400000,0.5400000,-0.7212061,-0.0033612,-3.0063472
0.5425000,0.5425000,0.5425000,-0.7093544,-0.0031300,-2.9613838
0.5450000,0.5450000,0.5450000,-0.6971957,-0.0029216,-2.9172251
0.5475000,0.5475000,0.5475000,-0.6847717,-0.0027343,-2.8738626
0.5500000,0.5500000,0.5500000,-0.6721264,-0.0025665,-2.8312870
0.5525000,0.5525000,0.5525000,-0.6593047,-0.0024163,-2.7894881
0.5550000,0.5550000,0.5550000,-0.6463510,-0.0022822,-2.7484551
0.5575000,0.5575000,0.5575000,-0.6333085,-0.0021625,-2.7081765
0.5600000,0.5600000,0.5600000,-0.6202180,-0.0020557,-2.6686406
0.5625000,0.5625000,0.5625000,-0.6071180,-0.0019603,-2.6298350
0.5650000,0.5650000,0.5650000,-0.5940439,-0.0018751,-2.5917474
0.5675000,0.5675000,0.5675000,-0.5810278,-0.0017988,-2.5543649
0.5700000,0.5700000,0.5700000,-0.5680988,-0.0017304,-2.5176748
0.5725000,0.5725000,0.5725000,-0.5552829,-0.0016689,-2.4816642
0.5750000,0.5750000,0.5750000,-0.5426026,-0.0016134,-2.4463202
0.5775000,0.5775000,0.5775000,-0.5300781,-0.0015632,-2.4116299
0.5800000,0.5800000,0.5800000,-0.5177262,-0.0015175,-2.3775803
0.5825000,0.5825000,0.5825000,-0.5055617,-0.0014757,-2.3441588
0.5850000,0.5850000,0.5850000,-0.4935968,-0.0014373,-2.3113525
0.5875000,0.5875000,0.5875000,-0.4818414,-0.0014018,-2.2791491
0.5900000,0.5900000,0.5900000,-0.4703039,-0.0013689,-2.2475361
