# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,76898006987.0392914,76898006987.0392914
0.0050000,0.0050000,0.0050000,20700525664.7971077,20700525664.7971077
0.0100000,0.0100000,0.0100000,6340691626.3601236,6340691626.3601236
0.0150000,0.0150000,0.0150000,2159489237.7327123,2159489237.7327123
0.0200000,0.0200000,0.0200000,803656661.3108468,803656661.3108468
0.0250000,0.0250000,0.0250000,322459042.9266573,322459042.9266573
0.0300000,0.0300000,0.0300000,138038131.5060809,138038131.5060809
0.0350000,0.0350000,0.0350000,62520389.4963206,62520389.4963206
0.0400000,0.0400000,0.0400000,29761109.3512797,29761109.3512797
0.0450000,0.0450000,0.0450000,14810555.8978558,14810555.8978558
0.0500000,0.0500000,0.0500000,7672893.1137937,7672893.1137937
0.0550000,0.0550000,0.0550000,4124675.2826989,4124675.2826989
0.0600000,0.0600000,0.0600000,2295042.8892449,2295042.8892449
0.0650000,0.0650000,0.0650000,1319457.6675926,1319457.6675926
0.0700000,0.0700000,0.0700000,782898.4098561,782898.4098561
0.0750000,0.0750000,0.0750000,479136.0184304,479136.0184304
0.0800000,0.0800000,0.0800000,302412.7989560,302412.7989560
0.0850000,0.0850000,0.0850000,196899.9400790,196899.9400790
0.0900000,0.0900000,0.0900000,132322.2158576,132322.2158576
0.0950000,0.0950000,0.0950000,91842.1075033,91842.1075033
0.1000000,0.1000000,0.1000000,65868.5329528,65868.5329528
0.1050000,0.1050000,0.1050000,48811.5226383,48811.5226383
0.1100000,0.1100000,0.1100000,37340.6367663,37340.6367663
0.1150000,0.1150000,0.1150000,29429.6928509,29429.6928509
0.1200000,0.1200000,0.1200000,23821.8646247,23821.8646247
0.1250000,0.1250000,0.1250000,19681.3639505,19681.3639505
0.1300000,0.1300000,0.1300000,16283.8302304,16283.8302304
0.1350000,0.1350000,0.1350000,13691.5223219,13691.5223219
0.1400000,0.1400000,0.1400000,11651.0687962,11651.0687962
0.1450000,0.1450000,0.1450000,9996.0836531,9996.0836531
0.1500000,0.1500000,0.1500000,8617.6447762,8617.6447762
0.1550000,0.1550000,0.1550000,7444.4740780,7444.4740780
0.1600000,0.1600000,0.1600000,6429.9372083,6429.9372083
0.1650000,0.1650000,0.1650000,5543.3916701,5543.3916701
0.1700000,0.1700000,0.1700000,4764.3899396,4764.3899396
0.1750000,0.1750000,0.1750000,4078.8085736,4078.8085736
0.1800000,0.1800000,0.1800000,3476.3030998,3476.3030998
0.1850000,0.1850000,0.1850000,2948.6839194,2948.6839194
0.1900000,0.1900000,0.1900000,2488.9291208,2488.9291208
0.1950000,0.1950000,0.1950000,2090.6291134,2090.6291134
0.2000000,0.2000000,0.2000000,1773.2812867,1747.7134122
0.2050000,0.2050000,0.2050000,1479.9067508,1454.3511915
0.2100000,0.2100000,0.2100000,1230.4846578,1204.9490908
0.2150000,0.2150000,0.2150000,1019.6982230,994.1945057
0.2200000,0.2200000,0.2200000,842.5648306,817.1114958
0.2250000,0.2250000,0.2250000,694.4729678,669.1103606
0.2300000,0.2300000,0.2300000,571.1437547,546.0217020
0.2350000,0.2350000,0.2350000,468.5608614,444.1121894
0.2400000,0.2400000,0.2400000,383.3091117,360.0830754
0.2450000,0.2450000,0.2450000,312.8683807,290.1568196
0.2500000,0.2500000,0.2500000,255.0903814,232.3612061
0.2550000,0.2550000,0.2550000,207.9394191,185.4832176
0.2600000,0.2600000,0.2600000,169.5823491,147.5607280
0.2650000,0.2650000,0.2650000,138.4443673,116.9565227
0.2700000,0.2700000,0.2700000,113.2043148,92.3130733
0.2750000,0.2750000,0.2750000,92.7679807,72.5108557
0.2800000,0.2800000,0.2800000,76.2370997,56.6309218
0.2850000,0.2850000,0.2850000,62.8788082,43.9219710
0.2900000,0.2900000,0.2900000,52.0965625,33.7718512
0.2950000,0.2950000,0.2950000,43.4038873,25.6832246
0.3000000,0.3000000,0.3000000,36.4025470,19.2530147
0.3050000,0.3050000,0.3050000,30.7655759,14.1552075
0.3100000,0.3100000,0.3100000,26.2238285,10.1265675
0.3150000,0.3150000,0.3150000,22.5534824,6.9548503
0.3200000,0.3200000,0.3200000,19.5628247,4.4691268
0.3250000,0.3250000,0.3250000,17.0795126,2.5318761
0.3300000,0.3300000,0.3300000,14.9443101,1.0325473
0.3350000,0.3350000,0.3350000,13.0224700,-0.1991908
0.3400000,0.3400000,0.3400000,11.2308489,-1.1452967
0.3450000,0.3450000,0.3450000,9.5503129,-1.8477811
0.3500000,0.3500000,0.3500000,8.0031666,-2.3579505
0.3550000,0.3550000,0.3550000,6.6179744,-2.7168177
0.3600000,0.3600000,0.3600000,5.4093060,-2.9610464
0.3650000,0.3650000,0.3650000,4.3749709,-3.1127701
0.3700000,0.3700000,0.3700000,3.5011970,-3.1917914
0.3750000,0.3750000,0.3750000,2.7686114,-3.2443425
0.3800000,0.3800000,0.3800000,2.1564311,-3.3365189
0.3850000,0.3850000,0.3850000,1.6448585,-3.3693692
0.3900000,0.3900000,0.3900000,1.2164452,-3.3537908
0.3950000,0.3950000,0.3950000,0.8567891,-3.3276186
0.4000000,0.4000000,0.4000000,0.5544169,-3.3906527
0.4050000,0.4050000,0.4050000,0.2999473,-3.4002902
0.4100000,0.4100000,0.4100000,0.0851281,-3.3689356
0.4150000,0.4150000,0.4150000,-0.0978102,-3.3068803
0.4200000,0.4200000,0.4200000,-0.2564682,-3.2222841
0.4250000,0.4250000,0.4250000,-0.3981817,-3.1215978
0.4300000,0.4300000,0.4300000,-0.5293053,-3.0099015
0.4350000,0.4350000,0.4350000,-0.6541399,-2.8911773
0.4400000,0.4400000,0.4400000,-0.7742953,-2.7685277
0.4450000,0.4450000,0.4450000,-0.8889338,-2.6443521
0.4500000,0.4500000,0.4500000,-0.9955924,-2.5287908
0.4550000,0.4550000,0.4550000,-1.0910817,-2.4182542
0.4600000,0.4600000,0.4600000,-1.1722532,-2.3079485
0.4650000,0.4650000,0.4650000,-1.2366439,-2.2042630
0.4700000,0.4700000,0.4700000,-1.2829401,-2.1104920
0.4750000,0.4750000,0.4750000,-1.3111445,-2.0155689
0.4800000,0.4800000,0.4800000,-1.3224233,-1.9209438
0.4850000,0.4850000,0.4850000,-1.3187536,-1.8277003
0.4900000,0.4900000,0.4900000,-1.3025275,-1.7591107
0.4950000,0.4950000,0.4950000,-1.2762228,-1.7111165
0.5000000,0.5000000,0.5000000,-1.2421785,-1.6851192
0.5050000,0.5050000,0.5050000,-1.2024706,-1.6509146
0.5100000,0.5100000,0.5100000,-1.1588623,-1.6132346
0.5150000,0.5150000,0.5150000,-1.1128019,-1.5940301
0.5200000,0.5200000,0.5200000,-1.0654482,-1.5652441
0.5250000,0.5250000,0.5250000,-1.0177067,-1.5253840
0.5300000,0.5300000,0.5300000,-0.9702703,-1.4777904
0.5350000,0.5350000,0.5350000,-0.9236569,-1.4250378
0.5400000,0.5400000,0.5400000,-0.8782437,-1.3691021
0.5450000,0.5450000,0.5450000,-0.8342961,-1.3114915
0.5500000,0.5500000,0.5500000,-0.7919922,-1.2533486
0.5550000,0.5550000,0.5550000,-0.7514422,-1.1955300
0.5600000,0.5600000,0.5600000,-0.7127042,-1.1386695
0.5650000,0.5650000,0.5650000,-0.6757971,-1.0832267
0.5700000,0.5700000,0.5700000,-0.6407103,-1.0295262
