# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,915538214.0666639
0.0050000,0.0050000,0.0050000,421363566.4508125
0.0100000,0.0100000,0.0100000,208760109.5830312
0.0150000,0.0150000,0.0150000,112317825.8295774
0.0200000,0.0200000,0.0200000,66275287.8813118
0.0250000,0.0250000,0.0250000,43156408.1396637
0.0300000,0.0300000,0.0300000,30440752.4195317
0.0350000,0.0350000,0.0350000,23640808.4941519
0.0400000,0.0400000,0.0400000,19253565.2518789
0.0450000,0.0450000,0.0450000,15466727.7097733
0.0500000,0.0500000,0.0500000,13272535.2358083
0.0550000,0.0550000,0.0550000,10273076.1728863
0.0600000,0.0600000,0.0600000,7673351.2662125
0.0650000,0.0650000,0.0650000,5863698.6482905
0.0700000,0.0700000,0.0700000,4575878.5998773
0.0750000,0.0750000,0.0750000,3638807.4449233
0.0800000,0.0800000,0.0800000,2941375.9607429
0.0850000,0.0850000,0.0850000,2410218.1099744
0.0900000,0.0900000,0.0900000,1996242.9033301
0.0950000,0.0950000,0.0950000,1432611.4581855
0.1000000,0.1000000,0.1000000,1022374.3753179
0.1050000,0.1050000,0.1050000,735642.3408697
0.1100000,0.1100000,0.1100000,533515.4971092
0.1150000,0.1150000,0.1150000,389836.5042195
0.1200000,0.1200000,0.1200000,286878.0150245
0.1250000,0.1250000,0.1250000,212527.1720344
0.1300000,0.1300000,0.1300000,158438.3756214
0.1350000,0.1350000,0.1350000,118813.8265447
0.1400000,0.1400000,0.1400000,89592.8257754
0.1450000,0.1450000,0.1450000,67908.7283713
0.1500000,0.1500000,0.1500000,51722.3146363
0.1550000,0.1550000,0.1550000,39572.2837257
0.1600000,0.1600000,0.1600000,30404.0964689
0.1650000,0.1650000,0.1650000,23451.6390519
0.1700000,0.1700000,0.1700000,18154.7765116
0.1750000,0.1750000,0.1750000,14101.4818757
0.1800000,0.1800000,0.1800000,10986.9222591
0.1850000,0.1850000,0.1850000,8584.3323833
0.1900000,0.1900000,0.1900000,6724.1412933
0.1950000,0.1950000,0.1950000,5278.9181411
