# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,4087523.1446391,8122325984.9374027,5203749821.1939850,32809570079.8615646,499989417.7329342,23091659690.8778801,419803930662.3839111,4331972418795.2358398,30542878787007.6992188
0.0025000,0.0025000,0.0025000,inf,nan,2736881.7171149,4620557138.5666285,2960262702.5236459,18664417957.7311668,284427277.2030689,13136179638.9480190,238813815240.5484009,2464322960190.1401367,17374853012780.3105469
0.0050000,0.0050000,0.0050000,inf,nan,1887577.9318333,2696387181.5072885,1727501194.7943094,10891850251.6900368,165980361.8445731,7665780100.8368807,139361882866.2051392,1438069821874.3737793,10139157472662.9296875
0.0075000,0.0075000,0.0075000,inf,nan,1363763.6001207,1610892631.2670791,1032056611.3876301,6507045149.6726723,99161211.8183194,4579717443.7244244,83256867501.3074799,859115294063.4920654,6057174189154.1308594
0.0100000,0.0100000,0.0100000,inf,nan,1012130.9979719,983657123.9626361,630206354.1449417,3973340468.7902985,60551823.3238250,2796475452.9239383,50836916828.9917908,524567594697.6112061,3698397803569.3120117
0.0125000,0.0125000,0.0125000,inf,nan,766682.8538905,613209683.8169709,392873417.3020400,2476909152.0636053,37749931.1469466,1743275595.5053840,31688960552.4695511,326973572829.4009399,2305220591783.2797852
0.0150000,0.0150000,0.0150000,inf,nan,613390.1507798,390044146.9001984,249900217.5113923,1575408480.9319422,24014541.2605302,1108793261.9972138,20153125449.8256531,207928543286.6778870,1465854887140.5456543
0.0175000,0.0175000,0.0175000,inf,nan,489491.9757233,253202489.6026005,162232676.8513408,1022602009.1945720,15593233.2541252,719725150.4782542,13078746724.4739189,134920454591.5958862,951071028640.8785400
0.0200000,0.0200000,0.0200000,inf,nan,420380.3508925,167997079.3787540,107647458.2817433,678370408.6690606,10350761.4724644,477454113.8960963,8672943031.1122379,89448276313.6582336,630425098653.0312500
0.0225000,0.0225000,0.0225000,inf,nan,362853.9988807,114284791.6564082,73239503.6129744,461345709.8737838,7047221.2756745,324712725.2854649,5894564327.2308655,60768117005.0135422,428165431237.6527100
0.0250000,0.0250000,0.0250000,inf,nan,343827.4365950,80147746.4679871,51373449.3576506,323385148.7665005,4949042.0246475,227617748.1646642,4127581021.0279155,42522912559.1490173,299469972542.3728027
0.0275000,0.0275000,0.0275000,inf,nan,346077.5359011,57709706.6566551,36997303.7677875,232759143.2667515,3567477.4614535,163833860.6825169,2968335662.3703589,30562982608.6343918,215157360920.4659424
0.0300000,0.0300000,0.0300000,inf,nan,336364.2197047,42410146.5316047,27183290.2767742,171132936.0898920,2617835.1538602,120453090.0850454,2184594438.5743833,22507803625.1581154,158520901962.2910156
0.0325000,0.0325000,0.0325000,inf,nan,348253.4895939,31022896.8229921,19888791.9177648,125120738.5933241,1917627.3376105,88069895.9265880,1595501254.9846177,16426616492.1236439,115633964843.8870392
0.0350000,0.0350000,0.0350000,inf,nan,371435.0624412,23309859.4822315,14948174.3287043,93951417.9840305,1443522.6817121,66133200.3463013,1196352029.1465192,12305631217.4362202,86568337579.3941498
0.0375000,0.0375000,0.0375000,inf,nan,427597.6308772,18037587.9026918,11571190.8851353,72642738.7803142,1119588.2752814,51136454.2003519,923404026.9906150,9487126304.9965000,66686917756.3133926
0.0400000,0.0400000,0.0400000,inf,nan,529771.4502972,14082094.7548985,9032929.2961591,56724331.6871815,873457.2619773,39930307.2245468,721351748.9947468,7413156252.3570538,52117921829.8077240
0.0425000,0.0425000,0.0425000,inf,nan,693425.2541667,11155308.5276800,7157996.0710971,44899265.1311008,693466.4059579,31607811.5539845,569992426.9111669,5850954953.5934124,41102038253.4484634
0.0450000,0.0450000,0.0450000,inf,nan,944809.7662430,8579339.5315832,5501112.7214212,34589394.1550305,530613.9524905,24347444.6681441,440678936.9459130,4534141665.9991636,31903311822.0348701
0.0475000,0.0475000,0.0475000,inf,nan,1326982.1706630,6644410.1766759,4261280.4794648,26776006.4367745,411435.7084568,18848181.2953781,340786981.8073032,3503949766.4709330,24642842097.4077187
0.0500000,0.0500000,0.0500000,inf,nan,1910401.2668220,5222062.5802092,3349820.0294296,21033497.7872378,323788.1102810,14806407.3400621,267399977.2366010,2747309081.6952286,19311278456.0669937
0.0525000,0.0525000,0.0525000,inf,nan,2811669.9031703,4159760.8991512,2667252.9128704,16761478.9396228,257133.3437494,11799567.2636567,212833735.6921322,2184913131.1034350,15349403158.2313786
0.0550000,0.0550000,0.0550000,inf,nan,2204193.4072866,3262301.5722367,2092115.0501443,13148249.3108598,201816.8380455,9255302.2410694,167364854.4951773,1720899709.7073593,12103123861.6639938
0.0575000,0.0575000,0.0575000,inf,nan,1570241.2224760,2586863.5683357,1659221.8344732,10422160.5092132,160164.5688734,7336543.3132973,132552503.0623008,1362159494.5864501,9576226024.3413506
0.0600000,0.0600000,0.0600000,inf,nan,1171758.3937289,2073756.2507045,1330333.8670116,8351720.3794847,128504.4971327,5879240.0039208,106126461.9042574,1089935731.6984525,7659207238.5188684
0.0625000,0.0625000,0.0625000,inf,nan,932512.2430177,1680441.4851436,1078200.3730644,6765069.2570930,104220.0217127,4762437.1799568,85887082.9361430,881526215.1317858,6191985769.3974466
0.0650000,0.0650000,0.0650000,inf,nan,809536.5708778,1376400.8508305,883270.8208370,5538906.3802950,85434.0698698,3899355.6325115,70256181.7379473,720642537.5437242,5059705069.2700062
0.0675000,0.0675000,0.0675000,inf,nan,781965.7043563,1139594.1761884,731426.0601800,4584183.6692676,70791.1444034,3227323.2637607,58093971.6355967,595520940.2233887,4179413805.8147216
0.0700000,0.0700000,0.0700000,inf,nan,845887.2222244,944406.9304189,605465.3382050,3809624.2449172,58175.6197265,2681591.1415399,48567563.8596134,497610526.3056206,3490816573.8009624
0.0725000,0.0725000,0.0725000,inf,nan,940325.3777454,758471.9615479,486290.4266434,3059276.1963855,46714.2867206,2153449.3386403,38990053.2545712,401170669.8535247,2822729057.4003930
0.0750000,0.0750000,0.0750000,inf,nan,1127337.5421996,613870.5842904,393600.4783783,2475837.5773070,37798.0743634,1742782.8625391,31546395.5468904,324523419.6298283,2283161194.9244027
0.0775000,0.0775000,0.0775000,inf,nan,999437.4755077,500842.0723516,321141.6476971,2019887.9378325,30826.0867589,1421846.8701118,25732472.5191242,264682930.1336752,1862041843.0834966
0.0800000,0.0800000,0.0800000,inf,nan,749485.5745113,412087.7613661,264237.3668357,1661953.4456857,25348.8975352,1169896.9821462,21171465.5252036,217763263.0587718,1531986090.1751373
0.0825000,0.0825000,0.0825000,inf,nan,589951.3315752,342118.1285375,219370.0459873,1379869.3902760,21028.3684785,971332.9926116,17580108.7022217,180844085.4686630,1272418364.4794738
0.0850000,0.0850000,0.0850000,inf,nan,493023.0745621,286780.6502244,183878.5866778,1156873.0118492,17608.5918268,814356.5833336,14744289.0904259,151718919.7681327,1067797662.8338909
0.0875000,0.0875000,0.0875000,inf,nan,396937.8736521,240482.4471452,154055.6514974,971739.9449837,14681.2499724,683951.7262648,12425012.2154468,128108768.0704126,902820115.1117007
0.0900000,0.0900000,0.0900000,inf,nan,343619.9288527,202390.8471245,129641.3260466,817980.3797997,12339.7774987,575724.1415889,10462484.8731421,107902333.0048045,760602448.7323416
0.0925000,0.0925000,0.0925000,inf,nan,325125.9288732,172329.2272395,110371.7932226,696656.9283651,10491.9529985,490325.7582223,8914896.3985739,91977133.6505227,648569499.8380015
0.0950000,0.0950000,0.0950000,inf,nan,338785.4467461,148579.4943003,95146.0822164,600833.2557778,9031.9552871,422874.5237922,7693627.0431224,79419755.4050508,560286745.4741578
0.0975000,0.0975000,0.0975000,inf,nan,386655.2880124,129812.1986572,83112.2132058,525142.9142898,7877.8761543,369593.2890102,6730141.6612539,69524016.6172793,490780681.8618341
0.1000000,0.1000000,0.1000000,inf,nan,475945.2739906,114993.2331455,73607.4224085,465412.4634613,6965.9787375,327544.5559006,5971167.9968331,61741218.5935414,436188088.2686692
0.1025000,0.1025000,0.1025000,inf,nan,620532.7973496,96798.8237910,61943.0795022,392671.5430865,5820.9672531,276344.0103673,5062750.9764561,52494478.9343510,371497391.6954246
0.1050000,0.1050000,0.1050000,inf,nan,799667.6048220,80764.7284895,51662.1861414,327997.7190624,4835.7500467,230817.7841792,4239386.1736956,44037245.8788026,312091067.8878747
0.1075000,0.1075000,0.1075000,inf,nan,733482.6708545,67871.0017076,43392.4247724,276023.6400474,4042.8257833,194229.3556713,3578889.0927463,37263397.4710501,264569053.4027942
0.1100000,0.1100000,0.1100000,inf,nan,614757.7766419,57479.1492601,36724.6825056,234170.9790232,3402.9157502,164764.0178582,3048308.3637070,31833264.5614083,226538475.9837975
0.1125000,0.1125000,0.1125000,inf,nan,534092.4096032,49088.8380554,31338.3623580,200419.4749077,2885.2402657,140999.8381907,2621830.8820297,27480815.7253992,196125531.3699019
0.1150000,0.1150000,0.1150000,inf,nan,475421.6308961,42306.6632224,26981.3746198,173180.7523695,2465.5976221,121818.8524772,2279166.9529086,23996990.9793521,171857961.5521852
0.1175000,0.1175000,0.1175000,inf,nan,468227.1897059,36822.2543737,23454.8303096,151201.7849405,2124.8947570,106339.1221604,2004314.6063030,21216947.0685795,152575105.6435160
0.1200000,0.1200000,0.1200000,inf,nan,511381.2845854,32389.9249956,20601.2860899,133490.7463958,1848.0191280,93862.5487983,1784610.2527449,19010256.4284021,136793995.5162278
0.1225000,0.1225000,0.1225000,inf,nan,611803.1804463,28814.5235322,18295.6812325,119259.8317286,1622.9692327,83834.6320430,1587832.4414512,16649925.7574425,118803520.8708593
0.1250000,0.1250000,0.1250000,inf,nan,786010.5754897,25627.1055189,16284.2653447,105107.3495536,1440.1819014,73899.8560087,1382970.4440046,14537630.2223561,103926260.4996759
0.1275000,0.1275000,0.1275000,inf,nan,969058.4012512,22343.1783064,14180.5904955,91817.0240132,1274.5609279,64544.9743918,1212753.4182547,12783394.4157098,91576120.0308167
0.1300000,0.1300000,0.1300000,inf,nan,665503.2482964,19602.1218619,12424.5455330,80724.0009360,1109.1558389,56736.5442479,1070742.3311624,11320675.4917062,81283422.4034856
0.1325000,0.1325000,0.1325000,inf,nan,465762.3325534,17304.2827089,10952.3221979,71425.1023526,970.6963438,50190.8228137,951763.0954491,10095980.0294065,72670474.3422181
0.1350000,0.1350000,0.1350000,inf,nan,331508.5096865,15369.4010851,9712.5357885,63595.5076647,854.2836525,44679.2159038,851644.2284285,9066158.3986224,65432498.3027714
0.1375000,0.1375000,0.1375000,inf,nan,239547.5945774,13732.6334681,8663.6768219,56972.6895256,755.9651360,40016.9716626,767011.4582443,8087101.2619997,57551164.3970217
