# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,31411222425.9209671
0.0050000,0.0050000,0.0050000,10694030046.2810898
0.0100000,0.0100000,0.0100000,4105808109.9513745
0.0150000,0.0150000,0.0150000,1925367150.8805978
0.0200000,0.0200000,0.0200000,1174225615.0611792
0.0250000,0.0250000,0.0250000,766292182.7604458
0.0300000,0.0300000,0.0300000,513306681.5831931
0.0350000,0.0350000,0.0350000,333894982.2000903
0.0400000,0.0400000,0.0400000,229318221.0983568
0.0450000,0.0450000,0.0450000,160614277.3434622
0.0500000,0.0500000,0.0500000,100905543.7785424
0.0550000,0.0550000,0.0550000,67455655.2459472
0.0600000,0.0600000,0.0600000,47939603.4683672
0.0650000,0.0650000,0.0650000,35420840.6543651
0.0700000,0.0700000,0.0700000,24106068.4574089
0.0750000,0.0750000,0.0750000,16012249.5871765
0.0800000,0.0800000,0.0800000,10863991.0053703
0.0850000,0.0850000,0.0850000,7511533.9534893
0.0900000,0.0900000,0.0900000,5280117.1368492
0.0950000,0.0950000,0.0950000,3764809.3053660
0.1000000,0.1000000,0.1000000,2717106.2824205
0.1050000,0.1050000,0.1050000,1981108.3469830
0.1100000,0.1100000,0.1100000,1456896.9199275
0.1150000,0.1150000,0.1150000,1079099.6045829
0.1200000,0.1200000,0.1200000,769543.8883934
0.1250000,0.1250000,0.1250000,525615.9449450
0.1300000,0.1300000,0.1300000,363227.3266980
0.1350000,0.1350000,0.1350000,253789.2315803
0.1400000,0.1400000,0.1400000,179172.1779505
0.1450000,0.1450000,0.1450000,127731.6815002
0.1500000,0.1500000,0.1500000,91895.8828415
0.1550000,0.1550000,0.1550000,66682.5669114
0.1600000,0.1600000,0.1600000,48776.1102844
0.1650000,0.1650000,0.1650000,35945.9438873
0.1700000,0.1700000,0.1700000,26675.8479877
0.1750000,0.1750000,0.1750000,19924.9477095
0.1800000,0.1800000,0.1800000,14971.9264091
0.1850000,0.1850000,0.1850000,11312.4089755
0.1900000,0.1900000,0.1900000,8590.6827457
0.1950000,0.1950000,0.1950000,6553.8241749
0.2000000,0.2000000,0.2000000,5020.5915717
0.2050000,0.2050000,0.2050000,3860.1425126
0.2100000,0.2100000,0.2100000,2977.3484144
0.2150000,0.2150000,0.2150000,2302.5782243
0.2200000,0.2200000,0.2200000,1794.6926327
0.2250000,0.2250000,0.2250000,1395.3547869
0.2300000,0.2300000,0.2300000,1086.3736277
0.2350000,0.2350000,0.2350000,846.4952604
0.2400000,0.2400000,0.2400000,659.6999068
0.2450000,0.2450000,0.2450000,513.8516695
0.2500000,0.2500000,0.2500000,399.7125292
0.2550000,0.2550000,0.2550000,310.2180888
0.2600000,0.2600000,0.2600000,239.9425794
0.2650000,0.2650000,0.2650000,184.7015264
0.2700000,0.2700000,0.2700000,141.2551176
0.2750000,0.2750000,0.2750000,107.0856386
0.2800000,0.2800000,0.2800000,80.2296386
0.2850000,0.2850000,0.2850000,59.1505594
0.2900000,0.2900000,0.2900000,42.6410258
0.2950000,0.2950000,0.2950000,29.7468365
0.3000000,0.3000000,0.3000000,19.7079932
0.3050000,0.3050000,0.3050000,11.9153749
0.3100000,0.3100000,0.3100000,5.8823438
0.3150000,0.3150000,0.3150000,1.2269024
0.3200000,0.3200000,0.3200000,-2.3443007
0.3250000,0.3250000,0.3250000,-5.0560130
0.3300000,0.3300000,0.3300000,-7.0854543
0.3350000,0.3350000,0.3350000,-8.5782957
0.3400000,0.3400000,0.3400000,-9.6581830
0.3450000,0.3450000,0.3450000,-10.4309557
0.3500000,0.3500000,0.3500000,-10.9832437
0.3550000,0.3550000,0.3550000,-11.3773746
0.3600000,0.3600000,0.3600000,-11.6499248
0.3650000,0.3650000,0.3650000,-11.8193869
0.3700000,0.3700000,0.3700000,-11.8988338
0.3750000,0.3750000,0.3750000,-11.9047611
0.3800000,0.3800000,0.3800000,-11.8579261
0.3850000,0.3850000,0.3850000,-11.7787784
0.3900000,0.3900000,0.3900000,-11.6823643
0.3950000,0.3950000,0.3950000,-11.5754269
0.4000000,0.4000000,0.4000000,-11.4565433
0.4050000,0.4050000,0.4050000,-11.3197034
0.4100000,0.4100000,0.4100000,-11.1600364
0.4150000,0.4150000,0.4150000,-10.9780858
0.4200000,0.4200000,0.4200000,-10.7797484
0.4250000,0.4250000,0.4250000,-10.5726050
0.4300000,0.4300000,0.4300000,-10.3621119
0.4350000,0.4350000,0.4350000,-10.1506142
0.4400000,0.4400000,0.4400000,-9.9391401
0.4450000,0.4450000,0.4450000,-9.7293261
0.4500000,0.4500000,0.4500000,-9.5231172
0.4550000,0.4550000,0.4550000,-9.3206441
0.4600000,0.4600000,0.4600000,-9.1188304
0.4650000,0.4650000,0.4650000,-8.9126441
0.4700000,0.4700000,0.4700000,-8.6981682
0.4750000,0.4750000,0.4750000,-8.4747200
0.4800000,0.4800000,0.4800000,-8.2442798
0.4850000,0.4850000,0.4850000,-8.0092344
0.4900000,0.4900000,0.4900000,-7.7707221
0.4950000,0.4950000,0.4950000,-7.5287595
0.5000000,0.5000000,0.5000000,-7.2837120
0.5050000,0.5050000,0.5050000,-7.0378463
0.5100000,0.5100000,0.5100000,-6.7955176
0.5150000,0.5150000,0.5150000,-6.5614824
0.5200000,0.5200000,0.5200000,-6.3386729
0.5250000,0.5250000,0.5250000,-6.1271790
0.5300000,0.5300000,0.5300000,-5.9246877
0.5350000,0.5350000,0.5350000,-5.7277122
0.5400000,0.5400000,0.5400000,-5.5331652
0.5450000,0.5450000,0.5450000,-5.3396000
0.5500000,0.5500000,0.5500000,-5.1471743
0.5550000,0.5550000,0.5550000,-4.9565379
0.5600000,0.5600000,0.5600000,-4.7680351
0.5650000,0.5650000,0.5650000,-4.5818229
0.5700000,0.5700000,0.5700000,-4.3981023
0.5750000,0.5750000,0.5750000,-4.2169232
0.5800000,0.5800000,0.5800000,-4.0380007
0.5850000,0.5850000,0.5850000,-3.8609209
0.5900000,0.5900000,0.5900000,-3.6855316
0.5950000,0.5950000,0.5950000,-3.5121688
0.6000000,0.6000000,0.6000000,-3.3416176
0.6050000,0.6050000,0.6050000,-3.1749125
0.6100000,0.6100000,0.6100000,-3.0131158
0.6150000,0.6150000,0.6150000,-2.8571531
0.6200000,0.6200000,0.6200000,-2.7077277
0.6250000,0.6250000,0.6250000,-2.5652981
0.6300000,0.6300000,0.6300000,-2.4300959
0.6350000,0.6350000,0.6350000,-2.3021635
0.6400000,0.6400000,0.6400000,-2.1813972
0.6450000,0.6450000,0.6450000,-2.0675884
0.6500000,0.6500000,0.6500000,-1.9604575
0.6550000,0.6550000,0.6550000,-1.8596820
0.6600000,0.6600000,0.6600000,-1.7649173
0.6650000,0.6650000,0.6650000,-1.6758111
0.6700000,0.6700000,0.6700000,-1.5920148
0.6750000,0.6750000,0.6750000,-1.5131897
0.6800000,0.6800000,0.6800000,-1.4390116
0.6850000,0.6850000,0.6850000,-1.3691737
0.6900000,0.6900000,0.6900000,-1.3033872
0.6950000,0.6950000,0.6950000,-1.2413823
0.7000000,0.7000000,0.7000000,-1.1829070
0.7050000,0.7050000,0.7050000,-1.1277276
0.7100000,0.7100000,0.7100000,-1.0756267
0.7150000,0.7150000,0.7150000,-1.0264031
0.7200000,0.7200000,0.7200000,-0.9798700
0.7250000,0.7250000,0.7250000,-0.9358546
0.7300000,0.7300000,0.7300000,-0.8941966
0.7350000,0.7350000,0.7350000,-0.8547476
0.7400000,0.7400000,0.7400000,-0.8173697
0.7450000,0.7450000,0.7450000,-0.7819351
0.7500000,0.7500000,0.7500000,-0.7483253
0.7550000,0.7550000,0.7550000,-0.7164299
0.7600000,0.7600000,0.7600000,-0.6861463
0.7650000,0.7650000,0.7650000,-0.6573793
0.7700000,0.7700000,0.7700000,-0.6300400
0.7750000,0.7750000,0.7750000,-0.6040455
0.7800000,0.7800000,0.7800000,-0.5793186
0.7850000,0.7850000,0.7850000,-0.5557872
0.7900000,0.7900000,0.7900000,-0.5333839
0.7950000,0.7950000,0.7950000,-0.5120459
0.8000000,0.8000000,0.8000000,-0.4917142
0.8050000,0.8050000,0.8050000,-0.4723336
0.8100000,0.8100000,0.8100000,-0.4538526
0.8150000,0.8150000,0.8150000,-0.4362226
0.8200000,0.8200000,0.8200000,-0.4193984
0.8250000,0.8250000,0.8250000,-0.4033371
0.8300000,0.8300000,0.8300000,-0.3879988
0.8350000,0.8350000,0.8350000,-0.3733458
0.8400000,0.8400000,0.8400000,-0.3593428
0.8450000,0.8450000,0.8450000,-0.3459564
0.8500000,0.8500000,0.8500000,-0.3331554
0.8550000,0.8550000,0.8550000,-0.3209101
0.8600000,0.8600000,0.8600000,-0.3091927
0.8650000,0.8650000,0.8650000,-0.2979771
0.8700000,0.8700000,0.8700000,-0.2872384
0.8750000,0.8750000,0.8750000,-0.2769533
0.8800000,0.8800000,0.8800000,-0.2670998
0.8850000,0.8850000,0.8850000,-0.2576570
0.8900000,0.8900000,0.8900000,-0.2486052
0.8950000,0.8950000,0.8950000,-0.2399258
0.9000000,0.9000000,0.9000000,-0.2316012
0.9050000,0.9050000,0.9050000,-0.2236148
0.9100000,0.9100000,0.9100000,-0.2159506
0.9150000,0.9150000,0.9150000,-0.2085939
0.9200000,0.9200000,0.9200000,-0.2015305
0.9250000,0.9250000,0.9250000,-0.1947469
0.9300000,0.9300000,0.9300000,-0.1882303
0.9350000,0.9350000,0.9350000,-0.1819689
0.9400000,0.9400000,0.9400000,-0.1759510
0.9450000,0.9450000,0.9450000,-0.1701658
0.9500000,0.9500000,0.9500000,-0.1646030
0.9550000,0.9550000,0.9550000,-0.1592529
0.9600000,0.9600000,0.9600000,-0.1541060
0.9650000,0.9650000,0.9650000,-0.1491535
0.9700000,0.9700000,0.9700000,-0.1443871
0.9750000,0.9750000,0.9750000,-0.1397987
0.9800000,0.9800000,0.9800000,-0.1353807
0.9850000,0.9850000,0.9850000,-0.1311258
0.9900000,0.9900000,0.9900000,-0.1270271
0.9950000,0.9950000,0.9950000,-0.1230782
1.0000000,1.0000000,1.0000000,-0.1192726
1.0050000,1.0050000,1.0050000,-0.1156045
1.0100000,1.0100000,1.0100000,-0.1120682
1.0150000,1.0150000,1.0150000,-0.1086582
1.0200000,1.0200000,1.0200000,-0.1053694
1.0250000,1.0250000,1.0250000,-0.1021969
1.0300000,1.0300000,1.0300000,-0.0991359
1.0350000,1.0350000,1.0350000,-0.0961820
1.0400000,1.0400000,1.0400000,-0.0933308
1.0450000,1.0450000,1.0450000,-0.0905783
1.0500000,1.0500000,1.0500000,-0.0879206
1.0550000,1.0550000,1.0550000,-0.0853540
1.0600000,1.0600000,1.0600000,-0.0828748
1.0650000,1.0650000,1.0650000,-0.0804797
1.0700000,1.0700000,1.0700000,-0.0781654
1.0750000,1.0750000,1.0750000,-0.0759288
1.0800000,1.0800000,1.0800000,-0.0737669
1.0850000,1.0850000,1.0850000,-0.0716768
1.0900000,1.0900000,1.0900000,-0.0696559
1.0950000,1.0950000,1.0950000,-0.0677014
1.1000000,1.1000000,1.1000000,-0.0658110
1.1050000,1.1050000,1.1050000,-0.0639822
1.1100000,1.1100000,1.1100000,-0.0622127
1.1150000,1.1150000,1.1150000,-0.0605002
