# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,4087523.1446391,8122325984.9374027,5203749821.1939850,32809570079.8615646,499989417.7329342,23091659690.8778801,8122326433.1350479,8122325536.7397575,9574913039.1664944,6055706720.3622265,169359838258.7593994,8122325984.9374027,5203749821.1939850,32809570079.8615646,499989417.7329342,23091659690.8778801,8122326433.1350479,8122325536.7397575,9574913039.1664944,6055706720.3622265,169359838258.7593994
0.0025000,0.0025000,0.0025000,inf,nan,2736881.7171149,4620557138.5666285,2960262702.5236459,18664417957.7311668,284427277.2030689,13136179638.9480190,4620557549.9225187,4620556727.2107382,5446892045.0028448,3444917006.2522707,96343931148.9776764,4620557138.5666285,2960262702.5236459,18664417957.7311668,284427277.2030689,13136179638.9480190,4620557549.9225187,4620556727.2107382,5446892045.0028448,3444917006.2522707,96343931148.9776764
0.0050000,0.0050000,0.0050000,inf,nan,1887577.9318333,2696387181.5072885,1727501194.7943094,10891850251.6900368,165980361.8445731,7665780100.8368807,2696387559.4765296,2696386803.5380473,3178605836.6450186,2010326845.5406721,56222694258.3365707,2696387181.5072885,1727501194.7943094,10891850251.6900368,165980361.8445731,7665780100.8368807,2696387559.4765296,2696386803.5380473,3178605836.6450186,2010326845.5406721,56222694258.3365707
0.0075000,0.0075000,0.0075000,inf,nan,1363763.6001207,1610892631.2670791,1032056611.3876301,6507045149.6726723,99161211.8183194,4579717443.7244244,1610892978.8576689,1610892283.6764894,1898982740.7099872,1201022139.5985026,33588763367.8769684,1610892631.2670791,1032056611.3876301,6507045149.6726723,99161211.8183194,4579717443.7244244,1610892978.8576689,1610892283.6764894,1898982740.7099872,1201022139.5985026,33588763367.8769684
0.0100000,0.0100000,0.0100000,inf,nan,1012130.9979719,983657123.9626361,630206354.1449417,3973340468.7902985,60551823.3238250,2796475452.9239383,983657443.8079224,983656804.1173499,1159573186.2726314,733378476.4560419,20510035845.3363152,983657123.9626361,630206354.1449417,3973340468.7902985,60551823.3238250,2796475452.9239383,983657443.8079224,983656804.1173499,1159573186.2726314,733378476.4560419,20510035845.3363152
0.0125000,0.0125000,0.0125000,inf,nan,766682.8538905,613209683.8169709,392873417.3020400,2476909152.0636053,37749931.1469466,1743275595.5053840,613209978.2341894,613209389.3997525,722875369.4705995,457186526.3925682,12785614846.8601303,613209683.8169709,392873417.3020400,2476909152.0636053,37749931.1469466,1743275595.5053840,613209978.2341894,613209389.3997525,722875369.4705995,457186526.3925682,12785614846.8601303
0.0150000,0.0150000,0.0150000,inf,nan,613390.1507798,390044146.9001984,249900217.5113923,1575408480.9319422,24014541.2605302,1108793261.9972138,390044417.9382050,390043875.8621918,459799175.1292734,290802531.9350300,8132170136.7170486,390044146.9001984,249900217.5113923,1575408480.9319422,24014541.2605302,1108793261.9972138,390044417.9382050,390043875.8621918,459799175.1292734,290802531.9350300,8132170136.7170486
0.0175000,0.0175000,0.0175000,inf,nan,489491.9757233,253202489.6026005,162232676.8513408,1022602009.1945720,15593233.2541252,719725150.4782542,253202739.0811340,253202240.1240671,298484919.6820364,188778438.6815314,5278653287.0106144,253202489.6026005,162232676.8513408,1022602009.1945720,15593233.2541252,719725150.4782542,253202739.0811340,253202240.1240671,298484919.6820364,188778438.6815314,5278653287.0106144
0.0200000,0.0200000,0.0200000,inf,nan,420380.3508925,167997079.3787540,107647458.2817433,678370408.6690606,10350761.4724644,477454113.8960963,167997308.9209942,167996849.8365139,198041475.9107847,125252427.0118897,3501782278.1960540,167997079.3787540,107647458.2817433,678370408.6690606,10350761.4724644,477454113.8960963,167997308.9209942,167996849.8365139,198041475.9107847,125252427.0118897,3501782278.1960540
0.0225000,0.0225000,0.0225000,inf,nan,362853.9988807,114284791.6564082,73239503.6129744,461345709.8737838,7047221.2756745,324712725.2854649,114285002.7161806,114284580.5966358,134723346.9622682,85206526.0803789,2381543986.4732485,114284791.6564082,73239503.6129744,461345709.8737838,7047221.2756745,324712725.2854649,114285002.7161806,114284580.5966358,134723346.9622682,85206526.0803789,2381543986.4732485
