# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1175000,0.1175000,0.1175000,1830.8642162,3.1780839,inf
0.1200000,0.1200000,0.1200000,1675.1071893,3.1107926,inf
0.1225000,0.1225000,0.1225000,1532.6903912,3.0434656,inf
0.1250000,0.1250000,0.1250000,1402.5795226,2.9762641,inf
0.1275000,0.1275000,0.1275000,1283.7782960,2.9093356,inf
0.1300000,0.1300000,0.1300000,1175.3397193,2.8428138,inf
0.1325000,0.1325000,0.1325000,1076.3733938,2.7768193,inf
0.1350000,0.1350000,0.1350000,986.0495483,2.7114603,inf
0.1375000,0.1375000,0.1375000,903.6005067,2.6468331,inf
0.1400000,0.1400000,0.1400000,828.3202085,2.5830227,inf
0.1425000,0.1425000,0.1425000,759.5623144,2.5201039,inf
0.1450000,0.1450000,0.1450000,696.7373376,2.4581412,inf
0.1475000,0.1475000,0.1475000,639.3091576,2.3971904,inf
0.1500000,0.1500000,0.1500000,586.7911949,2.3372984,inf
0.1525000,0.1525000,0.1525000,538.7424566,2.2785048,inf
0.1550000,0.1550000,0.1550000,494.7636096,2.2208416,1711.0789748
0.1575000,0.1575000,0.1575000,454.4931868,2.1643345,1430.0495985
0.1600000,0.1600000,0.1600000,417.6039989,2.1090032,1198.9457167
0.1625000,0.1625000,0.1625000,383.7997937,2.0548620,1008.0880943
0.1650000,0.1650000,0.1650000,352.8121833,2.0019203,849.8412639
0.1675000,0.1675000,0.1675000,324.3978450,1.9501831,718.1449022
0.1700000,0.1700000,0.1700000,298.3359899,1.8996514,608.1616457
0.1725000,0.1725000,0.1725000,274.4260865,1.8503229,516.0100424
0.1750000,0.1750000,0.1750000,252.4858212,1.8021920,438.5604260
0.1775000,0.1775000,0.1775000,232.3492776,1.7552503,373.2777468
0.1800000,0.1800000,0.1800000,213.8653121,1.7094872,318.0997474
0.1825000,0.1825000,0.1825000,196.8961056,1.6648898,271.3419555
0.1850000,0.1850000,0.1850000,181.3158692,1.6214439,231.6231682
0.1875000,0.1875000,0.1875000,167.0096804,1.5791343,197.8066986
0.1900000,0.1900000,0.1900000,153.8724306,1.5379461,168.9538202
0.1925000,0.1925000,0.1925000,141.8078641,1.4978655,144.2867054
0.1950000,0.1950000,0.1950000,130.7277038,1.4588815,123.1587905
0.1975000,0.1975000,0.1975000,120.5508466,1.4209885,105.0309820
0.2000000,0.2000000,0.2000000,111.2024943,1.3842080,89.4524756
0.2025000,0.2025000,0.2025000,102.6123947,1.3487280,76.0452358
0.2050000,0.2050000,0.2050000,94.7093511,1.3154737,64.4913920
0.2075000,0.2075000,0.2075000,87.4068047,1.2875815,54.5229677
0.2100000,0.2100000,0.2100000,80.5802610,1.2719931,45.9134830
0.2125000,0.2125000,0.2125000,74.0676927,1.2759339,38.4710670
0.2150000,0.2150000,0.2150000,67.7469512,1.2949662,32.0327915
0.2175000,0.2175000,0.2175000,61.6325387,1.3120773,26.4599947
0.2200000,0.2200000,0.2200000,55.8371732,1.3158354,21.6344123
0.2225000,0.2225000,0.2225000,50.4592958,1.3064934,17.4549665
0.2250000,0.2250000,0.2250000,45.5397706,1.2885285,13.8350953
0.2275000,0.2275000,0.2275000,41.0760799,1.2657625,10.7005235
0.2300000,0.2300000,0.2300000,37.0437572,1.2405705,7.9874002
0.2325000,0.2325000,0.2325000,33.4097412,1.2142946,5.6407363
0.2350000,0.2350000,0.2350000,30.1389805,1.1876768,3.6130928
0.2375000,0.2375000,0.2375000,27.1973902,1.1611290,1.8634749
0.2400000,0.2400000,0.2400000,24.5530609,1.1348815,0.3563991
0.2425000,0.2425000,0.2425000,22.1766638,1.1090633,-0.9388978
0.2450000,0.2450000,0.2450000,20.0414921,1.0837454,-2.0491336
0.2475000,0.2475000,0.2475000,18.1233457,1.0589648,-2.9975591
0.2500000,0.2500000,0.2500000,16.4003535,1.0347383,-3.8044596
0.2525000,0.2525000,0.2525000,14.8527790,1.0110706,-4.4875909
0.2550000,0.2550000,0.2550000,13.4628295,0.9879593,-5.0625598
0.2575000,0.2575000,0.2575000,12.2144767,0.9653980,-5.5431561
0.2600000,0.2600000,0.2600000,11.0932912,0.9433782,-5.9416392
0.2625000,0.2625000,0.2625000,10.0862924,0.9218904,-6.2689804
0.2650000,0.2650000,0.2650000,9.1818118,0.9009251,-6.5350552
0.2675000,0.2675000,0.2675000,8.3693683,0.8804729,-6.7487788
0.2700000,0.2700000,0.2700000,7.6395561,0.8605252,-6.9181853
0.2725000,0.2725000,0.2725000,6.9839427,0.8410740,-7.0504566
0.2750000,0.2750000,0.2750000,6.3949761,0.8221122,-7.1519192
0.2775000,0.2775000,0.2775000,5.8659007,0.8036334,-7.2280348
