# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6896110.8129660,33199411.8209015,21225260.8017974,134767226.0646346,2014415.1626677,94821138.2859122,33199454.7542795,33199368.8875235,39136754.8810660,24752257.1303761,695392883.4828522,33199411.8209015,21225260.8017974,134767226.0646346,2014415.1626677,94821138.2859122,33199454.7542795,33199368.8875235,39136754.8810660,24752257.1303761,695392883.4828522
0.0025000,0.0025000,0.0025000,inf,nan,4371855.0144873,25214574.0492178,16110528.0694650,102499435.2029473,1523575.8870269,72111360.9673869,25214604.0799204,25214544.0185152,29723918.2825959,18799056.5515447,528834841.5918806,25214574.0492178,16110528.0694650,102499435.2029473,1523575.8870269,72111360.9673869,25214604.0799204,25214544.0185152,29723918.2825959,18799056.5515447,528834841.5918806
0.0050000,0.0050000,0.0050000,inf,nan,2884528.7015757,19563381.6837035,12494158.8120213,79609681.2295305,1178270.3021077,56004094.9816967,19563402.0197566,19563361.3476505,23062073.4406448,14585735.9277027,410704795.0536544,19563381.6837035,12494158.8120213,79609681.2295305,1178270.3021077,56004094.9816967,19563402.0197566,19563361.3476505,23062073.4406448,14585735.9277027,410704795.0536544
0.0075000,0.0075000,0.0075000,inf,nan,2006045.2431419,15376781.2526138,9814688.4941733,62657178.6721653,922570.8402378,44074578.8655680,15376791.8413567,15376770.6638709,18126746.4011047,11464361.0391502,323213828.7039555,15376781.2526138,9814688.4941733,62657178.6721653,922570.8402378,44074578.8655680,15376791.8413567,15376770.6638709,18126746.4011047,11464361.0391502,323213828.7039555
0.0100000,0.0100000,0.0100000,inf,nan,1503863.3320999,12261631.2041542,7821727.8004454,50031780.4181906,732674.0896682,35190560.9740243,12261632.9966433,12261629.4116651,14454486.6477692,9141820.0430885,258059357.3525729,12261631.2041542,7821727.8004454,50031780.4181906,732674.0896682,35190560.9740243,12261632.9966433,12261629.4116651,14454486.6477692,9141820.0430885,258059357.3525729
0.0125000,0.0125000,0.0125000,inf,nan,1253213.8446422,9769509.2598979,6234171.9385593,39830209.4077954,585096.0361607,28016597.8222069,9769510.0347074,9769508.4850884,11516676.5988370,7283785.8255772,205453671.8458196,9769509.2598979,6234171.9385593,39830209.4077954,585096.0361607,28016597.8222069,9769510.0347074,9769508.4850884,11516676.5988370,7283785.8255772,205453671.8458196
0.0150000,0.0150000,0.0150000,inf,nan,1193450.3771369,7810186.9940473,4981996.3655406,31869543.3841602,466513.6374019,22415848.8183448,7810181.4390167,7810192.5490779,9206951.4848718,5822987.3997728,164379799.6208222,7810186.9940473,4981996.3655406,31869543.3841602,466513.6374019,22415848.8183448,7810181.4390167,7810192.5490779,9206951.4848718,5822987.3997728,164379799.6208222
0.0175000,0.0175000,0.0175000,inf,nan,1307782.6946630,6280668.2433375,4004882.1936086,25649512.2688060,374191.1935145,18039976.2800633,6280656.9704653,6280679.5162097,7403895.4320884,4682634.6246232,132289141.0205919,6280668.2433375,4004882.1936086,25649512.2688060,374191.1935145,18039976.2800633,6280656.9704653,6280679.5162097,7403895.4320884,4682634.6246232,132289141.0205919
0.0200000,0.0200000,0.0200000,inf,nan,1617320.1722875,5078522.7810393,3237214.6939751,20756218.8445880,301830.0132165,14597681.7240515,5078506.3656967,5078539.1963820,5986759.7146499,3786359.3004867,107045252.1886815,5078522.7810393,3237214.6939751,20756218.8445880,301830.0132165,14597681.7240515,5078506.3656967,5078539.1963820,5986759.7146499,3786359.3004867,107045252.1886815
0.0225000,0.0225000,0.0225000,inf,nan,2186711.5229906,4127925.2188803,2630429.4492013,16883154.3411546,244772.4487253,11873251.1594028,4127904.2008998,4127946.2368609,4866158.4226315,3077628.8141455,87066050.1889348,4127925.2188803,2630429.4492013,16883154.3411546,244772.4487253,11873251.1594028,4127904.2008998,4127946.2368609,4866158.4226315,3077628.8141455,87066050.1889348
