# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3664230.6142206
0.0050000,0.0050000,0.0050000,2743596.4626658
0.0100000,0.0100000,0.0100000,2165609.4499393
0.0150000,0.0150000,0.0150000,1813390.2786124
0.0200000,0.0200000,0.0200000,1621502.6029996
0.0250000,0.0250000,0.0250000,1501990.9002023
0.0300000,0.0300000,0.0300000,1425675.8981800
0.0350000,0.0350000,0.0350000,1364264.0677793
0.0400000,0.0400000,0.0400000,1224672.3950580
0.0450000,0.0450000,0.0450000,1106464.8061000
0.0500000,0.0500000,0.0500000,1006889.3570281
0.0550000,0.0550000,0.0550000,923734.2411315
0.0600000,0.0600000,0.0600000,854995.3392892
0.0650000,0.0650000,0.0650000,789920.2758035
0.0700000,0.0700000,0.0700000,704427.8556012
0.0750000,0.0750000,0.0750000,627338.4668524
0.0800000,0.0800000,0.0800000,558202.4795439
0.0850000,0.0850000,0.0850000,488026.8743027
0.0900000,0.0900000,0.0900000,424319.9369044
0.0950000,0.0950000,0.0950000,370641.7984377
0.1000000,0.1000000,0.1000000,325649.3732552
0.1050000,0.1050000,0.1050000,287998.0790978
0.1100000,0.1100000,0.1100000,256403.1749784
0.1150000,0.1150000,0.1150000,229686.6208183
0.1200000,0.1200000,0.1200000,206810.0413913
0.1250000,0.1250000,0.1250000,186894.6035219
0.1300000,0.1300000,0.1300000,169228.7041009
0.1350000,0.1350000,0.1350000,153264.6039235
0.1400000,0.1400000,0.1400000,138605.5969959
0.1450000,0.1450000,0.1450000,124347.3574054
0.1500000,0.1500000,0.1500000,109166.6640236
0.1550000,0.1550000,0.1550000,95357.9056681
0.1600000,0.1600000,0.1600000,82841.9779503
0.1650000,0.1650000,0.1650000,71559.0308700
0.1700000,0.1700000,0.1700000,61455.9607499
0.1750000,0.1750000,0.1750000,52477.9609601
0.1800000,0.1800000,0.1800000,44563.8291094
0.1850000,0.1850000,0.1850000,37644.3644145
0.1900000,0.1900000,0.1900000,31643.0127843
0.1950000,0.1950000,0.1950000,26477.9070029
0.2000000,0.2000000,0.2000000,22064.5581278
0.2050000,0.2050000,0.2050000,18318.6273377
0.2100000,0.2100000,0.2100000,15158.3970776
0.2150000,0.2150000,0.2150000,12506.7324723
0.2200000,0.2200000,0.2200000,10292.4600359
0.2250000,0.2250000,0.2250000,8451.1850677
0.2300000,0.2300000,0.2300000,6925.6249472
0.2350000,0.2350000,0.2350000,5665.5605997
0.2400000,0.2400000,0.2400000,4627.5118270
0.2450000,0.2450000,0.2450000,3774.2323821
0.2500000,0.2500000,0.2500000,3074.1042732
0.2550000,0.2550000,0.2550000,2500.4924965
0.2600000,0.2600000,0.2600000,2031.1040916
0.2650000,0.2650000,0.2650000,1662.6379713
0.2700000,0.2700000,0.2700000,1349.1965844
0.2750000,0.2750000,0.2750000,1090.7567891
0.2800000,0.2800000,0.2800000,870.7806266
0.2850000,0.2850000,0.2850000,693.1763861
0.2900000,0.2900000,0.2900000,550.5229823
0.2950000,0.2950000,0.2950000,435.9930740
0.3000000,0.3000000,0.3000000,344.0858630
0.3050000,0.3050000,0.3050000,270.3775275
0.3100000,0.3100000,0.3100000,211.3118719
0.3150000,0.3150000,0.3150000,164.0304614
0.3200000,0.3200000,0.3200000,126.2353731
0.3250000,0.3250000,0.3250000,96.0785651
0.3300000,0.3300000,0.3300000,72.0728313
0.3350000,0.3350000,0.3350000,53.0201498
0.3400000,0.3400000,0.3400000,37.9537858
0.3450000,0.3450000,0.3450000,26.0909592
0.3500000,0.3500000,0.3500000,16.7944962
0.3550000,0.3550000,0.3550000,9.5445346
0.3600000,0.3600000,0.3600000,3.9208156
0.3650000,0.3650000,0.3650000,-0.4094580
0.3700000,0.3700000,0.3700000,-3.7069410
0.3750000,0.3750000,0.3750000,-6.1819885
0.3800000,0.3800000,0.3800000,-8.0154324
0.3850000,0.3850000,0.3850000,-9.3660832
0.3900000,0.3900000,0.3900000,-10.3622507
0.3950000,0.3950000,0.3950000,-11.0908381
0.4000000,0.4000000,0.4000000,-11.5998824
0.4050000,0.4050000,0.4050000,-11.9143192
0.4100000,0.4100000,0.4100000,-12.0544355
0.4150000,0.4150000,0.4150000,-12.0533542
0.4200000,0.4200000,0.4200000,-11.9756096
0.4250000,0.4250000,0.4250000,-11.9209503
0.4300000,0.4300000,0.4300000,-11.9784280
0.4350000,0.4350000,0.4350000,-12.1586875
0.4400000,0.4400000,0.4400000,-12.4027299
0.4450000,0.4450000,0.4450000,-12.6507283
0.4500000,0.4500000,0.4500000,-12.8737218
0.4550000,0.4550000,0.4550000,-13.0613094
0.4600000,0.4600000,0.4600000,-13.2066400
0.4650000,0.4650000,0.4650000,-13.3034694
0.4700000,0.4700000,0.4700000,-13.3481033
0.4750000,0.4750000,0.4750000,-13.3413607
0.4800000,0.4800000,0.4800000,-13.2893826
0.4850000,0.4850000,0.4850000,-13.2003869
0.4900000,0.4900000,0.4900000,-13.0788175
0.4950000,0.4950000,0.4950000,-12.9242017
0.5000000,0.5000000,0.5000000,-12.7369818
0.5050000,0.5050000,0.5050000,-12.5240219
0.5100000,0.5100000,0.5100000,-12.2971762
0.5150000,0.5150000,0.5150000,-12.0671406
0.5200000,0.5200000,0.5200000,-11.8390054
0.5250000,0.5250000,0.5250000,-11.6123504
0.5300000,0.5300000,0.5300000,-11.3843065
0.5350000,0.5350000,0.5350000,-11.1528910
0.5400000,0.5400000,0.5400000,-10.9185787
0.5450000,0.5450000,0.5450000,-10.6833643
0.5500000,0.5500000,0.5500000,-10.4483493
0.5550000,0.5550000,0.5550000,-10.2119873
0.5600000,0.5600000,0.5600000,-9.9704252
0.5650000,0.5650000,0.5650000,-9.7194172
0.5700000,0.5700000,0.5700000,-9.4561615
0.5750000,0.5750000,0.5750000,-9.1800653
0.5800000,0.5800000,0.5800000,-8.8925897
0.5850000,0.5850000,0.5850000,-8.5967160
0.5900000,0.5900000,0.5900000,-8.2963542
0.5950000,0.5950000,0.5950000,-7.9958083
0.6000000,0.6000000,0.6000000,-7.6993762
0.6050000,0.6050000,0.6050000,-7.4109282
0.6100000,0.6100000,0.6100000,-7.1331588
0.6150000,0.6150000,0.6150000,-6.8668442
0.6200000,0.6200000,0.6200000,-6.6109976
0.6250000,0.6250000,0.6250000,-6.3641354
