# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,34628036.1457163,62449486270.6902618,39661055158.4645996,257433455712.0874023,3620846268.0017228,180954133218.0469360,3440450443043.9614258,36542180982541.1250000,262889874808201.3437500
0.0025000,0.0025000,0.0025000,inf,nan,55145367.6163588,33482423271.2966843,21264363117.3884010,138023368553.7305298,1941321756.4937944,97018861102.6324768,1844597982676.5373535,19592053189368.3359375,140947923087739.1875000
0.0050000,0.0050000,0.0050000,inf,nan,49988535.2672977,18454573994.3543968,11720330102.9528065,76074455230.7005463,1070003587.2876244,53473974502.7716446,1016682882650.7489014,10798463629482.7792969,77685410644031.8125000
0.0075000,0.0075000,0.0075000,inf,nan,29032164.7102427,10435757777.4836407,6627664814.6213932,43018665374.2557068,605073509.6588041,30238529819.1728821,574908849099.8087158,6106217492061.3750000,43928620223660.2031250
0.0100000,0.0100000,0.0100000,inf,nan,17430718.2329728,6043553096.2649088,3838224016.5341983,24912754002.2175941,350415895.9700364,17511595244.5471725,332932043786.7842407,3536090269342.5224609,25438695577933.0742188
0.0125000,0.0125000,0.0125000,inf,nan,10805216.0643065,3578548061.1914535,2272727790.6404753,14751289729.7994709,207497605.1552354,10368940114.1625500,197128691046.5139771,2093670357451.3503418,15061681358483.2285156
0.0150000,0.0150000,0.0150000,inf,nan,6925882.1321015,2163452202.8489771,1374017617.0516114,8917844984.5460434,125452813.6637507,6268519217.8551655,119167193349.8488770,1265610562373.4211426,9104476195223.3164062
0.0175000,0.0175000,0.0175000,inf,nan,4618231.3055800,1333753168.0723767,847086353.0195104,5497574018.0614252,77348897.8585812,3864356651.0106354,73456664691.7011261,780100913710.5740967,5611635937929.3964844
0.0200000,0.0200000,0.0200000,inf,nan,3247452.7936326,837597740.6718712,531984593.0285712,3452269110.7648568,48583356.4358935,2426679511.5516725,46122008797.0271530,489769025611.4074707,3522940175390.5249023
0.0225000,0.0225000,0.0225000,inf,nan,2371266.8477015,535370616.7359572,340044121.5510188,2206397427.5250125,31061305.8730910,1550936529.7622969,29471527475.7096024,312918583111.0154419,2250652528222.6601562
0.0250000,0.0250000,0.0250000,inf,nan,1804478.2936083,348050877.0475248,221079613.1466461,1434212539.4415874,20201151.4558332,1008155325.2640430,19151781650.4811096,203310100869.9271545,1462118604099.7431641
0.0275000,0.0275000,0.0275000,inf,nan,1516881.5829255,230033909.6545374,146128103.4436252,947719070.6738236,13358785.7067372,666190952.1253954,12650299419.3886051,134257648788.3879700,965355307291.1799316
0.0300000,0.0300000,0.0300000,inf,nan,1447800.4885375,154515132.6474513,98166336.8613644,636420456.5229776,8980129.3974334,447373627.5398694,8490337383.8799067,90076124454.5936279,647521160365.2999268
0.0325000,0.0325000,0.0325000,inf,nan,1583560.1048660,105467389.7027077,67015690.8352584,434247598.5376356,6135977.8909045,305262350.8235209,5788900102.2935448,61386821467.8600388,441143827084.2692871
