# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1350000,0.1350000,0.1350000,1684.2247971,-0.2395072,166.0881269
0.1375000,0.1375000,0.1375000,1469.0714597,-0.2283209,143.1855616
0.1400000,0.1400000,0.1400000,1282.7190417,-0.2176991,123.6901469
0.1425000,0.1425000,0.1425000,1121.1550044,-0.2076136,107.0590000
0.1450000,0.1450000,0.1450000,980.9470685,-0.1980376,92.8457803
0.1475000,0.1475000,0.1475000,859.1564133,-0.1889463,80.6789533
0.1500000,0.1500000,0.1500000,753.2642487,-0.1803173,70.2466179
0.1525000,0.1525000,0.1525000,661.1096411,-0.1721322,61.2855106
0.1550000,0.1550000,0.1550000,580.8368132,-0.1643778,53.5728291
0.1575000,0.1575000,0.1575000,510.8504285,-0.1570493,46.9201404
0.1600000,0.1600000,0.1600000,449.7776092,-0.1501523,41.1686394
0.1625000,0.1625000,0.1625000,396.4356409,-0.1437062,36.1850019
0.1650000,0.1650000,0.1650000,349.8044851,-0.1377456,31.8573892
0.1675000,0.1675000,0.1675000,309.0033700,-0.1323196,28.0916410
0.1700000,0.1700000,0.1700000,273.2708620,-0.1274873,24.8079322
0.1725000,0.1725000,0.1725000,241.9479334,-0.1233074,21.9380761
0.1750000,0.1750000,0.1750000,214.4636292,-0.1198214,19.4234811
0.1775000,0.1775000,0.1775000,190.3229813,-0.1170334,17.2137028
0.1800000,0.1800000,0.1800000,169.0968234,-0.1148929,15.2654877
0.1825000,0.1825000,0.1825000,150.4131463,-0.1132869,13.5420847
0.1850000,0.1850000,0.1850000,133.9496320,-0.1120487,12.0125369
0.1875000,0.1875000,0.1875000,119.4270713,-0.1109809,10.6508003
0.1900000,0.1900000,0.1900000,106.6034883,-0.1098861,9.4347798
0.1925000,0.1925000,0.1925000,95.2689303,-0.1085966,8.3454997
0.1950000,0.1950000,0.1950000,85.2409502,-0.1069945,7.3665652
0.1975000,0.1975000,0.1975000,76.3607878,-0.1050222,6.4838963
0.2000000,0.2000000,0.2000000,68.4901791,-0.1026809,5.6855959
0.2025000,0.2025000,0.2025000,61.5086608,-0.1000222,4.9618068
0.2050000,0.2050000,0.2050000,55.3112298,-0.0971338,4.3044923
0.2075000,0.2075000,0.2075000,49.8062633,-0.0941236,3.7071452
0.2100000,0.2100000,0.2100000,44.9136632,-0.0911037,3.1644480
0.2125000,0.2125000,0.2125000,40.5632239,-0.0881782,2.6719060
0.2150000,0.2150000,0.2150000,36.6932335,-0.0854343,2.2254824
0.2175000,0.2175000,0.2175000,33.2493033,-0.0829377,1.8212968
0.2200000,0.2200000,0.2200000,30.1833999,-0.0807314,1.4554516
0.2225000,0.2225000,0.2225000,27.4530442,-0.0788366,1.1240139
0.2250000,0.2250000,0.2250000,25.0206311,-0.0772568,0.8231252
0.2275000,0.2275000,0.2275000,22.8528278,-0.0759830,0.5491692
0.2300000,0.2300000,0.2300000,20.9200133,-0.0750028,0.2989208
0.2325000,0.2325000,0.2325000,19.1957340,-0.0743091,0.0696256
0.2350000,0.2350000,0.2350000,17.6561724,-0.0739108,-0.1409978
0.2375000,0.2375000,0.2375000,16.2796513,-0.0738398,-0.3348047
0.2400000,0.2400000,0.2400000,15.0462280,-0.0741517,-0.5132825
0.2425000,0.2425000,0.2425000,13.9374389,-0.0749184,-0.6775953
0.2450000,0.2450000,0.2450000,12.9362412,-0.0762101,-0.8286249
0.2475000,0.2475000,0.2475000,12.0271457,-0.0780729,-0.9670289
0.2500000,0.2500000,0.2500000,11.1964764,-0.0805051,-1.0933295
