# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,701890.1868321
0.0050000,0.0050000,0.0050000,484516.2954200
0.0100000,0.0100000,0.0100000,351831.2139198
0.0150000,0.0150000,0.0150000,269447.9707238
0.0200000,0.0200000,0.0200000,218773.0315004
0.0250000,0.0250000,0.0250000,189949.1756159
0.0300000,0.0300000,0.0300000,178355.0574384
0.0350000,0.0350000,0.0350000,173413.3006326
0.0400000,0.0400000,0.0400000,158520.3753263
0.0450000,0.0450000,0.0450000,144079.7588547
0.0500000,0.0500000,0.0500000,133160.2962690
0.0550000,0.0550000,0.0550000,125286.3631472
0.0600000,0.0600000,0.0600000,117928.1009066
0.0650000,0.0650000,0.0650000,103794.0682724
0.0700000,0.0700000,0.0700000,91458.6649054
0.0750000,0.0750000,0.0750000,80781.9590697
0.0800000,0.0800000,0.0800000,71610.3107478
0.0850000,0.0850000,0.0850000,63779.2187302
0.0900000,0.0900000,0.0900000,57120.4107861
0.0950000,0.0950000,0.0950000,51470.2871961
0.1000000,0.1000000,0.1000000,46677.8869313
0.1050000,0.1050000,0.1050000,42611.3001006
0.1100000,0.1100000,0.1100000,39161.9580665
0.1150000,0.1150000,0.1150000,35591.2323309
0.1200000,0.1200000,0.1200000,31683.6340164
0.1250000,0.1250000,0.1250000,28185.0677811
0.1300000,0.1300000,0.1300000,25050.3531607
0.1350000,0.1350000,0.1350000,22240.0328842
0.1400000,0.1400000,0.1400000,19719.0557606
0.1450000,0.1450000,0.1450000,17456.1976102
0.1500000,0.1500000,0.1500000,15423.8304589
0.1550000,0.1550000,0.1550000,13597.7790908
0.1600000,0.1600000,0.1600000,11957.1223326
0.1650000,0.1650000,0.1650000,10483.8886170
0.1700000,0.1700000,0.1700000,9162.6561722
0.1750000,0.1750000,0.1750000,7980.0997594
0.1800000,0.1800000,0.1800000,6924.5345753
0.1850000,0.1850000,0.1850000,5985.5015866
0.1900000,0.1900000,0.1900000,5153.4245225
0.1950000,0.1950000,0.1950000,4419.3527953
0.2000000,0.2000000,0.2000000,3774.7905330
0.2050000,0.2050000,0.2050000,3211.6016555
0.2100000,0.2100000,0.2100000,2721.9749846
0.2150000,0.2150000,0.2150000,2298.4313119
0.2200000,0.2200000,0.2200000,1933.8551958
0.2250000,0.2250000,0.2250000,1633.9326572
0.2300000,0.2300000,0.2300000,1367.6095443
0.2350000,0.2350000,0.2350000,1141.4988764
0.2400000,0.2400000,0.2400000,950.3189701
0.2450000,0.2450000,0.2450000,789.2965730
0.2500000,0.2500000,0.2500000,654.1612568
0.2550000,0.2550000,0.2550000,541.1284891
0.2600000,0.2600000,0.2600000,446.8737230
0.2650000,0.2650000,0.2650000,368.5000357
0.2700000,0.2700000,0.2700000,303.5017306
0.2750000,0.2750000,0.2750000,249.7260225
0.2800000,0.2800000,0.2800000,205.3343651
0.2850000,0.2850000,0.2850000,168.7536877
0.2900000,0.2900000,0.2900000,138.5063372
0.2950000,0.2950000,0.2950000,113.0386305
0.3000000,0.3000000,0.3000000,91.5633244
0.3050000,0.3050000,0.3050000,73.9744527
0.3100000,0.3100000,0.3100000,59.8581521
0.3150000,0.3150000,0.3150000,48.6131260
0.3200000,0.3200000,0.3200000,39.6756771
0.3250000,0.3250000,0.3250000,32.5758870
0.3300000,0.3300000,0.3300000,26.9331820
0.3350000,0.3350000,0.3350000,22.4364114
0.3400000,0.3400000,0.3400000,18.8263672
0.3450000,0.3450000,0.3450000,15.8914049
0.3500000,0.3500000,0.3500000,13.4703805
0.3550000,0.3550000,0.3550000,11.4499062
0.3600000,0.3600000,0.3600000,9.7545487
0.3650000,0.3650000,0.3650000,8.3347685
0.3700000,0.3700000,0.3700000,7.1544004
0.3750000,0.3750000,0.3750000,6.1803313
0.3800000,0.3800000,0.3800000,5.3753173
0.3850000,0.3850000,0.3850000,4.6917793
0.3900000,0.3900000,0.3900000,4.0717291
0.3950000,0.3950000,0.3950000,3.4633519
0.4000000,0.4000000,0.4000000,2.8461356
0.4050000,0.4050000,0.4050000,2.2362026
0.4100000,0.4100000,0.4100000,1.6655243
0.4150000,0.4150000,0.4150000,1.1596601
0.4200000,0.4200000,0.4200000,0.7301112
0.4250000,0.4250000,0.4250000,0.3770821
0.4300000,0.4300000,0.4300000,0.0943310
0.4350000,0.4350000,0.4350000,-0.1276751
0.4400000,0.4400000,0.4400000,-0.3002238
0.4450000,0.4450000,0.4450000,-0.4350923
0.4500000,0.4500000,0.4500000,-0.5430459
0.4550000,0.4550000,0.4550000,-0.6326773
0.4600000,0.4600000,0.4600000,-0.7102695
0.4650000,0.4650000,0.4650000,-0.7806428
0.4700000,0.4700000,0.4700000,-0.8480016
0.4750000,0.4750000,0.4750000,-0.9157928
0.4800000,0.4800000,0.4800000,-0.9857621
0.4850000,0.4850000,0.4850000,-1.0572821
0.4900000,0.4900000,0.4900000,-1.1276781
0.4950000,0.4950000,0.4950000,-1.1933605
0.5000000,0.5000000,0.5000000,-1.2511066
0.5050000,0.5050000,0.5050000,-1.2989171
0.5100000,0.5100000,0.5100000,-1.3361691
0.5150000,0.5150000,0.5150000,-1.3632034
0.5200000,0.5200000,0.5200000,-1.3808110
0.5250000,0.5250000,0.5250000,-1.3899973
0.5300000,0.5300000,0.5300000,-1.3919934
0.5350000,0.5350000,0.5350000,-1.3882158
0.5400000,0.5400000,0.5400000,-1.3800500
0.5450000,0.5450000,0.5450000,-1.3685828
0.5500000,0.5500000,0.5500000,-1.3543866
0.5550000,0.5550000,0.5550000,-1.3374346
0.5600000,0.5600000,0.5600000,-1.3172688
0.5650000,0.5650000,0.5650000,-1.2933994
0.5700000,0.5700000,0.5700000,-1.2656926
0.5750000,0.5750000,0.5750000,-1.2345045
0.5800000,0.5800000,0.5800000,-1.2005546
0.5850000,0.5850000,0.5850000,-1.1647125
0.5900000,0.5900000,0.5900000,-1.1278503
0.5950000,0.5950000,0.5950000,-1.0907671
0.6000000,0.6000000,0.6000000,-1.0541130
0.6050000,0.6050000,0.6050000,-1.0182957
0.6100000,0.6100000,0.6100000,-0.9834299
0.6150000,0.6150000,0.6150000,-0.9493816
0.6200000,0.6200000,0.6200000,-0.9159008
0.6250000,0.6250000,0.6250000,-0.8827862
0.6300000,0.6300000,0.6300000,-0.8500125
0.6350000,0.6350000,0.6350000,-0.8177593
0.6400000,0.6400000,0.6400000,-0.7863372
0.6450000,0.6450000,0.6450000,-0.7560541
0.6500000,0.6500000,0.6500000,-0.7270880
0.6550000,0.6550000,0.6550000,-0.6994277
0.6600000,0.6600000,0.6600000,-0.6729027
0.6650000,0.6650000,0.6650000,-0.6472680
0.6700000,0.6700000,0.6700000,-0.6222913
0.6750000,0.6750000,0.6750000,-0.5978078
0.6800000,0.6800000,0.6800000,-0.5737367
