# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1575000,0.1575000,0.1575000,1741.0354198,0.3612059,inf
0.1600000,0.1600000,0.1600000,1629.6445347,0.3619201,inf
0.1625000,0.1625000,0.1625000,1527.8988696,0.3624650,inf
0.1650000,0.1650000,0.1650000,1434.9456460,0.3628429,inf
0.1675000,0.1675000,0.1675000,1349.9850131,0.3630558,inf
0.1700000,0.1700000,0.1700000,1272.2697067,0.3631059,inf
0.1725000,0.1725000,0.1725000,1201.1042782,0.3629956,inf
0.1750000,0.1750000,0.1750000,1135.8439725,0.3627271,inf
0.1775000,0.1775000,0.1775000,1075.8933209,0.3623030,inf
0.1800000,0.1800000,0.1800000,1020.7045077,0.3617258,inf
0.1825000,0.1825000,0.1825000,969.7689749,0.3624074,inf
0.1850000,0.1850000,0.1850000,905.7505920,0.8710997,inf
0.1875000,0.1875000,0.1875000,833.4367247,0.8479936,inf
0.1900000,0.1900000,0.1900000,767.0978698,0.8245025,inf
0.1925000,0.1925000,0.1925000,706.2432997,0.8012410,inf
0.1950000,0.1950000,0.1950000,650.4167535,0.7782359,inf
0.1975000,0.1975000,0.1975000,599.1974663,0.7555106,inf
0.2000000,0.2000000,0.2000000,552.1981740,0.7330854,inf
0.2025000,0.2025000,0.2025000,509.0630292,0.7109779,inf
0.2050000,0.2050000,0.2050000,469.4654954,0.6892032,inf
0.2075000,0.2075000,0.2075000,433.1062668,0.6677741,inf
0.2100000,0.2100000,0.2100000,399.7112476,0.6467012,inf
0.2125000,0.2125000,0.2125000,369.0296151,0.6259933,inf
0.2150000,0.2150000,0.2150000,340.8319798,0.6056574,inf
0.2175000,0.2175000,0.2175000,314.9086532,0.5856991,inf
0.2200000,0.2200000,0.2200000,291.0680250,0.5661225,inf
0.2225000,0.2225000,0.2225000,269.1350521,0.5469306,inf
0.2250000,0.2250000,0.2250000,248.9498563,0.5281253,inf
0.2275000,0.2275000,0.2275000,230.3664270,0.5097073,inf
0.2300000,0.2300000,0.2300000,213.2514251,0.4916768,inf
0.2325000,0.2325000,0.2325000,197.4830822,0.4740330,inf
0.2350000,0.2350000,0.2350000,182.9501891,0.4567744,inf
0.2375000,0.2375000,0.2375000,169.5511690,0.4398990,inf
0.2400000,0.2400000,0.2400000,157.1932274,0.4234044,inf
0.2425000,0.2425000,0.2425000,145.7915755,0.4072874,inf
0.2450000,0.2450000,0.2450000,135.2687207,0.3915447,inf
0.2475000,0.2475000,0.2475000,125.5538176,0.3761725,inf
0.2500000,0.2500000,0.2500000,116.5820777,0.3611669,inf
0.2525000,0.2525000,0.2525000,108.2942294,0.3465234,inf
0.2550000,0.2550000,0.2550000,100.6360280,0.3322377,inf
0.2575000,0.2575000,0.2575000,93.5578079,0.3183048,inf
0.2600000,0.2600000,0.2600000,87.0140763,0.3047201,inf
0.2625000,0.2625000,0.2625000,80.9631426,0.2914785,inf
0.2650000,0.2650000,0.2650000,75.3667825,0.2785747,inf
0.2675000,0.2675000,0.2675000,70.1899313,0.2660037,inf
0.2700000,0.2700000,0.2700000,65.4004067,0.2537600,inf
0.2725000,0.2725000,0.2725000,60.9686552,0.2418385,inf
0.2750000,0.2750000,0.2750000,56.8675232,0.2302335,inf
0.2775000,0.2775000,0.2775000,53.0720481,0.2189397,inf
0.2800000,0.2800000,0.2800000,49.5592685,0.2079516,inf
0.2825000,0.2825000,0.2825000,46.3080522,0.1972637,1824.6253393
0.2850000,0.2850000,0.2850000,43.2989396,0.1868706,1519.9522278
0.2875000,0.2875000,0.2875000,40.5140008,0.1767666,1270.1536391
0.2900000,0.2900000,0.2900000,37.9367064,0.1669465,1064.5486327
0.2925000,0.2925000,0.2925000,35.5518089,0.1574046,894.6903501
0.2950000,0.2950000,0.2950000,33.3452347,0.1481357,753.8672563
0.2975000,0.2975000,0.2975000,31.3039847,0.1391345,636.7224997
0.3000000,0.3000000,0.3000000,29.4160419,0.1303960,538.9618738
0.3025000,0.3025000,0.3025000,27.6702844,0.1219154,457.1286094
0.3050000,0.3050000,0.3050000,26.0564026,0.1136890,388.4288496
0.3075000,0.3075000,0.3075000,24.5648187,0.1057138,330.5957602
0.3100000,0.3100000,0.3100000,23.1866071,0.0979887,281.7832373
0.3125000,0.3125000,0.3125000,21.9134173,0.0905150,240.4824002
0.3150000,0.3150000,0.3150000,20.7373990,0.0832976,205.4557051
