# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2115944068.9282618
0.0050000,0.0050000,0.0050000,922857518.3795931
0.0100000,0.0100000,0.0100000,428666254.6846172
0.0150000,0.0150000,0.0150000,212133615.4862888
0.0200000,0.0200000,0.0200000,112442125.8357822
0.0250000,0.0250000,0.0250000,64551006.8785943
0.0300000,0.0300000,0.0300000,40843741.9519929
0.0350000,0.0350000,0.0350000,29161704.5183480
0.0400000,0.0400000,0.0400000,23727409.2289608
0.0450000,0.0450000,0.0450000,19555823.7653418
0.0500000,0.0500000,0.0500000,15870826.9562549
0.0550000,0.0550000,0.0550000,12665417.6800296
0.0600000,0.0600000,0.0600000,10758308.4012219
0.0650000,0.0650000,0.0650000,7948387.5802643
0.0700000,0.0700000,0.0700000,5984825.6454517
0.0750000,0.0750000,0.0750000,4624162.7146444
0.0800000,0.0800000,0.0800000,3654406.2057549
0.0850000,0.0850000,0.0850000,2942529.9876834
0.0900000,0.0900000,0.0900000,2314122.7130860
0.0950000,0.0950000,0.0950000,1665174.8761974
0.1000000,0.1000000,0.1000000,1211334.4646281
0.1050000,0.1050000,0.1050000,890085.5815952
0.1100000,0.1100000,0.1100000,660052.1215191
0.1150000,0.1150000,0.1150000,493536.9901623
0.1200000,0.1200000,0.1200000,371780.8187938
0.1250000,0.1250000,0.1250000,281925.7127825
0.1300000,0.1300000,0.1300000,215053.7236407
0.1350000,0.1350000,0.1350000,164907.3832915
0.1400000,0.1400000,0.1400000,127046.5514467
0.1450000,0.1450000,0.1450000,98286.8292890
0.1500000,0.1500000,0.1500000,76321.3914765
0.1550000,0.1550000,0.1550000,59463.4857771
0.1600000,0.1600000,0.1600000,46469.1342119
0.1650000,0.1650000,0.1650000,36413.7026961
0.1700000,0.1700000,0.1700000,28605.0406946
0.1750000,0.1750000,0.1750000,22521.7158952
0.1800000,0.1800000,0.1800000,17768.6552216
0.1850000,0.1850000,0.1850000,14044.9874458
0.1900000,0.1900000,0.1900000,11120.5273572
0.1950000,0.1950000,0.1950000,8818.4408928
0.2000000,0.2000000,0.2000000,7002.3728425
0.2050000,0.2050000,0.2050000,5566.8248278
0.2100000,0.2100000,0.2100000,4429.9198543
0.2150000,0.2150000,0.2150000,3527.9323053
0.2200000,0.2200000,0.2200000,2811.1327333
0.2250000,0.2250000,0.2250000,2240.6178085
0.2300000,0.2300000,0.2300000,1801.1396294
0.2350000,0.2350000,0.2350000,1438.2076046
0.2400000,0.2400000,0.2400000,1148.1806070
0.2450000,0.2450000,0.2450000,916.1071558
0.2500000,0.2500000,0.2500000,729.2315561
0.2550000,0.2550000,0.2550000,572.9323116
0.2600000,0.2600000,0.2600000,447.9727038
0.2650000,0.2650000,0.2650000,349.5320917
0.2700000,0.2700000,0.2700000,271.9083775
0.2750000,0.2750000,0.2750000,210.6344542
0.2800000,0.2800000,0.2800000,162.2333368
0.2850000,0.2850000,0.2850000,123.9880495
0.2900000,0.2900000,0.2900000,93.7668075
0.2950000,0.2950000,0.2950000,69.8915019
0.3000000,0.3000000,0.3000000,51.0391388
0.3050000,0.3050000,0.3050000,36.1677320
0.3100000,0.3100000,0.3100000,24.4589131
0.3150000,0.3150000,0.3150000,15.2711943
0.3200000,0.3200000,0.3200000,8.1008566
0.3250000,0.3250000,0.3250000,2.5499593
0.3300000,0.3300000,0.3300000,-1.6985725
0.3350000,0.3350000,0.3350000,-4.8998103
0.3400000,0.3400000,0.3400000,-7.2615947
0.3450000,0.3450000,0.3450000,-8.9569058
0.3500000,0.3500000,0.3500000,-10.1339294
0.3550000,0.3550000,0.3550000,-10.9224438
0.3600000,0.3600000,0.3600000,-11.4352211
0.3650000,0.3650000,0.3650000,-11.7646219
0.3700000,0.3700000,0.3700000,-11.9770207
0.3750000,0.3750000,0.3750000,-12.1106679
0.3800000,0.3800000,0.3800000,-12.1816971
0.3850000,0.3850000,0.3850000,-12.1956358
0.3900000,0.3900000,0.3900000,-12.1568662
0.3950000,0.3950000,0.3950000,-12.0722238
0.4000000,0.4000000,0.4000000,-11.9506860
0.4050000,0.4050000,0.4050000,-11.8023482
0.4100000,0.4100000,0.4100000,-11.6374778
0.4150000,0.4150000,0.4150000,-11.4648537
0.4200000,0.4200000,0.4200000,-11.2896210
0.4250000,0.4250000,0.4250000,-11.1124319
0.4300000,0.4300000,0.4300000,-10.9313350
0.4350000,0.4350000,0.4350000,-10.7454655
0.4400000,0.4400000,0.4400000,-10.5576099
0.4450000,0.4450000,0.4450000,-10.3738788
0.4500000,0.4500000,0.4500000,-10.2014428
0.4550000,0.4550000,0.4550000,-10.0461275
0.4600000,0.4600000,0.4600000,-9.9104226
0.4650000,0.4650000,0.4650000,-9.7917711
0.4700000,0.4700000,0.4700000,-9.6819752
0.4750000,0.4750000,0.4750000,-9.5689630
0.4800000,0.4800000,0.4800000,-9.4405295
0.4850000,0.4850000,0.4850000,-9.2880039
0.4900000,0.4900000,0.4900000,-9.1081197
0.4950000,0.4950000,0.4950000,-8.9026521
0.5000000,0.5000000,0.5000000,-8.6763582
0.5050000,0.5050000,0.5050000,-8.4344748
0.5100000,0.5100000,0.5100000,-8.1811323
0.5150000,0.5150000,0.5150000,-7.9190829
0.5200000,0.5200000,0.5200000,-7.6503609
0.5250000,0.5250000,0.5250000,-7.3776407
0.5300000,0.5300000,0.5300000,-7.1058084
0.5350000,0.5350000,0.5350000,-6.8423566
0.5400000,0.5400000,0.5400000,-6.5957258
0.5450000,0.5450000,0.5450000,-6.3726371
0.5500000,0.5500000,0.5500000,-6.1759143
0.5550000,0.5550000,0.5550000,-6.0032122
0.5600000,0.5600000,0.5600000,-5.8471258
0.5650000,0.5650000,0.5650000,-5.6973308
0.5700000,0.5700000,0.5700000,-5.5439263
0.5750000,0.5750000,0.5750000,-5.3800661
0.5800000,0.5800000,0.5800000,-5.2028250
0.5850000,0.5850000,0.5850000,-5.0126193
0.5900000,0.5900000,0.5900000,-4.8120239
0.5950000,0.5950000,0.5950000,-4.6046244
0.6000000,0.6000000,0.6000000,-4.3941756
0.6050000,0.6050000,0.6050000,-4.1840965
0.6100000,0.6100000,0.6100000,-3.9772279
0.6150000,0.6150000,0.6150000,-3.7757660
0.6200000,0.6200000,0.6200000,-3.5812954
0.6250000,0.6250000,0.6250000,-3.3948717
0.6300000,0.6300000,0.6300000,-3.2171189
0.6350000,0.6350000,0.6350000,-3.0483258
0.6400000,0.6400000,0.6400000,-2.8885309
0.6450000,0.6450000,0.6450000,-2.7375928
0.6500000,0.6500000,0.6500000,-2.5952463
0.6550000,0.6550000,0.6550000,-2.4611459
0.6600000,0.6600000,0.6600000,-2.3348981
0.6650000,0.6650000,0.6650000,-2.2160849
0.6700000,0.6700000,0.6700000,-2.1042809
0.6750000,0.6750000,0.6750000,-1.9990648
0.6800000,0.6800000,0.6800000,-1.9000271
0.6850000,0.6850000,0.6850000,-1.8067751
0.6900000,0.6900000,0.6900000,-1.7189359
0.6950000,0.6950000,0.6950000,-1.6361578
0.7000000,0.7000000,0.7000000,-1.5581105
0.7050000,0.7050000,0.7050000,-1.4844854
0.7100000,0.7100000,0.7100000,-1.4149947
0.7150000,0.7150000,0.7150000,-1.3493703
0.7200000,0.7200000,0.7200000,-1.2873630
0.7250000,0.7250000,0.7250000,-1.2287413
0.7300000,0.7300000,0.7300000,-1.1732901
0.7350000,0.7350000,0.7350000,-1.1208096
0.7400000,0.7400000,0.7400000,-1.0711144
0.7450000,0.7450000,0.7450000,-1.0240321
0.7500000,0.7500000,0.7500000,-0.9794025
0.7550000,0.7550000,0.7550000,-0.9370766
0.7600000,0.7600000,0.7600000,-0.8969158
0.7650000,0.7650000,0.7650000,-0.8587911
0.7700000,0.7700000,0.7700000,-0.8225822
0.7750000,0.7750000,0.7750000,-0.7881772
0.7800000,0.7800000,0.7800000,-0.7554715
0.7850000,0.7850000,0.7850000,-0.7243675
0.7900000,0.7900000,0.7900000,-0.6947741
0.7950000,0.7950000,0.7950000,-0.6666063
0.8000000,0.8000000,0.8000000,-0.6397842
0.8050000,0.8050000,0.8050000,-0.6142334
0.8100000,0.8100000,0.8100000,-0.5898842
0.8150000,0.8150000,0.8150000,-0.5666709
0.8200000,0.8200000,0.8200000,-0.5445324
0.8250000,0.8250000,0.8250000,-0.5234111
0.8300000,0.8300000,0.8300000,-0.5032530
0.8350000,0.8350000,0.8350000,-0.4840073
0.8400000,0.8400000,0.8400000,-0.4656264
0.8450000,0.8450000,0.8450000,-0.4480653
0.8500000,0.8500000,0.8500000,-0.4312820
0.8550000,0.8550000,0.8550000,-0.4152367
0.8600000,0.8600000,0.8600000,-0.3998920
0.8650000,0.8650000,0.8650000,-0.3852127
0.8700000,0.8700000,0.8700000,-0.3711654
0.8750000,0.8750000,0.8750000,-0.3577190
0.8800000,0.8800000,0.8800000,-0.3448438
0.8850000,0.8850000,0.8850000,-0.3325119
0.8900000,0.8900000,0.8900000,-0.3206970
0.8950000,0.8950000,0.8950000,-0.3093741
0.9000000,0.9000000,0.9000000,-0.2985196
0.9050000,0.9050000,0.9050000,-0.2881113
0.9100000,0.9100000,0.9100000,-0.2781281
0.9150000,0.9150000,0.9150000,-0.2685501
0.9200000,0.9200000,0.9200000,-0.2593584
0.9250000,0.9250000,0.9250000,-0.2505351
0.9300000,0.9300000,0.9300000,-0.2420633
0.9350000,0.9350000,0.9350000,-0.2339268
0.9400000,0.9400000,0.9400000,-0.2261104
0.9450000,0.9450000,0.9450000,-0.2185998
0.9500000,0.9500000,0.9500000,-0.2113811
0.9550000,0.9550000,0.9550000,-0.2044413
0.9600000,0.9600000,0.9600000,-0.1977682
0.9650000,0.9650000,0.9650000,-0.1913499
0.9700000,0.9700000,0.9700000,-0.1851753
0.9750000,0.9750000,0.9750000,-0.1792338
0.9800000,0.9800000,0.9800000,-0.1735152
0.9850000,0.9850000,0.9850000,-0.1680101
0.9900000,0.9900000,0.9900000,-0.1627093
0.9950000,0.9950000,0.9950000,-0.1576040
1.0000000,1.0000000,1.0000000,-0.1526860
1.0050000,1.0050000,1.0050000,-0.1479475
1.0100000,1.0100000,1.0100000,-0.1433810
1.0150000,1.0150000,1.0150000,-0.1389792
1.0200000,1.0200000,1.0200000,-0.1347354
1.0250000,1.0250000,1.0250000,-0.1306431
1.0300000,1.0300000,1.0300000,-0.1266961
1.0350000,1.0350000,1.0350000,-0.1228885
1.0400000,1.0400000,1.0400000,-0.1192146
1.0450000,1.0450000,1.0450000,-0.1156691
1.0500000,1.0500000,1.0500000,-0.1122469
1.0550000,1.0550000,1.0550000,-0.1089429
1.0600000,1.0600000,1.0600000,-0.1057527
1.0650000,1.0650000,1.0650000,-0.1026715
1.0700000,1.0700000,1.0700000,-0.0996953
1.0750000,1.0750000,1.0750000,-0.0968199
1.0800000,1.0800000,1.0800000,-0.0940414
1.0850000,1.0850000,1.0850000,-0.0913561
1.0900000,1.0900000,1.0900000,-0.0887603
1.0950000,1.0950000,1.0950000,-0.0862507
1.1000000,1.1000000,1.1000000,-0.0838240
1.1050000,1.1050000,1.1050000,-0.0814771
1.1100000,1.1100000,1.1100000,-0.0792069
1.1150000,1.1150000,1.1150000,-0.0770106
1.1200000,1.1200000,1.1200000,-0.0748854
1.1250000,1.1250000,1.1250000,-0.0728288
1.1300000,1.1300000,1.1300000,-0.0708381
1.1350000,1.1350000,1.1350000,-0.0689110
1.1400000,1.1400000,1.1400000,-0.0670450
1.1450000,1.1450000,1.1450000,-0.0652381
1.1500000,1.1500000,1.1500000,-0.0634881
1.1550000,1.1550000,1.1550000,-0.0617929
1.1600000,1.1600000,1.1600000,-0.0601506
1.1650000,1.1650000,1.1650000,-0.0585592
1.1700000,1.1700000,1.1700000,-0.0570170
1.1750000,1.1750000,1.1750000,-0.0555222
1.1800000,1.1800000,1.1800000,-0.0540732
1.1850000,1.1850000,1.1850000,-0.0526683
1.1900000,1.1900000,1.1900000,-0.0513060
1.1950000,1.1950000,1.1950000,-0.0499849
1.2000000,1.2000000,1.2000000,-0.0487035
1.2050000,1.2050000,1.2050000,-0.0474605
1.2100000,1.2100000,1.2100000,-0.0462545
1.2150000,1.2150000,1.2150000,-0.0450843
1.2200000,1.2200000,1.2200000,-0.0439486
1.2250000,1.2250000,1.2250000,-0.0428463
1.2300000,1.2300000,1.2300000,-0.0417763
1.2350000,1.2350000,1.2350000,-0.0407375
1.2400000,1.2400000,1.2400000,-0.0397289
1.2450000,1.2450000,1.2450000,-0.0387494
1.2500000,1.2500000,1.2500000,-0.0377981
1.2550000,1.2550000,1.2550000,-0.0368740
1.2600000,1.2600000,1.2600000,-0.0359763
1.2650000,1.2650000,1.2650000,-0.0351042
1.2700000,1.2700000,1.2700000,-0.0342567
1.2750000,1.2750000,1.2750000,-0.0334331
1.2800000,1.2800000,1.2800000,-0.0326326
1.2850000,1.2850000,1.2850000,-0.0318544
1.2900000,1.2900000,1.2900000,-0.0310980
1.2950000,1.2950000,1.2950000,-0.0303624
1.3000000,1.3000000,1.3000000,-0.0296472
1.3050000,1.3050000,1.3050000,-0.0289517
1.3100000,1.3100000,1.3100000,-0.0282752
1.3150000,1.3150000,1.3150000,-0.0276171
1.3200000,1.3200000,1.3200000,-0.0269769
1.3250000,1.3250000,1.3250000,-0.0263541
1.3300000,1.3300000,1.3300000,-0.0257480
1.3350000,1.3350000,1.3350000,-0.0251582
1.3400000,1.3400000,1.3400000,-0.0245841
1.3450000,1.3450000,1.3450000,-0.0240254
1.3500000,1.3500000,1.3500000,-0.0234814
1.3550000,1.3550000,1.3550000,-0.0229518
1.3600000,1.3600000,1.3600000,-0.0224362
1.3650000,1.3650000,1.3650000,-0.0219341
1.3700000,1.3700000,1.3700000,-0.0214451
1.3750000,1.3750000,1.3750000,-0.0209688
1.3800000,1.3800000,1.3800000,-0.0205048
1.3850000,1.3850000,1.3850000,-0.0200529
1.3900000,1.3900000,1.3900000,-0.0196125
1.3950000,1.3950000,1.3950000,-0.0191834
1.4000000,1.4000000,1.4000000,-0.0187653
1.4050000,1.4050000,1.4050000,-0.0183578
1.4100000,1.4100000,1.4100000,-0.0179607
1.4150000,1.4150000,1.4150000,-0.0175735
1.4200000,1.4200000,1.4200000,-0.0171961
1.4250000,1.4250000,1.4250000,-0.0168282
1.4300000,1.4300000,1.4300000,-0.0164694
1.4350000,1.4350000,1.4350000,-0.0161196
1.4400000,1.4400000,1.4400000,-0.0157784
1.4450000,1.4450000,1.4450000,-0.0154457
1.4500000,1.4500000,1.4500000,-0.0151211
1.4550000,1.4550000,1.4550000,-0.0148045
1.4600000,1.4600000,1.4600000,-0.0144957
1.4650000,1.4650000,1.4650000,-0.0141943
1.4700000,1.4700000,1.4700000,-0.0139003
1.4750000,1.4750000,1.4750000,-0.0136133
1.4800000,1.4800000,1.4800000,-0.0133333
1.4850000,1.4850000,1.4850000,-0.0130600
1.4900000,1.4900000,1.4900000,-0.0127932
1.4950000,1.4950000,1.4950000,-0.0125328
1.5000000,1.5000000,1.5000000,-0.0122786
1.5050000,1.5050000,1.5050000,-0.0120303
1.5100000,1.5100000,1.5100000,-0.0117880
