# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,17721578206.5387497
0.0050000,0.0050000,0.0050000,6678634370.2238884
0.0100000,0.0100000,0.0100000,2709246463.2991695
0.0150000,0.0150000,0.0150000,1172055543.2391462
0.0200000,0.0200000,0.0200000,537140074.9907939
0.0250000,0.0250000,0.0250000,259690485.0275099
0.0300000,0.0300000,0.0300000,132232185.0776634
0.0350000,0.0350000,0.0350000,70968025.4111124
0.0400000,0.0400000,0.0400000,40249763.8230779
0.0450000,0.0450000,0.0450000,24198091.6418976
0.0500000,0.0500000,0.0500000,15444861.5497380
0.0550000,0.0550000,0.0550000,10445416.0735466
0.0600000,0.0600000,0.0600000,7439450.5553476
0.0650000,0.0650000,0.0650000,5528123.4430926
0.0700000,0.0700000,0.0700000,4114805.9574969
0.0750000,0.0750000,0.0750000,3054542.7666331
0.0800000,0.0800000,0.0800000,2316426.0465289
0.0850000,0.0850000,0.0850000,1787079.6658812
0.0900000,0.0900000,0.0900000,1398661.3819762
0.0950000,0.0950000,0.0950000,1108855.1414018
0.1000000,0.1000000,0.1000000,890042.5984959
0.1050000,0.1050000,0.1050000,695168.9096369
0.1100000,0.1100000,0.1100000,551030.2926670
0.1150000,0.1150000,0.1150000,447027.2818112
0.1200000,0.1200000,0.1200000,370425.6109755
0.1250000,0.1250000,0.1250000,300556.2837772
0.1300000,0.1300000,0.1300000,241100.0634572
0.1350000,0.1350000,0.1350000,194000.6023014
0.1400000,0.1400000,0.1400000,155787.5859739
0.1450000,0.1450000,0.1450000,116541.4835401
0.1500000,0.1500000,0.1500000,87984.8521736
0.1550000,0.1550000,0.1550000,66967.8326611
0.1600000,0.1600000,0.1600000,51335.8825580
0.1650000,0.1650000,0.1650000,39597.0225785
0.1700000,0.1700000,0.1700000,30705.2889689
0.1750000,0.1750000,0.1750000,23918.3902806
0.1800000,0.1800000,0.1800000,18703.1927954
0.1850000,0.1850000,0.1850000,14672.3189891
0.1900000,0.1900000,0.1900000,11541.1705927
0.1950000,0.1950000,0.1950000,9087.8106205
0.2000000,0.2000000,0.2000000,7093.0706222
0.2050000,0.2050000,0.2050000,5549.2181800
0.2100000,0.2100000,0.2100000,4350.3616151
0.2150000,0.2150000,0.2150000,3416.5576168
0.2200000,0.2200000,0.2200000,2687.1592849
0.2250000,0.2250000,0.2250000,2115.9508632
0.2300000,0.2300000,0.2300000,1679.5387959
0.2350000,0.2350000,0.2350000,1326.8087463
0.2400000,0.2400000,0.2400000,1048.7855148
0.2450000,0.2450000,0.2450000,829.2632398
0.2500000,0.2500000,0.2500000,655.6647695
0.2550000,0.2550000,0.2550000,518.2000816
0.2600000,0.2600000,0.2600000,409.2273146
0.2650000,0.2650000,0.2650000,322.7656040
0.2700000,0.2700000,0.2700000,254.1217594
0.2750000,0.2750000,0.2750000,199.6020282
0.2800000,0.2800000,0.2800000,156.2888927
0.2850000,0.2850000,0.2850000,121.8708499
0.2900000,0.2900000,0.2900000,94.5150797
0.2950000,0.2950000,0.2950000,72.7703618
0.3000000,0.3000000,0.3000000,55.4891223
0.3050000,0.3050000,0.3050000,41.7644778
0.3100000,0.3100000,0.3100000,30.8811178
0.3150000,0.3150000,0.3150000,22.2754426
0.3200000,0.3200000,0.3200000,15.5008692
0.3250000,0.3250000,0.3250000,10.1990877
0.3300000,0.3300000,0.3300000,6.0789127
0.3350000,0.3350000,0.3350000,2.9015588
0.3400000,0.3400000,0.3400000,0.4696249
0.3450000,0.3450000,0.3450000,-1.3819289
0.3500000,0.3500000,0.3500000,-2.7919146
0.3550000,0.3550000,0.3550000,-3.8743784
0.3600000,0.3600000,0.3600000,-4.7174426
0.3650000,0.3650000,0.3650000,-5.3845036
0.3700000,0.3700000,0.3700000,-5.9189137
0.3750000,0.3750000,0.3750000,-6.3494193
0.3800000,0.3800000,0.3800000,-6.6957756
0.3850000,0.3850000,0.3850000,-6.9749624
0.3900000,0.3900000,0.3900000,-7.2044217
0.3950000,0.3950000,0.3950000,-7.3990492
0.4000000,0.4000000,0.4000000,-7.5658470
0.4050000,0.4050000,0.4050000,-7.7029130
0.4100000,0.4100000,0.4100000,-7.8036295
0.4150000,0.4150000,0.4150000,-7.8617889
0.4200000,0.4200000,0.4200000,-7.8743710
0.4250000,0.4250000,0.4250000,-7.8419468
0.4300000,0.4300000,0.4300000,-7.7680786
0.4350000,0.4350000,0.4350000,-7.6585574
0.4400000,0.4400000,0.4400000,-7.5206445
0.4450000,0.4450000,0.4450000,-7.3623697
0.4500000,0.4500000,0.4500000,-7.1919335
0.4550000,0.4550000,0.4550000,-7.0169893
0.4600000,0.4600000,0.4600000,-6.8435178
0.4650000,0.4650000,0.4650000,-6.6746042
0.4700000,0.4700000,0.4700000,-6.5099138
0.4750000,0.4750000,0.4750000,-6.3463902
0.4800000,0.4800000,0.4800000,-6.1799798
0.4850000,0.4850000,0.4850000,-6.0074583
0.4900000,0.4900000,0.4900000,-5.8272816
0.4950000,0.4950000,0.4950000,-5.6392736
