# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3571952.0722961,4728580410.3984671,3073438574.1897812,18470909913.5281487,321058591.4331723,13027319762.4719925,4728580127.6213646,4728580693.1755695,5574234069.4320803,3525455174.0629082,95590783821.0921326
0.0025000,0.0025000,0.0025000,inf,nan,2443732.2124694,2877746226.7268949,1870446063.2550633,11241181475.7063751,195387008.2468154,7928273576.5066099,2877745961.0128760,2877746492.4409137,3392398916.3692598,2145541461.5227859,58175423397.9585114
0.0050000,0.0050000,0.0050000,inf,nan,1698357.3484458,1785767683.8761845,1160689581.7495470,6975694037.1197853,121242186.4171584,4919873228.9985609,1785767433.8808312,1785767933.8715377,2105132238.3485949,1331402529.8060036,36100631499.7494202
0.0075000,0.0075000,0.0075000,inf,nan,1197867.8121132,1128400776.0701649,733418849.7455782,4407889436.2796078,76607488.1566631,3108829355.9415355,1128400540.5982604,1128401011.5420694,1330202619.8204947,841294005.6311604,22811702912.5893440
0.0100000,0.0100000,0.0100000,inf,nan,856825.5416663,725241339.6838313,471375783.4520552,2833075302.6550331,49233223.3482466,1998130261.6648088,725241117.6682259,725241561.6994368,854942632.5364125,540713197.5190883,14661706074.0146618
0.0125000,0.0125000,0.0125000,inf,nan,621344.6758410,473718948.6296199,307892195.9617890,1850593032.6430950,32154706.7097123,1305195855.4576900,473718739.1136363,473719158.1456035,558438278.2155656,353187378.3567954,9577147973.1236153
0.0150000,0.0150000,0.0150000,inf,nan,456868.9874795,314336207.7630842,204296211.9408102,1228036137.0996537,21331936.6097755,866112355.9609823,314336009.8857728,314336405.6403956,370551718.8025171,234357484.4612390,6355275427.8929214
0.0175000,0.0175000,0.0175000,inf,nan,340903.8142818,211937968.0984133,137737718.8402309,828084528.6560868,14377731.9482361,584029317.7023424,211937781.0821154,211938155.1147112,249840700.5583376,158013133.1952897,4285427012.6821008
0.0200000,0.0200000,0.0200000,inf,nan,258614.5294866,145401418.2621282,94487164.5066438,568232449.7882148,9857655.6152978,400756170.7691796,145401241.4019212,145401595.1223351,171404833.8140028,108405935.3629790,2940616456.1219749
0.0225000,0.0225000,0.0225000,inf,nan,200117.0198795,101849233.3233370,66174213.2326160,398184501.1125688,6897051.9718834,280819866.3487845,101849065.9780224,101849400.6686516,120063828.2660907,75935032.3840303,2060552102.6691051
0.0250000,0.0250000,0.0250000,inf,nan,158786.4053849,73344103.1384663,47639214.5434602,286944694.7380406,4956559.8083057,202358891.9265533,73343944.7228279,73344261.5541047,86460874.7283473,54682658.5264139,1484819703.6794758
0.0275000,0.0275000,0.0275000,inf,nan,130190.7583128,54757705.1104743,35551651.2642775,214441825.1828477,3689881.8996592,151218991.0663952,54757557.7103327,54757852.5106159,64550507.5306522,40825325.5833424,1109562193.0631046
0.0300000,0.0300000,0.0300000,inf,nan,111417.1181534,43039001.4319858,27921880.6955078,168850749.9300363,2885319.0723419,119055876.6754990,43038862.1156660,43039140.7483056,50736044.9171879,32088292.2813845,873544705.8100915
0.0325000,0.0325000,0.0325000,inf,nan,100651.1209347,36516650.1769407,23664384.2112515,143579291.6464858,2429951.6685700,101226850.6084715,36516518.4820480,36516781.8718334,43047244.1729468,27225467.7159847,742711490.7338706
0.0350000,0.0350000,0.0350000,inf,nan,96928.2899104,31255495.5444468,20258929.4669376,122880087.6032945,2082577.1157379,86630686.4911943,31255370.3187184,31255620.7701753,36845190.9451946,23302944.8421254,635613494.9732294
0.0375000,0.0375000,0.0375000,inf,nan,100010.9179049,27348428.2177044,17716210.6530826,107664768.8541940,1815100.2554008,75897416.7841397,27348309.1044581,27348547.3309507,32239388.3756963,20389979.5275913,556852348.7596301
0.0400000,0.0400000,0.0400000,inf,nan,110369.2264587,23561086.3232443,15279191.0688326,92521128.6894957,1575057.7516264,65232367.8963160,23560970.5202314,23561202.1262571,27774722.7914416,17566277.0801490,478620997.7901263
0.0425000,0.0425000,0.0425000,inf,nan,129265.4159566,20047447.0338161,12990173.6011019,78772113.3852995,1332659.3316922,55536411.4740592,20047337.1549002,20047556.9127319,23632708.4583967,14946637.2014520,407476564.1959699
0.0450000,0.0450000,0.0450000,inf,nan,158959.2373834,17237827.4121378,11166402.4754423,67862710.0567063,1143833.9731033,47839206.3749748,17237724.0901463,17237930.7341292,20320619.8275544,12851888.4242900,350991797.5645459
0.0475000,0.0475000,0.0475000,inf,nan,203078.8680934,15188266.8066269,9842076.0865718,59745753.1065475,1010137.1626980,42119347.6732658,15188160.9521033,15188372.6611505,17904518.2573071,11323811.6202318,309029262.8552027
0.0500000,0.0500000,0.0500000,inf,nan,267237.9535495,13229669.5130121,8580432.0837420,51922740.9909396,876655.0661828,36609551.5283557,13229567.1563052,13229771.8697190,15595647.7687443,9863553.7069910,268612633.9725037
0.0525000,0.0525000,0.0525000,inf,nan,360039.5543012,10839875.9639988,7030351.1680161,42553702.4449398,725074.1912827,30003195.6422190,10839784.3073483,10839967.6206493,12778466.4027419,8081811.7673206,220139552.6243010
0.0550000,0.0550000,0.0550000,inf,nan,494709.4131640,8974329.9839139,5817385.2984878,35272851.7114416,598156.1185307,24867809.4261565,8974244.2832423,8974415.6845854,10579288.4132096,6690929.4819142,182457057.0101727
0.0575000,0.0575000,0.0575000,inf,nan,691779.2194605,7566912.9888904,4902787.2610655,29736273.7414039,502444.2322752,20964658.9209537,7566832.9575568,7566993.0202240,8920170.6479063,5641611.2729527,153819698.3305891
0.0600000,0.0600000,0.0600000,inf,nan,983561.0675543,6341987.4897672,4109156.5349724,24952649.2849166,421367.5136884,17590769.8287243,6341913.0805017,6342061.8990326,7476180.9391316,4728351.9934385,129062954.2630367
0.0625000,0.0625000,0.0625000,inf,nan,1421744.3277134,5397508.5763246,3495288.6018849,21263473.2770273,357275.6156126,14988829.4420527,5397439.5678370,5397577.5848123,6362792.5476402,4024183.3459377,109970629.0365689
0.0650000,0.0650000,0.0650000,inf,nan,2090558.5943326,4660968.0525788,3016647.2938445,18349814.3029730,307349.5002141,12936312.2225597,4660904.2307322,4661031.8744253,5494529.9984926,3475045.8934717,94913909.0603222
0.0675000,0.0675000,0.0675000,inf,nan,3130097.6550320,3920170.8872489,2539174.8342032,15434769.6257497,259883.7596987,10880479.1491494,3920100.4483091,3920241.3261888,4621249.5550768,2922734.8460165,79828966.7020006
0.0700000,0.0700000,0.0700000,inf,nan,2757802.3949685,3329528.7948094,2155514.3909805,13124577.9056485,219970.8449769,9251260.8553517,3329463.0460229,3329594.5435960,3924977.7380053,2482373.8835105,67874434.5527172
0.0725000,0.0725000,0.0725000,inf,nan,1907850.8554436,2789871.3282849,1808900.1258925,10957916.7282267,186209.4692196,7725760.1688192,2789810.9470139,2789931.7095558,3288808.5763031,2080025.1778827,56685062.1281037
0.0750000,0.0750000,0.0750000,inf,nan,1339930.8597332,2297429.7555896,1489066.2962229,9031271.2104204,152958.8384340,6367056.2871710,2297373.9799244,2297485.5312548,2708299.3423507,1712878.9014728,46715494.2056339
0.0775000,0.0775000,0.0775000,inf,nan,954421.3936771,1904969.7767369,1234213.3739367,7495215.7825944,126491.8369444,5283829.4717556,1904918.4198752,1905021.1335986,2245652.2907750,1420275.2143247,38767296.6956281
0.0800000,0.0800000,0.0800000,inf,nan,688999.4711415,1589971.0940868,1029701.6977841,6261813.7393290,105278.2214877,4414057.4652198,1589923.9744740,1590018.2136995,1874319.6208699,1185423.8130184,32385365.3318045
0.0825000,0.0825000,0.0825000,inf,nan,503995.3667858,1335312.2468663,864400.8870871,5264214.3920462,88154.4100211,3710589.8793948,1335269.1881287,1335355.3056040,1574117.8903173,995559.5678044,27223721.6507277
0.0850000,0.0850000,0.0850000,inf,nan,373791.8034178,1127936.5082306,729822.7592606,4443010.3462582,74232.9354063,3132247.7681896,1127897.3390979,1127975.6773633,1329655.3228763,840947.8646512,22981385.0828773
0.0875000,0.0875000,0.0875000,inf,nan,281689.6517914,932563.6502817,604194.0542699,3669948.6868853,61926.9324121,2587101.7893526,932535.1435273,932592.1570362,1099342.2169332,695285.0666976,18981390.5565749
0.0900000,0.0900000,0.0900000,inf,nan,216822.0176634,773163.7380658,500729.8152372,3045520.2495373,51211.0463502,2146780.7582136,773139.1326248,773188.3435068,911435.4152672,576442.3704772,15750564.9806258
0.0925000,0.0925000,0.0925000,inf,nan,172336.4136398,643813.8658967,416788.4875015,2538576.2562541,42528.0094247,1789315.8533276,643792.9809224,643834.7508711,758952.7668309,480003.8759345,13127707.4442355
0.0950000,0.0950000,0.0950000,inf,nan,144442.7835814,538326.8256598,348348.8186553,2124945.4485213,35458.0308627,1497659.4677086,538309.4842042,538344.1671153,634600.5506183,401356.6288702,10987727.5980948
0.0975000,0.0975000,0.0975000,inf,nan,132194.9300901,451882.6199211,292278.2662950,1785796.3100584,29674.1812886,1258530.0915886,451868.6490266,451896.5908155,532696.7666256,336907.0169488,9233169.7116851
0.1000000,0.1000000,0.1000000,inf,nan,138156.4256502,379635.3669878,245454.0152234,1503022.9153010,24910.7425004,1059087.1529643,379628.6508189,379642.0831567,447528.9014798,283042.1294859,7769693.1361986
0.1025000,0.1025000,0.1025000,inf,nan,124588.0729377,318501.1671883,205804.2601911,1263150.6320558,20823.2285162,889958.2809124,318497.6434181,318504.6909585,375461.5345846,237462.7246139,6528749.2396373
0.1050000,0.1050000,0.1050000,inf,nan,93125.7809335,268117.0176044,173136.9611169,1065312.1335364,17461.0289640,750473.9631182,268116.5143138,268117.5208950,316066.7440144,199898.1607438,5505326.6886960
0.1075000,0.1075000,0.1075000,inf,nan,70447.6627760,226425.4786681,146115.2706588,901465.5153439,14684.8360755,634962.5436550,226427.8278780,226423.1294582,266919.1401723,168814.4868077,4657808.8139073
0.1100000,0.1100000,0.1100000,inf,nan,53874.3695483,191793.2089307,123677.9400835,765226.5000441,12384.1059879,538921.4176429,191798.2467780,191788.1710835,226093.2767806,142993.9436555,3953157.0229682
0.1125000,0.1125000,0.1125000,inf,nan,41609.6518447,162918.1020873,104978.9582549,651505.7179728,10470.7517872,458761.2090995,162925.6689971,162910.5351775,192054.1804016,121465.7288452,3365033.6493591
0.1150000,0.1150000,0.1150000,inf,nan,32428.8826204,138757.7317068,89341.0430471,556229.1649002,8874.2846846,391608.6153951,138767.6725576,138747.7908559,163572.9983096,103452.6476722,2872355.2846721
0.1175000,0.1175000,0.1175000,inf,nan,25484.1593077,118474.0421591,76219.6949464,476122.0732675,7538.0595102,335153.9790496,118486.2064371,118461.8778811,139661.7980090,88329.8767646,2458174.3115547
0.1200000,0.1200000,0.1200000,inf,nan,20180.0161082,101390.4561943,65175.3232323,408541.2481040,6416.3642982,287533.0430361,101404.6981343,101376.2142543,119523.0039846,75592.9850754,2108811.2687014
0.1225000,0.1225000,0.1225000,inf,nan,16092.7579193,86958.4967483,55851.5576662,351344.5413971,5472.1566511,247234.9007215,86974.6754591,86942.3180375,102510.0501907,64833.0483322,1813179.4268346
0.1250000,0.1250000,0.1250000,inf,nan,12917.2436645,74731.7191639,47958.3126802,302788.8678610,4675.2969926,213030.0764217,74749.6987351,74713.7395927,88096.6503424,55717.2138627,1562257.0785739
0.1275000,0.1275000,0.1275000,inf,nan,10431.2414309,64345.2771486,41258.5137044,261450.2235359,4001.1646186,183914.1244045,64364.9267380,64325.6275592,75852.7094728,47973.4657258,1348673.6984780
