# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,897600.6801429,897600.6801429
0.0050000,0.0050000,0.0050000,631259.2989112,631259.2989112
0.0100000,0.0100000,0.0100000,469973.4974675,469973.4974675
0.0150000,0.0150000,0.0150000,371958.9316744,371958.9316744
0.0200000,0.0200000,0.0200000,314081.7700155,314081.7700155
0.0250000,0.0250000,0.0250000,279579.2910764,279579.2910764
0.0300000,0.0300000,0.0300000,251455.9042955,251455.9042955
0.0350000,0.0350000,0.0350000,222230.6648098,222230.6648098
0.0400000,0.0400000,0.0400000,198060.4138871,198060.4138871
0.0450000,0.0450000,0.0450000,168664.3099130,168664.3099130
0.0500000,0.0500000,0.0500000,145218.9107107,145218.9107107
0.0550000,0.0550000,0.0550000,125299.7702744,125299.7702744
0.0600000,0.0600000,0.0600000,107544.3204554,107544.3204554
0.0650000,0.0650000,0.0650000,91587.2556098,91587.2556098
0.0700000,0.0700000,0.0700000,74479.2677909,74479.2677909
0.0750000,0.0750000,0.0750000,60556.1457258,60556.1457258
0.0800000,0.0800000,0.0800000,49235.8258374,49235.8258374
0.0850000,0.0850000,0.0850000,40011.9769997,40011.9769997
0.0900000,0.0900000,0.0900000,32211.3405686,32211.3405686
0.0950000,0.0950000,0.0950000,25956.5123393,25956.5123393
0.1000000,0.1000000,0.1000000,20935.0261791,20935.0261791
0.1050000,0.1050000,0.1050000,16898.4293108,16898.4293108
0.1100000,0.1100000,0.1100000,13649.3274752,13649.3274752
0.1150000,0.1150000,0.1150000,11030.8549652,11030.8549652
0.1200000,0.1200000,0.1200000,8918.2252088,8918.2252088
0.1250000,0.1250000,0.1250000,7212.0133286,7212.0133286
0.1300000,0.1300000,0.1300000,5832.8490060,5832.8490060
0.1350000,0.1350000,0.1350000,4717.2392422,4717.2392422
0.1400000,0.1400000,0.1400000,3814.2858454,3814.2858454
0.1450000,0.1450000,0.1450000,3083.1057909,3083.1057909
0.1500000,0.1500000,0.1500000,2490.8010516,2490.8010516
0.1550000,0.1550000,0.1550000,2010.8570073,2010.8570073
0.1600000,0.1600000,0.1600000,1648.2297705,1621.8751028
0.1650000,0.1650000,0.1650000,1332.9084424,1306.5666174
0.1700000,0.1700000,0.1700000,1077.2702939,1050.9510061
0.1750000,0.1750000,0.1750000,869.9972344,843.7151265
0.1800000,0.1800000,0.1800000,701.9226632,675.6995338
0.1850000,0.1850000,0.1850000,565.6166415,539.4855768
0.1900000,0.1900000,0.1900000,455.0486203,429.0627937
0.1950000,0.1950000,0.1950000,365.3200356,339.5605253
0.2000000,0.2000000,0.2000000,292.4657570,267.0310558
0.2050000,0.2050000,0.2050000,233.2989514,208.2742157
0.2100000,0.2100000,0.2100000,185.2627313,160.6954213
0.2150000,0.2150000,0.2150000,146.2877894,122.1907275
0.2200000,0.2200000,0.2200000,114.6789811,91.0537281
0.2250000,0.2250000,0.2250000,89.0395180,65.9001436
0.2300000,0.2300000,0.2300000,68.2240657,45.6067342
0.2350000,0.2350000,0.2350000,51.3057079,29.0697227
0.2400000,0.2400000,0.2400000,37.5441015,15.7413756
0.2450000,0.2450000,0.2450000,26.3500410,5.0746971
0.2500000,0.2500000,0.2500000,17.2500704,-3.4332647
0.2550000,0.2550000,0.2550000,9.8590601,-10.6268805
0.2600000,0.2600000,0.2600000,3.8649870,-16.5170123
0.2650000,0.2650000,0.2650000,-0.9797457,-21.1638962
0.2700000,0.2700000,0.2700000,-4.8696001,-24.7993413
0.2750000,0.2750000,0.2750000,-7.9606878,-27.6121810
0.2800000,0.2800000,0.2800000,-10.3833793,-29.7563221
0.2850000,0.2850000,0.2850000,-12.2498366,-31.3572721
0.2900000,0.2900000,0.2900000,-13.6589913,-32.5174330
0.2950000,0.2950000,0.2950000,-14.7046336,-33.3203969
0.3000000,0.3000000,0.3000000,-15.4906684,-33.8344324
0.3050000,0.3050000,0.3050000,-16.1440453,-34.1153161
0.3100000,0.3100000,0.3100000,-16.7936663,-34.2086340
0.3150000,0.3150000,0.3150000,-17.5057893,-34.1516521
0.3200000,0.3200000,0.3200000,-18.2593251,-33.9748392
0.3250000,0.3250000,0.3250000,-19.0245052,-34.3113267
0.3300000,0.3300000,0.3300000,-19.8418823,-35.4312187
0.3350000,0.3350000,0.3350000,-20.7744758,-38.4232374
0.3400000,0.3400000,0.3400000,-21.7905549,-40.6781688
0.3450000,0.3450000,0.3450000,-22.7719582,-42.3404216
0.3500000,0.3500000,0.3500000,-23.6199318,-43.5255391
0.3550000,0.3550000,0.3550000,-24.3020686,-44.3262808
0.3600000,0.3600000,0.3600000,-24.8381104,-44.8173516
0.3650000,0.3650000,0.3650000,-25.2735983,-45.0590954
0.3700000,0.3700000,0.3700000,-25.6563927,-45.1003892
0.3750000,0.3750000,0.3750000,-26.0196679,-44.9809204
0.3800000,0.3800000,0.3800000,-26.3845096,-44.7329855
0.3850000,0.3850000,0.3850000,-26.8022417,-44.3829158
0.3900000,0.3900000,0.3900000,-27.4185309,-44.3795232
0.3950000,0.3950000,0.3950000,-28.4023341,-45.1478031
0.4000000,0.4000000,0.4000000,-29.6877808,-47.5943695
0.4050000,0.4050000,0.4050000,-30.9989540,-49.4429019
0.4100000,0.4100000,0.4100000,-32.1234636,-51.0030431
0.4150000,0.4150000,0.4150000,-32.9834102,-52.1028808
0.4200000,0.4200000,0.4200000,-33.5772328,-52.8138259
0.4250000,0.4250000,0.4250000,-33.9318408,-53.1977830
0.4300000,0.4300000,0.4300000,-34.0805529,-53.3083216
