# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,63893.2736967,63893.2736967
0.0050000,0.0050000,0.0050000,55052.7022719,55052.7022719
0.0100000,0.0100000,0.0100000,47562.0329863,47562.0329863
0.0150000,0.0150000,0.0150000,41179.2226460,41179.2226460
0.0200000,0.0200000,0.0200000,35762.6179852,35762.6179852
0.0250000,0.0250000,0.0250000,31087.2108850,31087.2108850
0.0300000,0.0300000,0.0300000,27035.9230847,27035.9230847
0.0350000,0.0350000,0.0350000,23630.1976608,23630.1976608
0.0400000,0.0400000,0.0400000,20790.6669731,20790.6669731
0.0450000,0.0450000,0.0450000,18448.8002558,18448.8002558
0.0500000,0.0500000,0.0500000,16559.2413075,16559.2413075
0.0550000,0.0550000,0.0550000,15066.4680716,15066.4680716
0.0600000,0.0600000,0.0600000,13816.3515238,13816.3515238
0.0650000,0.0650000,0.0650000,12859.6743535,12859.6743535
0.0700000,0.0700000,0.0700000,12171.3185070,12171.3185070
0.0750000,0.0750000,0.0750000,11663.9821592,11663.9821592
0.0800000,0.0800000,0.0800000,11349.7007654,11349.7007654
0.0850000,0.0850000,0.0850000,11199.7284139,11199.7284139
0.0900000,0.0900000,0.0900000,11152.7657287,11152.7657287
0.0950000,0.0950000,0.0950000,11229.3188801,11229.3188801
0.1000000,0.1000000,0.1000000,11408.5660698,11408.5660698
0.1050000,0.1050000,0.1050000,11653.9409742,11653.9409742
0.1100000,0.1100000,0.1100000,11969.4330183,11969.4330183
0.1150000,0.1150000,0.1150000,12332.2187676,12332.2187676
0.1200000,0.1200000,0.1200000,12712.1240079,12712.1240079
0.1250000,0.1250000,0.1250000,13083.9926352,13083.9926352
0.1300000,0.1300000,0.1300000,13409.6409693,13409.6409693
0.1350000,0.1350000,0.1350000,13633.8027603,13633.8027603
0.1400000,0.1400000,0.1400000,13740.7420076,13740.7420076
0.1450000,0.1450000,0.1450000,13706.9382408,13706.9382408
0.1500000,0.1500000,0.1500000,13520.4742726,13520.4742726
0.1550000,0.1550000,0.1550000,13182.7669745,13182.7669745
