# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,5025771.0122056,228073385.9080490,146102202.2109695,921538974.1187192,14026542.1717621,648576078.3945512,11797853154.1870613,121787149111.3763123,858890582612.9602051
0.0025000,0.0025000,0.0025000,inf,nan,5343619.0780637,151348101.4932829,96946286.9509127,611616313.9068919,9303632.6738401,430449619.5476948,7832511064.6714201,80870097439.9257812,570409747021.0040283
0.0050000,0.0050000,0.0050000,inf,nan,6695044.6220728,102271921.4789354,65504406.5277867,413379743.6144932,6282714.0813951,290928826.6130843,5296186103.8812056,54698910055.6827774,385894521395.1255493
0.0075000,0.0075000,0.0075000,inf,nan,9476177.1675309,70416607.4782851,45095500.0308917,284704814.5365470,4321867.9488035,200366161.3707341,3649881268.9359827,37711606894.4985046,266129527564.3630676
0.0100000,0.0100000,0.0100000,inf,nan,14551845.8746650,49448944.5146943,31662072.2084584,200008680.4005049,3031254.3516842,140756206.4486731,2566253513.2172050,26530283737.0953140,187298423980.0279236
0.0125000,0.0125000,0.0125000,inf,nan,23641545.0726144,35461109.3071523,22700505.4040300,143505749.1792131,2170331.9481224,100988934.3518188,1843318788.7476099,19070631031.0072441,134705502313.8313751
0.0150000,0.0150000,0.0150000,inf,nan,40163599.0895173,26005833.3439889,16642914.7217083,105310297.1405137,1588464.3690214,74106693.3531283,1354584393.1622059,14027347658.3021336,99147559963.8975067
0.0175000,0.0175000,0.0175000,inf,nan,71113143.2131791,19529258.3135517,12493794.0835992,79145529.0552439,1190008.0415728,55691824.2300825,1019736012.2057295,10571659302.5278301,74781231091.5049286
0.0200000,0.0200000,0.0200000,inf,nan,112184142.7129153,15032165.8903654,9612975.6761310,60975137.5696938,913458.4383947,42903540.0066148,787128238.6632274,8170637080.3061438,57849077974.2570343
0.0225000,0.0225000,0.0225000,inf,nan,192177110.5177813,11864532.0283980,7584006.9066200,48173415.1245799,718803.6150704,33893843.7358229,623165904.6488932,6477622392.0205879,45907020150.4202957
0.0250000,0.0250000,0.0250000,inf,nan,259858864.9390562,9599135.8244059,6133175.5830053,39014699.1816133,579744.2589922,27448195.9164249,505771281.9561087,5264813628.8755083,37349026886.9403381
0.0275000,0.0275000,0.0275000,inf,nan,136409858.4147065,7952738.9257551,5079012.3428381,32354973.5819530,478842.1385224,22761423.1343178,420309902.7513976,4381223127.6239281,30994346108.5085754
0.0300000,0.0300000,0.0300000,inf,nan,74912160.0388508,6710020.2080700,4293650.2021114,27175122.8326039,404455.5905683,19122884.7327339,349529672.5811732,3619059369.7955375,25577173003.6077805
0.0325000,0.0325000,0.0325000,inf,nan,42813890.7047952,5689184.0151181,3640207.3188505,23043120.7174544,346892.2867388,16215112.5872756,296430579.1705461,3069539790.0394454,21694811051.5354500
0.0350000,0.0350000,0.0350000,inf,nan,25372907.3849820,4968528.6972310,3179020.6345021,20124556.8463280,302882.9696313,14161331.1101158,258880936.9959409,2680634240.1046677,18945659552.8867226
0.0375000,0.0375000,0.0375000,inf,nan,15566646.5432195,4457038.5074189,2851729.5639885,18052572.2928845,271676.2255123,12703307.1611105,232210430.2077198,2404320838.6922531,16991999957.8119812
0.0400000,0.0400000,0.0400000,inf,nan,9899803.0800442,4060787.0903351,2598055.9303085,16449332.6933324,246024.8536688,11575048.2279251,211585562.7353730,2190339442.3014002,15477545203.0302620
0.0425000,0.0425000,0.0425000,inf,nan,6566548.1386297,3613435.3485509,2311839.5829925,14636648.7060956,219723.6054779,10299512.3192921,188283059.1061318,1949526663.9357467,13777934501.3924084
0.0450000,0.0450000,0.0450000,inf,nan,4606476.4402233,3284331.2596394,2101337.1675928,13302255.8863783,197057.4189937,9360574.4124603,171072749.3573509,1770987419.8043242,12514407312.5069046
0.0475000,0.0475000,0.0475000,inf,nan,3501549.3644229,2941779.2593205,1881869.0804380,11918995.6218073,178542.5145279,8387005.1188097,153395970.6847993,1588768499.7662601,11230637685.6474819
0.0500000,0.0500000,0.0500000,inf,nan,2978409.9878229,2572990.0493624,1645900.4345976,10424940.4761777,155922.9924349,7335666.6054987,134161964.1032296,1389485979.7365365,9821562350.2928677
