# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2281984568.7561092,473027431456.5142822,308069587006.5496826,1839159123100.8774414,32556523879.9804115,1297516990604.0078125,21668470872353.2226562,211586859784071.0937500,1435066446813410.0000000
0.0025000,0.0025000,0.0025000,inf,nan,1424299721.0843771,215081835398.5221863,140076784384.6373291,836251350253.4954834,14803166768.0774021,589970876642.4808350,9852488000060.0859375,96206933450923.3125000,652513795245303.2500000
0.0050000,0.0050000,0.0050000,inf,nan,870203761.0837274,102611678496.1606140,66828101701.4985886,398960641334.4567871,7062306881.3687897,281464603528.2863159,4700448570311.7734375,45898638345156.6406250,311302880508438.5625000
0.0075000,0.0075000,0.0075000,inf,nan,901859278.1066197,51084429729.0527496,33269843047.0693626,198619567167.6132812,3515902747.8936238,140125041074.0960083,2340084336915.1513672,22850307981698.0429688,154979912275797.2812500
0.0100000,0.0100000,0.0100000,inf,nan,1191802440.7660618,26416958284.3752861,17204610256.5975494,102710911354.6996460,1818147612.3692546,72461995416.7335052,1210114204777.4465332,11816448704075.2910156,80143876648803.5625000
0.0125000,0.0125000,0.0125000,inf,nan,480916995.2940307,14134735620.9192390,9205544664.7814045,54956851061.1537552,972817648.9845078,38771760977.2533188,647488411561.7031250,6322556214947.5224609,42882104865485.3984375
0.0150000,0.0150000,0.0150000,inf,nan,235290067.3011406,7799330643.3160172,5079475092.7508059,30324382614.0526276,536781775.4681155,21393686511.8366051,357274987740.8489990,3488698318862.0566406,23661748724449.8476562
0.0175000,0.0175000,0.0175000,inf,nan,160875818.4821226,4425342671.9481611,2882093243.7039399,17206088576.2216644,304567186.1448128,12138800679.5509453,202718509685.1197510,1979494648235.8232422,13425726138343.3671875
0.0200000,0.0200000,0.0200000,inf,nan,107874562.3246993,2575594282.0324821,1677405601.8731091,10014135587.1910152,177259019.3488324,7064916766.5154419,117984636849.3049011,1152090333305.0405273,7813939002449.2734375
0.0225000,0.0225000,0.0225000,inf,nan,59244378.0360431,1534292485.7720084,999236253.0444146,5965476233.4687157,105592343.2326774,4208609649.8553238,70284249314.5150146,686308297526.6564941,4654818652898.1943359
0.0250000,0.0250000,0.0250000,inf,nan,33799049.7934906,933714873.8655487,608097939.5913751,3630382601.7966890,64258468.9785004,2561213919.6125078,42772669949.1080017,417664714996.7984009,2832770137060.6225586
0.0275000,0.0275000,0.0275000,inf,nan,19942118.3446286,579521327.1076586,377422438.6964502,2253247765.8198285,39881869.7501291,1589652933.4695380,26547533686.1012268,259230332347.9714661,1758204547447.3237305
