# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.2700000,0.2700000,0.2700000,373.2204943,-0.5430163,205.3455210,373.2204943,228.2340314,1654.9767545
0.2725000,0.2725000,0.2725000,339.1047787,-0.5327795,174.1850085,339.1047787,207.2575083,1505.3850435
0.2750000,0.2750000,0.2750000,308.0601451,-0.5226883,147.9891063,308.0601451,188.1908767,1369.0230528
0.2775000,0.2775000,0.2775000,279.8241348,-0.5127449,125.8957728,279.8241348,170.8696721,1244.7727772
0.2800000,0.2800000,0.2800000,254.1547728,-0.5029518,107.2060527,254.1547728,155.1411263,1131.6026407
0.2825000,0.2825000,0.2825000,230.8289199,-0.4933206,91.3509275,230.8289199,140.8595241,1028.5620193
0.2850000,0.2850000,0.2850000,209.6385275,-0.4839394,77.8653310,209.6385275,127.8773746,934.7759336
0.2875000,0.2875000,0.2875000,190.3789860,-0.4752505,66.3677117,190.3789860,116.0379653,849.4399342
0.2900000,0.2900000,0.2900000,172.8251066,-0.4686008,56.5438693,172.8251066,105.1852920,771.8151894
0.2925000,0.2925000,0.2925000,156.7197912,-0.4660869,48.1341049,156.7197912,95.1980325,701.2223161
0.2950000,0.2950000,0.2950000,141.8372757,-0.4679919,40.9229593,141.8372757,86.0157077,636.9539658
0.2975000,0.2975000,0.2975000,128.0861786,-0.4710459,34.7309931,128.0861786,77.6216370,577.0794594
0.3000000,0.3000000,0.3000000,115.4871739,-0.4719359,29.4081853,115.4871739,70.0040770,519.4729039
0.3025000,0.3025000,0.3025000,104.0584259,-0.4699236,24.8286141,104.0584259,63.1344485,466.7607631
0.3050000,0.3050000,0.3050000,93.7650043,-0.4656974,20.8861506,93.7650043,56.9668679,419.5171803
0.3075000,0.3075000,0.3075000,84.5321931,-0.4600730,17.4909400,84.5321931,51.4455312,377.2541125
0.3100000,0.3100000,0.3100000,76.2684550,-0.4536229,14.5664880,76.2684550,46.5115190,339.4362325
0.3125000,0.3125000,0.3125000,68.8797529,-0.4466966,12.0472041,68.8797529,42.1070720,305.5784251
0.3150000,0.3150000,0.3150000,62.2763279,-0.4395001,9.8763468,62.2763279,38.1778092,275.2494801
0.3175000,0.3175000,0.3175000,56.3753840,-0.4321548,8.0044279,56.3753840,34.6736620,248.0670543
0.3200000,0.3200000,0.3200000,51.1018358,-0.4247339,6.3881802,51.1018358,31.5490746,223.6921162
0.3225000,0.3225000,0.3225000,46.3881941,-0.4172820,4.9900699,46.3881941,28.7627945,201.8238687
0.3250000,0.3250000,0.3250000,42.1740822,-0.4098249,3.7781354,42.1740822,26.2774494,182.1952491
0.3275000,0.3275000,0.3275000,38.4055973,-0.4023672,2.7258181,38.4055973,24.0590628,164.5689674
0.3300000,0.3300000,0.3300000,35.0345956,-0.3948777,1.8115169,35.0345956,22.0766454,148.7340227
0.3325000,0.3325000,0.3325000,32.0179275,-0.3872566,1.0177896,32.0179275,20.3019499,134.5026406
0.3350000,0.3350000,0.3350000,29.3166634,-0.3792949,0.3303213,29.3166634,18.7094040,121.7075786
0.3375000,0.3375000,0.3375000,26.8953947,-0.3706425,-0.2631155,26.8953947,17.2761491,110.1997545
0.3400000,0.3400000,0.3400000,24.7217204,-0.3608111,-0.7734999,24.7217204,15.9820767,99.8461587
0.3425000,0.3425000,0.3425000,22.7659945,-0.3492271,-1.2110938,22.7659945,14.8097690,90.5280158
0.3450000,0.3450000,0.3450000,21.0013168,-0.3353301,-1.5856723,21.0013168,13.7443172,82.1391667
0.3475000,0.3475000,0.3475000,19.4036582,-0.3186918,-1.9065427,19.4036582,12.7730558,74.5846473
0.3500000,0.3500000,0.3500000,17.9519775,-0.2991183,-2.1824640,17.9519775,11.8852796,67.7794397
0.3525000,0.3525000,0.3525000,16.6282222,-0.2767110,-2.4215514,16.6282222,11.0719872,61.6473746
0.3550000,0.3550000,0.3550000,15.4171896,-0.2518759,-2.6311973,15.4171896,10.3256511,56.1201562
0.3575000,0.3575000,0.3575000,14.3062883,-0.2252905,-2.8179971,14.3062883,9.6399896,51.1364688
0.3600000,0.3600000,0.3600000,13.2852499,-0.1978360,-2.9876586,13.2852499,9.0097286,46.6411180
0.3625000,0.3625000,0.3625000,12.3458099,-0.1705040,-3.1449104,12.3458099,8.4303579,42.5841824
0.3650000,0.3650000,0.3650000,11.4813467,-0.1442868,-3.2934661,11.4813467,7.8978954,38.9202098
0.3675000,0.3675000,0.3675000,10.6864797,-0.1200670,-3.4360957,10.6864797,7.4086529,35.6075603
0.3700000,0.3700000,0.3700000,9.9566562,-0.0985301,-3.5747950,9.9566562,6.9589783,32.6080126
0.3725000,0.3725000,0.3725000,9.2877792,-0.0801154,-3.7109828,9.2877792,6.5449652,29.8866658
0.3750000,0.3750000,0.3750000,8.6759148,-0.0650093,-3.8456531,8.6759148,6.1621683,27.4120447
0.3775000,0.3775000,0.3775000,8.1170834,-0.0531742,-3.9794548,8.1170834,5.8054234,25.1562201
0.3800000,0.3800000,0.3800000,7.6071036,-0.0443976,-4.1127109,7.6071036,5.4688946,23.0947849
0.3825000,0.3825000,0.3825000,7.1414527,-0.0383468,-4.2454008,7.1414527,5.1464312,21.2066493
0.3850000,0.3850000,0.3850000,6.7151334,-0.0346184,-4.3771407,6.7151334,4.8322180,19.4737424
0.3875000,0.3875000,0.3875000,6.3225740,-0.0327757,-4.5072166,6.3225740,4.5215619,17.8807337
0.3900000,0.3900000,0.3900000,5.9576337,-0.0323741,-4.6347281,5.9576337,4.2115614,16.4148075
0.3925000,0.3925000,0.3925000,5.6137952,-0.0329797,-4.7588593,5.6137952,3.9014142,15.0654336
0.3950000,0.3950000,0.3950000,5.2845913,-0.0341884,-4.8792110,5.2845913,3.5922596,13.8240489
0.3975000,0.3975000,0.3975000,4.9642246,-0.0356481,-4.9960586,4.9642246,3.2866418,12.6836225
0.4000000,0.4000000,0.4000000,4.6482322,-0.0370830,-5.1103919,4.6482322,2.9878073,11.6381524
0.4025000,0.4025000,0.4025000,4.3339844,-0.0383132,-5.2236784,4.3339844,2.6990549,10.6821863
0.4050000,0.4050000,0.4050000,4.0208422,-0.0392583,-5.3374118,4.0208422,2.4232726,9.8104447
0.4075000,0.4075000,0.4075000,3.7099254,-0.0399231,-5.4526120,3.7099254,2.1626937,9.0175807
0.4100000,0.4100000,0.4100000,3.4035861,-0.0403685,-5.5694567,3.4035861,1.9188331,8.2980698
0.4125000,0.4125000,0.4125000,3.1047729,-0.0406773,-5.6871646,3.1047729,1.6925401,7.6461952
0.4150000,0.4150000,0.4150000,2.8164577,-0.0409258,-5.8041336,2.8164577,1.4841054,7.0560863
0.4175000,0.4175000,0.4175000,2.5412311,-0.0411665,-5.9182529,2.5412311,1.2933787,6.5217743
0.4200000,0.4200000,0.4200000,2.2810872,-0.0414218,-6.0272703,2.2810872,1.1198742,6.0372330
0.4225000,0.4225000,0.4225000,2.0373667,-0.0416873,-6.1291130,2.0373667,0.9628503,5.5963986
0.4250000,0.4250000,0.4250000,1.8108005,-0.0419396,-6.2221125,1.8108005,0.8213677,5.1931760
0.4275000,0.4275000,0.4275000,1.6016044,-0.0421451,-6.3051329,1.6016044,0.6943315,4.8214665
0.4300000,0.4300000,0.4300000,1.4095830,-0.0422682,-6.3776315,1.4095830,0.5805273,4.4752527
0.4325000,0.4325000,0.4325000,1.2342226,-0.0422763,-6.4396721,1.2342226,0.4786598,4.1487715
0.4350000,0.4350000,0.4350000,1.0747620,-0.0421408,-6.4918898,1.0747620,0.3873965,3.8367717
0.4375000,0.4375000,0.4375000,0.9302451,-0.0418364,-6.5353861,0.9302451,0.3054154,3.5348212
0.4400000,0.4400000,0.4400000,0.7995624,-0.0413392,-6.5715515,0.7995624,0.2314503,3.2395907
0.4425000,0.4425000,0.4425000,0.6814922,-0.0406257,-6.6018428,0.6814922,0.1643289,2.9490328
0.4450000,0.4450000,0.4450000,0.5747447,-0.0396735,-6.6275678,0.5747447,0.1029973,2.6623987
0.4475000,0.4475000,0.4475000,0.4780122,-0.0384645,-6.6497279,0.4780122,0.0465267,2.3800817
0.4500000,0.4500000,0.4500000,0.3900195,-0.0369883,-6.6689481,0.3900195,-0.0058960,2.1033282
0.4525000,0.4525000,0.4525000,0.3095694,-0.0352454,-6.6854891,0.3095694,-0.0549921,1.8338899
0.4550000,0.4550000,0.4550000,0.2355786,-0.0332498,-6.6993162,0.2355786,-0.1014190,1.5736898
0.4575000,0.4575000,0.4575000,0.1670972,-0.0310290,-6.7101932,0.1670972,-0.1457936,1.3245535
0.4600000,0.4600000,0.4600000,0.1033106,-0.0286226,-6.7177739,0.1033106,-0.1887014,1.0880283
0.4625000,0.4625000,0.4625000,0.0435219,-0.0260803,-6.7216773,0.0435219,-0.2306877,0.8652846
0.4650000,0.4650000,0.4650000,-0.0128778,-0.0234570,-6.7215433,-0.0128778,-0.2722340,0.6570825
0.4675000,0.4675000,0.4675000,-0.0664432,-0.0208095,-6.7170681,-0.0664432,-0.3137261,0.4637822
0.4700000,0.4700000,0.4700000,-0.1177021,-0.0181914,-6.7080270,-0.1177021,-0.3554238,0.2853798
0.4725000,0.4725000,0.4725000,-0.1671666,-0.0156505,-6.6942861,-0.1671666,-0.3974417,0.1215575
0.4750000,0.4750000,0.4750000,-0.2153263,-0.0132257,-6.6758073,-0.2153263,-0.4397451,-0.0282605
0.4775000,0.4775000,0.4775000,-0.2626243,-0.0109468,-6.6526479,-0.2626243,-0.4821633,-0.1648492
0.4800000,0.4800000,0.4800000,-0.3094262,-0.0088339,-6.6249544,-0.3094262,-0.5244164,-0.2891254
0.4825000,0.4825000,0.4825000,-0.3559881,-0.0068985,-6.5929500,-0.3559881,-0.5661525,-0.4020914
0.4850000,0.4850000,0.4850000,-0.4024359,-0.0051457,-6.5569182,-0.4024359,-0.6069864,-0.5047836
0.4875000,0.4875000,0.4875000,-0.4487580,-0.0035755,-6.5171836,-0.4487580,-0.6465373,-0.5982267
0.4900000,0.4900000,0.4900000,-0.4948152,-0.0021849,-6.4740929,-0.4948152,-0.6844599,-0.6833962
0.4925000,0.4925000,0.4925000,-0.5403628,-0.0009696,-6.4280015,-0.5403628,-0.7204673,-0.7611909
0.4950000,0.4950000,0.4950000,-0.5850836,0.0000749,-6.3792649,-0.5850836,-0.7543439,-0.8324196
0.4975000,0.4975000,0.4975000,-0.6286230,0.0009530,-6.3282358,-0.6286230,-0.7859480,-0.8978013
0.5000000,0.5000000,0.5000000,-0.6706253,0.0016688,-6.2752639,-0.6706253,-0.8152054,-0.9579807
0.5025000,0.5025000,0.5025000,-0.7107637,0.0022267,-6.2206948,-0.7107637,-0.8420960,-1.0135508
0.5050000,0.5050000,0.5050000,-0.7487639,0.0026321,-6.1648656,-0.7487639,-0.8666376,-1.0650788
0.5075000,0.5075000,0.5075000,-0.7844174,0.0028917,-6.1080961,-0.7844174,-0.8888722,-1.1131250
0.5100000,0.5100000,0.5100000,-0.8175847,0.0030142,-6.0506769,-0.8175847,-0.9088548,-1.1582493
0.5125000,0.5125000,0.5125000,-0.8481904,0.0030100,-5.9928570,-0.8481904,-0.9266493,-1.2010041
0.5150000,0.5150000,0.5150000,-0.8762129,0.0028915,-5.9348330,-0.8762129,-0.9423285,-1.2419132
0.5175000,0.5175000,0.5175000,-0.9016714,0.0026721,-5.8767424,-0.9016714,-0.9559772,-1.2814435
0.5200000,0.5200000,0.5200000,-0.9246150,0.0023662,-5.8186625,-0.9246150,-0.9676950,-1.3199762
0.5225000,0.5225000,0.5225000,-0.9451144,0.0019882,-5.7606152,-0.9451144,-0.9775964,-1.3577820
0.5250000,0.5250000,0.5250000,-0.9632579,0.0015526,-5.7025752,-0.9632579,-0.9858076,-1.3950078
0.5275000,0.5275000,0.5275000,-0.9791510,0.0010743,-5.6444821,-0.9791510,-0.9924604,-1.4316746
0.5300000,0.5300000,0.5300000,-0.9929163,0.0005691,-5.5862524,-0.9929163,-0.9976858,-1.4676888
0.5325000,0.5325000,0.5325000,-1.0046929,0.0000540,-5.5277925,-1.0046929,-1.0016076,-1.5028635
0.5350000,0.5350000,0.5350000,-1.0146334,-0.0004523,-5.4690091,-1.0146334,-1.0043383,-1.5369474
0.5375000,0.5375000,0.5375000,-1.0228984,-0.0009302,-5.4098197,-1.0228984,-1.0059742,-1.5696568
0.5400000,0.5400000,0.5400000,-1.0296495,-0.0013604,-5.3501602,-1.0296495,-1.0065916,-1.6007057
0.5425000,0.5425000,0.5425000,-1.0350418,-0.0017247,-5.2899928,-1.0350418,-1.0062432,-1.6298307
0.5450000,0.5450000,0.5450000,-1.0392174,-0.0020084,-5.2293123,-1.0392174,-1.0049561,-1.6568086
0.5475000,0.5475000,0.5475000,-1.0422984,-0.0022010,-5.1681522,-1.0422984,-1.0027332,-1.6814662
0.5500000,0.5500000,0.5500000,-1.0443815,-0.0022968,-5.1065882,-1.0443815,-0.9995592,-1.7036830
0.5525000,0.5525000,0.5525000,-1.0455338,-0.0022956,-5.0447376,-1.0455338,-0.9954095,-1.7233893
0.5550000,0.5550000,0.5550000,-1.0457911,-0.0022020,-4.9827541,-1.0457911,-0.9902618,-1.7405615
0.5575000,0.5575000,0.5575000,-1.0451592,-0.0020251,-4.9208167,-1.0451592,-0.9841070,-1.7552163
0.5600000,0.5600000,0.5600000,-1.0436200,-0.0017769,-4.8591146,-1.0436200,-0.9769576,-1.7674063
0.5625000,0.5625000,0.5625000,-1.0411400,-0.0014717,-4.7978315,-1.0411400,-0.9688518,-1.7772151
0.5650000,0.5650000,0.5650000,-1.0376817,-0.0011247,-4.7371317,-1.0376817,-0.9598533,-1.7847537
0.5675000,0.5675000,0.5675000,-1.0332142,-0.0007512,-4.6771513,-1.0332142,-0.9500466,-1.7901558
0.5700000,0.5700000,0.5700000,-1.0277224,-0.0003659,-4.6179946,-1.0277224,-0.9395307,-1.7935738
0.5725000,0.5725000,0.5725000,-1.0212124,0.0000175,-4.5597349,-1.0212124,-0.9284114,-1.7951722
0.5750000,0.5750000,0.5750000,-1.0137134,0.0003870,-4.5024179,-1.0137134,-0.9167949,-1.7951208
0.5775000,0.5775000,0.5775000,-1.0052757,0.0007320,-4.4460647,-1.0052757,-0.9047825,-1.7935871
0.5800000,0.5800000,0.5800000,-0.9959674,0.0010438,-4.3906746,-0.9959674,-0.8924676,-1.7907280
0.5825000,0.5825000,0.5825000,-0.9858687,0.0013154,-4.3362274,-0.9858687,-0.8799339,-1.7866816
0.5850000,0.5850000,0.5850000,-0.9750676,0.0015420,-4.2826845,-0.9750676,-0.8672546,-1.7815608
0.5875000,0.5875000,0.5875000,-0.9636560,0.0017210,-4.2299917,-0.9636560,-0.8544917,-1.7754481
0.5900000,0.5900000,0.5900000,-0.9517267,0.0018525,-4.1780823,-0.9517267,-0.8416964,-1.7683947
0.5925000,0.5925000,0.5925000,-0.9393719,0.0019395,-4.1268811,-0.9393719,-0.8289080,-1.7604218
0.5950000,0.5950000,0.5950000,-0.9266818,0.0019876,-4.0763094,-0.9266818,-0.8161542,-1.7515261
0.5975000,0.5975000,0.5975000,-0.9137431,0.0020051,-4.0262902,-0.9137431,-0.8034510,-1.7416872
0.6000000,0.6000000,0.6000000,-0.9006368,0.0020021,-3.9767519,-0.9006368,-0.7908037,-1.7308769
0.6025000,0.6025000,0.6025000,-0.8874364,0.0019895,-3.9276320,-0.8874364,-0.7782083,-1.7190677
0.6050000,0.6050000,0.6050000,-0.8742045,0.0019779,-3.8788798,-0.8742045,-0.7656535,-1.7062396
0.6075000,0.6075000,0.6075000,-0.8609910,0.0019769,-3.8304567,-0.8609910,-0.7531236,-1.6923857
0.6100000,0.6100000,0.6100000,-0.8478315,0.0019938,-3.7823368,-0.8478315,-0.7406013,-1.6775141
0.6125000,0.6125000,0.6125000,-0.8347467,0.0020335,-3.7345064,-0.8347467,-0.7280711,-1.6616488
0.6150000,0.6150000,0.6150000,-0.8217438,0.0020982,-3.6869619,-0.8217438,-0.7155221,-1.6448286
0.6175000,0.6175000,0.6175000,-0.8088185,0.0021875,-3.6397091,-0.8088185,-0.7029508,-1.6271053
0.6200000,0.6200000,0.6200000,-0.7959584,0.0022994,-3.5927608,-0.7959584,-0.6903633,-1.6085420
0.6225000,0.6225000,0.6225000,-0.7831470,0.0024301,-3.5461353,-0.7831470,-0.6777757,-1.5892113
0.6250000,0.6250000,0.6250000,-0.7703678,0.0025756,-3.4998548,-0.7703678,-0.6652139,-1.5691946
0.6275000,0.6275000,0.6275000,-0.7576085,0.0027315,-3.4539436,-0.7576085,-0.6527127,-1.5485806
0.6300000,0.6300000,0.6300000,-0.7448637,0.0028938,-3.4084275,-0.7448637,-0.6403128,-1.5274650
0.6325000,0.6325000,0.6325000,-0.7321374,0.0030593,-3.3633319,-0.7321374,-0.6280579,-1.5059489
0.6350000,0.6350000,0.6350000,-0.7194433,0.0032253,-3.3186820,-0.7194433,-0.6159908,-1.4841363
0.6375000,0.6375000,0.6375000,-0.7068041,0.0033894,-3.2745013,-0.7068041,-0.6041490,-1.4621315
0.6400000,0.6400000,0.6400000,-0.6942495,0.0035497,-3.2308116,-0.6942495,-0.5925617,-1.4400341
0.6425000,0.6425000,0.6425000,-0.6818133,0.0037042,-3.1876328,-0.6818133,-0.5812471,-1.4179355
0.6450000,0.6450000,0.6450000,-0.6695297,0.0038508,-3.1449825,-0.6695297,-0.5702113,-1.3959140
0.6475000,0.6475000,0.6475000,-0.6574300,0.0039873,-3.1028758,-0.6574300,-0.5594489,-1.3740319
0.6500000,0.6500000,0.6500000,-0.6455395,0.0041118,-3.0613258,-0.6455395,-0.5489447,-1.3523341
0.6525000,0.6525000,0.6525000,-0.6338750,0.0042224,-3.0203432,-0.6338750,-0.5386759,-1.3308476
0.6550000,0.6550000,0.6550000,-0.6224438,0.0043176,-2.9799364,-0.6224438,-0.5286154,-1.3095840
0.6575000,0.6575000,0.6575000,-0.6112438,0.0043963,-2.9401121,-0.6112438,-0.5187343,-1.2885424
0.6600000,0.6600000,0.6600000,-0.6002646,0.0044582,-2.9008749,-0.6002646,-0.5090042,-1.2677139
0.6625000,0.6625000,0.6625000,-0.5894891,0.0045033,-2.8622275,-0.5894891,-0.4993999,-1.2470864
0.6650000,0.6650000,0.6650000,-0.5788962,0.0045321,-2.8241713,-0.5788962,-0.4898995,-1.2266488
0.6675000,0.6675000,0.6675000,-0.5684627,0.0045457,-2.7867062,-0.5684627,-0.4804861,-1.2063942
0.6700000,0.6700000,0.6700000,-0.5581653,0.0045452,-2.7498307,-0.5581653,-0.4711475,-1.1863222
0.6725000,0.6725000,0.6725000,-0.5479826,0.0045323,-2.7135422,-0.5479826,-0.4618760,-1.1664394
0.6750000,0.6750000,0.6750000,-0.5378964,0.0045083,-2.6778371,-0.5378964,-0.4526680,-1.1467586
0.6775000,0.6775000,0.6775000,-0.5278919,0.0044750,-2.6427110,-0.5278919,-0.4435236,-1.1272967
0.6800000,0.6800000,0.6800000,-0.5179584,0.0044337,-2.6081584,-0.5179584,-0.4344456,-1.1080722
0.6825000,0.6825000,0.6825000,-0.5080892,0.0043860,-2.5741736,-0.5080892,-0.4254389,-1.0891028
0.6850000,0.6850000,0.6850000,-0.4982812,0.0043330,-2.5407500,-0.4982812,-0.4165101,-1.0704025
0.6875000,0.6875000,0.6875000,-0.4885347,0.0042760,-2.5078806,-0.4885347,-0.4076667,-1.0519801
0.6900000,0.6900000,0.6900000,-0.4788526,0.0042159,-2.4755580,-0.4788526,-0.3989167,-1.0338380
0.6925000,0.6925000,0.6925000,-0.4692397,0.0041537,-2.4437745,-0.4692397,-0.3902682,-1.0159723
0.6950000,0.6950000,0.6950000,-0.4597027,0.0040901,-2.4125221,-0.4597027,-0.3817292,-0.9983733
0.6975000,0.6975000,0.6975000,-0.4502491,0.0040257,-2.3817925,-0.4502491,-0.3733071,-0.9810267
0.7000000,0.7000000,0.7000000,-0.4408870,0.0039611,-2.3515773,-0.4408870,-0.3650090,-0.9639151
0.7025000,0.7025000,0.7025000,-0.4316248,0.0038966,-2.3218682,-0.4316248,-0.3568410,-0.9470197
0.7050000,0.7050000,0.7050000,-0.4224708,0.0038327,-2.2926564,-0.4224708,-0.3488086,-0.9303218
0.7075000,0.7075000,0.7075000,-0.4134329,0.0037696,-2.2639333,-0.4134329,-0.3409166,-0.9138039
0.7100000,0.7100000,0.7100000,-0.4045185,0.0037075,-2.2356902,-0.4045185,-0.3331687,-0.8974510
0.7125000,0.7125000,0.7125000,-0.3957346,0.0036467,-2.2079186,-0.3957346,-0.3255683,-0.8812510
0.7150000,0.7150000,0.7150000,-0.3870870,0.0035872,-2.1806098,-0.3870870,-0.3181178,-0.8651951
0.7175000,0.7175000,0.7175000,-0.3785812,0.0035291,-2.1537551,-0.3785812,-0.3108189,-0.8492778
0.7200000,0.7200000,0.7200000,-0.3702218,0.0034724,-2.1273461,-0.3702218,-0.3036727,-0.8334968
0.7225000,0.7225000,0.7225000,-0.3620125,0.0034174,-2.1013744,-0.3620125,-0.2966799,-0.8178526
0.7250000,0.7250000,0.7250000,-0.3539564,0.0033639,-2.0758315,-0.3539564,-0.2898404,-0.8023483
0.7275000,0.7275000,0.7275000,-0.3460559,0.0033119,-2.0507094,-0.3460559,-0.2831539,-0.7869888
0.7300000,0.7300000,0.7300000,-0.3383126,0.0032616,-2.0259998,-0.3383126,-0.2766194,-0.7717809
0.7325000,0.7325000,0.7325000,-0.3307277,0.0032127,-2.0016948,-0.3307277,-0.2702360,-0.7567319
0.7350000,0.7350000,0.7350000,-0.3233017,0.0031654,-1.9777864,-0.3233017,-0.2640019,-0.7418502
0.7375000,0.7375000,0.7375000,-0.3160347,0.0031196,-1.9542669,-0.3160347,-0.2579155,-0.7271445
0.7400000,0.7400000,0.7400000,-0.3089262,0.0030752,-1.9311287,-0.3089262,-0.2519748,-0.7126232
0.7425000,0.7425000,0.7425000,-0.3019754,0.0030322,-1.9083643,-0.3019754,-0.2461775,-0.6982946
0.7450000,0.7450000,0.7450000,-0.2951812,0.0029906,-1.8859663,-0.2951812,-0.2405213,-0.6841667
0.7475000,0.7475000,0.7475000,-0.2885420,0.0029504,-1.8639276,-0.2885420,-0.2350037,-0.6702466
0.7500000,0.7500000,0.7500000,-0.2820561,0.0029114,-1.8422410,-0.2820561,-0.2296221,-0.6565409
0.7525000,0.7525000,0.7525000,-0.2757215,0.0028736,-1.8208996,-0.2757215,-0.2243738,-0.6430554
0.7550000,0.7550000,0.7550000,-0.2695361,0.0028371,-1.7998967,-0.2695361,-0.2192561,-0.6297950
0.7575000,0.7575000,0.7575000,-0.2634974,0.0028016,-1.7792256,-0.2634974,-0.2142661,-0.6167639
0.7600000,0.7600000,0.7600000,-0.2576031,0.0027673,-1.7588798,-0.2576031,-0.2094010,-0.6039653
0.7625000,0.7625000,0.7625000,-0.2518504,0.0027341,-1.7388528,-0.2518504,-0.2046580,-0.5914019
0.7650000,0.7650000,0.7650000,-0.2462368,0.0027018,-1.7191385,-0.2462368,-0.2000343,-0.5790754
0.7675000,0.7675000,0.7675000,-0.2407594,0.0026706,-1.6997307,-0.2407594,-0.1955270,-0.5669869
0.7700000,0.7700000,0.7700000,-0.2354154,0.0026402,-1.6806235,-0.2354154,-0.1911332,-0.5551369
0.7725000,0.7725000,0.7725000,-0.2302020,0.0026108,-1.6618109,-0.2302020,-0.1868502,-0.5435250
0.7750000,0.7750000,0.7750000,-0.2251164,0.0025822,-1.6432874,-0.2251164,-0.1826752,-0.5321507
0.7775000,0.7775000,0.7775000,-0.2201556,0.0025545,-1.6250472,-0.2201556,-0.1786055,-0.5210126
0.7800000,0.7800000,0.7800000,-0.2153168,0.0025275,-1.6070849,-0.2153168,-0.1746383,-0.5101091
0.7825000,0.7825000,0.7825000,-0.2105972,0.0025013,-1.5893952,-0.2105972,-0.1707711,-0.4994381
0.7850000,0.7850000,0.7850000,-0.2059938,0.0024758,-1.5719728,-0.2059938,-0.1670012,-0.4889973
0.7875000,0.7875000,0.7875000,-0.2015039,0.0024510,-1.5548126,-0.2015039,-0.1633260,-0.4787837
0.7900000,0.7900000,0.7900000,-0.1971247,0.0024268,-1.5379095,-0.1971247,-0.1597431,-0.4687945
0.7925000,0.7925000,0.7925000,-0.1928534,0.0024033,-1.5212588,-0.1928534,-0.1562500,-0.4590264
0.7950000,0.7950000,0.7950000,-0.1886873,0.0023804,-1.5048556,-0.1886873,-0.1528444,-0.4494760
0.7975000,0.7975000,0.7975000,-0.1846239,0.0023580,-1.4886952,-0.1846239,-0.1495237,-0.4401398
0.8000000,0.8000000,0.8000000,-0.1806603,0.0023363,-1.4727731,-0.1806603,-0.1462859,-0.4310139
0.8025000,0.8025000,0.8025000,-0.1767942,0.0023150,-1.4570848,-0.1767942,-0.1431286,-0.4220946
0.8050000,0.8050000,0.8050000,-0.1730229,0.0022943,-1.4416259,-0.1730229,-0.1400497,-0.4133780
0.8075000,0.8075000,0.8075000,-0.1693440,0.0022740,-1.4263921,-0.1693440,-0.1370470,-0.4048602
0.8100000,0.8100000,0.8100000,-0.1657552,0.0022542,-1.4113793,-0.1657552,-0.1341186,-0.3965371
0.8125000,0.8125000,0.8125000,-0.1622539,0.0022348,-1.3965833,-0.1622539,-0.1312623,-0.3884047
0.8150000,0.8150000,0.8150000,-0.1588380,0.0022159,-1.3820002,-0.1588380,-0.1284762,-0.3804591
0.8175000,0.8175000,0.8175000,-0.1555052,0.0021974,-1.3676260,-0.1555052,-0.1257584,-0.3726960
0.8200000,0.8200000,0.8200000,-0.1522533,0.0021793,-1.3534570,-0.1522533,-0.1231071,-0.3651117
0.8225000,0.8225000,0.8225000,-0.1490801,0.0021615,-1.3394894,-0.1490801,-0.1205204,-0.3577019
