# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.7675000,0.7675000,0.7675000,-0.0444037,-0.0029916,-0.4305305,-0.0444037,-0.0423101,-0.0996000
0.7700000,0.7700000,0.7700000,-0.0435325,-0.0029635,-0.4262696,-0.0435325,-0.0415412,-0.0976145
0.7725000,0.7725000,0.7725000,-0.0426812,-0.0029358,-0.4220648,-0.0426812,-0.0407892,-0.0956740
0.7750000,0.7750000,0.7750000,-0.0418491,-0.0029084,-0.4179153,-0.0418491,-0.0400536,-0.0937773
0.7775000,0.7775000,0.7775000,-0.0410359,-0.0028814,-0.4138201,-0.0410359,-0.0393342,-0.0919235
0.7800000,0.7800000,0.7800000,-0.0402410,-0.0028546,-0.4097785,-0.0402410,-0.0386304,-0.0901114
0.7825000,0.7825000,0.7825000,-0.0394639,-0.0028282,-0.4057894,-0.0394639,-0.0379418,-0.0883399
0.7850000,0.7850000,0.7850000,-0.0387043,-0.0028021,-0.4018521,-0.0387043,-0.0372681,-0.0866081
0.7875000,0.7875000,0.7875000,-0.0379616,-0.0027763,-0.3979657,-0.0379616,-0.0366090,-0.0849150
0.7900000,0.7900000,0.7900000,-0.0372355,-0.0027509,-0.3941294,-0.0372355,-0.0359640,-0.0832595
0.7925000,0.7925000,0.7925000,-0.0365255,-0.0027257,-0.3903424,-0.0365255,-0.0353327,-0.0816408
0.7950000,0.7950000,0.7950000,-0.0358312,-0.0027008,-0.3866038,-0.0358312,-0.0347150,-0.0800579
0.7975000,0.7975000,0.7975000,-0.0351522,-0.0026763,-0.3829130,-0.0351522,-0.0341103,-0.0785099
0.8000000,0.8000000,0.8000000,-0.0344881,-0.0026520,-0.3792692,-0.0344881,-0.0335185,-0.0769961
0.8025000,0.8025000,0.8025000,-0.0338386,-0.0026280,-0.3756716,-0.0338386,-0.0329392,-0.0755155
0.8050000,0.8050000,0.8050000,-0.0332033,-0.0026043,-0.3721195,-0.0332033,-0.0323720,-0.0740673
0.8075000,0.8075000,0.8075000,-0.0325819,-0.0025809,-0.3686121,-0.0325819,-0.0318167,-0.0726507
0.8100000,0.8100000,0.8100000,-0.0319740,-0.0025577,-0.3651488,-0.0319740,-0.0312730,-0.0712650
0.8125000,0.8125000,0.8125000,-0.0313792,-0.0025348,-0.3617289,-0.0313792,-0.0307407,-0.0699094
0.8150000,0.8150000,0.8150000,-0.0307973,-0.0025122,-0.3583517,-0.0307973,-0.0302194,-0.0685831
0.8175000,0.8175000,0.8175000,-0.0302279,-0.0024899,-0.3550165,-0.0302279,-0.0297088,-0.0672856
0.8200000,0.8200000,0.8200000,-0.0296708,-0.0024678,-0.3517227,-0.0296708,-0.0292088,-0.0660159
0.8225000,0.8225000,0.8225000,-0.0291256,-0.0024459,-0.3484697,-0.0291256,-0.0287190,-0.0647736
0.8250000,0.8250000,0.8250000,-0.0285920,-0.0024243,-0.3452567,-0.0285920,-0.0282393,-0.0635579
0.8275000,0.8275000,0.8275000,-0.0280698,-0.0024030,-0.3420833,-0.0280698,-0.0277694,-0.0623681
0.8300000,0.8300000,0.8300000,-0.0275587,-0.0023819,-0.3389487,-0.0275587,-0.0273090,-0.0612037
0.8325000,0.8325000,0.8325000,-0.0270583,-0.0023611,-0.3358524,-0.0270583,-0.0268579,-0.0600641
0.8350000,0.8350000,0.8350000,-0.0265686,-0.0023405,-0.3327938,-0.0265686,-0.0264160,-0.0589486
0.8375000,0.8375000,0.8375000,-0.0260891,-0.0023201,-0.3297724,-0.0260891,-0.0259829,-0.0578568
0.8400000,0.8400000,0.8400000,-0.0256197,-0.0023000,-0.3267876,-0.0256197,-0.0255585,-0.0567879
0.8425000,0.8425000,0.8425000,-0.0251601,-0.0022800,-0.3238387,-0.0251601,-0.0251427,-0.0557415
0.8450000,0.8450000,0.8450000,-0.0247101,-0.0022604,-0.3209254,-0.0247101,-0.0247351,-0.0547171
0.8475000,0.8475000,0.8475000,-0.0242695,-0.0022409,-0.3180469,-0.0242695,-0.0243356,-0.0537141
0.8500000,0.8500000,0.8500000,-0.0238380,-0.0022217,-0.3152030,-0.0238380,-0.0239440,-0.0527320
0.8525000,0.8525000,0.8525000,-0.0234154,-0.0022026,-0.3123929,-0.0234154,-0.0235601,-0.0517704
0.8550000,0.8550000,0.8550000,-0.0230015,-0.0021838,-0.3096162,-0.0230015,-0.0231838,-0.0508287
0.8575000,0.8575000,0.8575000,-0.0225961,-0.0021652,-0.3068724,-0.0225961,-0.0228148,-0.0499065
0.8600000,0.8600000,0.8600000,-0.0221991,-0.0021468,-0.3041611,-0.0221991,-0.0224531,-0.0490034
0.8625000,0.8625000,0.8625000,-0.0218101,-0.0021286,-0.3014817,-0.0218101,-0.0220984,-0.0481188
0.8650000,0.8650000,0.8650000,-0.0214291,-0.0021106,-0.2988337,-0.0214291,-0.0217506,-0.0472525
0.8675000,0.8675000,0.8675000,-0.0210558,-0.0020929,-0.2962168,-0.0210558,-0.0214095,-0.0464038
0.8700000,0.8700000,0.8700000,-0.0206901,-0.0020753,-0.2936304,-0.0206901,-0.0210750,-0.0455725
0.8725000,0.8725000,0.8725000,-0.0203318,-0.0020579,-0.2910742,-0.0203318,-0.0207470,-0.0447581
0.8750000,0.8750000,0.8750000,-0.0199807,-0.0020407,-0.2885476,-0.0199807,-0.0204252,-0.0439603
0.8775000,0.8775000,0.8775000,-0.0196366,-0.0020236,-0.2860502,-0.0196366,-0.0201095,-0.0431786
0.8800000,0.8800000,0.8800000,-0.0192995,-0.0020068,-0.2835817,-0.0192995,-0.0197999,-0.0424128
0.8825000,0.8825000,0.8825000,-0.0189690,-0.0019902,-0.2811416,-0.0189690,-0.0194961,-0.0416624
0.8850000,0.8850000,0.8850000,-0.0186452,-0.0019737,-0.2787295,-0.0186452,-0.0191981,-0.0409270
0.8875000,0.8875000,0.8875000,-0.0183278,-0.0019574,-0.2763450,-0.0183278,-0.0189057,-0.0402065
0.8900000,0.8900000,0.8900000,-0.0180166,-0.0019413,-0.2739877,-0.0180166,-0.0186188,-0.0395003
0.8925000,0.8925000,0.8925000,-0.0177117,-0.0019254,-0.2716572,-0.0177117,-0.0183373,-0.0388082
0.8950000,0.8950000,0.8950000,-0.0174127,-0.0019096,-0.2693531,-0.0174127,-0.0180610,-0.0381299
0.8975000,0.8975000,0.8975000,-0.0171196,-0.0018940,-0.2670751,-0.0171196,-0.0177899,-0.0374651
0.9000000,0.9000000,0.9000000,-0.0168322,-0.0018786,-0.2648228,-0.0168322,-0.0175237,-0.0368134
0.9025000,0.9025000,0.9025000,-0.0165505,-0.0018633,-0.2625958,-0.0165505,-0.0172626,-0.0361747
0.9050000,0.9050000,0.9050000,-0.0162742,-0.0018482,-0.2603938,-0.0162742,-0.0170062,-0.0355484
0.9075000,0.9075000,0.9075000,-0.0160033,-0.0018333,-0.2582164,-0.0160033,-0.0167545,-0.0349345
0.9100000,0.9100000,0.9100000,-0.0157377,-0.0018185,-0.2560632,-0.0157377,-0.0165075,-0.0343327
0.9125000,0.9125000,0.9125000,-0.0154772,-0.0018039,-0.2539341,-0.0154772,-0.0162649,-0.0337425
0.9150000,0.9150000,0.9150000,-0.0152217,-0.0017895,-0.2518285,-0.0152217,-0.0160268,-0.0331639
0.9175000,0.9175000,0.9175000,-0.0149711,-0.0017751,-0.2497462,-0.0149711,-0.0157930,-0.0325966
0.9200000,0.9200000,0.9200000,-0.0147253,-0.0017610,-0.2476869,-0.0147253,-0.0155634,-0.0320403
0.9225000,0.9225000,0.9225000,-0.0144842,-0.0017470,-0.2456502,-0.0144842,-0.0153379,-0.0314947
0.9250000,0.9250000,0.9250000,-0.0142477,-0.0017331,-0.2436359,-0.0142477,-0.0151165,-0.0309596
0.9275000,0.9275000,0.9275000,-0.0140158,-0.0017194,-0.2416436,-0.0140158,-0.0148991,-0.0304349
0.9300000,0.9300000,0.9300000,-0.0137882,-0.0017058,-0.2396730,-0.0137882,-0.0146856,-0.0299203
0.9325000,0.9325000,0.9325000,-0.0135649,-0.0016924,-0.2377238,-0.0135649,-0.0144758,-0.0294155
0.9350000,0.9350000,0.9350000,-0.0133458,-0.0016791,-0.2357958,-0.0133458,-0.0142698,-0.0289203
0.9375000,0.9375000,0.9375000,-0.0131308,-0.0016659,-0.2338886,-0.0131308,-0.0140674,-0.0284346
0.9400000,0.9400000,0.9400000,-0.0129199,-0.0016529,-0.2320020,-0.0129199,-0.0138686,-0.0279581
0.9425000,0.9425000,0.9425000,-0.0127129,-0.0016400,-0.2301357,-0.0127129,-0.0136733,-0.0274907
0.9450000,0.9450000,0.9450000,-0.0125098,-0.0016273,-0.2282894,-0.0125098,-0.0134814,-0.0270321
0.9475000,0.9475000,0.9475000,-0.0123104,-0.0016146,-0.2264629,-0.0123104,-0.0132928,-0.0265822
0.9500000,0.9500000,0.9500000,-0.0121148,-0.0016021,-0.2246558,-0.0121148,-0.0131076,-0.0261407
0.9525000,0.9525000,0.9525000,-0.0119227,-0.0015898,-0.2228680,-0.0119227,-0.0129255,-0.0257076
0.9550000,0.9550000,0.9550000,-0.0117343,-0.0015775,-0.2210992,-0.0117343,-0.0127467,-0.0252826
0.9575000,0.9575000,0.9575000,-0.0115492,-0.0015654,-0.2193490,-0.0115492,-0.0125708,-0.0248655
0.9600000,0.9600000,0.9600000,-0.0113676,-0.0015534,-0.2176174,-0.0113676,-0.0123981,-0.0244561
0.9625000,0.9625000,0.9625000,-0.0111893,-0.0015415,-0.2159040,-0.0111893,-0.0122283,-0.0240544
0.9650000,0.9650000,0.9650000,-0.0110143,-0.0015298,-0.2142085,-0.0110143,-0.0120613,-0.0236602
0.9675000,0.9675000,0.9675000,-0.0108424,-0.0015181,-0.2125309,-0.0108424,-0.0118973,-0.0232733
0.9700000,0.9700000,0.9700000,-0.0106737,-0.0015066,-0.2108707,-0.0106737,-0.0117360,-0.0228935
0.9725000,0.9725000,0.9725000,-0.0105081,-0.0014952,-0.2092278,-0.0105081,-0.0115775,-0.0225207
0.9750000,0.9750000,0.9750000,-0.0103454,-0.0014839,-0.2076020,-0.0103454,-0.0114216,-0.0221547
0.9775000,0.9775000,0.9775000,-0.0101856,-0.0014728,-0.2059931,-0.0101856,-0.0112683,-0.0217955
0.9800000,0.9800000,0.9800000,-0.0100288,-0.0014617,-0.2044008,-0.0100288,-0.0111177,-0.0214429
0.9825000,0.9825000,0.9825000,-0.0098747,-0.0014507,-0.2028249,-0.0098747,-0.0109695,-0.0210966
0.9850000,0.9850000,0.9850000,-0.0097234,-0.0014399,-0.2012652,-0.0097234,-0.0108238,-0.0207567
0.9875000,0.9875000,0.9875000,-0.0095748,-0.0014292,-0.1997215,-0.0095748,-0.0106806,-0.0204230
0.9900000,0.9900000,0.9900000,-0.0094289,-0.0014185,-0.1981935,-0.0094289,-0.0105397,-0.0200953
0.9925000,0.9925000,0.9925000,-0.0092855,-0.0014080,-0.1966812,-0.0092855,-0.0104012,-0.0197736
0.9950000,0.9950000,0.9950000,-0.0091447,-0.0013976,-0.1951843,-0.0091447,-0.0102649,-0.0194576
0.9975000,0.9975000,0.9975000,-0.0090064,-0.0013872,-0.1937025,-0.0090064,-0.0101309,-0.0191473
1.0000000,1.0000000,1.0000000,-0.0088705,-0.0013770,-0.1922358,-0.0088705,-0.0099991,-0.0188426
1.0025000,1.0025000,1.0025000,-0.0087370,-0.0013669,-0.1907838,-0.0087370,-0.0098694,-0.0185434
1.0050000,1.0050000,1.0050000,-0.0086058,-0.0013569,-0.1893465,-0.0086058,-0.0097418,-0.0182495
1.0075000,1.0075000,1.0075000,-0.0084769,-0.0013469,-0.1879236,-0.0084769,-0.0096163,-0.0179609
1.0100000,1.0100000,1.0100000,-0.0083503,-0.0013371,-0.1865150,-0.0083503,-0.0094929,-0.0176774
1.0125000,1.0125000,1.0125000,-0.0082259,-0.0013274,-0.1851205,-0.0082259,-0.0093714,-0.0173989
1.0150000,1.0150000,1.0150000,-0.0081036,-0.0013177,-0.1837399,-0.0081036,-0.0092519,-0.0171254
1.0175000,1.0175000,1.0175000,-0.0079835,-0.0013082,-0.1823729,-0.0079835,-0.0091343,-0.0168567
1.0200000,1.0200000,1.0200000,-0.0078654,-0.0012987,-0.1810196,-0.0078654,-0.0090186,-0.0165927
1.0225000,1.0225000,1.0225000,-0.0077493,-0.0012893,-0.1796797,-0.0077493,-0.0089047,-0.0163334
1.0250000,1.0250000,1.0250000,-0.0076353,-0.0012801,-0.1783529,-0.0076353,-0.0087927,-0.0160786
1.0275000,1.0275000,1.0275000,-0.0075232,-0.0012709,-0.1770393,-0.0075232,-0.0086824,-0.0158283
1.0300000,1.0300000,1.0300000,-0.0074130,-0.0012618,-0.1757385,-0.0074130,-0.0085739,-0.0155823
1.0325000,1.0325000,1.0325000,-0.0073048,-0.0012528,-0.1744505,-0.0073048,-0.0084671,-0.0153407
1.0350000,1.0350000,1.0350000,-0.0071983,-0.0012438,-0.1731751,-0.0071983,-0.0083619,-0.0151033
1.0375000,1.0375000,1.0375000,-0.0070937,-0.0012350,-0.1719121,-0.0070937,-0.0082585,-0.0148699
1.0400000,1.0400000,1.0400000,-0.0069908,-0.0012262,-0.1706614,-0.0069908,-0.0081566,-0.0146406
1.0425000,1.0425000,1.0425000,-0.0068897,-0.0012175,-0.1694228,-0.0068897,-0.0080563,-0.0144153
1.0450000,1.0450000,1.0450000,-0.0067902,-0.0012089,-0.1681962,-0.0067902,-0.0079576,-0.0141939
1.0475000,1.0475000,1.0475000,-0.0066925,-0.0012004,-0.1669814,-0.0066925,-0.0078604,-0.0139763
1.0500000,1.0500000,1.0500000,-0.0065964,-0.0011920,-0.1657784,-0.0065964,-0.0077647,-0.0137624
1.0525000,1.0525000,1.0525000,-0.0065019,-0.0011836,-0.1645869,-0.0065019,-0.0076705,-0.0135522
1.0550000,1.0550000,1.0550000,-0.0064089,-0.0011753,-0.1634068,-0.0064089,-0.0075777,-0.0133455
1.0575000,1.0575000,1.0575000,-0.0063175,-0.0011671,-0.1622380,-0.0063175,-0.0074863,-0.0131424
1.0600000,1.0600000,1.0600000,-0.0062277,-0.0011590,-0.1610804,-0.0062277,-0.0073964,-0.0129428
1.0625000,1.0625000,1.0625000,-0.0061393,-0.0011509,-0.1599338,-0.0061393,-0.0073078,-0.0127465
1.0650000,1.0650000,1.0650000,-0.0060524,-0.0011429,-0.1587980,-0.0060524,-0.0072206,-0.0125536
1.0675000,1.0675000,1.0675000,-0.0059669,-0.0011350,-0.1576730,-0.0059669,-0.0071346,-0.0123639
1.0700000,1.0700000,1.0700000,-0.0058828,-0.0011272,-0.1565587,-0.0058828,-0.0070500,-0.0121775
1.0725000,1.0725000,1.0725000,-0.0058001,-0.0011194,-0.1554548,-0.0058001,-0.0069667,-0.0119942
1.0750000,1.0750000,1.0750000,-0.0057188,-0.0011117,-0.1543613,-0.0057188,-0.0068846,-0.0118139
1.0775000,1.0775000,1.0775000,-0.0056388,-0.0011041,-0.1532781,-0.0056388,-0.0068037,-0.0116367
1.0800000,1.0800000,1.0800000,-0.0055601,-0.0010965,-0.1522050,-0.0055601,-0.0067241,-0.0114624
1.0825000,1.0825000,1.0825000,-0.0054827,-0.0010891,-0.1511419,-0.0054827,-0.0066456,-0.0112911
1.0850000,1.0850000,1.0850000,-0.0054065,-0.0010816,-0.1500887,-0.0054065,-0.0065683,-0.0111226
1.0875000,1.0875000,1.0875000,-0.0053316,-0.0010743,-0.1490453,-0.0053316,-0.0064921,-0.0109569
1.0900000,1.0900000,1.0900000,-0.0052578,-0.0010670,-0.1480116,-0.0052578,-0.0064171,-0.0107940
1.0925000,1.0925000,1.0925000,-0.0051853,-0.0010598,-0.1469875,-0.0051853,-0.0063431,-0.0106337
1.0950000,1.0950000,1.0950000,-0.0051139,-0.0010526,-0.1459728,-0.0051139,-0.0062703,-0.0104761
1.0975000,1.0975000,1.0975000,-0.0050437,-0.0010455,-0.1449674,-0.0050437,-0.0061985,-0.0103211
1.1000000,1.1000000,1.1000000,-0.0049746,-0.0010385,-0.1439713,-0.0049746,-0.0061278,-0.0101687
1.1025000,1.1025000,1.1025000,-0.0049066,-0.0010315,-0.1429842,-0.0049066,-0.0060580,-0.0100187
1.1050000,1.1050000,1.1050000,-0.0048397,-0.0010246,-0.1420063,-0.0048397,-0.0059893,-0.0098712
1.1075000,1.1075000,1.1075000,-0.0047738,-0.0010178,-0.1410372,-0.0047738,-0.0059216,-0.0097262
1.1100000,1.1100000,1.1100000,-0.0047090,-0.0010110,-0.1400769,-0.0047090,-0.0058549,-0.0095835
1.1125000,1.1125000,1.1125000,-0.0046452,-0.0010043,-0.1391254,-0.0046452,-0.0057892,-0.0094431
1.1150000,1.1150000,1.1150000,-0.0045825,-0.0009976,-0.1381825,-0.0045825,-0.0057243,-0.0093050
1.1175000,1.1175000,1.1175000,-0.0045207,-0.0009910,-0.1372481,-0.0045207,-0.0056604,-0.0091691
1.1200000,1.1200000,1.1200000,-0.0044598,-0.0009845,-0.1363221,-0.0044598,-0.0055975,-0.0090355
1.1225000,1.1225000,1.1225000,-0.0044000,-0.0009780,-0.1354045,-0.0044000,-0.0055354,-0.0089040
1.1250000,1.1250000,1.1250000,-0.0043411,-0.0009715,-0.1344951,-0.0043411,-0.0054742,-0.0087746
1.1275000,1.1275000,1.1275000,-0.0042830,-0.0009652,-0.1335938,-0.0042830,-0.0054138,-0.0086473
1.1300000,1.1300000,1.1300000,-0.0042259,-0.0009588,-0.1327006,-0.0042259,-0.0053543,-0.0085220
1.1325000,1.1325000,1.1325000,-0.0041697,-0.0009526,-0.1318154,-0.0041697,-0.0052957,-0.0083988
1.1350000,1.1350000,1.1350000,-0.0041144,-0.0009464,-0.1309380,-0.0041144,-0.0052379,-0.0082775
1.1375000,1.1375000,1.1375000,-0.0040599,-0.0009402,-0.1300684,-0.0040599,-0.0051809,-0.0081582
1.1400000,1.1400000,1.1400000,-0.0040062,-0.0009341,-0.1292065,-0.0040062,-0.0051246,-0.0080408
1.1425000,1.1425000,1.1425000,-0.0039534,-0.0009280,-0.1283523,-0.0039534,-0.0050692,-0.0079252
1.1450000,1.1450000,1.1450000,-0.0039014,-0.0009220,-0.1275055,-0.0039014,-0.0050145,-0.0078115
1.1475000,1.1475000,1.1475000,-0.0038502,-0.0009161,-0.1266662,-0.0038502,-0.0049606,-0.0076995
1.1500000,1.1500000,1.1500000,-0.0037998,-0.0009102,-0.1258343,-0.0037998,-0.0049074,-0.0075894
1.1525000,1.1525000,1.1525000,-0.0037501,-0.0009043,-0.1250097,-0.0037501,-0.0048550,-0.0074809
1.1550000,1.1550000,1.1550000,-0.0037012,-0.0008985,-0.1241922,-0.0037012,-0.0048033,-0.0073742
1.1575000,1.1575000,1.1575000,-0.0036530,-0.0008928,-0.1233819,-0.0036530,-0.0047523,-0.0072692
1.1600000,1.1600000,1.1600000,-0.0036056,-0.0008871,-0.1225787,-0.0036056,-0.0047020,-0.0071658
1.1625000,1.1625000,1.1625000,-0.0035589,-0.0008814,-0.1217824,-0.0035589,-0.0046524,-0.0070640
1.1650000,1.1650000,1.1650000,-0.0035129,-0.0008758,-0.1209930,-0.0035129,-0.0046034,-0.0069639
1.1675000,1.1675000,1.1675000,-0.0034676,-0.0008703,-0.1202104,-0.0034676,-0.0045551,-0.0068652
1.1700000,1.1700000,1.1700000,-0.0034229,-0.0008648,-0.1194346,-0.0034229,-0.0045075,-0.0067682
1.1725000,1.1725000,1.1725000,-0.0033790,-0.0008593,-0.1186655,-0.0033790,-0.0044605,-0.0066726
1.1750000,1.1750000,1.1750000,-0.0033357,-0.0008539,-0.1179029,-0.0033357,-0.0044141,-0.0065785
1.1775000,1.1775000,1.1775000,-0.0032930,-0.0008485,-0.1171469,-0.0032930,-0.0043684,-0.0064859
1.1800000,1.1800000,1.1800000,-0.0032510,-0.0008432,-0.1163974,-0.0032510,-0.0043233,-0.0063947
1.1825000,1.1825000,1.1825000,-0.0032096,-0.0008379,-0.1156542,-0.0032096,-0.0042787,-0.0063049
1.1850000,1.1850000,1.1850000,-0.0031688,-0.0008327,-0.1149174,-0.0031688,-0.0042348,-0.0062165
1.1875000,1.1875000,1.1875000,-0.0031286,-0.0008275,-0.1141868,-0.0031286,-0.0041914,-0.0061294
1.1900000,1.1900000,1.1900000,-0.0030890,-0.0008223,-0.1134624,-0.0030890,-0.0041487,-0.0060437
1.1925000,1.1925000,1.1925000,-0.0030500,-0.0008172,-0.1127442,-0.0030500,-0.0041064,-0.0059593
1.1950000,1.1950000,1.1950000,-0.0030116,-0.0008121,-0.1120320,-0.0030116,-0.0040648,-0.0058762
1.1975000,1.1975000,1.1975000,-0.0029737,-0.0008071,-0.1113258,-0.0029737,-0.0040237,-0.0057943
1.2000000,1.2000000,1.2000000,-0.0029364,-0.0008021,-0.1106256,-0.0029364,-0.0039831,-0.0057137
1.2025000,1.2025000,1.2025000,-0.0028997,-0.0007972,-0.1099312,-0.0028997,-0.0039430,-0.0056344
1.2050000,1.2050000,1.2050000,-0.0028634,-0.0007923,-0.1092426,-0.0028634,-0.0039035,-0.0055562
1.2075000,1.2075000,1.2075000,-0.0028277,-0.0007874,-0.1085598,-0.0028277,-0.0038645,-0.0054792
1.2100000,1.2100000,1.2100000,-0.0027926,-0.0007826,-0.1078827,-0.0027926,-0.0038260,-0.0054034
1.2125000,1.2125000,1.2125000,-0.0027579,-0.0007778,-0.1072112,-0.0027579,-0.0037880,-0.0053287
1.2150000,1.2150000,1.2150000,-0.0027237,-0.0007731,-0.1065452,-0.0027237,-0.0037505,-0.0052551
1.2175000,1.2175000,1.2175000,-0.0026900,-0.0007683,-0.1058848,-0.0026900,-0.0037134,-0.0051827
1.2200000,1.2200000,1.2200000,-0.0026568,-0.0007637,-0.1052299,-0.0026568,-0.0036769,-0.0051113
1.2225000,1.2225000,1.2225000,-0.0026241,-0.0007590,-0.1045803,-0.0026241,-0.0036408,-0.0050410
1.2250000,1.2250000,1.2250000,-0.0025919,-0.0007544,-0.1039361,-0.0025919,-0.0036051,-0.0049718
1.2275000,1.2275000,1.2275000,-0.0025601,-0.0007499,-0.1032972,-0.0025601,-0.0035700,-0.0049036
1.2300000,1.2300000,1.2300000,-0.0025288,-0.0007454,-0.1026635,-0.0025288,-0.0035352,-0.0048364
1.2325000,1.2325000,1.2325000,-0.0024979,-0.0007409,-0.1020350,-0.0024979,-0.0035009,-0.0047702
1.2350000,1.2350000,1.2350000,-0.0024675,-0.0007364,-0.1014116,-0.0024675,-0.0034671,-0.0047050
1.2375000,1.2375000,1.2375000,-0.0024374,-0.0007320,-0.1007934,-0.0024374,-0.0034336,-0.0046408
1.2400000,1.2400000,1.2400000,-0.0024079,-0.0007276,-0.1001801,-0.0024079,-0.0034006,-0.0045775
1.2425000,1.2425000,1.2425000,-0.0023787,-0.0007233,-0.0995718,-0.0023787,-0.0033680,-0.0045152
1.2450000,1.2450000,1.2450000,-0.0023499,-0.0007190,-0.0989684,-0.0023499,-0.0033358,-0.0044537
1.2475000,1.2475000,1.2475000,-0.0023216,-0.0007147,-0.0983699,-0.0023216,-0.0033040,-0.0043932
1.2500000,1.2500000,1.2500000,-0.0022936,-0.0007105,-0.0977763,-0.0022936,-0.0032726,-0.0043336
1.2525000,1.2525000,1.2525000,-0.0022661,-0.0007063,-0.0971874,-0.0022661,-0.0032416,-0.0042748
1.2550000,1.2550000,1.2550000,-0.0022389,-0.0007021,-0.0966032,-0.0022389,-0.0032109,-0.0042169
1.2575000,1.2575000,1.2575000,-0.0022121,-0.0006979,-0.0960237,-0.0022121,-0.0031807,-0.0041598
1.2600000,1.2600000,1.2600000,-0.0021857,-0.0006938,-0.0954489,-0.0021857,-0.0031508,-0.0041036
1.2625000,1.2625000,1.2625000,-0.0021596,-0.0006897,-0.0948786,-0.0021596,-0.0031213,-0.0040482
1.2650000,1.2650000,1.2650000,-0.0021340,-0.0006857,-0.0943129,-0.0021340,-0.0030921,-0.0039936
1.2675000,1.2675000,1.2675000,-0.0021086,-0.0006817,-0.0937517,-0.0021086,-0.0030633,-0.0039398
1.2700000,1.2700000,1.2700000,-0.0020836,-0.0006777,-0.0931949,-0.0020836,-0.0030349,-0.0038868
1.2725000,1.2725000,1.2725000,-0.0020590,-0.0006737,-0.0926425,-0.0020590,-0.0030068,-0.0038346
1.2750000,1.2750000,1.2750000,-0.0020347,-0.0006698,-0.0920945,-0.0020347,-0.0029790,-0.0037831
1.2775000,1.2775000,1.2775000,-0.0020107,-0.0006659,-0.0915509,-0.0020107,-0.0029516,-0.0037323
1.2800000,1.2800000,1.2800000,-0.0019871,-0.0006621,-0.0910115,-0.0019871,-0.0029245,-0.0036823
1.2825000,1.2825000,1.2825000,-0.0019638,-0.0006582,-0.0904763,-0.0019638,-0.0028977,-0.0036330
1.2850000,1.2850000,1.2850000,-0.0019408,-0.0006544,-0.0899453,-0.0019408,-0.0028712,-0.0035844
1.2875000,1.2875000,1.2875000,-0.0019181,-0.0006507,-0.0894185,-0.0019181,-0.0028451,-0.0035365
1.2900000,1.2900000,1.2900000,-0.0018958,-0.0006469,-0.0888958,-0.0018958,-0.0028193,-0.0034893
1.2925000,1.2925000,1.2925000,-0.0018737,-0.0006432,-0.0883772,-0.0018737,-0.0027938,-0.0034427
1.2950000,1.2950000,1.2950000,-0.0018519,-0.0006395,-0.0878626,-0.0018519,-0.0027685,-0.0033969
1.2975000,1.2975000,1.2975000,-0.0018305,-0.0006359,-0.0873520,-0.0018305,-0.0027436,-0.0033516
1.3000000,1.3000000,1.3000000,-0.0018093,-0.0006322,-0.0868454,-0.0018093,-0.0027190,-0.0033071
1.3025000,1.3025000,1.3025000,-0.0017884,-0.0006286,-0.0863426,-0.0017884,-0.0026947,-0.0032631
1.3050000,1.3050000,1.3050000,-0.0017678,-0.0006250,-0.0858438,-0.0017678,-0.0026706,-0.0032198
1.3075000,1.3075000,1.3075000,-0.0017474,-0.0006215,-0.0853488,-0.0017474,-0.0026469,-0.0031771
1.3100000,1.3100000,1.3100000,-0.0017274,-0.0006180,-0.0848576,-0.0017274,-0.0026234,-0.0031350
1.3125000,1.3125000,1.3125000,-0.0017076,-0.0006145,-0.0843702,-0.0017076,-0.0026001,-0.0030935
1.3150000,1.3150000,1.3150000,-0.0016880,-0.0006110,-0.0838865,-0.0016880,-0.0025772,-0.0030526
1.3175000,1.3175000,1.3175000,-0.0016688,-0.0006076,-0.0834065,-0.0016688,-0.0025545,-0.0030122
1.3200000,1.3200000,1.3200000,-0.0016497,-0.0006041,-0.0829301,-0.0016497,-0.0025321,-0.0029724
1.3225000,1.3225000,1.3225000,-0.0016310,-0.0006007,-0.0824574,-0.0016310,-0.0025099,-0.0029332
1.3250000,1.3250000,1.3250000,-0.0016125,-0.0005974,-0.0819883,-0.0016125,-0.0024880,-0.0028945
1.3275000,1.3275000,1.3275000,-0.0015942,-0.0005940,-0.0815227,-0.0015942,-0.0024664,-0.0028564
1.3300000,1.3300000,1.3300000,-0.0015762,-0.0005907,-0.0810607,-0.0015762,-0.0024450,-0.0028188
1.3325000,1.3325000,1.3325000,-0.0015584,-0.0005874,-0.0806022,-0.0015584,-0.0024238,-0.0027817
1.3350000,1.3350000,1.3350000,-0.0015408,-0.0005841,-0.0801471,-0.0015408,-0.0024029,-0.0027452
1.3375000,1.3375000,1.3375000,-0.0015235,-0.0005809,-0.0796954,-0.0015235,-0.0023822,-0.0027091
1.3400000,1.3400000,1.3400000,-0.0015064,-0.0005777,-0.0792471,-0.0015064,-0.0023618,-0.0026736
1.3425000,1.3425000,1.3425000,-0.0014895,-0.0005745,-0.0788022,-0.0014895,-0.0023416,-0.0026385
