# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,322331.2799928,8514124.7967252,5463188.2691636,34272153.4823297,529022.3047064,24126646.1591620,435165692.4344440,4467425713.3163853,31385090650.0222054
0.0025000,0.0025000,0.0025000,inf,nan,328411.6196845,6840385.3253696,4390360.7705180,27518648.8915298,425697.9974857,19373127.5997889,348964823.2054746,3579382030.9213858,25131070886.2070389
0.0050000,0.0050000,0.0050000,inf,nan,334366.6898575,5541930.0562086,3557034.9593965,22294640.8245404,344852.0616150,15695489.8421762,282699996.5865169,2899515663.2753153,20356757154.1517792
0.0075000,0.0075000,0.0075000,inf,nan,323542.6083510,4497244.7886079,2886927.5743559,18086459.6201708,280045.6473217,12733205.9981837,229181451.3945296,2349484025.1822095,16489608247.1243095
0.0100000,0.0100000,0.0100000,inf,nan,345333.6659044,3664105.2880043,2352454.9678500,14731288.1072530,228326.7705633,10371345.0547383,186535526.6700536,1911362962.5583079,13410105478.5202827
0.0125000,0.0125000,0.0125000,inf,nan,368143.2132530,2997815.1822341,1924973.6817054,12048692.7862933,186939.2046975,8482911.2737968,152456728.0631420,1561383778.5236681,10950772497.1662445
0.0150000,0.0150000,0.0150000,inf,nan,369767.7886233,2463683.7224553,1582250.4004047,9898659.5881813,153742.4936441,6969356.3612275,125156790.7817021,1281115429.7121537,8981768071.5146503
0.0175000,0.0175000,0.0175000,inf,nan,409025.0444724,2034692.5259424,1306967.3820996,8172164.7410032,127068.5140345,5753943.3407152,103243922.2443062,1056217690.3544220,7402091609.2690363
0.0200000,0.0200000,0.0200000,inf,nan,491415.4915961,1689721.8852805,1085586.3145452,6784007.0366117,105612.4337755,4776701.9734747,85631008.6126807,875493389.8563641,6132898259.5098724
0.0225000,0.0225000,0.0225000,inf,nan,603721.4814521,1412201.3441051,907483.9223626,5667354.8272667,88349.7443810,3990590.9788728,71465786.7875206,730167482.0383551,5112414129.7919436
0.0250000,0.0250000,0.0250000,inf,nan,645968.9614477,1189081.2455687,764293.1581062,4769590.3591259,74473.0151371,3358573.2973662,60077637.3164646,613337768.8776226,4292062458.6023822
0.0275000,0.0275000,0.0275000,inf,nan,754949.3917482,1008751.0861955,647643.6460381,4049134.6484301,62651.0023124,2851381.4395424,50936940.9213490,519555385.4119305,3633505244.7787170
0.0300000,0.0300000,0.0300000,inf,nan,944843.5803056,844462.4664302,542249.0041360,3395735.7889310,52463.7409270,2390827.9804861,42997653.0178536,440467945.6325442,3089675866.1523910
0.0325000,0.0325000,0.0325000,inf,nan,1149775.1687495,710904.2329917,456572.1338781,2857778.8725049,44186.5475142,2012132.9408038,36158993.5541561,370214111.4286035,2595897440.3756046
0.0350000,0.0350000,0.0350000,inf,nan,906995.1415628,602333.2915061,386927.9043117,2420404.0827972,37462.2240095,1704244.2960249,30597478.9553937,313071869.8144676,2194234135.8695335
0.0375000,0.0375000,0.0375000,inf,nan,778887.8478859,514066.8895136,330311.5155024,2064764.6329049,31999.5001536,1453894.4758209,26073852.3402476,266585149.9388466,1867431772.8458104
0.0400000,0.0400000,0.0400000,inf,nan,742386.7161930,442289.0244698,284274.2880169,1775502.9484451,27560.9960721,1250272.1728657,22393175.8693371,228753007.8037368,1601434348.0786362
0.0425000,0.0425000,0.0425000,inf,nan,569409.7090899,383890.7726344,246821.2175894,1540107.8500043,23953.2949783,1084569.8275704,19396664.3848903,197945751.9462601,1384794593.2162275
0.0450000,0.0450000,0.0450000,inf,nan,462135.8307919,336339.2105874,216326.8759330,1348386.8322027,21018.7944027,949612.1363666,16954980.9047890,172836081.3480481,1208190024.5566692
0.0475000,0.0475000,0.0475000,inf,nan,405151.8433632,297570.2299199,191466.6422264,1192034.5238063,18629.0435372,839552.2676475,14962753.7601822,152342769.0100095,1064027152.7882800
0.0500000,0.0500000,0.0500000,inf,nan,389455.9998806,265901.1742599,171160.6531907,1064280.9431222,16679.3134187,749624.2503819,13334107.2820745,135584754.3439964,946118837.6318774
0.0525000,0.0525000,0.0525000,inf,nan,412352.2130956,239959.8211461,154528.2404024,959605.5512433,15084.1835959,675941.6817160,11999028.2735076,121843818.9949867,849421960.8897574
0.0550000,0.0550000,0.0550000,inf,nan,476829.3484985,215730.7393481,138720.2242069,866149.2214006,13397.5837138,609983.9177707,10900418.0853453,110534303.9707240,769824582.0145611
0.0575000,0.0575000,0.0575000,inf,nan,592111.6439910,189475.8839739,121880.9824673,760300.0527940,11778.7799321,535471.5661026,9576152.4592720,97697149.9763931,683301945.4302444
0.0600000,0.0600000,0.0600000,inf,nan,657991.6670070,167331.4726004,107676.4918296,671035.4152599,10413.3722801,472632.5970706,8440049.3113089,86020072.9253152,601204176.9437454
0.0625000,0.0625000,0.0625000,inf,nan,684279.0169468,148572.5841728,95641.8735853,595433.6977313,9256.4817125,419410.4543874,7478323.6450356,76138958.0061359,531751452.7870706
0.0650000,0.0650000,0.0650000,inf,nan,787370.7662711,132602.8435111,85394.7147977,531090.9127376,8271.2119279,374112.9615268,6660362.0700433,67738929.7144958,472728773.0696849
0.0675000,0.0675000,0.0675000,inf,nan,759206.7643094,118932.3633836,76620.9159799,476031.8946322,7427.2781897,335349.8091396,5961001.1945733,60561100.1097630,422314657.2339433
0.0700000,0.0700000,0.0700000,inf,nan,677790.7684076,107159.3506330,69062.8897593,428636.2470411,6684.7366302,301980.4253514,5359586.8926685,54392907.1962658,379013247.1737450
0.0725000,0.0725000,0.0725000,inf,nan,673372.3727788,96954.7879657,62509.7328648,387576.6728687,5949.2417683,273070.5628195,4839190.8857441,49060069.0701130,341597765.5830936
0.0750000,0.0750000,0.0750000,inf,nan,744466.1422618,87309.8563085,56038.7475699,351767.6708011,5313.5978966,247856.1832855,4385959.0547213,44419891.2567556,309063485.1714743
0.0775000,0.0775000,0.0775000,inf,nan,826614.0613206,78340.3565714,50281.3745590,316068.7354271,4761.6329692,222544.8932393,3988569.8218416,40355704.8257404,280588645.9886620
0.0800000,0.0800000,0.0800000,inf,nan,969623.8258693,70511.5021284,45255.4281716,284522.4779740,4279.9760152,200334.0522165,3621195.2661302,36772247.9553510,255502004.2702148
0.0825000,0.0825000,0.0825000,inf,nan,1099380.9750718,63643.8921556,40845.9355111,256852.3544609,3857.5772296,180851.7568476,3269516.6857073,33566071.0900066,233255908.6405250
