# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.1725000,0.1725000,0.1725000,1758.2066681,-0.9141244,inf,1758.2066681,1106.7341585,inf,89.7586688,inf,inf,inf,inf
0.1750000,0.1750000,0.1750000,1552.4934119,-0.8965604,inf,1552.4934119,976.0430868,inf,78.2307497,inf,inf,inf,inf
0.1775000,0.1775000,0.1775000,1371.8108539,-0.8793403,inf,1371.8108539,861.3237752,inf,68.1725963,inf,inf,inf,inf
0.1800000,0.1800000,0.1800000,1212.9851663,-0.8624597,inf,1212.9851663,760.5469452,inf,59.3951741,inf,inf,inf,inf
0.1825000,0.1825000,0.1825000,1073.2610379,-0.8459138,inf,1073.2610379,671.9510580,inf,51.7344037,inf,inf,inf,inf
0.1850000,0.1850000,0.1850000,950.2445310,-0.8296980,1807.3451430,950.2445310,594.0056385,inf,45.0477294,inf,inf,inf,inf
0.1875000,0.1875000,0.1875000,841.8539564,-0.8138073,1456.2427925,841.8539564,525.3797307,inf,39.2111957,inf,inf,inf,inf
0.1900000,0.1900000,0.1900000,746.2776025,-0.7982370,1179.7373687,746.2776025,464.9147833,inf,34.1169457,inf,inf,inf,inf
0.1925000,0.1925000,0.1925000,661.9373263,-0.7829824,960.5350851,661.9373263,411.6013835,inf,29.6710726,inf,inf,inf,inf
0.1950000,0.1950000,0.1950000,587.4571713,-0.7680392,785.6657717,587.4571713,364.5593329,inf,25.7917686,1749.0256970,inf,inf,inf
0.1975000,0.1975000,0.1975000,521.6363183,-0.7534034,645.3292375,521.6363183,323.0205996,inf,22.4077264,1557.4328183,inf,inf,inf
0.2000000,0.2000000,0.2000000,463.4257932,-0.7390716,532.0675118,463.4257932,286.3147137,inf,19.4567563,1387.7371889,inf,inf,inf
0.2025000,0.2025000,0.2025000,411.9084441,-0.7250405,440.1661135,411.9084441,253.8561958,1762.6785248,16.8845872,1237.3197045,inf,inf,inf
0.2050000,0.2050000,0.2050000,366.2817530,-0.7113072,365.2176323,366.2817530,225.1336605,1572.7900606,14.6438267,1103.8887124,inf,inf,inf
0.2075000,0.2075000,0.2075000,325.8430828,-0.6978682,303.8012638,325.8430828,199.7003009,1404.2013856,12.6930567,985.4373581,inf,inf,inf
0.2100000,0.2100000,0.2100000,289.9769792,-0.6847196,253.2458177,289.9769792,177.1655362,1254.4124145,10.9960463,880.2066776,inf,inf,inf
0.2125000,0.2125000,0.2125000,258.1441858,-0.6718562,211.4532592,258.1441858,157.1876719,1121.2300235,9.5210669,786.6536255,inf,inf,inf
0.2150000,0.2150000,0.2150000,229.8720723,-0.6592721,176.7664600,229.8720723,139.4674690,1002.7287336,8.2402934,703.4233532,inf,inf,inf
0.2175000,0.2175000,0.2175000,204.7462409,-0.6469602,147.8694551,204.7462409,123.7425428,897.2166097,7.1292810,629.3251566,inf,inf,inf
0.2200000,0.2200000,0.2200000,182.4031372,-0.6349127,123.7117567,182.4031372,109.7825119,803.2056485,6.1665029,563.3116128,inf,inf,inf
0.2225000,0.2225000,0.2225000,162.5235453,-0.6231217,103.4505685,162.5235453,97.3848199,719.3860423,5.3329368,504.4604991,inf,inf,inf
0.2250000,0.2250000,0.2250000,144.8268821,-0.6115795,86.4063532,144.8268821,86.3711448,644.6037966,4.6116893,451.9591415,inf,inf,inf
0.2275000,0.2275000,0.2275000,129.0662190,-0.6002785,72.0283481,129.0662190,76.5843143,577.8412690,3.9876596,405.0908796,inf,inf,inf
0.2300000,0.2300000,0.2300000,115.0239620,-0.5892120,59.8675591,115.0239620,67.8856527,518.2002625,3.4472565,363.2233512,inf,inf,inf
0.2325000,0.2325000,0.2325000,102.5081193,-0.5783737,49.5556401,102.5081193,60.1526911,464.8873549,2.9781980,325.7983250,inf,inf,inf
0.2350000,0.2350000,0.2350000,91.3490820,-0.5677580,40.7887028,91.3490820,53.2771847,417.2011770,2.5694168,292.3228322,inf,inf,inf
0.2375000,0.2375000,0.2375000,81.3968481,-0.5573596,33.3152752,81.3968481,47.1633916,374.5213738,2.2110756,262.3613845,inf,inf,inf
0.2400000,0.2400000,0.2400000,72.5186236,-0.5471739,26.9274206,72.5186236,41.7265725,336.2990000,1.8946581,235.5291072,inf,inf,inf
0.2425000,0.2425000,0.2425000,64.5967447,-0.5371964,21.4538544,64.5967447,36.8916799,302.0481238,1.6130738,211.4856596,inf,inf,inf
0.2450000,0.2450000,0.2450000,57.5268723,-0.5274229,16.7540646,57.5268723,32.5922119,271.3384441,1.3607068,189.9298510,inf,inf,inf
0.2475000,0.2475000,0.2475000,51.2164169,-0.5178495,12.7129119,51.2164169,28.7692060,243.7887648,1.1333597,170.5948845,inf,inf,inf
0.2500000,0.2500000,0.2500000,45.5831628,-0.5084723,9.2356768,45.5831628,25.3703564,219.0612052,0.9280830,153.2441734,inf,inf,inf
0.2525000,0.2525000,0.2525000,40.5540617,-0.4992874,6.2437594,40.5540617,22.3492382,196.8560613,0.7429187,137.6676791,inf,inf,inf
0.2550000,0.2550000,0.2550000,36.0641734,-0.4902911,3.6712001,36.0641734,19.6646251,176.9072559,0.5766085,123.6787154,inf,inf,inf
0.2575000,0.2575000,0.2575000,32.0557345,-0.4814798,1.4620260,32.0557345,17.2798879,158.9783235,0.4283169,111.1111676,inf,inf,inf
0.2600000,0.2600000,0.2600000,28.4773380,-0.4728499,-0.4317039,28.4773380,15.1624657,142.8588845,0.2974054,99.8170731,inf,inf,inf
0.2625000,0.2625000,0.2625000,25.2832097,-0.4643977,-2.0513330,25.2832097,13.2833979,128.3615605,0.1832709,89.6645130,inf,inf,inf
0.2650000,0.2650000,0.2650000,22.4325710,-0.4561196,-3.4326822,22.4325710,11.6169097,115.3192799,0.0852459,80.5357734,inf,inf,inf
