# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,548229796.2838633
0.0050000,0.0050000,0.0050000,260106106.5846133
0.0100000,0.0100000,0.0100000,130989912.4519871
0.0150000,0.0150000,0.0150000,70501271.0130068
0.0200000,0.0200000,0.0200000,39824308.7310990
0.0250000,0.0250000,0.0250000,23849725.5701592
0.0300000,0.0300000,0.0300000,15211580.0683203
0.0350000,0.0350000,0.0350000,9511685.5952008
0.0400000,0.0400000,0.0400000,6163498.9076477
0.0450000,0.0450000,0.0450000,4165480.4219714
0.0500000,0.0500000,0.0500000,2946888.7886061
0.0550000,0.0550000,0.0550000,2069445.6205748
0.0600000,0.0600000,0.0600000,1529437.8896733
0.0650000,0.0650000,0.0650000,1200410.7720142
0.0700000,0.0700000,0.0700000,971849.0080186
0.0750000,0.0750000,0.0750000,755407.2633385
0.0800000,0.0800000,0.0800000,615547.2260323
0.0850000,0.0850000,0.0850000,526091.2466583
0.0900000,0.0900000,0.0900000,470252.6143888
0.0950000,0.0950000,0.0950000,430270.5626371
0.1000000,0.1000000,0.1000000,351172.6924643
0.1050000,0.1050000,0.1050000,290081.1018337
0.1100000,0.1100000,0.1100000,242414.7112422
0.1150000,0.1150000,0.1150000,204982.3541933
0.1200000,0.1200000,0.1200000,175473.6499084
0.1250000,0.1250000,0.1250000,152149.6278693
0.1300000,0.1300000,0.1300000,133655.5272308
0.1350000,0.1350000,0.1350000,118907.7438594
0.1400000,0.1400000,0.1400000,107025.4979987
0.1450000,0.1450000,0.1450000,97289.2835486
0.1500000,0.1500000,0.1500000,87059.2574455
0.1550000,0.1550000,0.1550000,77242.4823297
0.1600000,0.1600000,0.1600000,68359.3091331
0.1650000,0.1650000,0.1650000,60292.4818376
0.1700000,0.1700000,0.1700000,52964.6317633
0.1750000,0.1750000,0.1750000,46323.1093016
0.1800000,0.1800000,0.1800000,40328.9240858
0.1850000,0.1850000,0.1850000,31669.5130560
0.1900000,0.1900000,0.1900000,24232.9082878
0.1950000,0.1950000,0.1950000,18593.3453437
0.2000000,0.2000000,0.2000000,14309.5762229
0.2050000,0.2050000,0.2050000,11048.2039374
0.2100000,0.2100000,0.2100000,8558.2479420
0.2150000,0.2150000,0.2150000,6651.1765881
0.2200000,0.2200000,0.2200000,5185.4877021
0.2250000,0.2250000,0.2250000,4054.9480558
0.2300000,0.2300000,0.2300000,3179.7059304
0.2350000,0.2350000,0.2350000,2499.6197625
0.2400000,0.2400000,0.2400000,1969.2735106
0.2450000,0.2450000,0.2450000,1569.5205750
0.2500000,0.2500000,0.2500000,1243.6868085
0.2550000,0.2550000,0.2550000,986.8777892
0.2600000,0.2600000,0.2600000,782.6522670
0.2650000,0.2650000,0.2650000,619.4007423
0.2700000,0.2700000,0.2700000,489.7450880
0.2750000,0.2750000,0.2750000,386.9592597
0.2800000,0.2800000,0.2800000,305.3854795
0.2850000,0.2850000,0.2850000,240.5464229
0.2900000,0.2900000,0.2900000,188.9331721
0.2950000,0.2950000,0.2950000,147.7742232
0.3000000,0.3000000,0.3000000,114.7293052
0.3050000,0.3050000,0.3050000,87.6087385
0.3100000,0.3100000,0.3100000,64.9856941
0.3150000,0.3150000,0.3150000,46.3235414
0.3200000,0.3200000,0.3200000,31.1093153
0.3250000,0.3250000,0.3250000,18.8899329
0.3300000,0.3300000,0.3300000,9.2612687
0.3350000,0.3350000,0.3350000,1.7810314
0.3400000,0.3400000,0.3400000,-3.9863464
0.3450000,0.3450000,0.3450000,-8.4131615
0.3500000,0.3500000,0.3500000,-11.7949406
0.3550000,0.3550000,0.3550000,-14.3611338
0.3600000,0.3600000,0.3600000,-16.2846452
0.3650000,0.3650000,0.3650000,-17.6893343
0.3700000,0.3700000,0.3700000,-18.6631689
0.3750000,0.3750000,0.3750000,-19.2739699
0.3800000,0.3800000,0.3800000,-19.5803666
0.3850000,0.3850000,0.3850000,-19.6367485
0.3900000,0.3900000,0.3900000,-19.4947130
0.3950000,0.3950000,0.3950000,-19.2024036
0.4000000,0.4000000,0.4000000,-18.8030486
0.4050000,0.4050000,0.4050000,-18.3357301
0.4100000,0.4100000,0.4100000,-17.8403805
0.4150000,0.4150000,0.4150000,-17.3624991
0.4200000,0.4200000,0.4200000,-16.9479092
0.4250000,0.4250000,0.4250000,-16.6278183
0.4300000,0.4300000,0.4300000,-16.4101996
0.4350000,0.4350000,0.4350000,-16.2834850
0.4400000,0.4400000,0.4400000,-16.2210741
0.4450000,0.4450000,0.4450000,-16.1853370
0.4500000,0.4500000,0.4500000,-16.1382421
0.4550000,0.4550000,0.4550000,-16.0554800
0.4600000,0.4600000,0.4600000,-15.9351448
0.4650000,0.4650000,0.4650000,-15.7945199
0.4700000,0.4700000,0.4700000,-15.6556464
0.4750000,0.4750000,0.4750000,-15.5316795
0.4800000,0.4800000,0.4800000,-15.4259080
0.4850000,0.4850000,0.4850000,-15.3380146
0.4900000,0.4900000,0.4900000,-15.2660156
0.4950000,0.4950000,0.4950000,-15.2055046
0.5000000,0.5000000,0.5000000,-15.1521058
0.5050000,0.5050000,0.5050000,-15.1045118
0.5100000,0.5100000,0.5100000,-15.0632639
0.5150000,0.5150000,0.5150000,-15.0259121
0.5200000,0.5200000,0.5200000,-14.9831011
0.5250000,0.5250000,0.5250000,-14.9196681
0.5300000,0.5300000,0.5300000,-14.8202968
0.5350000,0.5350000,0.5350000,-14.6750116
0.5400000,0.5400000,0.5400000,-14.4808852
0.5450000,0.5450000,0.5450000,-14.2404617
0.5500000,0.5500000,0.5500000,-13.9593709
0.5550000,0.5550000,0.5550000,-13.6445902
0.5600000,0.5600000,0.5600000,-13.3033341
0.5650000,0.5650000,0.5650000,-12.9423042
0.5700000,0.5700000,0.5700000,-12.5675296
0.5750000,0.5750000,0.5750000,-12.1850150
0.5800000,0.5800000,0.5800000,-11.8015251
0.5850000,0.5850000,0.5850000,-11.4242929
0.5900000,0.5900000,0.5900000,-11.0593872
0.5950000,0.5950000,0.5950000,-10.7101270
0.6000000,0.6000000,0.6000000,-10.3773370
0.6050000,0.6050000,0.6050000,-10.0614497
0.6100000,0.6100000,0.6100000,-9.7643401
0.6150000,0.6150000,0.6150000,-9.4889922
