# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,50987658.3231670,50987658.3231670
0.0050000,0.0050000,0.0050000,37196814.0340219,37196814.0340219
0.0100000,0.0100000,0.0100000,26896795.4306930,26896795.4306930
0.0150000,0.0150000,0.0150000,19028007.3678376,19028007.3678376
0.0200000,0.0200000,0.0200000,13371765.0004334,13371765.0004334
0.0250000,0.0250000,0.0250000,9460361.1103306,9460361.1103306
0.0300000,0.0300000,0.0300000,6650323.7591258,6650323.7591258
0.0350000,0.0350000,0.0350000,4608867.9792353,4608867.9792353
0.0400000,0.0400000,0.0400000,3164470.4593565,3164470.4593565
0.0450000,0.0450000,0.0450000,2135603.1234725,2135603.1234725
0.0500000,0.0500000,0.0500000,1444386.1598049,1444386.1598049
0.0550000,0.0550000,0.0550000,980700.4065331,980700.4065331
0.0600000,0.0600000,0.0600000,669498.3751253,669498.3751253
0.0650000,0.0650000,0.0650000,460186.1704806,460186.1704806
0.0700000,0.0700000,0.0700000,318897.5458476,318897.5458476
0.0750000,0.0750000,0.0750000,223059.2638388,223059.2638388
0.0800000,0.0800000,0.0800000,157655.4433671,157655.4433671
0.0850000,0.0850000,0.0850000,112699.9415622,112699.9415622
0.0900000,0.0900000,0.0900000,81544.1038774,81544.1038774
0.0950000,0.0950000,0.0950000,59520.4493803,59520.4493803
0.1000000,0.1000000,0.1000000,44103.6483431,44103.6483431
0.1050000,0.1050000,0.1050000,33312.8636765,33312.8636765
0.1100000,0.1100000,0.1100000,25398.6758239,25398.6758239
0.1150000,0.1150000,0.1150000,19581.5319288,19581.5319288
0.1200000,0.1200000,0.1200000,15273.6268811,15273.6268811
0.1250000,0.1250000,0.1250000,12044.3465309,12044.3465309
0.1300000,0.1300000,0.1300000,9594.7220621,9594.7220621
0.1350000,0.1350000,0.1350000,7715.2321555,7715.2321555
0.1400000,0.1400000,0.1400000,6257.5326971,6257.5326971
0.1450000,0.1450000,0.1450000,5115.4467998,5115.4467998
0.1500000,0.1500000,0.1500000,4157.1543007,4157.1543007
0.1550000,0.1550000,0.1550000,3304.4664755,3304.4664755
0.1600000,0.1600000,0.1600000,2639.0554543,2639.0554543
0.1650000,0.1650000,0.1650000,2116.3111059,2116.3111059
0.1700000,0.1700000,0.1700000,1728.9623486,1703.1024632
0.1750000,0.1750000,0.1750000,1400.4858937,1374.6260101
0.1800000,0.1800000,0.1800000,1138.0247834,1112.1650554
0.1850000,0.1850000,0.1850000,927.3321424,901.4859370
0.1900000,0.1900000,0.1900000,757.0372787,731.6819234
0.1950000,0.1950000,0.1950000,615.7984341,592.3842631
0.2000000,0.2000000,0.2000000,498.4405789,474.9074740
0.2050000,0.2050000,0.2050000,402.5762896,379.3502193
0.2100000,0.2100000,0.2100000,324.3965874,300.4409552
0.2150000,0.2150000,0.2150000,260.5753152,236.1982743
0.2200000,0.2200000,0.2200000,207.7903585,183.9042356
0.2250000,0.2250000,0.2250000,162.4455611,140.3983833
0.2300000,0.2300000,0.2300000,124.2048771,101.4275839
0.2350000,0.2350000,0.2350000,93.0156489,69.9524671
0.2400000,0.2400000,0.2400000,67.8582987,44.6238391
0.2450000,0.2450000,0.2450000,47.6849798,24.3359223
0.2500000,0.2500000,0.2500000,31.5921833,8.1801376
0.2550000,0.2550000,0.2550000,18.7175341,-4.5914094
0.2600000,0.2600000,0.2600000,7.8614083,-14.5950532
0.2650000,0.2650000,0.2650000,-1.9792003,-26.3320565
0.2700000,0.2700000,0.2700000,-10.4291341,-35.2212268
0.2750000,0.2750000,0.2750000,-18.1890689,-41.8010993
0.2800000,0.2800000,0.2800000,-26.2330884,-51.4138333
0.2850000,0.2850000,0.2850000,-32.7055765,-58.1765842
0.2900000,0.2900000,0.2900000,-37.1142229,-62.6411789
0.2950000,0.2950000,0.2950000,-39.7919423,-65.3258876
0.3000000,0.3000000,0.3000000,-41.1201952,-66.6425276
0.3050000,0.3050000,0.3050000,-41.4211552,-66.9173972
0.3100000,0.3100000,0.3100000,-40.9546982,-66.4082708
0.3150000,0.3150000,0.3150000,-39.9278313,-65.3181442
0.3200000,0.3200000,0.3200000,-38.5048398,-63.8063130
0.3250000,0.3250000,0.3250000,-36.8202830,-61.9972781
0.3300000,0.3300000,0.3300000,-35.0520775,-59.9878873
0.3350000,0.3350000,0.3350000,-34.1197876,-57.8530520
0.3400000,0.3400000,0.3400000,-35.3389412,-58.2295223
0.3450000,0.3450000,0.3450000,-36.8297838,-59.6418248
0.3500000,0.3500000,0.3500000,-37.5371430,-59.9389219
0.3550000,0.3550000,0.3550000,-37.5315593,-59.5135620
0.3600000,0.3600000,0.3600000,-37.0397712,-58.7322719
0.3650000,0.3650000,0.3650000,-36.2784208,-57.5197426
0.3700000,0.3700000,0.3700000,-35.4073520,-56.0150818
0.3750000,0.3750000,0.3750000,-34.4939173,-54.3205874
0.3800000,0.3800000,0.3800000,-33.5437486,-52.8081625
0.3850000,0.3850000,0.3850000,-32.6213410,-51.2389721
0.3900000,0.3900000,0.3900000,-31.9235613,-49.5736101
0.3950000,0.3950000,0.3950000,-31.5136823,-48.8896428
0.4000000,0.4000000,0.4000000,-31.1667528,-49.3395578
0.4050000,0.4050000,0.4050000,-30.6929725,-49.1174638
0.4100000,0.4100000,0.4100000,-30.0874503,-48.4305113
0.4150000,0.4150000,0.4150000,-29.5271169,-47.4269495
0.4200000,0.4200000,0.4200000,-29.5665594,-46.2134210
0.4250000,0.4250000,0.4250000,-30.4970128,-48.4233675
0.4300000,0.4300000,0.4300000,-31.4882949,-49.9763564
0.4350000,0.4350000,0.4350000,-32.1692745,-50.5257100
0.4400000,0.4400000,0.4400000,-32.7754680,-50.4302728
0.4450000,0.4450000,0.4450000,-33.2637813,-49.9377669
0.4500000,0.4500000,0.4500000,-33.3738467,-50.6005980
0.4550000,0.4550000,0.4550000,-33.0383165,-50.4642798
0.4600000,0.4600000,0.4600000,-32.3364243,-49.7884210
0.4650000,0.4650000,0.4650000,-31.3780042,-48.7541468
0.4700000,0.4700000,0.4700000,-30.2581449,-47.4885213
0.4750000,0.4750000,0.4750000,-29.0479310,-46.0809897
0.4800000,0.4800000,0.4800000,-27.7968451,-44.5945846
0.4850000,0.4850000,0.4850000,-26.5379648,-43.0736480
0.4900000,0.4900000,0.4900000,-25.2929323,-41.5492087
0.4950000,0.4950000,0.4950000,-24.0757786,-40.0427625
0.5000000,0.5000000,0.5000000,-22.8955457,-38.5689519
0.5050000,0.5050000,0.5050000,-21.7579712,-37.1374807
0.5100000,0.5100000,0.5100000,-20.6665418,-35.7544915
