# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1584645610959.8784180
0.0050000,0.0050000,0.0050000,462151511767.6167603
0.0100000,0.0100000,0.0100000,151103114740.3841858
0.0150000,0.0150000,0.0150000,54325343018.4269562
0.0200000,0.0200000,0.0200000,21161008563.5169296
0.0250000,0.0250000,0.0250000,8827560595.1170139
0.0300000,0.0300000,0.0300000,3907628095.7660084
0.0350000,0.0350000,0.0350000,1821957216.3041778
0.0400000,0.0400000,0.0400000,889457410.4201087
0.0450000,0.0450000,0.0450000,452490706.9964897
0.0500000,0.0500000,0.0500000,239001705.9960879
0.0550000,0.0550000,0.0550000,130726888.9180552
0.0600000,0.0600000,0.0600000,73930599.2740232
0.0650000,0.0650000,0.0650000,43206719.3383586
0.0700000,0.0700000,0.0700000,26104550.8366927
0.0750000,0.0750000,0.0750000,16321179.5398068
0.0800000,0.0800000,0.0800000,10570953.5553830
0.0850000,0.0850000,0.0850000,7095377.1794813
0.0900000,0.0900000,0.0900000,4930978.5672312
0.0950000,0.0950000,0.0950000,3538871.2989721
0.1000000,0.1000000,0.1000000,2583044.6256116
0.1050000,0.1050000,0.1050000,1909601.8999361
0.1100000,0.1100000,0.1100000,1409914.7353226
0.1150000,0.1150000,0.1150000,1034773.3881899
0.1200000,0.1200000,0.1200000,773476.1949660
0.1250000,0.1250000,0.1250000,588801.9301708
0.1300000,0.1300000,0.1300000,457071.1754662
0.1350000,0.1350000,0.1350000,362967.0520778
0.1400000,0.1400000,0.1400000,296446.8197586
0.1450000,0.1450000,0.1450000,250875.0950545
0.1500000,0.1500000,0.1500000,208922.1542357
0.1550000,0.1550000,0.1550000,169367.8983891
0.1600000,0.1600000,0.1600000,130937.7142388
0.1650000,0.1650000,0.1650000,100326.4596134
0.1700000,0.1700000,0.1700000,77789.9823911
0.1750000,0.1750000,0.1750000,61055.4138385
0.1800000,0.1800000,0.1800000,48520.1574305
0.1850000,0.1850000,0.1850000,39043.6193022
0.1900000,0.1900000,0.1900000,31807.3823855
0.1950000,0.1950000,0.1950000,25812.2570193
0.2000000,0.2000000,0.2000000,20679.3095431
0.2050000,0.2050000,0.2050000,16685.3113961
0.2100000,0.2100000,0.2100000,13551.9911674
0.2150000,0.2150000,0.2150000,11073.3799723
0.2200000,0.2200000,0.2200000,9096.3232269
0.2250000,0.2250000,0.2250000,7210.5449145
0.2300000,0.2300000,0.2300000,5703.8148756
0.2350000,0.2350000,0.2350000,4522.0476660
0.2400000,0.2400000,0.2400000,3592.1532543
0.2450000,0.2450000,0.2450000,2858.1713509
0.2500000,0.2500000,0.2500000,2277.1067161
0.2550000,0.2550000,0.2550000,1829.4251172
0.2600000,0.2600000,0.2600000,1462.2495433
0.2650000,0.2650000,0.2650000,1169.2833164
0.2700000,0.2700000,0.2700000,935.0138413
0.2750000,0.2750000,0.2750000,747.3140556
0.2800000,0.2800000,0.2800000,596.6711537
0.2850000,0.2850000,0.2850000,475.5977701
0.2900000,0.2900000,0.2900000,378.1792639
0.2950000,0.2950000,0.2950000,299.7167920
0.3000000,0.3000000,0.3000000,236.4427726
0.3050000,0.3050000,0.3050000,185.3318738
0.3100000,0.3100000,0.3100000,144.0083079
0.3150000,0.3150000,0.3150000,110.6415597
0.3200000,0.3200000,0.3200000,83.7874842
0.3250000,0.3250000,0.3250000,62.2630405
0.3300000,0.3300000,0.3300000,45.0856175
0.3350000,0.3350000,0.3350000,31.4421392
0.3400000,0.3400000,0.3400000,20.6641533
0.3450000,0.3450000,0.3450000,12.2040026
0.3500000,0.3500000,0.3500000,5.6132824
0.3550000,0.3550000,0.3550000,0.5249536
0.3600000,0.3600000,0.3600000,-3.3611251
0.3650000,0.3650000,0.3650000,-6.2912307
0.3700000,0.3700000,0.3700000,-8.4716567
0.3750000,0.3750000,0.3750000,-10.0833823
0.3800000,0.3800000,0.3800000,-11.2923465
0.3850000,0.3850000,0.3850000,-12.2454902
0.3900000,0.3900000,0.3900000,-13.0494187
0.3950000,0.3950000,0.3950000,-13.7508254
0.4000000,0.4000000,0.4000000,-14.3453629
0.4050000,0.4050000,0.4050000,-14.8104005
0.4100000,0.4100000,0.4100000,-15.1323483
0.4150000,0.4150000,0.4150000,-15.3145088
0.4200000,0.4200000,0.4200000,-15.3727385
0.4250000,0.4250000,0.4250000,-15.3289770
0.4300000,0.4300000,0.4300000,-15.2061711
0.4350000,0.4350000,0.4350000,-15.0243405
0.4400000,0.4400000,0.4400000,-14.7982274
0.4450000,0.4450000,0.4450000,-14.5376180
0.4500000,0.4500000,0.4500000,-14.2496424
0.4550000,0.4550000,0.4550000,-13.9407991
0.4600000,0.4600000,0.4600000,-13.6173210
0.4650000,0.4650000,0.4650000,-13.2843833
0.4700000,0.4700000,0.4700000,-12.9455733
0.4750000,0.4750000,0.4750000,-12.6033383
0.4800000,0.4800000,0.4800000,-12.2596635
0.4850000,0.4850000,0.4850000,-11.9159917
0.4900000,0.4900000,0.4900000,-11.5726588
0.4950000,0.4950000,0.4950000,-11.2289315
0.5000000,0.5000000,0.5000000,-10.8839975
0.5050000,0.5050000,0.5050000,-10.5381299
0.5100000,0.5100000,0.5100000,-10.1930889
0.5150000,0.5150000,0.5150000,-9.8516245
0.5200000,0.5200000,0.5200000,-9.5167046
0.5250000,0.5250000,0.5250000,-9.1909874
0.5300000,0.5300000,0.5300000,-8.8764881
0.5350000,0.5350000,0.5350000,-8.5743162
0.5400000,0.5400000,0.5400000,-8.2847527
0.5450000,0.5450000,0.5450000,-8.0079785
0.5500000,0.5500000,0.5500000,-7.7450597
0.5550000,0.5550000,0.5550000,-7.4980682
0.5600000,0.5600000,0.5600000,-7.2686989
0.5650000,0.5650000,0.5650000,-7.0563409
0.5700000,0.5700000,0.5700000,-6.8573981
0.5750000,0.5750000,0.5750000,-6.6664605
0.5800000,0.5800000,0.5800000,-6.4782930
0.5850000,0.5850000,0.5850000,-6.2894723
0.5900000,0.5900000,0.5900000,-6.0990672
0.5950000,0.5950000,0.5950000,-5.9080254
0.6000000,0.6000000,0.6000000,-5.7175625
0.6050000,0.6050000,0.6050000,-5.5277729
0.6100000,0.6100000,0.6100000,-5.3374801
