# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2062555205.2623782
0.0050000,0.0050000,0.0050000,768293179.1320825
0.0100000,0.0100000,0.0100000,309371098.2184629
0.0150000,0.0150000,0.0150000,134346971.0870009
0.0200000,0.0200000,0.0200000,63575521.8383064
0.0250000,0.0250000,0.0250000,33799250.4208007
0.0300000,0.0300000,0.0300000,21024094.9428918
0.0350000,0.0350000,0.0350000,12118040.2900719
0.0400000,0.0400000,0.0400000,7255979.0226514
0.0450000,0.0450000,0.0450000,4596877.9532952
0.0500000,0.0500000,0.0500000,3087999.2020676
0.0550000,0.0550000,0.0550000,2181893.8589282
0.0600000,0.0600000,0.0600000,1588124.1597284
0.0650000,0.0650000,0.0650000,1007696.1900461
0.0700000,0.0700000,0.0700000,658218.5193875
0.0750000,0.0750000,0.0750000,431999.8276502
0.0800000,0.0800000,0.0800000,292557.4531714
0.0850000,0.0850000,0.0850000,203092.2187439
0.0900000,0.0900000,0.0900000,146426.7774347
0.0950000,0.0950000,0.0950000,110540.9987134
0.1000000,0.1000000,0.1000000,87760.0950051
0.1050000,0.1050000,0.1050000,73338.9838068
0.1100000,0.1100000,0.1100000,64296.6902083
0.1150000,0.1150000,0.1150000,49392.2982137
0.1200000,0.1200000,0.1200000,34894.1726865
0.1250000,0.1250000,0.1250000,25113.3662072
0.1300000,0.1300000,0.1300000,18066.9743338
0.1350000,0.1350000,0.1350000,13241.3605949
0.1400000,0.1400000,0.1400000,9899.5458495
0.1450000,0.1450000,0.1450000,7557.0381456
0.1500000,0.1500000,0.1500000,5893.2628096
0.1550000,0.1550000,0.1550000,4694.0051734
0.1600000,0.1600000,0.1600000,3708.1394003
0.1650000,0.1650000,0.1650000,2911.0591050
0.1700000,0.1700000,0.1700000,2306.0444837
0.1750000,0.1750000,0.1750000,1854.0422686
0.1800000,0.1800000,0.1800000,1493.6158202
0.1850000,0.1850000,0.1850000,1211.0854553
0.1900000,0.1900000,0.1900000,987.4675414
0.1950000,0.1950000,0.1950000,808.9185191
0.2000000,0.2000000,0.2000000,665.2245774
0.2050000,0.2050000,0.2050000,548.7740525
0.2100000,0.2100000,0.2100000,453.8354100
0.2150000,0.2150000,0.2150000,376.0463394
0.2200000,0.2200000,0.2200000,312.0499276
0.2250000,0.2250000,0.2250000,259.2255940
0.2300000,0.2300000,0.2300000,213.6812397
0.2350000,0.2350000,0.2350000,170.1283456
0.2400000,0.2400000,0.2400000,135.0858368
0.2450000,0.2450000,0.2450000,107.6936172
0.2500000,0.2500000,0.2500000,86.2543440
0.2550000,0.2550000,0.2550000,69.4419452
0.2600000,0.2600000,0.2600000,56.2370513
0.2650000,0.2650000,0.2650000,45.8533695
