# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1800000,0.1800000,0.1800000,1691.1504558,-0.6710135,126.7663179
0.1825000,0.1825000,0.1825000,1469.3793271,-0.6542101,110.3595585
0.1850000,0.1850000,0.1850000,1278.3474219,-0.6379629,96.2906338
0.1875000,0.1875000,0.1875000,1113.5732454,-0.6222503,84.1937591
0.1900000,0.1900000,0.1900000,971.2614415,-0.6070512,73.7622546
0.1925000,0.1925000,0.1925000,848.1927957,-0.5923456,64.7388386
0.1950000,0.1950000,0.1950000,741.6326387,-0.5781144,56.9085212
0.1975000,0.1975000,0.1975000,649.2544503,-0.5643391,50.0929727
0.2000000,0.2000000,0.2000000,569.0760401,-0.5510022,44.1451984
0.2025000,0.2025000,0.2025000,499.4061505,-0.5380869,38.9439895
0.2050000,0.2050000,0.2050000,438.7997098,-0.5255770,34.3884712
0.2075000,0.2075000,0.2075000,386.0202769,-0.5134572,30.3934367
0.2100000,0.2100000,0.2100000,340.0084736,-0.5017125,26.8858675
0.2125000,0.2125000,0.2125000,299.8554091,-0.4903289,23.8024886
0.2150000,0.2150000,0.2150000,264.7802749,-0.4792929,21.0879418
0.2175000,0.2175000,0.2175000,234.1114242,-0.4685915,18.6933542
0.2200000,0.2200000,0.2200000,207.2703639,-0.4582123,16.5753806
0.2225000,0.2225000,0.2225000,183.7581663,-0.4481439,14.6957852
0.2250000,0.2250000,0.2250000,163.1438742,-0.4383767,13.0213638
0.2275000,0.2275000,0.2275000,145.0545487,-0.4289039,11.5238433
0.2300000,0.2300000,0.2300000,129.1667145,-0.4197226,10.1794993
0.2325000,0.2325000,0.2325000,115.1990778,-0.4108314,8.9684656
0.2350000,0.2350000,0.2350000,102.9064609,-0.4022236,7.8738737
0.2375000,0.2375000,0.2375000,92.0748659,-0.3938706,6.8810070
0.2400000,0.2400000,0.2400000,82.5174627,-0.3856964,5.9766688
0.2425000,0.2425000,0.2425000,74.0712060,-0.3775456,5.1489410
0.2450000,0.2450000,0.2450000,66.5938106,-0.3691556,4.3873631
0.2475000,0.2475000,0.2475000,59.9610024,-0.3601521,3.6833060
0.2500000,0.2500000,0.2500000,54.0641743,-0.3500866,3.0301727
0.2525000,0.2525000,0.2525000,48.8086359,-0.3385207,2.4232014
0.2550000,0.2550000,0.2550000,44.1124753,-0.3251409,1.8589559
0.2575000,0.2575000,0.2575000,39.9057592,-0.3098574,1.3347853
0.2600000,0.2600000,0.2600000,36.1296253,-0.2928408,0.8484770
0.2625000,0.2625000,0.2625000,32.7349164,-0.2744757,0.3981344
0.2650000,0.2650000,0.2650000,29.6803254,-0.2552543,-0.0178295
0.2675000,0.2675000,0.2675000,26.9303285,-0.2356601,-0.4007067
0.2700000,0.2700000,0.2700000,24.4533192,-0.2160880,-0.7515732
0.2725000,0.2725000,0.2725000,22.2202785,-0.1968210,-1.0714215
0.2750000,0.2750000,0.2750000,20.2041255,-0.1780566,-1.3613009
