# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1600000,0.1600000,0.1600000,1795.6544083,-0.1620637,997.3299963
0.1625000,0.1625000,0.1625000,1571.0464328,-0.1631297,811.6382232
0.1650000,0.1650000,0.1650000,1375.4332770,-0.1640962,663.7164954
0.1675000,0.1675000,0.1675000,1204.9992541,-0.1649665,545.1888645
0.1700000,0.1700000,0.1700000,1056.4334588,-0.1657437,449.6862785
0.1725000,0.1725000,0.1725000,926.8640874,-0.1664310,372.3319938
0.1750000,0.1750000,0.1750000,813.8008602,-0.1670316,309.3670608
0.1775000,0.1775000,0.1775000,715.0846704,-0.1675485,257.8756675
0.1800000,0.1800000,0.1800000,628.8436464,-0.1679847,215.5822405
0.1825000,0.1825000,0.1825000,553.4548819,-0.1683431,180.7005014
0.1850000,0.1850000,0.1850000,487.5111548,-0.1686267,151.8204193
0.1875000,0.1875000,0.1875000,429.7920243,-0.1688383,127.8229961
0.1900000,0.1900000,0.1900000,379.2387594,-0.1689806,107.8156336
0.1925000,0.1925000,0.1925000,334.9326114,-0.1690563,91.0828174
0.1950000,0.1950000,0.1950000,296.0759992,-0.1690681,77.0482722
0.1975000,0.1975000,0.1975000,261.9762277,-0.1690185,65.2457570
0.2000000,0.2000000,0.2000000,232.0314047,-0.1689099,55.2964075
0.2025000,0.2025000,0.2025000,205.7182641,-0.1687449,46.8910594
0.2050000,0.2050000,0.2050000,182.5816400,-0.1685258,39.7763713
0.2075000,0.2075000,0.2075000,162.2253691,-0.1682548,33.7438082
0.2100000,0.2100000,0.2100000,144.3044275,-0.1679341,28.6206977
0.2125000,0.2125000,0.2125000,128.5181355,-0.1675660,24.2627574
0.2150000,0.2150000,0.2150000,114.6042824,-0.1671525,20.5478945
0.2175000,0.2175000,0.2175000,102.3340480,-0.1666956,17.3715335
0.2200000,0.2200000,0.2200000,91.5076101,-0.1661974,14.6438068
0.2225000,0.2225000,0.2225000,81.9503448,-0.1656596,12.2884500
0.2250000,0.2250000,0.2250000,73.5095378,-0.1650842,10.2425574
0.2275000,0.2275000,0.2275000,66.0515375,-0.1644729,8.4560573
0.2300000,0.2300000,0.2300000,59.4592884,-0.1638275,6.8901840
0.2325000,0.2325000,0.2325000,53.6301921,-0.1631499,5.5150448
0.2350000,0.2350000,0.2350000,48.4742490,-0.1624420,4.3069662
0.2375000,0.2375000,0.2375000,43.9124369,-0.1617068,3.2462991
0.2400000,0.2400000,0.2400000,39.8752809,-0.1609484,2.3159550
0.2425000,0.2425000,0.2425000,36.3015632,-0.1601729,1.5005469
0.2450000,0.2450000,0.2450000,33.1371091,-0.1593879,0.7858444
0.2475000,0.2475000,0.2475000,30.3335870,-0.1585992,0.1583139
0.2500000,0.2500000,0.2500000,27.8473005,-0.1578049,-0.3953159
0.2525000,0.2525000,0.2525000,25.6380503,-0.1569871,-0.8883324
0.2550000,0.2550000,0.2550000,23.6682636,-0.1561067,-1.3339115
0.2575000,0.2575000,0.2575000,21.9026537,-0.1551044,-1.7443851
0.2600000,0.2600000,0.2600000,20.3085941,-0.1539142,-2.1300013
0.2625000,0.2625000,0.2625000,18.8571286,-0.1524841,-2.4976749
0.2650000,0.2650000,0.2650000,17.5241867,-0.1507971,-2.8503996
0.2675000,0.2675000,0.2675000,16.2913696,-0.1488795,-3.1876925
0.2700000,0.2700000,0.2700000,15.1458371,-0.1467903,-3.5068676
0.2725000,0.2725000,0.2725000,14.0793078,-0.1445999,-3.8045414
0.2750000,0.2750000,0.2750000,13.0866166,-0.1423706,-4.0778094
0.2775000,0.2775000,0.2775000,12.1643511,-0.1401467,-4.3248547
0.2800000,0.2800000,0.2800000,11.3098612,-0.1379543,-4.5450574
0.2825000,0.2825000,0.2825000,10.5206652,-0.1358059,-4.7388197
0.2850000,0.2850000,0.2850000,9.7941403,-0.1337045,-4.9073155
0.2875000,0.2875000,0.2875000,9.1273809,-0.1316463,-5.0522812
0.2900000,0.2900000,0.2900000,8.5171581,-0.1296227,-5.1758665
0.2925000,0.2925000,0.2925000,7.9599505,-0.1276232,-5.2804974
0.2950000,0.2950000,0.2950000,7.4520266,-0.1256379,-5.3687030
0.2975000,0.2975000,0.2975000,6.9895564,-0.1236612,-5.4428981
0.3000000,0.3000000,0.3000000,6.5687296,-0.1216940,-5.5051663
0.3025000,0.3025000,0.3025000,6.1858582,-0.1197444,-5.5571059
0.3050000,0.3050000,0.3050000,5.8374474,-0.1178264,-5.5997920
0.3075000,0.3075000,0.3075000,5.5202263,-0.1159575,-5.6338611
0.3100000,0.3100000,0.3100000,5.2311368,-0.1141560,-5.6596866
0.3125000,0.3125000,0.3125000,4.9672920,-0.1124388,-5.6775794
0.3150000,0.3150000,0.3150000,4.7259225,-0.1108222,-5.6879498
0.3175000,0.3175000,0.3175000,4.5043324,-0.1093252,-5.6913967
0.3200000,0.3200000,0.3200000,4.2998796,-0.1079739,-5.6887196
0.3225000,0.3225000,0.3225000,4.1099885,-0.1068057,-5.6808782
0.3250000,0.3250000,0.3250000,3.9321937,-0.1058697,-5.6689241
0.3275000,0.3275000,0.3275000,3.7642071,-0.1052228,-5.6539219
0.3300000,0.3300000,0.3300000,3.6039979,-0.1049209,-5.6368722
0.3325000,0.3325000,0.3325000,3.4498675,-0.1050074,-5.6186496
0.3350000,0.3350000,0.3350000,3.3005047,-0.1055022,-5.5999698
0.3375000,0.3375000,0.3375000,3.1550078,-0.1063939,-5.5814020
0.3400000,0.3400000,0.3400000,3.0128672,-0.1076374,-5.5634236
0.3425000,0.3425000,0.3425000,2.8739134,-0.1091576,-5.5464952
0.3450000,0.3450000,0.3450000,2.7382413,-0.1108581,-5.5311242
0.3475000,0.3475000,0.3475000,2.6061253,-0.1126320,-5.5178975
0.3500000,0.3500000,0.3500000,2.4779375,-0.1143735,-5.5074928
0.3525000,0.3525000,0.3525000,2.3540816,-0.1159878,-5.5007107
0.3550000,0.3550000,0.3550000,2.2349425,-0.1173981,-5.4985506
0.3575000,0.3575000,0.3575000,2.1208527,-0.1185497,-5.5022806
0.3600000,0.3600000,0.3600000,2.0120722,-0.1194112,-5.5133769
0.3625000,0.3625000,0.3625000,1.9087752,-0.1199729,-5.5332320
0.3650000,0.3650000,0.3650000,1.8110449,-0.1202436,-5.5626734
0.3675000,0.3675000,0.3675000,1.7188716,-0.1202467,-5.6014979
0.3700000,0.3700000,0.3700000,1.6321564,-0.1200148,-5.6482740
0.3725000,0.3725000,0.3725000,1.5507182,-0.1195852,-5.7005443
0.3750000,0.3750000,0.3750000,1.4743035,-0.1189947,-5.7553584
0.3775000,0.3775000,0.3775000,1.4025978,-0.1182753,-5.8099083
0.3800000,0.3800000,0.3800000,1.3352382,-0.1174502,-5.8620118
0.3825000,0.3825000,0.3825000,1.2718274,-0.1165322,-5.9102955
0.3850000,0.3850000,0.3850000,1.2119483,-0.1155226,-5.9540805
0.3875000,0.3875000,0.3875000,1.1551793,-0.1144131,-5.9930957
0.3900000,0.3900000,0.3900000,1.1011070,-0.1131880,-6.0271796
0.3925000,0.3925000,0.3925000,1.0493348,-0.1118262,-6.0560900
0.3950000,0.3950000,0.3950000,0.9994868,-0.1103035,-6.0794550
0.3975000,0.3975000,0.3975000,0.9512085,-0.1085933,-6.0968312
0.4000000,0.4000000,0.4000000,0.9041692,-0.1066686,-6.1078023
0.4025000,0.4025000,0.4025000,0.8580687,-0.1045036,-6.1120624
0.4050000,0.4050000,0.4050000,0.8126506,-0.1020769,-6.1094485
0.4075000,0.4075000,0.4075000,0.7677190,-0.0993747,-6.0999239
0.4100000,0.4100000,0.4100000,0.7231567,-0.0963947,-6.0835317
0.4125000,0.4125000,0.4125000,0.6789410,-0.0931476,-6.0603513
0.4150000,0.4150000,0.4150000,0.6351528,-0.0896592,-6.0304802
0.4175000,0.4175000,0.4175000,0.5919765,-0.0859689,-5.9940419
0.4200000,0.4200000,0.4200000,0.5496896,-0.0821276,-5.9512103
0.4225000,0.4225000,0.4225000,0.5086402,-0.0781941,-5.9022328
0.4250000,0.4250000,0.4250000,0.4692173,-0.0742303,-5.8474436
0.4275000,0.4275000,0.4275000,0.4318161,-0.0702967,-5.7872693
0.4300000,0.4300000,0.4300000,0.3968042,-0.0664483,-5.7222338
0.4325000,0.4325000,0.4325000,0.3644937,-0.0627319,-5.6529708
0.4350000,0.4350000,0.4350000,0.3351220,-0.0591841,-5.5802403
0.4375000,0.4375000,0.4375000,0.3088429,-0.0558313,-5.5049376
0.4400000,0.4400000,0.4400000,0.2857270,-0.0526902,-5.4280814
0.4425000,0.4425000,0.4425000,0.2657698,-0.0497689,-5.3507719
0.4450000,0.4450000,0.4450000,0.2489039,-0.0470688,-5.2741267
0.4475000,0.4475000,0.4475000,0.2350136,-0.0445860,-5.1992040
0.4500000,0.4500000,0.4500000,0.2239493,-0.0423132,-5.1269287
0.4525000,0.4525000,0.4525000,0.2155388,-0.0402406,-5.0580315
0.4550000,0.4550000,0.4550000,0.2095967,-0.0383575,-4.9930160
0.4575000,0.4575000,0.4575000,0.2059305,-0.0366530,-4.9321759
0.4600000,0.4600000,0.4600000,0.2043434,-0.0351163,-4.8756864
0.4625000,0.4625000,0.4625000,0.2046354,-0.0337374,-4.8237643
0.4650000,0.4650000,0.4650000,0.2066025,-0.0325073,-4.7768421
0.4675000,0.4675000,0.4675000,0.2100352,-0.0314176,-4.7356654
0.4700000,0.4700000,0.4700000,0.2147169,-0.0304603,-4.7012337
0.4725000,0.4725000,0.4725000,0.2204235,-0.0296279,-4.6745852
0.4750000,0.4750000,0.4750000,0.2269247,-0.0289124,-4.6565129
0.4775000,0.4775000,0.4775000,0.2339891,-0.0283058,-4.6473519
0.4800000,0.4800000,0.4800000,0.2413911,-0.0277991,-4.6469484
0.4825000,0.4825000,0.4825000,0.2489202,-0.0273830,-4.6548250
