# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,135022311465976.2656250,91609723056280190976.0000000,58691971400890671104.0000000,370049531880069529600.0000000,5639467469178761216.0000000,260444109024804241408.0000000,91609723056280190976.0000000,91609723056280190976.0000000,107993096242709921792.0000000,68300831140147060736.0000000,1910160409107021430784.0000000,91609723056280190976.0000000,58691971400890671104.0000000,370049531880069529600.0000000,5639467469178761216.0000000,260444109024804241408.0000000,91609723056280190976.0000000,91609723056280190976.0000000,107993096242709921792.0000000,68300831140147060736.0000000,1910160409107021430784.0000000
0.0025000,0.0025000,0.0025000,inf,nan,10262854293226.8886719,2954961621142094336.0000000,1893167200453674240.0000000,11936311217019768832.0000000,181906563508875424.0000000,8400880617592039424.0000000,2954961621142097920.0000000,2954961621142090752.0000000,3483423419471147008.0000000,2203110412060190464.0000000,61614100689004544000.0000000,2954961621142094336.0000000,1893167200453674240.0000000,11936311217019768832.0000000,181906563508875424.0000000,8400880617592039424.0000000,2954961621142097920.0000000,2954961621142090752.0000000,3483423419471147008.0000000,2203110412060190464.0000000,61614100689004544000.0000000
0.0050000,0.0050000,0.0050000,inf,nan,1387706996137.3608398,205235093910785888.0000000,131488796739534912.0000000,829029364768725120.0000000,12634211608429868.0000000,583478144543549056.0000000,205235093910788800.0000000,205235093910782976.0000000,241939092376392512.0000000,153015717388656000.0000000,4279370554570455552.0000000,205235093910785888.0000000,131488796739534912.0000000,829029364768725120.0000000,12634211608429868.0000000,583478144543549056.0000000,205235093910788800.0000000,205235093910782976.0000000,241939092376392512.0000000,153015717388656000.0000000,4279370554570455552.0000000
0.0075000,0.0075000,0.0075000,inf,nan,270350404859.5540161,23179953088669720.0000000,14850794169039290.0000000,93633410655346672.0000000,1426951024838258.0000000,65900016370847040.0000000,23179953088672084.0000000,23179953088667356.0000000,27325428145529152.0000000,17282118195828624.0000000,483326740226512320.0000000,23179953088669720.0000000,14850794169039290.0000000,93633410655346672.0000000,1426951024838258.0000000,65900016370847040.0000000,23179953088672084.0000000,23179953088667356.0000000,27325428145529152.0000000,17282118195828624.0000000,483326740226512320.0000000
0.0100000,0.0100000,0.0100000,inf,nan,67942463280.6658783,3663514277060574.5000000,2347118481463412.0000000,14798448351016750.0000000,225524841931638.5625000,10415277853419810.0000000,3663514277062533.5000000,3663514277058615.5000000,4318692784019090.5000000,2731381142406790.5000000,76388179705665632.0000000,3663514277060574.5000000,2347118481463412.0000000,14798448351016750.0000000,225524841931638.5625000,10415277853419810.0000000,3663514277062533.5000000,3663514277058615.5000000,4318692784019090.5000000,2731381142406790.5000000,76388179705665632.0000000
0.0125000,0.0125000,0.0125000,inf,nan,21434384942.3896332,740615407806831.7500000,474493060165037.8125000,2991651771886847.5000000,45592059271534.7421875,2105550777295107.5000000,740615407808488.3750000,740615407805175.1250000,873066180595052.2500000,552175535748853.1875000,15442621253052626.0000000,740615407806831.7500000,474493060165037.8125000,2991651771886847.5000000,45592059271534.7421875,2105550777295107.5000000,740615407808488.3750000,740615407805175.1250000,873066180595052.2500000,552175535748853.1875000,15442621253052626.0000000
0.0150000,0.0150000,0.0150000,inf,nan,14263493973.2894669,180716773875971.6250000,115780542968028.4218750,729989765140864.0000000,11124868064231.1738281,513773203929565.8125000,180716773877392.8437500,180716773874550.4062500,213035945342506.2812500,134735762153891.9218750,3768137573309698.0000000,180716773875971.6250000,115780542968028.4218750,729989765140864.0000000,11124868064231.1738281,513773203929565.8125000,180716773877392.8437500,180716773874550.4062500,213035945342506.2812500,134735762153891.9218750,3768137573309698.0000000
0.0175000,0.0175000,0.0175000,inf,nan,5174310547.9109859,51155566995429.4375000,32774042353341.7578125,206638492026772.1562500,3149119924625.6337891,145433984132960.9375000,51155566996662.3828125,51155566994196.4921875,60304167347977.6406250,38139704243913.0234375,1066648193479166.0000000,51155566995429.4375000,32774042353341.7578125,206638492026772.1562500,3149119924625.6337891,145433984132960.9375000,51155566996662.3828125,51155566994196.4921875,60304167347977.6406250,38139704243913.0234375,1066648193479166.0000000
0.0200000,0.0200000,0.0200000,inf,nan,2087734252.4174922,16329882793801.5898438,10462131174931.0781250,65963154108035.3203125,1005261820485.1975098,46425446617506.1093750,16329882794880.4863281,16329882792722.6933594,19250299480763.3789062,12174958399913.7988281,340495510927276.6875000,16329882793801.5898438,10462131174931.0781250,65963154108035.3203125,1005261820485.1975098,46425446617506.1093750,16329882794880.4863281,16329882792722.6933594,19250299480763.3789062,12174958399913.7988281,340495510927276.6875000
0.0225000,0.0225000,0.0225000,inf,nan,924287990.2022102,5756876878670.3818359,3688281087041.2011719,23254410084414.9804688,354391082015.1749878,16366657777044.8300781,5756876879620.9072266,5756876877719.8564453,6786429846903.2646484,4292115099432.4223633,120037046538478.9531250,5756876878670.3818359,3688281087041.2011719,23254410084414.9804688,354391082015.1749878,16366657777044.8300781,5756876879620.9072266,5756876877719.8564453,6786429846903.2646484,4292115099432.4223633,120037046538478.9531250
0.0250000,0.0250000,0.0250000,inf,nan,452172264.7750275,2205993691717.7675781,1413322592574.0014648,8910923423659.4921875,135799974348.8773956,6271586018984.9179688,2205993692559.6674805,2205993690875.8676758,2600510962293.0585938,1644707544216.4626465,45997336285593.7265625,2205993691717.7675781,1413322592574.0014648,8910923423659.4921875,135799974348.8773956,6271586018984.9179688,2205993692559.6674805,2205993690875.8676758,2600510962293.0585938,1644707544216.4626465,45997336285593.7265625
0.0275000,0.0275000,0.0275000,inf,nan,260236983.5905497,907547338913.0930176,581441828419.2429199,3665960842109.0927734,55868123967.2622223,2580135350821.9721680,907547339661.8802490,907547338164.3057861,1069852018391.6007080,676633827489.1617432,18923339767110.2578125,907547338913.0930176,581441828419.2429199,3665960842109.0927734,55868123967.2622223,2580135350821.9721680,907547339661.8802490,907547338164.3057861,1069852018391.6007080,676633827489.1617432,18923339767110.2578125
0.0300000,0.0300000,0.0300000,inf,nan,136215228.4989551,396942015537.4446411,254310317452.7169800,1603414228434.1342773,24435485804.6003952,1128496961991.2500000,396942016205.5331421,396942014869.3561401,467930650334.7389526,295945328412.3212891,8276670973209.0537109,396942015537.4446411,254310317452.7169800,1603414228434.1342773,24435485804.6003952,1128496961991.2500000,396942016205.5331421,396942014869.3561401,467930650334.7389526,295945328412.3212891,8276670973209.0537109
0.0325000,0.0325000,0.0325000,inf,nan,73279261.3799412,183124612298.8748779,117323098140.0032959,739716939741.9255371,11272996339.2403107,520619243158.1311035,183124612896.3570251,183124611701.3927307,215874398706.0399475,136530957686.0783844,3818348034581.3740234,183124612298.8748779,117323098140.0032959,739716939741.9255371,11272996339.2403107,520619243158.1311035,183124612896.3570251,183124611701.3927307,215874398706.0399475,136530957686.0783844,3818348034581.3740234
0.0350000,0.0350000,0.0350000,inf,nan,41045826.2512425,88536365286.4064026,56722889631.7880325,357635642346.0276489,5450201857.4022455,251707081488.4518127,88536365821.6029968,88536364751.2098083,104370102849.0243988,66009448925.7891998,1846080885044.1398926,88536365286.4064026,56722889631.7880325,357635642346.0276489,5450201857.4022455,251707081488.4518127,88536365821.6029968,88536364751.2098083,104370102849.0243988,66009448925.7891998,1846080885044.1398926
0.0375000,0.0375000,0.0375000,inf,nan,23825550.5323777,44619776145.4628677,28586688029.2554512,180238207543.3923035,2746729435.4108005,126853215822.6172333,44619776625.3202515,44619775665.6054840,52599523487.7506714,33266859612.1631813,930372293130.9930420,44619776145.4628677,28586688029.2554512,180238207543.3923035,2746729435.4108005,126853215822.6172333,44619776625.3202515,44619775665.6054840,52599523487.7506714,33266859612.1631813,930372293130.9930420
0.0400000,0.0400000,0.0400000,inf,nan,14278765.7759377,23335524086.3288155,14950431658.8761158,94262195718.4593048,1436490533.2881534,66342548100.3191986,23335524516.7115250,23335523655.9461060,27508821274.1433754,17398106194.5576515,486572353117.4953003,23335524086.3288155,14950431658.8761158,94262195718.4593048,1436490533.2881534,66342548100.3191986,23335524516.7115250,23335523655.9461060,27508821274.1433754,17398106194.5576515,486572353117.4953003
0.0425000,0.0425000,0.0425000,inf,nan,8810990.0615748,12616756307.6563663,8083203156.2613907,50964580333.8231201,776655532.4110901,35869309089.3605499,12616756693.5665569,12616755921.7461758,14873121899.5879860,9406588224.0056343,263074215023.5691223,12616756307.6563663,8083203156.2613907,50964580333.8231201,776655532.4110901,35869309089.3605499,12616756693.5665569,12616755921.7461758,14873121899.5879860,9406588224.0056343,263074215023.5691223
0.0450000,0.0450000,0.0450000,inf,nan,5589289.5920088,7029394496.4818516,4503530839.6927395,28394860177.3217239,432705590.1407775,19984543801.6211395,7029394842.2264004,7029394150.7373028,8286522991.8899860,5240857307.5450706,146571488124.8467712,7029394496.4818516,4503530839.6927395,28394860177.3217239,432705590.1407775,19984543801.6211395,7029394842.2264004,7029394150.7373028,8286522991.8899860,5240857307.5450706,146571488124.8467712
