# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,109218662.3163836,81856732687.6006622,52737154988.1130066,326389351240.7739258,5234605135.4042196,229902377273.3633728,4061076559496.2968750,41132785832643.3203125,286248895559394.2500000
0.0025000,0.0025000,0.0025000,inf,nan,60462230.6955270,42044595445.5167999,27087709259.8567505,167645568198.2677307,2688669599.3802495,118086307346.0116577,2085919777575.8959961,21127330280700.8515625,147028097215194.2812500
0.0050000,0.0050000,0.0050000,inf,nan,34734869.0824315,22356928065.2614555,14403697139.4303474,89144479573.2587738,1429672005.3222144,62791650361.3212357,1109175862978.0332031,11234338994604.9765625,78181367988837.7343750
0.0075000,0.0075000,0.0075000,inf,nan,20620007.2046219,12265712923.7264767,7902314744.8447428,48907523507.3859863,784355987.6063383,34449513170.2398834,608530272518.2293701,6163528723160.9980469,42892879047411.1406250
0.0100000,0.0100000,0.0100000,inf,nan,12604366.4396713,6922950356.0203371,4460179409.6160278,27604176941.5813141,442697095.2861603,19443846512.3684349,343464642125.4750366,3478799729443.9536133,24209467839454.5898438
0.0125000,0.0125000,0.0125000,inf,nan,7910339.1019128,4009774239.2002602,2583333656.5555577,15988378056.8378944,256406512.0904798,11261902053.2475433,198935620958.7092285,2014930840102.0219727,14022195336374.4355469
0.0150000,0.0150000,0.0150000,inf,nan,5084851.3446823,2378160012.2234573,1532148928.8107414,9482584048.2171249,152069528.7880412,6679346616.2182236,117987499775.1242981,1195043843676.6433105,8316484363373.6601562
0.0175000,0.0175000,0.0175000,inf,nan,3341686.6349129,1441621374.0118785,928774486.6598639,5748284787.7806435,92181182.0653260,4048978638.6195955,71523543719.1085205,724431257873.7984619,5041423767380.1416016
0.0200000,0.0200000,0.0200000,inf,nan,2242359.6466366,891815658.3087139,574556968.1149725,3556018047.8483186,57023456.0801543,2504788589.1444740,44246255662.1827393,448151735349.7163086,3118754714981.2001953
0.0225000,0.0225000,0.0225000,inf,nan,1535556.6386151,562302807.0534543,362265455.9405069,2242132980.7428823,35952816.6248968,1579313595.3065863,27898202282.6546249,282569503106.3142090,1966443968465.3066406
0.0250000,0.0250000,0.0250000,inf,nan,1073672.3888440,361031641.4766709,232594944.2956055,1439591250.1949368,23082787.2011808,1014018931.9283595,17912529518.8346405,181428974177.9624329,1262592307362.9714355
