# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,704126.0797913
0.0050000,0.0050000,0.0050000,485977.8944231
0.0100000,0.0100000,0.0100000,352074.0240167
0.0150000,0.0150000,0.0150000,268759.9368771
0.0200000,0.0200000,0.0200000,217807.2653099
0.0250000,0.0250000,0.0250000,189576.5130339
0.0300000,0.0300000,0.0300000,179641.9226681
0.0350000,0.0350000,0.0350000,172271.8875857
0.0400000,0.0400000,0.0400000,158981.8990798
0.0450000,0.0450000,0.0450000,144494.8385632
0.0500000,0.0500000,0.0500000,133540.5003721
0.0550000,0.0550000,0.0550000,125641.7056139
0.0600000,0.0600000,0.0600000,114880.7413880
0.0650000,0.0650000,0.0650000,104083.5271644
0.0700000,0.0700000,0.0700000,91708.6007236
0.0750000,0.0750000,0.0750000,80997.7026425
0.0800000,0.0800000,0.0800000,71796.7040165
0.0850000,0.0850000,0.0850000,63940.5882962
0.0900000,0.0900000,0.0900000,57260.5620094
0.0950000,0.0950000,0.0950000,51592.5219590
0.1000000,0.1000000,0.1000000,46785.0426723
0.1050000,0.1050000,0.1050000,42705.8048924
0.1100000,0.1100000,0.1100000,39245.8954251
0.1150000,0.1150000,0.1150000,35663.7061555
0.1200000,0.1200000,0.1200000,31746.4002950
0.1250000,0.1250000,0.1250000,28239.3620298
0.1300000,0.1300000,0.1300000,25097.2396712
0.1350000,0.1350000,0.1350000,22280.4326285
0.1400000,0.1400000,0.1400000,19753.7680620
0.1450000,0.1450000,0.1450000,17485.9179330
0.1500000,0.1500000,0.1500000,15449.1656484
0.1550000,0.1550000,0.1550000,13619.2606914
0.1600000,0.1600000,0.1600000,11975.2182033
0.1650000,0.1650000,0.1650000,10499.0128787
0.1700000,0.1700000,0.1700000,9175.1774957
0.1750000,0.1750000,0.1750000,7990.3480536
0.1800000,0.1800000,0.1800000,6932.8062163
0.1850000,0.1850000,0.1850000,5992.0633951
0.1900000,0.1900000,0.1900000,5158.5167424
0.1950000,0.1950000,0.1950000,4423.1913314
0.2000000,0.2000000,0.2000000,3777.5686905
0.2050000,0.2050000,0.2050000,3213.4915812
0.2100000,0.2100000,0.2100000,2723.1289653
0.2150000,0.2150000,0.2150000,2298.9830346
0.2200000,0.2200000,0.2200000,1933.9210289
0.2250000,0.2250000,0.2250000,1633.9678287
0.2300000,0.2300000,0.2300000,1367.3449628
0.2350000,0.2350000,0.2350000,1141.0070803
0.2400000,0.2400000,0.2400000,949.6606751
0.2450000,0.2450000,0.2450000,788.5220407
0.2500000,0.2500000,0.2500000,653.3116077
0.2550000,0.2550000,0.2550000,540.2369373
0.2600000,0.2600000,0.2600000,445.9667166
0.2650000,0.2650000,0.2650000,367.5982931
0.2700000,0.2700000,0.2700000,302.6211071
0.2750000,0.2750000,0.2750000,248.8723526
0.2800000,0.2800000,0.2800000,204.4033769
0.2850000,0.2850000,0.2850000,167.2463636
0.2900000,0.2900000,0.2900000,136.0133012
0.2950000,0.2950000,0.2950000,110.1287555
0.3000000,0.3000000,0.3000000,88.9683834
0.3050000,0.3050000,0.3050000,71.8360594
0.3100000,0.3100000,0.3100000,58.0704572
0.3150000,0.3150000,0.3150000,47.0654737
0.3200000,0.3200000,0.3200000,38.2905245
0.3250000,0.3250000,0.3250000,31.2957377
0.3300000,0.3300000,0.3300000,25.7023216
0.3350000,0.3350000,0.3350000,21.1954981
0.3400000,0.3400000,0.3400000,17.5297779
0.3450000,0.3450000,0.3450000,14.5327083
0.3500000,0.3500000,0.3500000,12.0884735
0.3550000,0.3550000,0.3550000,10.1085090
0.3600000,0.3600000,0.3600000,8.5103277
0.3650000,0.3650000,0.3650000,7.2119984
0.3700000,0.3700000,0.3700000,6.1371399
0.3750000,0.3750000,0.3750000,5.2244036
0.3800000,0.3800000,0.3800000,4.4349969
0.3850000,0.3850000,0.3850000,3.7510379
0.3900000,0.3900000,0.3900000,3.1649195
