# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,829341263236114432.0000000
0.0100000,0.0100000,0.0100000,10936699298409200.0000000
0.0150000,0.0150000,0.0150000,456916911669653.0000000
0.0200000,0.0200000,0.0200000,37174425115486.4765625
0.0250000,0.0250000,0.0250000,4671588478520.1640625
0.0300000,0.0300000,0.0300000,797331403256.5714111
0.0350000,0.0350000,0.0350000,170815319185.6896667
0.0400000,0.0400000,0.0400000,43613071082.7134323
0.0450000,0.0450000,0.0450000,12803062134.8108063
0.0500000,0.0500000,0.0500000,4210838389.1849890
0.0550000,0.0550000,0.0550000,1521941561.1644366
0.0600000,0.0600000,0.0600000,595645119.4285346
0.0650000,0.0650000,0.0650000,249527979.3724574
0.0700000,0.0700000,0.0700000,110864574.6312685
0.0750000,0.0750000,0.0750000,51852257.9950518
0.0800000,0.0800000,0.0800000,25373571.4198457
0.0850000,0.0850000,0.0850000,12924692.0788999
0.0900000,0.0900000,0.0900000,6823722.7579539
0.0950000,0.0950000,0.0950000,3720520.8789768
0.1000000,0.1000000,0.1000000,2088393.8209646
0.1050000,0.1050000,0.1050000,1203585.5572605
0.1100000,0.1100000,0.1100000,710524.2798520
0.1150000,0.1150000,0.1150000,428771.2977479
0.1200000,0.1200000,0.1200000,264015.8708315
0.1250000,0.1250000,0.1250000,165612.5307848
0.1300000,0.1300000,0.1300000,105679.6576304
0.1350000,0.1350000,0.1350000,68511.6712237
0.1400000,0.1400000,0.1400000,45072.0150160
0.1450000,0.1450000,0.1450000,30057.9583367
0.1500000,0.1500000,0.1500000,20300.3185602
0.1550000,0.1550000,0.1550000,13872.4180500
0.1600000,0.1600000,0.1600000,9584.1125586
0.1650000,0.1650000,0.1650000,6689.1619069
0.1700000,0.1700000,0.1700000,4713.0561375
0.1750000,0.1750000,0.1750000,3350.0683868
0.1800000,0.1800000,0.1800000,2400.7606362
0.1850000,0.1850000,0.1850000,1746.2386971
0.1900000,0.1900000,0.1900000,1273.1250583
0.1950000,0.1950000,0.1950000,934.8730073
0.2000000,0.2000000,0.2000000,691.1013943
0.2050000,0.2050000,0.2050000,514.0871503
0.2100000,0.2100000,0.2100000,384.6384481
0.2150000,0.2150000,0.2150000,289.3492698
0.2200000,0.2200000,0.2200000,218.7693246
0.2250000,0.2250000,0.2250000,166.1818291
0.2300000,0.2300000,0.2300000,126.7777254
0.2350000,0.2350000,0.2350000,97.0891711
0.2400000,0.2400000,0.2400000,74.5982352
0.2450000,0.2450000,0.2450000,57.4650428
0.2500000,0.2500000,0.2500000,44.3374817
0.2550000,0.2550000,0.2550000,34.2174075
0.2600000,0.2600000,0.2600000,26.3658877
0.2650000,0.2650000,0.2650000,20.2352178
0.2700000,0.2700000,0.2700000,15.4200058
0.2750000,0.2750000,0.2750000,11.6216793
0.2800000,0.2800000,0.2800000,8.6207686
0.2850000,0.2850000,0.2850000,6.2537299
0.2900000,0.2900000,0.2900000,4.3948523
0.2950000,0.2950000,0.2950000,2.9442228
0.3000000,0.3000000,0.3000000,1.8207423
0.3050000,0.3050000,0.3050000,0.9581612
0.3100000,0.3100000,0.3100000,0.3025163
0.3150000,0.3150000,0.3150000,-0.1898562
0.3200000,0.3200000,0.3200000,-0.5540354
0.3250000,0.3250000,0.3250000,-0.8180266
0.3300000,0.3300000,0.3300000,-1.0040741
0.3350000,0.3350000,0.3350000,-1.1297768
0.3400000,0.3400000,0.3400000,-1.2090145
0.3450000,0.3450000,0.3450000,-1.2527061
0.3500000,0.3500000,0.3500000,-1.2694232
0.3550000,0.3550000,0.3550000,-1.2658799
0.3600000,0.3600000,0.3600000,-1.2473249
0.3650000,0.3650000,0.3650000,-1.2178508
0.3700000,0.3700000,0.3700000,-1.1806398
0.3750000,0.3750000,0.3750000,-1.1381571
0.3800000,0.3800000,0.3800000,-1.0923043
