# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,906756.8643509,828964928.8132905,531087327.6950073,3348624106.6229777,51021238.9795885,2356787427.7753448,828964670.2808868,828965187.3456942,977216024.1568130,618045680.4699305,17285246456.7934227,828964928.8132905,531087327.6950073,3348624106.6229777,51021238.9795885,2356787427.7753448,828964670.2808868,828965187.3456942,977216024.1568130,618045680.4699305,17285246456.7934227
0.0025000,0.0025000,0.0025000,inf,nan,964638.2609491,821999330.9294013,526624684.8796687,3320486817.1143627,50592478.8599874,2336984169.2977180,821999072.7302613,821999589.1285412,969004707.0873274,612852387.5640520,17140004565.9228897,821999330.9294013,526624684.8796687,3320486817.1143627,50592478.8599874,2336984169.2977180,821999072.7302613,821999589.1285412,969004707.0873274,612852387.5640520,17140004565.9228897
0.0050000,0.0050000,0.0050000,inf,nan,1153056.6131480,801907955.5632185,513752762.1366575,3239328422.6159654,49355774.8443237,2279864215.2398310,801907698.3323013,801908212.7941357,945320214.2061996,597872999.0179704,16721072996.3129864,801907955.5632185,513752762.1366575,3239328422.6159654,49355774.8443237,2279864215.2398310,801907698.3323013,801908212.7941357,945320214.2061996,597872999.0179704,16721072996.3129864
0.0075000,0.0075000,0.0075000,inf,nan,1509677.8931117,769795451.2981029,493179275.8064173,3109611090.6838870,47379124.9771404,2188568077.0416064,769795195.6582780,769795706.9379277,907464748.1268340,573931100.0783625,16051485020.2278957,769795451.2981029,493179275.8064173,3109611090.6838870,47379124.9771404,2188568077.0416064,769795195.6582780,769795706.9379277,907464748.1268340,573931100.0783625,16051485020.2278957
0.0100000,0.0100000,0.0100000,inf,nan,2109120.6249299,727369745.3279531,465998445.2212211,2938233901.2711267,44767662.7329725,2067951385.7416952,727369491.8824914,727369998.7734149,857451679.6975740,542300058.2762984,15166853012.7852249,727369745.3279531,465998445.2212211,2938233901.2711267,44767662.7329725,2067951385.7416952,727369491.8824914,727369998.7734149,857451679.6975740,542300058.2762984,15166853012.7852249
0.0125000,0.0125000,0.0125000,inf,nan,3085050.2076124,676713692.7683508,433544731.3463204,2733609836.4554930,41649621.2496216,1923935296.7087462,676713441.5102664,676713944.0264353,797736359.3490549,504532773.5747142,14110604208.9094048,676713692.7683508,433544731.3463204,2733609836.4554930,41649621.2496216,1923935296.7087462,676713441.5102664,676713944.0264353,797736359.3490549,504532773.5747142,14110604208.9094048
0.0150000,0.0150000,0.0150000,inf,nan,4672664.8298551,620169653.5841216,397318759.7508666,2505201663.9891157,38169154.9741333,1763179744.0827363,620169405.3979453,620169901.7702979,731080051.8976873,462375623.1821593,12931584108.5601139,620169653.5841216,397318759.7508666,2505201663.9891157,38169154.9741333,1763179744.0827363,620169405.3979453,620169901.7702979,731080051.8976873,462375623.1821593,12931584108.5601139
0.0175000,0.0175000,0.0175000,inf,nan,7290028.0963634,560258505.0660807,358935604.6631082,2263191968.6613150,34481450.7479482,1592851334.0989847,560258260.4180297,560258749.7141317,660454465.3107131,417708080.2421039,11682354367.3994312,560258505.0660807,358935604.6631082,2263191968.6613150,34481450.7479482,1592851334.0989847,560258260.4180297,560258749.7141317,660454465.3107131,417708080.2421039,11682354367.3994312
0.0200000,0.0200000,0.0200000,inf,nan,11696899.7778758,499278983.8158283,319867997.8652695,2016866393.6739407,30728007.7419565,1419485380.5478265,499278743.1316069,499279224.5000497,588569439.4912684,372243997.9922125,10410846559.8407230,499278983.8158283,319867997.8652695,2016866393.6739407,30728007.7419565,1419485380.5478265,499278743.1316069,499279224.5000497,588569439.4912684,372243997.9922125,10410846559.8407230
0.0225000,0.0225000,0.0225000,inf,nan,19314375.1785941,439246194.8284730,281406955.8854004,1774364875.2584968,27032865.0311086,1248810838.6519887,439245958.4905355,439246431.1664104,517800458.3990881,327485764.4040766,9159078230.6383877,439246194.8284730,281406955.8854004,1774364875.2584968,27032865.0311086,1248810838.6519887,439245958.4905355,439246431.1664104,517800458.3990881,327485764.4040766,9159078230.6383877
