# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,147982668903.3847961,4054952704917935.5000000,2662479643997194.0000000,15468763357118258.0000000,294887443339776.1250000,10926175805487182.0000000,4054952704922036.0000000,4054952704913835.0000000,4780135591642522.0000000,3023223198805380.5000000,80200063232787520.0000000
0.0025000,0.0025000,0.0025000,inf,nan,46442538045.1678925,924258994635063.0000000,606867927364984.7500000,3525847245150103.0000000,67214680980897.5078125,2490439988856509.0000000,924258994638561.7500000,924258994631564.2500000,1089552366613907.0000000,689093421705349.0000000,18280270070184096.0000000
0.0050000,0.0050000,0.0050000,inf,nan,16725198629.3621597,247712278410155.9687500,162647738542922.5312500,944968538468797.3750000,18014322549723.9648438,667467212982168.7500000,247712278413177.7812500,247712278407134.1562500,292012845693402.8750000,184685139683688.8437500,4899327415301398.0000000
0.0075000,0.0075000,0.0075000,inf,nan,6828453587.6436462,75609235855127.7187500,49644979544642.4531250,288432821675655.5000000,5498511740484.8056641,203731069834123.3750000,75609235857762.4062500,75609235852493.0312500,89131101067997.4375000,56371457946707.6640625,1495422091147363.7500000
0.0100000,0.0100000,0.0100000,inf,nan,3307865386.7613964,25676416180311.7539062,16859119173508.2363281,97949959048066.6718750,1867259017659.2578125,69185780519107.1953125,25676416182625.9531250,25676416177997.5546875,30268355707447.9257812,19143389012738.5156250,507835867170948.3125000
0.0125000,0.0125000,0.0125000,inf,nan,1729615213.7519655,9532116841640.1250000,6258781805400.3554688,36362961357935.5234375,693201170431.3760986,25684542167157.2148438,9532116843684.6464844,9532116839595.6035156,11236829204729.5820312,7106794793048.7939453,188529082627694.6875000
0.0150000,0.0150000,0.0150000,inf,nan,1025788041.0347089,3816330042875.6899414,2505799687368.8823242,14558474352167.7148438,277533565730.1306763,10283203902851.1074219,3816330044690.1655273,3816330041061.2143555,4498837938425.2080078,2845314941880.0004883,75480535449900.5468750
0.0175000,0.0175000,0.0175000,inf,nan,816364920.8694073,1630274666621.8962402,1070437121361.2946777,6219146618640.4570312,118557729975.5400696,4392819651284.4282227,1630274668237.8283691,1630274665005.9641113,1921831036061.4152832,1215472670391.0527344,32244073137791.5156250
0.0200000,0.0200000,0.0200000,inf,nan,418596107.3832232,736734236038.6193848,483739077964.7041016,2810483090229.8242188,53577105522.5419159,1985151010714.3083496,736734237481.4654541,736734234595.7733154,868490904714.7664795,549281877207.7861328,14571359461928.9570312
0.0225000,0.0225000,0.0225000,inf,nan,225431955.9854015,349756143123.4732056,229649543521.7690125,1334245141626.4479980,25435060339.0497742,942428031121.5947266,349756144414.1002197,349756141832.8461914,412306112994.2241821,260765282054.4989929,6917588373189.1933594
0.0250000,0.0250000,0.0250000,inf,nan,127272441.4901047,173430006064.3650208,113873942461.7823486,661598840535.9985352,12612184694.9729195,467312383527.1816406,173430007220.0938110,173430004908.6362305,204446020699.9696655,129303016793.9671783,3430155497119.1093750
0.0275000,0.0275000,0.0275000,inf,nan,75733519.8149962,89392529193.9509277,58695009844.2453156,341013857919.7630005,6500780241.8917427,240871028526.3970337,89392530229.3194733,89392528158.5823822,105379382084.7032623,66647773161.7610016,1768035910534.1723633
0.0300000,0.0300000,0.0300000,inf,nan,48458359.2413441,47702083189.3508224,31321104941.8587379,181973683460.1426086,3468958718.0281630,128534911614.2589874,47702084116.6837158,47702082262.0179291,56233066632.8999863,35564914075.1959152,943468951211.2060547
0.0325000,0.0325000,0.0325000,inf,nan,34905912.7520932,26262499096.6123314,17243898701.7672997,100186204912.5786285,1909828950.7967153,70765309503.1985779,26262499926.4523087,26262498266.7723541,30959252990.7785606,19580350821.6480255,519429859704.8176270
0.0350000,0.0350000,0.0350000,inf,nan,22685665.7556289,14873518737.1103535,9765909257.7434654,56739635270.3045349,1081602141.2066209,40077347959.0271759,14873519478.5501308,14873517995.6705761,17533481019.8882484,11089147066.8357792,294174798238.3406982
0.0375000,0.0375000,0.0375000,inf,nan,15578297.2806830,8642940437.2848969,5674920973.8250713,32971276176.9821892,628505297.9339259,23288853858.2045097,8642941098.2258244,8642939776.3439693,10188633556.8365211,6443857656.8852062,170944284911.2449951
0.0400000,0.0400000,0.0400000,inf,nan,11861091.4258256,5141805476.7170820,3376081728.2652512,19615169965.7988091,373898792.1388910,13854929218.5911045,5141806064.0731306,5141804889.3610334,6061359811.8538837,3833540544.6535892,101697611234.6629944
0.0425000,0.0425000,0.0425000,inf,nan,10543253.5463386,3125605143.0675550,2052248341.2016551,11923780973.0585880,227279164.8321956,8422209252.1780481,3125605662.9279571,3125604623.2071528,3684584624.5450878,2330335929.0397649,61820486783.5199890
0.0450000,0.0450000,0.0450000,inf,nan,10339258.8620086,1938110845.9687009,1272541858.1157851,7393736051.1406336,140924110.2432808,5222466437.0058928,1938111303.7289062,1938110388.2084956,2284720269.1482134,1444983973.3722570,38333808971.8764191
0.0475000,0.0475000,0.0475000,inf,nan,7324736.1901797,1224053685.7033486,803693175.8075521,4669758976.8187904,88997807.7620244,3298417729.4925165,1224054086.1714146,1224053285.2352827,1442961981.2865863,912609287.5789751,24210951073.4242096
0.0500000,0.0500000,0.0500000,inf,nan,5191503.6794112,786375805.3716271,516314398.5194847,3000115005.1002321,57169889.9586679,2119084357.9057572,786376152.8553615,786375457.8878927,927010312.8710947,586292800.6275926,15554435086.1298256
0.0525000,0.0525000,0.0525000,inf,nan,3753103.7200481,513298362.6023119,337011733.8895238,1958390784.4610038,37311653.1209874,1383274405.1507614,513298660.9811763,513298064.2234475,605096027.1944274,382696329.8107152,10153459141.1938820
0.0550000,0.0550000,0.0550000,inf,nan,2612891.9419216,340086372.1687769,223280326.4558343,1297635376.9058800,24715510.4670144,916557070.3765650,340086624.9536173,340086119.3839365,400907011.7796740,253555857.4311449,6727670368.0798960
0.0575000,0.0575000,0.0575000,inf,nan,1862143.8430364,228519608.3934409,150024874.6806163,872046101.7490169,16602072.6466830,615946406.2586056,228519818.7764012,228519398.0104807,269387781.5504153,170375792.7038396,4521133747.4959927
0.0600000,0.0600000,0.0600000,inf,nan,1366265.2924980,155623374.7099699,102160268.0069032,593978795.7114084,11300627.1895697,419536033.5687995,155623545.6064256,155623203.8135142,183454872.7141573,116027049.1266026,3079445549.3013463
0.0625000,0.0625000,0.0625000,inf,nan,1042876.8209076,107353564.0718850,70465206.1200115,409857640.0724068,7789904.8536722,289483337.7944729,107353698.1558379,107353429.9879322,126552546.9353357,80038858.4022045,2124834328.6762910
0.0650000,0.0650000,0.0650000,inf,nan,842133.1641269,74989251.6426870,49213580.7389827,286413652.0152396,5435743.2666419,202289193.4349199,74989351.3767594,74989151.9086147,88400239.6213152,55909220.5816033,1484812384.9657834
0.0675000,0.0675000,0.0675000,inf,nan,638512.8391353,53034571.0472326,34796850.9778841,202680777.0446143,3838508.4808742,143144500.4275571,53034638.7081710,53034503.3862942,62519210.2346607,39540620.3712876,1050678340.1957886
0.0700000,0.0700000,0.0700000,inf,nan,487328.7793790,37977671.9139437,24909176.9477244,145261569.4592109,2742844.8777252,102586154.6039338,37977709.6143631,37977634.2135243,44769553.2881040,28314751.6437378,752971371.3171260
0.0725000,0.0725000,0.0725000,inf,nan,384280.0631787,27544931.2383365,18057736.1014216,105482165.5709130,1983440.5912510,74487497.1856767,27544940.9452976,27544921.5313754,32471033.7612638,20536484.9331635,546720754.2113020
0.0750000,0.0750000,0.0750000,inf,nan,316921.8122039,20246058.4168856,13264039.7168456,77656958.5161042,1451947.0025228,54832588.4993859,20246041.9677895,20246074.8659817,23866839.2634156,15094714.5243057,402448815.7601543
0.0775000,0.0775000,0.0775000,inf,nan,277736.3559980,14944440.1816834,9808243.2399426,57068862.6572635,1076516.0466277,40307351.9010345,14944496.6831732,14944383.6801937,17617085.9706940,11142023.4804783,295858735.0516449
0.0800000,0.0800000,0.0800000,inf,nan,227533.2825088,11010984.0112709,7225739.1722584,42060713.5248285,797477.6090591,29706617.7029839,11011020.4809339,11010947.5416079,12980175.2083192,8209383.6172679,218047671.2404627
0.0825000,0.0825000,0.0825000,inf,nan,193491.5061780,8180542.3769392,5367465.4791561,31260389.4876190,591859.7069377,22078031.5400861,8180560.2233164,8180524.5305621,9643540.7810110,6099110.7153428,162052698.1284266
0.0850000,0.0850000,0.0850000,inf,nan,174605.6679112,6126765.8372266,4019143.3765538,23422922.8337074,442706.7684865,16542225.5486603,6126766.3705509,6126765.3039023,7222469.3039371,4567890.6662184,121419100.6040457
0.0875000,0.0875000,0.0875000,inf,nan,162406.4622539,4624569.6971393,3032983.6565250,17689657.2266390,333652.8195522,12492697.9860000,4624554.1376770,4624585.2566017,5451622.2047464,3447908.6219495,91695048.6390392
0.0900000,0.0900000,0.0900000,inf,nan,144672.5219505,3517317.6825428,2306139.7107482,13463058.3117412,253308.8784808,9507387.2856214,3517287.1679788,3517348.1971068,4146350.5655799,2622382.3529520,69782535.3555047
0.0925000,0.0925000,0.0925000,inf,nan,137542.3659222,2695074.7965513,1766428.5309438,10323751.2800342,193681.6294266,7290072.6027379,2695030.3885551,2695119.2045474,3177058.7463348,2009348.3797154,53507246.7808259
