# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3979537.7244303,5563847097.6568747,3623558117.7243567,21632778484.1548386,382911912.8990365,15261802749.1212959,5563846905.7924528,5563847289.5212965,6558878850.9691954,4148199213.2341466,111994155287.4241028,5563847097.6568747,3623558117.7243567,21632778484.1548386,382911912.8990365,15261802749.1212959,5563846905.7924528,5563847289.5212965,6558878850.9691954,4148199213.2341466,111994155287.4241028
0.0025000,0.0025000,0.0025000,inf,nan,2742387.9169034,3388007096.2716007,2206498445.2954178,13172937423.9471989,233163043.8498367,9293431411.0010891,3388006914.1825266,3388007278.3606749,3993914228.8844705,2525973148.5259957,68197052796.7808304,3388007096.2716007,2206498445.2954178,13172937423.9471989,233163043.8498367,9293431411.0010891,3388006914.1825266,3388007278.3606749,3993914228.8844705,2525973148.5259957,68197052796.7808304
0.0050000,0.0050000,0.0050000,inf,nan,1918547.3515869,2104178115.2917824,1370379745.0774722,8181298597.4262304,144806433.2812344,5771857981.2718782,2104177942.0812836,2104178288.5022812,2480486810.0835452,1568797605.1739039,42355043202.1947861,2104178115.2917824,1370379745.0774722,8181298597.4262304,144806433.2812344,5771857981.2718782,2104177942.0812836,2104178288.5022812,2480486810.0835452,1568797605.1739039,42355043202.1947861
0.0075000,0.0075000,0.0075000,inf,nan,1361280.9540227,1330964812.9243405,866810097.5662851,5174971467.9840631,91592506.7140030,3650911153.4506850,1330964647.7886295,1330964978.0600514,1568992966.4943478,992318281.3812780,26791111919.1568642,1330964812.9243405,866810097.5662851,5174971467.9840631,91592506.7140030,3650911153.4506850,1330964647.7886295,1330964978.0600514,1568992966.4943478,992318281.3812780,26791111919.1568642
0.0100000,0.0100000,0.0100000,inf,nan,978910.0090052,856389539.3179927,557734551.0734832,3329772235.9880605,58931941.0281210,2349133705.2837796,856389381.5321798,856389697.1038055,1009545219.1685003,638492458.7012678,17238409424.8140182,856389539.3179927,557734551.0734832,3329772235.9880605,58931941.0281210,2349133705.2837796,856389381.5321798,856389697.1038055,1009545219.1685003,638492458.7012678,17238409424.8140182
0.0125000,0.0125000,0.0125000,inf,nan,713135.9567368,559995072.7237158,364702818.1351808,2177354440.2739539,38534334.3637837,1536109752.4645512,559994921.6300755,559995223.8173561,660143921.0436490,417511674.8024579,11272277827.6529942,559995072.7237158,364702818.1351808,2177354440.2739539,38534334.3637837,1536109752.4645512,559994921.6300755,559995223.8173561,660143921.0436490,417511674.8024579,11272277827.6529942
0.0150000,0.0150000,0.0150000,inf,nan,526283.4969081,371914972.6990132,242212949.2373115,1446071895.7836373,25591202.0251775,1020194401.4129375,371914827.6971166,371915117.7009098,438427801.1201339,277286088.2157889,7486388565.0422497,371914972.6990132,242212949.2373115,1446071895.7836373,25591202.0251775,1020194401.4129375,371914827.6971166,371915117.7009098,438427801.1201339,277286088.2157889,7486388565.0422497
0.0175000,0.0175000,0.0175000,inf,nan,393646.4343690,250854088.1204253,163370661.7588112,975365466.8989522,17260477.7149897,688114077.0723525,250853948.6587634,250854227.5820872,295716532.8905465,187027557.1404445,5049517509.8548527,250854088.1204253,163370661.7588112,975365466.8989522,17260477.7149897,688114077.0723525,250853948.6587634,250854227.5820872,295716532.8905465,187027557.1404445,5049517509.8548527
0.0200000,0.0200000,0.0200000,inf,nan,298813.1030438,171980931.6982442,112003990.3125433,668687782.0045035,11833205.7292127,471755163.3608884,171980797.2670446,171981066.1294438,202737795.6091984,128222640.3853502,3461833364.5197921,171980931.6982442,112003990.3125433,668687782.0045035,11833205.7292127,471755163.3608884,171980797.2670446,171981066.1294438,202737795.6091984,128222640.3853502,3461833364.5197921
0.0225000,0.0225000,0.0225000,inf,nan,230765.4446597,120135019.9922171,78239425.8848263,467092849.8972873,8266039.3152532,329531622.4163798,120134890.1172190,120135149.8672151,141619823.1291343,89568240.5836517,2418169524.0915947,120135019.9922171,78239425.8848263,467092849.8972873,8266039.3152532,329531622.4163798,120134890.1172190,120135149.8672151,141619823.1291343,89568240.5836517,2418169524.0915947
