# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,14964752.5691327,60437523.5895641,38715731.5878191,244200807.5395378,3716132.6770124,171867965.3041983,60437624.3745909,60437422.8045374,71246097.9460565,45059988.7817965,1260516705.4157515
0.0025000,0.0025000,0.0025000,inf,nan,11977922.9749587,41991758.8827294,26898232.7029884,169688023.6321911,2580915.5705792,119425285.1722648,41991842.1673978,41991675.5980610,49501514.7642932,31307506.8567239,875889502.2727114
0.0050000,0.0050000,0.0050000,inf,nan,10956701.1846899,29657392.1209070,18996123.1916874,119861899.4428221,1821870.8957596,84357291.0596308,29657459.3818288,29657324.8599852,34961284.6188092,22111457.8641697,618692463.1392136
0.0075000,0.0075000,0.0075000,inf,nan,12210628.6929389,21304890.0521321,13645078.0448667,86120240.8320247,1307918.5303518,60609687.6893467,21304942.6620673,21304837.4421968,25115031.0805631,15884140.3440998,444521922.4337572
0.0100000,0.0100000,0.0100000,inf,nan,16139366.2113230,15579304.6223011,9977025.9528772,62989755.9977361,955658.3326436,44330327.5521563,15579343.8607110,15579265.3838912,18365488.8077442,11615354.9949604,325125299.6603316
0.0125000,0.0125000,0.0125000,inf,nan,23928516.4770818,11607227.5500042,7432403.4380832,46942315.8809471,711331.1697585,33036084.8732002,11607254.6119581,11607200.4880503,13683050.2276331,8653920.8115612,242290751.0312130
0.0150000,0.0150000,0.0150000,inf,nan,38883068.1078761,8818795.4350373,5646118.7140430,35675952.8853150,539862.2223203,25106816.4291490,8818811.4387593,8818779.4313154,10395938.2518346,6574968.6580533,184135755.4718713
0.0175000,0.0175000,0.0175000,inf,nan,67295582.3813086,6838017.3677619,4377287.8882716,27671843.4918712,418110.0646522,19473562.2190841,6838023.3610520,6838011.3744719,8060920.2066070,5098173.5779506,142820302.8737732
0.0200000,0.0200000,0.0200000,inf,nan,62421458.2547521,5414280.1851884,3465352.5424321,21917625.0895350,330650.5345723,15423813.5959453,5414277.1509143,5414283.2194625,6382563.5709523,4036687.6390054,113118683.5261227
0.0225000,0.0225000,0.0225000,inf,nan,37139119.4797337,4379021.2441654,2802321.4412090,17732375.2197523,267109.8439488,12478332.2861425,4379010.1049865,4379032.3833443,5162160.1604395,3264836.7507138,91516049.1353683
0.0250000,0.0250000,0.0250000,inf,nan,22883023.4964237,3617989.5591031,2314999.2736524,14654558.8867887,220457.2614168,10312286.8818169,3617971.1815621,3618007.9366441,4265026.4800091,2697439.5915519,75630008.9539373
