# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol],UMincline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,10216230.6953991,10216230.6953991
0.0050000,0.0050000,0.0050000,6970174.2443396,6970174.2443396
0.0100000,0.0100000,0.0100000,4743002.3634833,4743002.3634833
0.0150000,0.0150000,0.0150000,3227204.8973636,3227204.8973636
0.0200000,0.0200000,0.0200000,2201212.9924771,2201212.9924771
0.0250000,0.0250000,0.0250000,1509092.2792793,1509092.2792793
0.0300000,0.0300000,0.0300000,1042978.1833899,1042978.1833899
0.0350000,0.0350000,0.0350000,729180.9459702,729180.9459702
0.0400000,0.0400000,0.0400000,517796.0617004,517796.0617004
0.0450000,0.0450000,0.0450000,375226.9332137,375226.9332137
0.0500000,0.0500000,0.0500000,278945.8405076,278945.8405076
0.0550000,0.0550000,0.0550000,213892.5719136,213892.5719136
0.0600000,0.0600000,0.0600000,170031.9844143,170031.9844143
0.0650000,0.0650000,0.0650000,140712.7094161,140712.7094161
0.0700000,0.0700000,0.0700000,121570.2898093,121570.2898093
0.0750000,0.0750000,0.0750000,109795.3838144,109795.3838144
0.0800000,0.0800000,0.0800000,99670.0727372,99670.0727372
0.0850000,0.0850000,0.0850000,90908.0200381,90908.0200381
0.0900000,0.0900000,0.0900000,73330.6787712,73330.6787712
0.0950000,0.0950000,0.0950000,60173.2944731,60173.2944731
0.1000000,0.1000000,0.1000000,50251.0138957,50251.0138957
0.1050000,0.1050000,0.1050000,42706.1531154,42706.1531154
0.1100000,0.1100000,0.1100000,36918.1209429,36918.1209429
0.1150000,0.1150000,0.1150000,32438.9999387,32438.9999387
0.1200000,0.1200000,0.1200000,28948.2215718,28948.2215718
0.1250000,0.1250000,0.1250000,26221.1581865,26221.1581865
0.1300000,0.1300000,0.1300000,24107.6434570,24107.6434570
0.1350000,0.1350000,0.1350000,22517.4246884,22517.4246884
0.1400000,0.1400000,0.1400000,21410.3549283,21410.3549283
0.1450000,0.1450000,0.1450000,20639.0731547,20639.0731547
0.1500000,0.1500000,0.1500000,18516.2917886,18516.2917886
0.1550000,0.1550000,0.1550000,16676.4015773,16676.4015773
0.1600000,0.1600000,0.1600000,15109.5295186,15109.5295186
0.1650000,0.1650000,0.1650000,13812.3953774,13812.3953774
0.1700000,0.1700000,0.1700000,12788.8186971,12788.8186971
0.1750000,0.1750000,0.1750000,12050.5131808,12050.5131808
0.1800000,0.1800000,0.1800000,11618.0647967,11618.0647967
0.1850000,0.1850000,0.1850000,10605.8359428,10605.8359428
0.1900000,0.1900000,0.1900000,8505.4534142,8505.4534142
0.1950000,0.1950000,0.1950000,6826.6584705,6826.6584705
0.2000000,0.2000000,0.2000000,5481.9247526,5481.9247526
0.2050000,0.2050000,0.2050000,4403.0065188,4403.0065188
0.2100000,0.2100000,0.2100000,3536.3622046,3536.3622046
0.2150000,0.2150000,0.2150000,2839.7238057,2839.7238057
0.2200000,0.2200000,0.2200000,2279.5315956,2279.5315956
0.2250000,0.2250000,0.2250000,1849.4384077,1829.0103040
0.2300000,0.2300000,0.2300000,1487.1169087,1466.7158650
0.2350000,0.2350000,0.2350000,1195.8273890,1175.4263453
0.2400000,0.2400000,0.2400000,961.6866153,941.2855715
0.2450000,0.2450000,0.2450000,773.5351024,753.1340587
0.2500000,0.2500000,0.2500000,622.3817195,601.9806758
0.2550000,0.2550000,0.2550000,500.9827903,480.5817465
0.2600000,0.2600000,0.2600000,403.5045292,383.1034854
0.2650000,0.2650000,0.2650000,325.2510623,304.8500185
0.2700000,0.2700000,0.2700000,262.4446790,242.0436352
0.2750000,0.2750000,0.2750000,212.0480512,191.6470074
0.2800000,0.2800000,0.2800000,171.6203729,151.2193291
0.2850000,0.2850000,0.2850000,139.2010104,118.7999666
