# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,1000000000000.0000000
0.0100000,0.0100000,0.0100000,1000000000000.0000000
0.0150000,0.0150000,0.0150000,1000000000000.0000000
0.0200000,0.0200000,0.0200000,203026639083.6311035
0.0250000,0.0250000,0.0250000,49221177759.1882401
0.0300000,0.0300000,0.0300000,13861678043.2402115
0.0350000,0.0350000,0.0350000,4406596033.0057306
0.0400000,0.0400000,0.0400000,1548276508.8506393
0.0450000,0.0450000,0.0450000,591736258.3574234
0.0500000,0.0500000,0.0500000,243015680.2407866
0.0550000,0.0550000,0.0550000,106243144.3572995
0.0600000,0.0600000,0.0600000,49102536.6453715
0.0650000,0.0650000,0.0650000,23877365.1191410
0.0700000,0.0700000,0.0700000,12186061.7198946
0.0750000,0.0750000,0.0750000,6525832.6015650
0.0800000,0.0800000,0.0800000,3673690.3439399
0.0850000,0.0850000,0.0850000,2152844.6615840
0.0900000,0.0900000,0.0900000,1291824.1868387
0.0950000,0.0950000,0.0950000,800367.5785277
0.1000000,0.1000000,0.1000000,516274.1157089
0.1050000,0.1050000,0.1050000,346358.6320282
0.1100000,0.1100000,0.1100000,241209.7709919
0.1150000,0.1150000,0.1150000,173927.4382338
0.1200000,0.1200000,0.1200000,121686.6152756
0.1250000,0.1250000,0.1250000,86040.6011191
0.1300000,0.1300000,0.1300000,62222.2700828
0.1350000,0.1350000,0.1350000,45913.2419212
0.1400000,0.1400000,0.1400000,33960.3405031
0.1450000,0.1450000,0.1450000,23469.6426818
0.1500000,0.1500000,0.1500000,16449.4065639
0.1550000,0.1550000,0.1550000,11679.4419276
0.1600000,0.1600000,0.1600000,8391.7676289
0.1650000,0.1650000,0.1650000,6095.2494637
0.1700000,0.1700000,0.1700000,4470.9697090
0.1750000,0.1750000,0.1750000,3308.7937244
0.1800000,0.1800000,0.1800000,2468.3196358
0.1850000,0.1850000,0.1850000,1854.4824303
0.1900000,0.1900000,0.1900000,1412.7626825
0.1950000,0.1950000,0.1950000,1076.5897144
0.2000000,0.2000000,0.2000000,824.8802324
0.2050000,0.2050000,0.2050000,635.1110892
0.2100000,0.2100000,0.2100000,491.1437977
0.2150000,0.2150000,0.2150000,381.3024118
0.2200000,0.2200000,0.2200000,296.9190733
0.2250000,0.2250000,0.2250000,230.8504663
0.2300000,0.2300000,0.2300000,178.6731952
0.2350000,0.2350000,0.2350000,138.2786762
0.2400000,0.2400000,0.2400000,107.2645306
0.2450000,0.2450000,0.2450000,83.4445707
0.2500000,0.2500000,0.2500000,65.1081652
0.2550000,0.2550000,0.2550000,50.9577003
0.2600000,0.2600000,0.2600000,40.0131983
0.2650000,0.2650000,0.2650000,31.5335456
0.2700000,0.2700000,0.2700000,24.9567022
0.2750000,0.2750000,0.2750000,19.8549326
0.2800000,0.2800000,0.2800000,15.9010761
0.2850000,0.2850000,0.2850000,12.8423497
0.2900000,0.2900000,0.2900000,10.4787846
0.2950000,0.2950000,0.2950000,8.6456288
0.3000000,0.3000000,0.3000000,7.2026663
0.3050000,0.3050000,0.3050000,6.0339388
0.3100000,0.3100000,0.3100000,5.0548871
0.3150000,0.3150000,0.3150000,4.2159770
0.3200000,0.3200000,0.3200000,3.4949716
0.3250000,0.3250000,0.3250000,2.8825445
0.3300000,0.3300000,0.3300000,2.3707856
0.3350000,0.3350000,0.3350000,1.9477860
0.3400000,0.3400000,0.3400000,1.5954430
0.3450000,0.3450000,0.3450000,1.2887849
0.3500000,0.3500000,0.3500000,0.9999083
0.3550000,0.3550000,0.3550000,0.7082036
0.3600000,0.3600000,0.3600000,0.4097145
0.3650000,0.3650000,0.3650000,0.1162864
0.3700000,0.3700000,0.3700000,-0.1544044
0.3750000,0.3750000,0.3750000,-0.3887132
0.3800000,0.3800000,0.3800000,-0.5810899
0.3850000,0.3850000,0.3850000,-0.7332728
0.3900000,0.3900000,0.3900000,-0.8514947
0.3950000,0.3950000,0.3950000,-0.9433982
0.4000000,0.4000000,0.4000000,-1.0155241
0.4050000,0.4050000,0.4050000,-1.0721345
0.4100000,0.4100000,0.4100000,-1.1156516
0.4150000,0.4150000,0.4150000,-1.1479757
0.4200000,0.4200000,0.4200000,-1.1714481
0.4250000,0.4250000,0.4250000,-1.1888349
0.4300000,0.4300000,0.4300000,-1.2026764
0.4350000,0.4350000,0.4350000,-1.2147140
0.4400000,0.4400000,0.4400000,-1.2257643
0.4450000,0.4450000,0.4450000,-1.2359321
0.4500000,0.4500000,0.4500000,-1.2450238
0.4550000,0.4550000,0.4550000,-1.2533889
0.4600000,0.4600000,0.4600000,-1.2630253
0.4650000,0.4650000,0.4650000,-1.2773552
0.4700000,0.4700000,0.4700000,-1.2988830
0.4750000,0.4750000,0.4750000,-1.3269684
0.4800000,0.4800000,0.4800000,-1.3580337
0.4850000,0.4850000,0.4850000,-1.3876180
0.4900000,0.4900000,0.4900000,-1.4122241
0.4950000,0.4950000,0.4950000,-1.4299548
0.5000000,0.5000000,0.5000000,-1.4402359
0.5050000,0.5050000,0.5050000,-1.4432117
0.5100000,0.5100000,0.5100000,-1.4391909
0.5150000,0.5150000,0.5150000,-1.4283604
0.5200000,0.5200000,0.5200000,-1.4108388
0.5250000,0.5250000,0.5250000,-1.3869998
0.5300000,0.5300000,0.5300000,-1.3578257
0.5350000,0.5350000,0.5350000,-1.3249060
0.5400000,0.5400000,0.5400000,-1.2899259
0.5450000,0.5450000,0.5450000,-1.2540331
0.5500000,0.5500000,0.5500000,-1.2175943
0.5550000,0.5550000,0.5550000,-1.1804179
0.5600000,0.5600000,0.5600000,-1.1421552
0.5650000,0.5650000,0.5650000,-1.1025988
0.5700000,0.5700000,0.5700000,-1.0617942
0.5750000,0.5750000,0.5750000,-1.0200106
0.5800000,0.5800000,0.5800000,-0.9776541
0.5850000,0.5850000,0.5850000,-0.9351794
0.5900000,0.5900000,0.5900000,-0.8930242
0.5950000,0.5950000,0.5950000,-0.8515708
0.6000000,0.6000000,0.6000000,-0.8111295
0.6050000,0.6050000,0.6050000,-0.7719366
