# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2444710216.6881471,2444710216.6881471
0.0050000,0.0050000,0.0050000,933607177.0307697,933607177.0307697
0.0100000,0.0100000,0.0100000,376732260.1848157,376732260.1848157
0.0150000,0.0150000,0.0150000,161534469.0140375,161534469.0140375
0.0200000,0.0200000,0.0200000,73138392.8662716,73138392.8662716
0.0250000,0.0250000,0.0250000,34789315.9345092,34789315.9345092
0.0300000,0.0300000,0.0300000,17281048.5715027,17281048.5715027
0.0350000,0.0350000,0.0350000,8924789.5646321,8924789.5646321
0.0400000,0.0400000,0.0400000,4783775.4755301,4783775.4755301
0.0450000,0.0450000,0.0450000,2655346.4231468,2655346.4231468
0.0500000,0.0500000,0.0500000,1523922.4742453,1523922.4742453
0.0550000,0.0550000,0.0550000,903350.2331124,903350.2331124
0.0600000,0.0600000,0.0600000,552778.3944578,552778.3944578
0.0650000,0.0650000,0.0650000,349065.8239734,349065.8239734
0.0700000,0.0700000,0.0700000,227406.9649976,227406.9649976
0.0750000,0.0750000,0.0750000,152778.2999461,152778.2999461
0.0800000,0.0800000,0.0800000,105781.9665353,105781.9665353
0.0850000,0.0850000,0.0850000,75425.8708048,75425.8708048
0.0900000,0.0900000,0.0900000,55343.6874977,55343.6874977
0.0950000,0.0950000,0.0950000,41767.6711355,41767.6711355
0.1000000,0.1000000,0.1000000,32417.7391903,32417.7391903
0.1050000,0.1050000,0.1050000,25881.0484241,25881.0484241
0.1100000,0.1100000,0.1100000,21224.2997442,21224.2997442
0.1150000,0.1150000,0.1150000,17965.3280996,17965.3280996
0.1200000,0.1200000,0.1200000,15615.8462402,15615.8462402
0.1250000,0.1250000,0.1250000,13374.3103454,13374.3103454
0.1300000,0.1300000,0.1300000,10901.3758292,10901.3758292
0.1350000,0.1350000,0.1350000,8931.2698615,8931.2698615
0.1400000,0.1400000,0.1400000,7319.7759631,7319.7759631
0.1450000,0.1450000,0.1450000,6019.3973062,6019.3973062
0.1500000,0.1500000,0.1500000,4969.9068098,4969.9068098
0.1550000,0.1550000,0.1550000,4118.1217197,4118.1217197
0.1600000,0.1600000,0.1600000,3423.0764610,3423.0764610
0.1650000,0.1650000,0.1650000,2852.9904534,2852.9904534
0.1700000,0.1700000,0.1700000,2370.7880932,2370.7880932
0.1750000,0.1750000,0.1750000,1971.1819282,1971.1819282
0.1800000,0.1800000,0.1800000,1666.3194642,1641.5977498
0.1850000,0.1850000,0.1850000,1393.1383649,1368.5004696
0.1900000,0.1900000,0.1900000,1165.0311706,1141.2935141
0.1950000,0.1950000,0.1950000,973.2527700,948.5189067
0.2000000,0.2000000,0.2000000,811.7381277,787.4117700
0.2050000,0.2050000,0.2050000,647.7860448,623.9489812
0.2100000,0.2100000,0.2100000,514.2923290,491.0520976
0.2150000,0.2150000,0.2150000,407.4809408,384.3933303
0.2200000,0.2200000,0.2200000,322.0741625,298.3827720
0.2250000,0.2250000,0.2250000,253.8224447,229.8964035
0.2300000,0.2300000,0.2300000,199.2158943,175.3869510
0.2350000,0.2350000,0.2350000,155.4044870,132.0302819
0.2400000,0.2400000,0.2400000,120.2126549,97.5776106
0.2450000,0.2450000,0.2450000,92.0255446,69.4781334
0.2500000,0.2500000,0.2500000,69.5628203,46.8086375
0.2550000,0.2550000,0.2550000,51.7472843,28.9346222
0.2600000,0.2600000,0.2600000,37.6758747,14.7379412
0.2650000,0.2650000,0.2650000,26.6106331,3.7085600
0.2700000,0.2700000,0.2700000,17.9571872,-4.8015813
0.2750000,0.2750000,0.2750000,11.2365109,-11.3080983
0.2800000,0.2800000,0.2800000,6.0610921,-16.2216855
0.2850000,0.2850000,0.2850000,2.1177226,-19.8698227
0.2900000,0.2900000,0.2900000,-0.8460465,-22.5139059
0.2950000,0.2950000,0.2950000,-3.0334484,-24.3627804
0.3000000,0.3000000,0.3000000,-4.6079216,-25.5834441
0.3050000,0.3050000,0.3050000,-5.7009373,-26.3095227
0.3100000,0.3100000,0.3100000,-6.4207200,-26.6479905
0.3150000,0.3150000,0.3150000,-6.8643121,-26.6845075
0.3200000,0.3200000,0.3200000,-7.1285085,-26.4876650
0.3250000,0.3250000,0.3250000,-7.3043877,-26.1123676
0.3300000,0.3300000,0.3300000,-7.4499645,-25.6925801
0.3350000,0.3350000,0.3350000,-7.5710766,-25.8557332
0.3400000,0.3400000,0.3400000,-7.6391201,-26.2411112
0.3450000,0.3450000,0.3450000,-7.6253341,-26.4800902
0.3500000,0.3500000,0.3500000,-7.5205382,-26.4485170
0.3550000,0.3550000,0.3550000,-7.3368781,-26.1890371
0.3600000,0.3600000,0.3600000,-7.1008913,-25.7552592
0.3650000,0.3650000,0.3650000,-6.8430595,-25.1904472
0.3700000,0.3700000,0.3700000,-6.5881664,-24.5294167
0.3750000,0.3750000,0.3750000,-6.3521082,-23.8000914
0.3800000,0.3800000,0.3800000,-6.1435215,-23.0247788
0.3850000,0.3850000,0.3850000,-5.9681396,-23.3185887
0.3900000,0.3900000,0.3900000,-5.8393067,-23.8596769
0.3950000,0.3950000,0.3950000,-5.7849679,-24.0442488
0.4000000,0.4000000,0.4000000,-5.8302284,-23.9552593
0.4050000,0.4050000,0.4050000,-5.9663061,-23.6585096
0.4100000,0.4100000,0.4100000,-6.1493635,-23.3273029
0.4150000,0.4150000,0.4150000,-6.3321859,-23.0793429
0.4200000,0.4200000,0.4200000,-6.4910158,-22.7113711
0.4250000,0.4250000,0.4250000,-6.6302947,-23.1062567
0.4300000,0.4300000,0.4300000,-6.7895651,-23.7022066
0.4350000,0.4350000,0.4350000,-7.1932023,-24.0776560
0.4400000,0.4400000,0.4400000,-8.4022964,-29.1628565
0.4450000,0.4450000,0.4450000,-10.1966920,-32.5091386
0.4500000,0.4500000,0.4500000,-11.6837541,-34.5453085
0.4550000,0.4550000,0.4550000,-12.5473444,-35.5994670
0.4600000,0.4600000,0.4600000,-12.8412362,-35.9228886
0.4650000,0.4650000,0.4650000,-12.7096253,-35.7080780
0.4700000,0.4700000,0.4700000,-12.3399434,-35.1024707
0.4750000,0.4750000,0.4750000,-11.9669707,-34.2188675
0.4800000,0.4800000,0.4800000,-11.7511631,-33.1434040
0.4850000,0.4850000,0.4850000,-11.6466653,-31.9416573
0.4900000,0.4900000,0.4900000,-11.5179287,-30.6633377
0.4950000,0.4950000,0.4950000,-11.2939842,-29.4934904
0.5000000,0.5000000,0.5000000,-10.9837480,-28.8925803
0.5050000,0.5050000,0.5050000,-10.6294430,-28.1036879
0.5100000,0.5100000,0.5100000,-10.2593259,-27.2116644
0.5150000,0.5150000,0.5150000,-9.8709845,-26.2264087
0.5200000,0.5200000,0.5200000,-9.4483565,-25.1876773
0.5250000,0.5250000,0.5250000,-8.9824222,-24.1247015
0.5300000,0.5300000,0.5300000,-8.4771415,-23.0588079
0.5350000,0.5350000,0.5350000,-7.9454211,-22.0263695
0.5400000,0.5400000,0.5400000,-7.4034349,-21.4093818
0.5450000,0.5450000,0.5450000,-6.8666235,-20.7256485
0.5500000,0.5500000,0.5500000,-6.3476338,-20.0031206
0.5550000,0.5550000,0.5550000,-5.8557183,-19.2621942
0.5600000,0.5600000,0.5600000,-5.3969142,-18.5176494
0.5650000,0.5650000,0.5650000,-4.9743406,-17.7800834
0.5700000,0.5700000,0.5700000,-4.5884686,-17.0569755
0.5750000,0.5750000,0.5750000,-4.2376316,-16.3534808
0.5800000,0.5800000,0.5800000,-3.9188360,-15.6730238
0.5850000,0.5850000,0.5850000,-3.6286105,-15.0177445
0.5900000,0.5900000,0.5900000,-3.3636179,-14.3888325
0.5950000,0.5950000,0.5950000,-3.1209534,-13.7867793
0.6000000,0.6000000,0.6000000,-2.8982044,-13.2115687
0.6050000,0.6050000,0.6050000,-2.6933888,-12.6628193
0.6100000,0.6100000,0.6100000,-2.5048555,-12.1398930
0.6150000,0.6150000,0.6150000,-2.3311931,-11.6419759
0.6200000,0.6200000,0.6200000,-2.1711615,-11.1681391
0.6250000,0.6250000,0.6250000,-2.0236463,-10.7173843
0.6300000,0.6300000,0.6300000,-1.8876304,-10.2886776
0.6350000,0.6350000,0.6350000,-1.7621775,-9.8809742
0.6400000,0.6400000,0.6400000,-1.6464225,-9.4932367
0.6450000,0.6450000,0.6450000,-1.5395660,-9.1244481
0.6500000,0.6500000,0.6500000,-1.4408696,-8.7736205
0.6550000,0.6550000,0.6550000,-1.3496533,-8.4398018
0.6600000,0.6600000,0.6600000,-1.2652919,-8.1220789
0.6650000,0.6650000,0.6650000,-1.1872120,-7.8195805
0.6700000,0.6700000,0.6700000,-1.1148888,-7.5314778
0.6750000,0.6750000,0.6750000,-1.0478428,-7.2569847
0.6800000,0.6800000,0.6800000,-0.9856360,-6.9953570
0.6850000,0.6850000,0.6850000,-0.9278693,-6.7458917
0.6900000,0.6900000,0.6900000,-0.8741789,-6.5079252
0.6950000,0.6950000,0.6950000,-0.8242332,-6.2808322
0.7000000,0.7000000,0.7000000,-0.7777304,-6.0640235
0.7050000,0.7050000,0.7050000,-0.7343954,-5.8569445
0.7100000,0.7100000,0.7100000,-0.6939774,-5.6590732
0.7150000,0.7150000,0.7150000,-0.6562478,-5.4699186
0.7200000,0.7200000,0.7200000,-0.6209983,-5.2890189
0.7250000,0.7250000,0.7250000,-0.5880384,-5.1159395
0.7300000,0.7300000,0.7300000,-0.5571945,-4.9502718
0.7350000,0.7350000,0.7350000,-0.5283075,-4.7916313
0.7400000,0.7400000,0.7400000,-0.5012322,-4.6396562
0.7450000,0.7450000,0.7450000,-0.4758355,-4.4973899
0.7500000,0.7500000,0.7500000,-0.4519955,-4.3613346
0.7550000,0.7550000,0.7550000,-0.4296003,-4.2306678
0.7600000,0.7600000,0.7600000,-0.4085472,-4.1051299
0.7650000,0.7650000,0.7650000,-0.3887420,-3.9844758
0.7700000,0.7700000,0.7700000,-0.3700979,-3.8684736
0.7750000,0.7750000,0.7750000,-0.3525351,-3.7569046
0.7800000,0.7800000,0.7800000,-0.3359799,-3.6495615
0.7850000,0.7850000,0.7850000,-0.3203647,-3.5462488
0.7900000,0.7900000,0.7900000,-0.3056268,-3.4467811
0.7950000,0.7950000,0.7950000,-0.2917083,-3.3509832
0.8000000,0.8000000,0.8000000,-0.2785560,-3.2586892
0.8050000,0.8050000,0.8050000,-0.2661202,-3.1697417
0.8100000,0.8100000,0.8100000,-0.2543553,-3.0839920
0.8150000,0.8150000,0.8150000,-0.2432188,-3.0012988
0.8200000,0.8200000,0.8200000,-0.2326713,-2.9215284
0.8250000,0.8250000,0.8250000,-0.2226765,-2.8445536
0.8300000,0.8300000,0.8300000,-0.2132002,-2.7702541
0.8350000,0.8350000,0.8350000,-0.2042110,-2.6985154
0.8400000,0.8400000,0.8400000,-0.1956796,-2.6292290
0.8450000,0.8450000,0.8450000,-0.1875787,-2.5622917
0.8500000,0.8500000,0.8500000,-0.1798828,-2.4976052
0.8550000,0.8550000,0.8550000,-0.1725682,-2.4350765
0.8600000,0.8600000,0.8600000,-0.1656128,-2.3746168
0.8650000,0.8650000,0.8650000,-0.1589959,-2.3161416
0.8700000,0.8700000,0.8700000,-0.1526983,-2.2601238
0.8750000,0.8750000,0.8750000,-0.1467019,-2.2060196
0.8800000,0.8800000,0.8800000,-0.1409899,-2.1536141
0.8850000,0.8850000,0.8850000,-0.1355464,-2.1028421
0.8900000,0.8900000,0.8900000,-0.1303568,-2.0536410
0.8950000,0.8950000,0.8950000,-0.1254072,-2.0059511
0.9000000,0.9000000,0.9000000,-0.1206845,-1.9597154
0.9050000,0.9050000,0.9050000,-0.1161767,-1.9148794
0.9100000,0.9100000,0.9100000,-0.1118723,-1.8713911
0.9150000,0.9150000,0.9150000,-0.1077605,-1.8292008
0.9200000,0.9200000,0.9200000,-0.1038313,-1.7882607
0.9250000,0.9250000,0.9250000,-0.1000753,-1.7485253
0.9300000,0.9300000,0.9300000,-0.0964834,-1.7099511
0.9350000,0.9350000,0.9350000,-0.0930473,-1.6724964
0.9400000,0.9400000,0.9400000,-0.0897592,-1.6361211
0.9450000,0.9450000,0.9450000,-0.0866115,-1.6007869
0.9500000,0.9500000,0.9500000,-0.0835973,-1.5664573
0.9550000,0.9550000,0.9550000,-0.0807099,-1.5330970
0.9600000,0.9600000,0.9600000,-0.0779431,-1.5006724
0.9650000,0.9650000,0.9650000,-0.0752911,-1.4691512
0.9700000,0.9700000,0.9700000,-0.0727483,-1.4385023
0.9750000,0.9750000,0.9750000,-0.0703093,-1.4086960
0.9800000,0.9800000,0.9800000,-0.0679694,-1.3797038
0.9850000,0.9850000,0.9850000,-0.0657237,-1.3514983
0.9900000,0.9900000,0.9900000,-0.0635678,-1.3240532
0.9950000,0.9950000,0.9950000,-0.0614976,-1.2973432
1.0000000,1.0000000,1.0000000,-0.0595091,-1.2713440
1.0050000,1.0050000,1.0050000,-0.0575984,-1.2460324
1.0100000,1.0100000,1.0100000,-0.0557621,-1.2213859
1.0150000,1.0150000,1.0150000,-0.0539968,-1.1973828
1.0200000,1.0200000,1.0200000,-0.0522993,-1.1740027
1.0250000,1.0250000,1.0250000,-0.0506664,-1.1512253
1.0300000,1.0300000,1.0300000,-0.0490955,-1.1290317
1.0350000,1.0350000,1.0350000,-0.0475836,-1.1074033
1.0400000,1.0400000,1.0400000,-0.0461282,-1.0863224
1.0450000,1.0450000,1.0450000,-0.0447269,-1.0657718
1.0500000,1.0500000,1.0500000,-0.0433774,-1.0457351
1.0550000,1.0550000,1.0550000,-0.0420772,-1.0261964
1.0600000,1.0600000,1.0600000,-0.0408245,-1.0071405
