# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3561862.5428338,325866776.8718232,208675254.1835102,1317768530.1217363,19994379.0123521,927392914.0394551,325866926.2200250,325866627.5236214,384144401.0850328,242954251.5659922,6801618676.3107691
0.0025000,0.0025000,0.0025000,inf,nan,3335982.4199954,220485872.5184874,141145700.4039331,892312406.4478157,13498074.5071630,627943248.0867373,220485997.6221015,220485747.4148732,259917301.9704325,164386135.5024675,4605365715.8093452
0.0050000,0.0050000,0.0050000,inf,nan,2911770.1622715,154872356.8062895,99092292.9039463,627519165.5960679,9448616.1895192,441568392.9250979,154872459.3417499,154872254.2708291,182569543.6677817,115467117.8735523,3238429022.1081386
0.0075000,0.0075000,0.0075000,inf,nan,1993860.1619210,113902866.6519794,72825988.4976424,462297912.8806754,6915098.8290230,325272098.1382784,113902948.1727261,113902785.1312326,134273118.9473288,84921776.8816539,2385463738.1666064
0.0100000,0.0100000,0.0100000,inf,nan,1421038.3157340,86226443.5664602,55123124.9881308,350076475.5368461,5229906.3211333,246308504.8311178,86226519.5930682,86226367.5398521,101647077.4943682,64287256.4763690,1806356698.7353148
0.0125000,0.0125000,0.0125000,inf,nan,1070291.9793322,66680684.6290318,42597481.1194575,271171020.6520937,4024788.3006131,190771976.8241144,66680745.7458799,66680623.5121837,78605778.4308426,49714659.4183998,1399034743.0745111
0.0150000,0.0150000,0.0150000,inf,nan,871204.2722258,53314500.0981616,34032041.4524697,217210760.1742116,3200769.4673006,152792842.1961754,53314547.5343966,53314452.6619267,62849201.4618969,39749325.1484757,1120484208.9552767
0.0175000,0.0175000,0.0175000,inf,nan,785859.8163638,41834087.5033554,26731894.3749862,170020479.7083650,2529392.8316603,119616168.0209614,41834148.9174487,41834026.0892621,49315645.6242130,31189952.8908458,877218305.8866277
0.0200000,0.0200000,0.0200000,inf,nan,798640.4563933,32808582.5975961,20955063.1548600,133480463.5401582,1977460.2504907,93902609.2852828,32808635.1071717,32808530.0880206,38676030.2274072,24460869.2744254,688634829.2533523
0.0225000,0.0225000,0.0225000,inf,nan,912194.0366970,26036497.4002179,16621948.2851225,106042732.4136692,1564240.0099458,74595331.3731757,26036541.8005280,26036452.9999079,30692833.4215944,19411852.2912755,547036592.3987713
0.0250000,0.0250000,0.0250000,inf,nan,1148172.2186243,20885512.0898481,13327338.6443885,85154588.7855324,1250744.5776445,59897656.0822546,20885549.1334240,20885475.0462722,24620652.0656283,15571467.6011830,439246209.6101940
