# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3228145.0272101,3771730097.0461869,2416440482.7070723,15235671000.2282104,232173892.9827729,10722996584.6634541,3771730503.3638277,3771729690.7285461,4446261791.6833763,2812062867.0201159,78645058614.9995880,3771730097.0461869,2416440482.7070723,15235671000.2282104,232173892.9827729,10722996584.6634541,3771730503.3638277,3771729690.7285461,4446261791.6833763,2812062867.0201159,78645058614.9995880
0.0025000,0.0025000,0.0025000,inf,nan,2385894.6804765,2222908512.0535245,1424153961.1932678,8979303402.0815277,136832490.7096395,6319711466.1063366,2222908889.7955523,2222908134.3114967,2620450808.8454309,1657318610.4764135,46350297405.0503998,2222908512.0535245,1424153961.1932678,8979303402.0815277,136832490.7096395,6319711466.1063366,2222908889.7955523,2222908134.3114967,2620450808.8454309,1657318610.4764135,46350297405.0503998
0.0050000,0.0050000,0.0050000,inf,nan,1671422.2478848,1339778843.6008034,858358281.7715820,5411947740.8394918,82470061.0714425,3808976314.2194376,1339779195.2949243,1339778491.9066825,1579383287.8638892,998889697.6110522,27935957314.7684669,1339778843.6008034,858358281.7715820,5411947740.8394918,82470061.0714425,3808976314.2194376,1339779195.2949243,1339778491.9066825,1579383287.8638892,998889697.6110522,27935957314.7684669
0.0075000,0.0075000,0.0075000,inf,nan,1233022.0888304,824438673.8654735,528195318.1258389,3330250667.8360553,50748070.0260462,2343860561.5174537,824439001.7248462,824438346.0061008,971880299.1934448,614671071.6994381,17190443815.2750778,824438673.8654735,528195318.1258389,3330250667.8360553,50748070.0260462,2343860561.5174537,824439001.7248462,824438346.0061008,971880299.1934448,614671071.6994381,17190443815.2750778
0.0100000,0.0100000,0.0100000,inf,nan,978067.4626142,517260721.7590721,331396167.2546694,2089409977.6697083,31840082.7971147,1470546813.2403057,517261027.7287435,517260415.7894008,609767009.9186226,385650518.6746662,10785349909.1125450,517260721.7590721,331396167.2546694,2089409977.6697083,31840082.7971147,1470546813.2403057,517261027.7287435,517260415.7894008,609767009.9186226,385650518.6746662,10785349909.1125450
0.0125000,0.0125000,0.0125000,inf,nan,855469.4565626,330550283.4597150,211777215.9627597,1335189357.2667346,20347761.1070703,939720483.4138788,330550569.2545145,330549997.6649156,389665500.3835084,246446101.3602203,6892141884.0694427,330550283.4597150,211777215.9627597,1335189357.2667346,20347761.1070703,939720483.4138788,330550569.2545145,330549997.6649156,389665500.3835084,246446101.3602203,6892141884.0694427
0.0150000,0.0150000,0.0150000,inf,nan,726828.2978837,215008199.3017620,137753848.4847121,868448299.1468412,13236349.7419523,611224763.7747223,215008466.4374620,215007932.1660621,253460008.2340841,160302184.3569475,4482875685.8343163,215008199.3017620,137753848.4847121,868448299.1468412,13236349.7419523,611224763.7747223,215008466.4374620,215007932.1660621,253460008.2340841,160302184.3569475,4482875685.8343163
0.0175000,0.0175000,0.0175000,inf,nan,582742.0225423,142322744.6517092,91187532.0083263,574823457.9120983,8763049.1716437,404569748.4955119,142322994.4708288,142322494.8325895,167775573.9012137,106110589.8539474,2967218813.2007151,142322744.6517092,91187532.0083263,574823457.9120983,8763049.1716437,404569748.4955119,142322994.4708288,142322494.8325895,167775573.9012137,106110589.8539474,2967218813.2007151
0.0200000,0.0200000,0.0200000,inf,nan,509419.1893821,95909631.3473095,61453181.9332083,387323626.8042793,5906979.7970659,272606452.4548114,95909865.0406232,95909397.6539958,113061994.9841969,71506684.1905190,1999369171.8609529,95909631.3473095,61453181.9332083,387323626.8042793,5906979.7970659,272606452.4548114,95909865.0406232,95909397.6539958,113061994.9841969,71506684.1905190,1999369171.8609529
0.0225000,0.0225000,0.0225000,inf,nan,493967.4604392,65873121.3245161,42210882.0797870,265975552.8156736,4058994.2596712,187201358.5949352,65873339.9490925,65872902.6999398,77653791.4718485,49112569.9997601,1372988724.5458782,65873121.3245161,42210882.0797870,265975552.8156736,4058994.2596712,187201358.5949352,65873339.9490925,65872902.6999398,77653791.4718485,49112569.9997601,1372988724.5458782
