# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,863251.7164508,845362163.0034361,540181471.0330998,3435627516.2844296,51112455.1246595,2417104238.4674196,44537935811.6101379,463603994074.0145874,3288634198851.1967773
0.0025000,0.0025000,0.0025000,inf,nan,739949.6292116,655342277.8166556,418958402.6959374,2660445179.6296864,39751960.0828825,1871860349.8190100,34407837358.1656647,357601793102.0811157,2533952095345.4326172
0.0050000,0.0050000,0.0050000,inf,nan,709979.4729060,587222008.0970414,375534105.3940130,2382065171.5759268,35700826.1147572,1676076006.9636571,30756634780.3434448,319304702491.6815796,2260851961811.3740234
0.0075000,0.0075000,0.0075000,inf,nan,767956.1772130,546078226.6387373,349236308.8596778,2214908274.1349826,33208452.5187382,1558504720.4244194,28566932747.1083488,296355551724.0921021,2097289560198.4997559
0.0100000,0.0100000,0.0100000,inf,nan,924680.3845265,501888964.8957373,321038735.1171690,2034793355.5289941,30562030.4515572,1431776810.3408358,26241714055.4296570,272218417723.3615723,1926397546372.8374023
0.0125000,0.0125000,0.0125000,inf,nan,1209943.4986776,454052803.1824520,290385067.9902670,1841656754.3334928,27613340.2345395,1295841403.2501812,23773153078.2775040,246763831634.7819519,1747020828748.6408691
0.0150000,0.0150000,0.0150000,inf,nan,1680479.0108236,407805952.2323872,260860787.8711290,1653305314.2048578,24834771.3748679,1163346062.1749589,21320380812.5969696,221156503311.0337524,1564997604988.2988281
0.0175000,0.0175000,0.0175000,inf,nan,2435920.2591302,364186298.1055974,232930634.7045255,1476875773.4897053,22160024.5985397,1039183596.3772768,19056550189.2095261,197751739784.7423706,1399761048346.3647461
0.0200000,0.0200000,0.0200000,inf,nan,3648854.5501787,320711975.4718915,205155264.6965303,1300126495.9201441,19534338.0173794,914836163.4912847,16763429012.5360661,173869687413.8524475,1230289059440.2021484
0.0225000,0.0225000,0.0225000,inf,nan,5621352.0564444,277258189.8298533,177279100.1270501,1125135921.8361189,16835850.7945258,791652463.3472503,14539395978.4357834,151024231396.7734375,1069735130354.9255371
0.0250000,0.0250000,0.0250000,inf,nan,8893384.4760337,234813660.5954864,150151816.9548236,952718193.8198404,14265981.8215179,670346018.2556643,12306477626.8602238,127796649091.7443848,905042846941.9287109
0.0275000,0.0275000,0.0275000,inf,nan,14456779.5607581,197718507.0742942,126440930.3538937,802067778.8365468,12018380.5359109,564352578.7094516,10356492373.5739937,107519352566.4791412,761304380753.4002686
0.0300000,0.0300000,0.0300000,inf,nan,24192029.0133818,165605201.4422615,105912230.3247025,671681598.7514017,10071237.6509862,472615081.5644652,8669694048.2375469,89985007500.7081604,637040139372.0533447
0.0325000,0.0325000,0.0325000,inf,nan,41795161.7375299,138037932.2198196,88287796.0415335,559780212.2125499,8398564.6146237,393881980.4850329,7222785561.6072044,74949535086.2754669,530510952309.1174927
0.0350000,0.0350000,0.0350000,inf,nan,74831811.1426035,114551030.8114015,73270531.6411319,464464257.4889871,6972505.0328286,326817297.8169013,5990954571.5740557,62153354025.0912781,439869012112.4896240
0.0375000,0.0375000,0.0375000,inf,nan,59942411.5831615,94676477.1048174,60561736.2921184,383826324.3846042,5764993.9981024,270079327.2246944,4949326161.5859327,51336518438.6382065,363265339477.9199219
0.0400000,0.0400000,0.0400000,inf,nan,37063003.7968733,77962624.8610363,49873073.4121547,316027000.2823494,4748892.7852347,222374137.6217757,4073947143.6475353,42248953263.1656342,298922338065.8305664
0.0425000,0.0425000,0.0425000,inf,nan,25302355.6676688,63986185.1578334,40934238.2898472,259343420.9000127,3898720.0933839,182489737.2361651,3342411278.9364872,34656933704.5730896,245179616387.7788696
0.0450000,0.0450000,0.0450000,inf,nan,20604247.0183179,52359202.3047932,33497429.5166825,212197416.9917471,3191082.8380965,149315884.9221094,2734218518.0659757,28346785934.3871422,200520048289.4051514
0.0475000,0.0475000,0.0475000,inf,nan,17188953.8828407,42732404.5338563,27339505.1876374,173168909.0763305,2604888.5643016,121853523.6813236,2230942481.1412463,23126588115.2790184,163581630726.0538635
0.0500000,0.0500000,0.0500000,inf,nan,16926321.2910657,34795990.5721273,22262500.2242629,140998887.4898073,2121402.5446403,99216886.7674329,1816263093.0027673,18826468927.6016388,133159398257.2923431
0.0525000,0.0525000,0.0525000,inf,nan,18697108.2036775,28278651.7512324,18093014.7175378,114585243.5069924,1724197.2149914,80630573.2605256,1475907149.1678410,15297951876.2660694,108200589082.6208649
0.0550000,0.0550000,0.0550000,inf,nan,16010454.0197023,22945428.4896491,14680855.3798982,92973893.5699701,1399029.7902028,65423310.8199119,1197528700.4930825,12412678890.6759415,87795436246.3302612
0.0575000,0.0575000,0.0575000,inf,nan,13377143.3337686,18594849.0194213,11897216.1187957,75347019.4013972,1133675.0274497,53019687.8997258,970552958.3554231,10060760431.3968887,71165340107.3695526
0.0600000,0.0600000,0.0600000,inf,nan,12870709.9849061,15055684.1992752,9632611.1438433,61009779.4684796,917733.3812323,42930809.1096641,786001256.5940762,8148934400.9667692,57649714041.5838165
0.0625000,0.0625000,0.0625000,inf,nan,11054391.4140205,12183564.4234084,7794718.0508645,49376488.0071109,742429.5844410,34744574.7524884,636309885.6694363,6598666580.7400246,46692441525.4489975
0.0650000,0.0650000,0.0650000,inf,nan,8201901.0897379,9815634.6698564,6273535.8060633,39869533.0323055,593998.4075258,28050905.5627763,515151930.5496721,5344286766.7952309,37828608304.9159317
0.0675000,0.0675000,0.0675000,inf,nan,7226867.4399771,7838839.9941419,5009963.6856456,31842124.9346796,474247.8257334,22403005.5699774,412316756.3215912,4288923238.2752423,30411797864.6738281
0.0700000,0.0700000,0.0700000,inf,nan,8087647.4621447,6267356.0317408,4005450.4474629,25460910.7050227,379044.1039150,17913315.7585487,329758745.2093472,3430775591.7432737,24330624085.6787415
0.0725000,0.0725000,0.0725000,inf,nan,11537690.5196721,5018252.3147670,3206994.2966168,20388997.0113605,303366.8714740,14344811.6017013,264148449.5275917,2748860094.6895251,19498677671.4742279
0.0750000,0.0750000,0.0750000,inf,nan,7518235.8485665,4025225.9376588,2572219.3727024,16357051.7468467,243201.7948223,11508001.2906529,211997950.7091335,2206894809.1902852,15658707837.1950169
0.0775000,0.0775000,0.0775000,inf,nan,4803649.8963331,3235430.9238662,2067349.7603652,13150417.8039031,195348.8789940,9251859.7718548,170527703.6355281,1775968653.9077513,12605736595.6832371
0.0800000,0.0800000,0.0800000,inf,nan,3145412.8891098,2606847.5285985,1665528.4475700,10598422.2305371,157263.3739887,7456307.2791926,137527958.6505890,1433099012.2099164,10176827468.9212093
0.0825000,0.0825000,0.0825000,inf,nan,2111949.6743374,2106124.2182907,1345438.2799007,8565607.0229863,126925.2358635,6026039.7873797,111245113.2705009,1160048968.5859084,8242696553.3892403
0.0850000,0.0850000,0.0850000,inf,nan,1458275.5172088,1706823.4440290,1090180.9146903,6944601.3170545,102732.9898457,4885514.2408655,90289352.4206998,942366213.6428634,6700896378.0679083
0.0875000,0.0875000,0.0875000,inf,nan,1042221.6351756,1388006.0459635,886372.1499108,5650369.9438830,83418.0639494,3974902.1049962,73560135.5168938,768607751.0188456,5470317922.8559809
0.0900000,0.0900000,0.0900000,inf,nan,780039.4159052,1133095.6077942,723416.1402582,4615599.7264313,67976.0506612,3246843.3641009,60186432.9576850,629718135.9129417,4486781740.8373556
