# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,322331.2799928,8514124.7967252,5463188.2691636,34272153.4823297,529022.3047064,24126646.1591620,8514330.2993420,8513919.2941085,10036780.6813510,6347817.4657292,176959471.1357749
0.0025000,0.0025000,0.0025000,inf,nan,328411.6196845,6840385.3253696,4390360.7705180,27518648.8915298,425697.9974857,19373127.5997889,6840582.7341668,6840187.9165725,8063711.6469181,5099939.0398177,142095463.0786520
0.0050000,0.0050000,0.0050000,inf,nan,334366.6898575,5541930.0562086,3557034.9593965,22294640.8245404,344852.0616150,15695489.8421762,5542120.5200019,5541739.5924153,6533042.1920697,4131858.6753839,115121243.7087704
0.0075000,0.0075000,0.0075000,inf,nan,323542.6083510,4497244.7886079,2886927.5743559,18086459.6201708,280045.6473217,12733205.9981837,4497428.2181621,4497061.3590538,5301526.6620203,3352979.8656188,93394275.7627605
0.0100000,0.0100000,0.0100000,inf,nan,345333.6659044,3664105.2880043,2352454.9678500,14731288.1072530,228326.7705633,10371345.0547383,3664281.9938067,3663928.5822018,4319389.4906523,2731821.7783712,76071065.7046013
0.0125000,0.0125000,0.0125000,inf,nan,368143.2132530,2997815.1822341,1924973.6817054,12048692.7862933,186939.2046975,8482911.2737968,2997985.4642021,2997644.9002661,3533940.8601200,2235060.4468627,62220187.5846542
0.0150000,0.0150000,0.0150000,inf,nan,369767.7886233,2463683.7224553,1582250.4004047,9898659.5881813,153742.4936441,6969356.3612275,2463847.8694621,2463519.5754486,2904285.9695937,1836831.7280773,51118855.7472267
0.0175000,0.0175000,0.0175000,inf,nan,409025.0444724,2034692.5259424,1306967.3820996,8172164.7410032,127068.5140345,5753943.3407152,2034850.8154820,2034534.2364027,2398574.5011305,1516991.7122349,42204254.1671884
0.0200000,0.0200000,0.0200000,inf,nan,491415.4915961,1689721.8852805,1085586.3145452,6784007.0366117,105612.4337755,4776701.9734747,1689874.5832483,1689569.1873127,1991909.7241283,1259794.3243366,35036538.4924113
0.0225000,0.0225000,0.0225000,inf,nan,603721.4814521,1412201.3441051,907483.9223626,5667354.8272667,88349.7443810,3990590.9788728,1412348.7046725,1412053.9835378,1664757.7416464,1052885.2432002,29270688.9893589
0.0250000,0.0250000,0.0250000,inf,nan,645968.9614477,1189081.2455687,764293.1581062,4769590.3591259,74473.0151371,3358573.2973662,1189223.5111363,1188938.9800010,1401735.1118310,886535.1259233,24635059.9055197
0.0275000,0.0275000,0.0275000,inf,nan,754949.3917482,1008751.0861955,647643.6460381,4049134.6484301,62651.0023124,2851381.4395424,1008889.3436209,1008612.8287701,1189154.9226660,752087.6092852,20914990.0440221
0.0300000,0.0300000,0.0300000,inf,nan,944843.5803056,844462.4664302,542249.0041360,3395735.7889310,52463.7409270,2390827.9804861,844595.4972347,844329.4356256,995485.1228458,629600.0730011,17536055.1450977
0.0325000,0.0325000,0.0325000,inf,nan,1149775.1687495,710904.2329917,456572.1338781,2857778.8725049,44186.5475142,2012132.9408038,711032.1893205,710776.2766629,838041.4948494,530023.9794913,14758499.5961042
0.0350000,0.0350000,0.0350000,inf,nan,906995.1415628,602333.2915061,386927.9043117,2420404.0827972,37462.2240095,1704244.2960249,602456.3235177,602210.2594945,710053.8561813,449077.4893837,12500281.1458653
0.0375000,0.0375000,0.0375000,inf,nan,778887.8478859,514066.8895136,330311.5155024,2064764.6329049,31999.5001536,1453894.4758209,514185.1448389,513948.6341884,606001.9965384,383269.3151341,10664087.1930894
0.0400000,0.0400000,0.0400000,inf,nan,742386.7161930,442289.0244698,284274.2880169,1775502.9484451,27560.9960721,1250272.1728657,442402.6477545,442175.4011850,521387.4640502,329754.3859716,9170620.8352468
0.0425000,0.0425000,0.0425000,inf,nan,569409.7090899,383890.7726344,246821.2175894,1540107.8500043,23953.2949783,1084569.8275704,383999.9051583,383781.6401106,452545.3387773,286214.8030057,7955281.8548813
0.0450000,0.0450000,0.0450000,inf,nan,462135.8307919,336339.2105874,216326.8759330,1348386.8322027,21018.7944027,949612.1363666,336443.9899521,336234.4312227,396489.7123076,250762.1119434,6965441.9813629
0.0475000,0.0475000,0.0475000,inf,nan,405151.8433632,297570.2299199,191466.6422264,1192034.5238063,18629.0435372,839552.2676475,297670.7898009,297469.6700388,350787.3335558,221857.3896747,6158216.7612146
0.0500000,0.0500000,0.0500000,inf,nan,389455.9998806,265901.1742599,171160.6531907,1064280.9431222,16679.3134187,749624.2503819,265997.6442151,265804.7043047,313454.6218992,198246.1096617,5498649.4324360
0.0525000,0.0525000,0.0525000,inf,nan,412352.2130956,239959.8211461,154528.2404024,959605.5512433,15084.1835959,675941.6817160,240052.3264765,239867.3158158,282873.9482544,178905.1934417,4958234.5299060
0.0550000,0.0550000,0.0550000,inf,nan,476829.3484985,215730.7393481,138720.2242069,866149.2214006,13397.5837138,609983.9177707,215832.0801620,215629.3985341,254311.7664772,160840.8835697,4474161.9980899
0.0575000,0.0575000,0.0575000,inf,nan,592111.6439910,189475.8839739,121880.9824673,760300.0527940,11778.7799321,535471.5661026,189573.5213477,189378.2466000,223361.5242030,141266.2316256,3927654.5812762
0.0600000,0.0600000,0.0600000,inf,nan,657991.6670070,167331.4726004,107676.4918296,671035.4152599,10413.3722801,472632.5970706,167425.5025683,167237.4426326,197256.8328132,124756.1751441,3466764.0853118
0.0625000,0.0625000,0.0625000,inf,nan,684279.0169468,148572.5841728,95641.8735853,595433.6977313,9256.4817125,419410.4543874,148663.1008575,148482.0674880,175143.1272392,110770.2397201,3076406.7341356
0.0650000,0.0650000,0.0650000,inf,nan,787370.7662711,132602.8435111,85394.7147977,531090.9127376,8271.2119279,374112.9615268,132689.9389910,132515.7480312,156317.3772783,98863.7900127,2744171.3203411
0.0675000,0.0675000,0.0675000,inf,nan,759206.7643094,118932.3633836,76620.9159799,476031.8946322,7427.2781897,335349.8091396,119016.1275943,118848.5991728,140202.0848525,88671.5841676,2459860.7009114
0.0700000,0.0700000,0.0700000,inf,nan,677790.7684076,107159.3506330,69062.8897593,428636.2470411,6684.7366302,301980.4253514,107239.8713017,107078.8299643,126323.6005976,79894.0600244,2215109.4472636
