# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1775000,0.1775000,0.1775000,1651.9372258,-0.6966065,452.7337249
0.1800000,0.1800000,0.1800000,1451.5971992,-0.6819684,389.6980185
0.1825000,0.1825000,0.1825000,1276.9247089,-0.6675986,335.9701992
0.1850000,0.1850000,0.1850000,1124.4458371,-0.6534966,290.0658474
0.1875000,0.1875000,0.1875000,991.1837600,-0.6396616,250.7573256
0.1900000,0.1900000,0.1900000,874.5836575,-0.6260924,217.0257744
0.1925000,0.1925000,0.1925000,772.4495668,-0.6127872,188.0227542
0.1950000,0.1950000,0.1950000,682.8911855,-0.5997442,163.0394605
0.1975000,0.1975000,0.1975000,604.2789769,-0.5869613,141.4819165
0.2000000,0.2000000,0.2000000,535.2062026,-0.5744369,122.8508997
0.2025000,0.2025000,0.2025000,474.4567023,-0.5621730,106.7256392
0.2050000,0.2050000,0.2050000,420.9773691,-0.5501857,92.7505257
0.2075000,0.2075000,0.2075000,373.8544448,-0.5385261,80.6242384
0.2100000,0.2100000,0.2100000,332.2931404,-0.5273058,70.0908209
0.2125000,0.2125000,0.2125000,295.6005606,-0.5167055,60.9323301
0.2150000,0.2150000,0.2150000,263.1720676,-0.5069425,52.9627648
0.2175000,0.2175000,0.2175000,234.4807819,-0.4981927,46.0230333
0.2200000,0.2200000,0.2200000,209.0691740,-0.4905043,39.9767719
0.2225000,0.2225000,0.2225000,186.5413684,-0.4837580,34.7068597
0.2250000,0.2250000,0.2250000,166.5552537,-0.4777005,30.1125057
0.2275000,0.2275000,0.2275000,148.8144459,-0.4720276,26.1068094
0.2300000,0.2300000,0.2300000,133.0607805,-0.4664659,22.6147101
0.2325000,0.2325000,0.2325000,119.0679665,-0.4608174,19.5712613
0.2350000,0.2350000,0.2350000,106.6365998,-0.4549681,16.9201734
0.2375000,0.2375000,0.2375000,95.5903557,-0.4488722,14.6125781
0.2400000,0.2400000,0.2400000,85.7730384,-0.4425303,12.6059724
0.2425000,0.2425000,0.2425000,77.0461983,-0.4359699,10.8632945
0.2450000,0.2450000,0.2450000,69.2871195,-0.4292312,9.3520865
0.2475000,0.2475000,0.2475000,62.3870632,-0.4223580,8.0437016
0.2500000,0.2500000,0.2500000,56.2497055,-0.4153928,6.9125433
0.2525000,0.2525000,0.2525000,50.7897381,-0.4083740,5.9353619
0.2550000,0.2550000,0.2550000,45.9316148,-0.4013354,5.0906652
0.2575000,0.2575000,0.2575000,41.6084295,-0.3943054,4.3583030
0.2600000,0.2600000,0.2600000,37.7609139,-0.3873077,3.7192497
0.2625000,0.2625000,0.2625000,34.3365416,-0.3803608,3.1555586
0.2650000,0.2650000,0.2650000,31.2887228,-0.3734775,2.6504713
0.2675000,0.2675000,0.2675000,28.5760718,-0.3666629,2.1887353
0.2700000,0.2700000,0.2700000,26.1617349,-0.3599111,1.7572118
0.2725000,0.2725000,0.2725000,24.0127701,-0.3532000,1.3457206
0.2750000,0.2750000,0.2750000,22.0995850,-0.3464866,0.9478009
0.2775000,0.2775000,0.2775000,20.3954473,-0.3397034,0.5609416
0.2800000,0.2800000,0.2800000,18.8760882,-0.3327589,0.1860323
0.2825000,0.2825000,0.2825000,17.5194133,-0.3255435,-0.1738123
0.2850000,0.2850000,0.2850000,16.3053221,-0.3179431,-0.5146192
0.2875000,0.2875000,0.2875000,15.2156200,-0.3098575,-0.8326892
0.2900000,0.2900000,0.2900000,14.2339884,-0.3012233,-1.1252826
0.2925000,0.2925000,0.2925000,13.3459708,-0.2920349,-1.3908654
0.2950000,0.2950000,0.2950000,12.5389375,-0.2823586,-1.6290451
0.2975000,0.2975000,0.2975000,11.8020047,-0.2723356,-1.8403508
0.3000000,0.3000000,0.3000000,11.1259081,-0.2621701,-2.0259886
0.3025000,0.3025000,0.3025000,10.5028414,-0.2521067,-2.1876529
