# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,42116758595.5208206
0.0050000,0.0050000,0.0050000,14659763006.9993114
0.0100000,0.0100000,0.0100000,5572401387.7824306
0.0150000,0.0150000,0.0150000,2300626397.6911592
0.0200000,0.0200000,0.0200000,1037656316.0588498
0.0250000,0.0250000,0.0250000,522130495.5061336
0.0300000,0.0300000,0.0300000,284155251.9654993
0.0350000,0.0350000,0.0350000,163691365.0312845
0.0400000,0.0400000,0.0400000,96107051.5254222
0.0450000,0.0450000,0.0450000,56578824.9983748
0.0500000,0.0500000,0.0500000,34913594.7636689
0.0550000,0.0550000,0.0550000,21957035.9102876
0.0600000,0.0600000,0.0600000,14021381.3929952
0.0650000,0.0650000,0.0650000,9167694.0316403
0.0700000,0.0700000,0.0700000,6137811.3930306
0.0750000,0.0750000,0.0750000,4300230.8775366
0.0800000,0.0800000,0.0800000,3144626.7376606
0.0850000,0.0850000,0.0850000,2391316.4074032
0.0900000,0.0900000,0.0900000,1805407.1657986
0.0950000,0.0950000,0.0950000,1342131.4415775
0.1000000,0.1000000,0.1000000,1032425.5634810
0.1050000,0.1050000,0.1050000,798241.4502629
0.1100000,0.1100000,0.1100000,589122.7205890
0.1150000,0.1150000,0.1150000,437777.2916102
0.1200000,0.1200000,0.1200000,332475.4549212
0.1250000,0.1250000,0.1250000,258234.0563742
0.1300000,0.1300000,0.1300000,196049.0588224
0.1350000,0.1350000,0.1350000,144606.5316372
0.1400000,0.1400000,0.1400000,108162.5115486
0.1450000,0.1450000,0.1450000,82039.7273231
0.1500000,0.1500000,0.1500000,63094.7946314
0.1550000,0.1550000,0.1550000,49191.7175293
0.1600000,0.1600000,0.1600000,38863.8220147
0.1650000,0.1650000,0.1650000,31094.2178486
0.1700000,0.1700000,0.1700000,24383.4165142
0.1750000,0.1750000,0.1750000,18364.3594965
0.1800000,0.1800000,0.1800000,13930.7671474
0.1850000,0.1850000,0.1850000,10638.2124837
0.1900000,0.1900000,0.1900000,8173.8831952
0.1950000,0.1950000,0.1950000,6315.6998120
0.2000000,0.2000000,0.2000000,4904.6760488
0.2050000,0.2050000,0.2050000,3817.4447366
0.2100000,0.2100000,0.2100000,2967.8191652
0.2150000,0.2150000,0.2150000,2314.6520020
0.2200000,0.2200000,0.2200000,1822.2383939
0.2250000,0.2250000,0.2250000,1430.4995401
0.2300000,0.2300000,0.2300000,1125.1022219
0.2350000,0.2350000,0.2350000,886.0782051
0.2400000,0.2400000,0.2400000,698.3375580
0.2450000,0.2450000,0.2450000,550.4122372
0.2500000,0.2500000,0.2500000,433.5390178
0.2550000,0.2550000,0.2550000,340.9861970
0.2600000,0.2600000,0.2600000,267.5564053
0.2650000,0.2650000,0.2650000,209.2172955
0.2700000,0.2700000,0.2700000,162.8249818
0.2750000,0.2750000,0.2750000,125.9114668
0.2800000,0.2800000,0.2800000,96.5149082
0.2850000,0.2850000,0.2850000,73.0625000
0.2900000,0.2900000,0.2900000,54.3194648
0.2950000,0.2950000,0.2950000,39.3488162
0.3000000,0.3000000,0.3000000,27.4347911
0.3050000,0.3050000,0.3050000,18.0080350
0.3100000,0.3100000,0.3100000,10.6037340
0.3150000,0.3150000,0.3150000,4.8405044
0.3200000,0.3200000,0.3200000,0.4053286
0.3250000,0.3250000,0.3250000,-2.9597015
0.3300000,0.3300000,0.3300000,-5.4687836
0.3350000,0.3350000,0.3350000,-7.3011269
0.3400000,0.3400000,0.3400000,-8.6064611
0.3450000,0.3450000,0.3450000,-9.5079573
0.3500000,0.3500000,0.3500000,-10.1045458
0.3550000,0.3550000,0.3550000,-10.4745966
0.3600000,0.3600000,0.3600000,-10.6809539
0.3650000,0.3650000,0.3650000,-10.7749389
0.3700000,0.3700000,0.3700000,-10.7967904
0.3750000,0.3750000,0.3750000,-10.7733036
0.3800000,0.3800000,0.3800000,-10.7169323
0.3850000,0.3850000,0.3850000,-10.6295424
0.3900000,0.3900000,0.3900000,-10.5096271
0.3950000,0.3950000,0.3950000,-10.3592851
0.4000000,0.4000000,0.4000000,-10.1874533
0.4050000,0.4050000,0.4050000,-10.0075007
0.4100000,0.4100000,0.4100000,-9.8310979
0.4150000,0.4150000,0.4150000,-9.6638657
0.4200000,0.4200000,0.4200000,-9.5061911
0.4250000,0.4250000,0.4250000,-9.3567812
0.4300000,0.4300000,0.4300000,-9.2151914
0.4350000,0.4350000,0.4350000,-9.0825995
0.4400000,0.4400000,0.4400000,-8.9610449
0.4450000,0.4450000,0.4450000,-8.8510084
0.4500000,0.4500000,0.4500000,-8.7492306
0.4550000,0.4550000,0.4550000,-8.6494611
0.4600000,0.4600000,0.4600000,-8.5456056
0.4650000,0.4650000,0.4650000,-8.4342553
0.4700000,0.4700000,0.4700000,-8.3149364
0.4750000,0.4750000,0.4750000,-8.1886531
0.4800000,0.4800000,0.4800000,-8.0563200
0.4850000,0.4850000,0.4850000,-7.9184714
0.4900000,0.4900000,0.4900000,-7.7761012
0.4950000,0.4950000,0.4950000,-7.6310579
0.5000000,0.5000000,0.5000000,-7.4850185
0.5050000,0.5050000,0.5050000,-7.3379088
0.5100000,0.5100000,0.5100000,-7.1874063
0.5150000,0.5150000,0.5150000,-7.0299748
0.5200000,0.5200000,0.5200000,-6.8623695
0.5250000,0.5250000,0.5250000,-6.6826017
0.5300000,0.5300000,0.5300000,-6.4903064
0.5350000,0.5350000,0.5350000,-6.2867712
0.5400000,0.5400000,0.5400000,-6.0745989
0.5450000,0.5450000,0.5450000,-5.8568838
0.5500000,0.5500000,0.5500000,-5.6362158
0.5550000,0.5550000,0.5550000,-5.4141618
0.5600000,0.5600000,0.5600000,-5.1914766
0.5650000,0.5650000,0.5650000,-4.9686839
0.5700000,0.5700000,0.5700000,-4.7465392
0.5750000,0.5750000,0.5750000,-4.5261739
0.5800000,0.5800000,0.5800000,-4.3089893
0.5850000,0.5850000,0.5850000,-4.0964544
0.5900000,0.5900000,0.5900000,-3.8899232
0.5950000,0.5950000,0.5950000,-3.6905156
0.6000000,0.6000000,0.6000000,-3.4990678
0.6050000,0.6050000,0.6050000,-3.3161318
0.6100000,0.6100000,0.6100000,-3.1420051
0.6150000,0.6150000,0.6150000,-2.9767740
0.6200000,0.6200000,0.6200000,-2.8203593
0.6250000,0.6250000,0.6250000,-2.6725590
0.6300000,0.6300000,0.6300000,-2.5330846
0.6350000,0.6350000,0.6350000,-2.4015903
0.6400000,0.6400000,0.6400000,-2.2776964
0.6450000,0.6450000,0.6450000,-2.1610060
0.6500000,0.6500000,0.6500000,-2.0511183
0.6550000,0.6550000,0.6550000,-1.9476370
0.6600000,0.6600000,0.6600000,-1.8501769
0.6650000,0.6650000,0.6650000,-1.7583677
0.6700000,0.6700000,0.6700000,-1.6718565
0.6750000,0.6750000,0.6750000,-1.5903092
0.6800000,0.6800000,0.6800000,-1.5134110
0.6850000,0.6850000,0.6850000,-1.4408662
0.6900000,0.6900000,0.6900000,-1.3723979
0.6950000,0.6950000,0.6950000,-1.3077475
0.7000000,0.7000000,0.7000000,-1.2466732
0.7050000,0.7050000,0.7050000,-1.1889499
0.7100000,0.7100000,0.7100000,-1.1343675
0.7150000,0.7150000,0.7150000,-1.0827305
0.7200000,0.7200000,0.7200000,-1.0338568
0.7250000,0.7250000,0.7250000,-0.9875765
0.7300000,0.7300000,0.7300000,-0.9437315
0.7350000,0.7350000,0.7350000,-0.9021746
0.7400000,0.7400000,0.7400000,-0.8627684
0.7450000,0.7450000,0.7450000,-0.8253847
0.7500000,0.7500000,0.7500000,-0.7899041
0.7550000,0.7550000,0.7550000,-0.7562151
0.7600000,0.7600000,0.7600000,-0.7242134
0.7650000,0.7650000,0.7650000,-0.6938019
0.7700000,0.7700000,0.7700000,-0.6648896
0.7750000,0.7750000,0.7750000,-0.6373913
0.7800000,0.7800000,0.7800000,-0.6112276
0.7850000,0.7850000,0.7850000,-0.5863238
0.7900000,0.7900000,0.7900000,-0.5626102
0.7950000,0.7950000,0.7950000,-0.5400214
0.8000000,0.8000000,0.8000000,-0.5184960
0.8050000,0.8050000,0.8050000,-0.4979764
0.8100000,0.8100000,0.8100000,-0.4784086
0.8150000,0.8150000,0.8150000,-0.4597420
0.8200000,0.8200000,0.8200000,-0.4419287
0.8250000,0.8250000,0.8250000,-0.4249241
0.8300000,0.8300000,0.8300000,-0.4086858
0.8350000,0.8350000,0.8350000,-0.3931743
0.8400000,0.8400000,0.8400000,-0.3783523
0.8450000,0.8450000,0.8450000,-0.3641845
0.8500000,0.8500000,0.8500000,-0.3506378
0.8550000,0.8550000,0.8550000,-0.3376809
0.8600000,0.8600000,0.8600000,-0.3252845
0.8650000,0.8650000,0.8650000,-0.3134206
0.8700000,0.8700000,0.8700000,-0.3020631
0.8750000,0.8750000,0.8750000,-0.2911871
0.8800000,0.8800000,0.8800000,-0.2807693
0.8850000,0.8850000,0.8850000,-0.2707875
0.8900000,0.8900000,0.8900000,-0.2612209
0.8950000,0.8950000,0.8950000,-0.2520495
0.9000000,0.9000000,0.9000000,-0.2432547
0.9050000,0.9050000,0.9050000,-0.2348189
0.9100000,0.9100000,0.9100000,-0.2267251
0.9150000,0.9150000,0.9150000,-0.2189575
0.9200000,0.9200000,0.9200000,-0.2115010
0.9250000,0.9250000,0.9250000,-0.2043415
0.9300000,0.9300000,0.9300000,-0.1974652
0.9350000,0.9350000,0.9350000,-0.1908595
0.9400000,0.9400000,0.9400000,-0.1845120
0.9450000,0.9450000,0.9450000,-0.1784113
0.9500000,0.9500000,0.9500000,-0.1725464
0.9550000,0.9550000,0.9550000,-0.1669067
0.9600000,0.9600000,0.9600000,-0.1614825
0.9650000,0.9650000,0.9650000,-0.1562643
0.9700000,0.9700000,0.9700000,-0.1512431
0.9750000,0.9750000,0.9750000,-0.1464104
0.9800000,0.9800000,0.9800000,-0.1417582
0.9850000,0.9850000,0.9850000,-0.1372787
0.9900000,0.9900000,0.9900000,-0.1329645
0.9950000,0.9950000,0.9950000,-0.1288088
1.0000000,1.0000000,1.0000000,-0.1248047
1.0050000,1.0050000,1.0050000,-0.1209461
1.0100000,1.0100000,1.0100000,-0.1172268
1.0150000,1.0150000,1.0150000,-0.1136412
1.0200000,1.0200000,1.0200000,-0.1101836
1.0250000,1.0250000,1.0250000,-0.1068489
1.0300000,1.0300000,1.0300000,-0.1036320
1.0350000,1.0350000,1.0350000,-0.1005283
1.0400000,1.0400000,1.0400000,-0.0975332
1.0450000,1.0450000,1.0450000,-0.0946422
1.0500000,1.0500000,1.0500000,-0.0918513
1.0550000,1.0550000,1.0550000,-0.0891565
1.0600000,1.0600000,1.0600000,-0.0865541
1.0650000,1.0650000,1.0650000,-0.0840403
1.0700000,1.0700000,1.0700000,-0.0816118
1.0750000,1.0750000,1.0750000,-0.0792652
1.0800000,1.0800000,1.0800000,-0.0769974
1.0850000,1.0850000,1.0850000,-0.0748054
1.0900000,1.0900000,1.0900000,-0.0726862
1.0950000,1.0950000,1.0950000,-0.0706371
1.1000000,1.1000000,1.1000000,-0.0686555
1.1050000,1.1050000,1.1050000,-0.0667387
1.1100000,1.1100000,1.1100000,-0.0648844
1.1150000,1.1150000,1.1150000,-0.0630903
1.1200000,1.1200000,1.1200000,-0.0613541
1.1250000,1.1250000,1.1250000,-0.0596736
1.1300000,1.1300000,1.1300000,-0.0580469
1.1350000,1.1350000,1.1350000,-0.0564719
1.1400000,1.1400000,1.1400000,-0.0549468
1.1450000,1.1450000,1.1450000,-0.0534698
1.1500000,1.1500000,1.1500000,-0.0520391
1.1550000,1.1550000,1.1550000,-0.0506531
1.1600000,1.1600000,1.1600000,-0.0493102
1.1650000,1.1650000,1.1650000,-0.0480089
1.1700000,1.1700000,1.1700000,-0.0467476
1.1750000,1.1750000,1.1750000,-0.0455250
1.1800000,1.1800000,1.1800000,-0.0443397
1.1850000,1.1850000,1.1850000,-0.0431904
1.1900000,1.1900000,1.1900000,-0.0420759
1.1950000,1.1950000,1.1950000,-0.0409950
1.2000000,1.2000000,1.2000000,-0.0399464
1.2050000,1.2050000,1.2050000,-0.0389292
1.2100000,1.2100000,1.2100000,-0.0379422
1.2150000,1.2150000,1.2150000,-0.0369844
1.2200000,1.2200000,1.2200000,-0.0360548
1.2250000,1.2250000,1.2250000,-0.0351524
1.2300000,1.2300000,1.2300000,-0.0342764
1.2350000,1.2350000,1.2350000,-0.0334259
1.2400000,1.2400000,1.2400000,-0.0326000
1.2450000,1.2450000,1.2450000,-0.0317979
1.2500000,1.2500000,1.2500000,-0.0310189
1.2550000,1.2550000,1.2550000,-0.0302621
1.2600000,1.2600000,1.2600000,-0.0295269
1.2650000,1.2650000,1.2650000,-0.0288124
1.2700000,1.2700000,1.2700000,-0.0281182
1.2750000,1.2750000,1.2750000,-0.0274435
1.2800000,1.2800000,1.2800000,-0.0267877
1.2850000,1.2850000,1.2850000,-0.0261501
1.2900000,1.2900000,1.2900000,-0.0255303
1.2950000,1.2950000,1.2950000,-0.0249276
1.3000000,1.3000000,1.3000000,-0.0243414
1.3050000,1.3050000,1.3050000,-0.0237714
1.3100000,1.3100000,1.3100000,-0.0232170
1.3150000,1.3150000,1.3150000,-0.0226776
1.3200000,1.3200000,1.3200000,-0.0221528
1.3250000,1.3250000,1.3250000,-0.0216422
1.3300000,1.3300000,1.3300000,-0.0211454
1.3350000,1.3350000,1.3350000,-0.0206618
1.3400000,1.3400000,1.3400000,-0.0201912
1.3450000,1.3450000,1.3450000,-0.0197330
1.3500000,1.3500000,1.3500000,-0.0192870
1.3550000,1.3550000,1.3550000,-0.0188527
1.3600000,1.3600000,1.3600000,-0.0184299
1.3650000,1.3650000,1.3650000,-0.0180181
1.3700000,1.3700000,1.3700000,-0.0176170
1.3750000,1.3750000,1.3750000,-0.0172263
1.3800000,1.3800000,1.3800000,-0.0168458
1.3850000,1.3850000,1.3850000,-0.0164750
1.3900000,1.3900000,1.3900000,-0.0161138
1.3950000,1.3950000,1.3950000,-0.0157618
1.4000000,1.4000000,1.4000000,-0.0154188
1.4050000,1.4050000,1.4050000,-0.0150845
1.4100000,1.4100000,1.4100000,-0.0147586
1.4150000,1.4150000,1.4150000,-0.0144410
1.4200000,1.4200000,1.4200000,-0.0141313
1.4250000,1.4250000,1.4250000,-0.0138294
