# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,122687332.0951506,122687332.0951506
0.0050000,0.0050000,0.0050000,56285321.3115330,56285321.3115330
0.0100000,0.0100000,0.0100000,27529872.8920861,27529872.8920861
0.0150000,0.0150000,0.0150000,14470943.9711079,14470943.9711079
0.0200000,0.0200000,0.0200000,8350995.0263550,8350995.0263550
0.0250000,0.0250000,0.0250000,5532200.1033912,5532200.1033912
0.0300000,0.0300000,0.0300000,4186097.3340610,4186097.3340610
0.0350000,0.0350000,0.0350000,3371315.0327118,3371315.0327118
0.0400000,0.0400000,0.0400000,2749331.1140256,2749331.1140256
0.0450000,0.0450000,0.0450000,2287197.7057059,2287197.7057059
0.0500000,0.0500000,0.0500000,1811506.7624962,1811506.7624962
0.0550000,0.0550000,0.0550000,1386148.7198622,1386148.7198622
0.0600000,0.0600000,0.0600000,1121629.9543305,1121629.9543305
0.0650000,0.0650000,0.0650000,795021.7283251,795021.7283251
0.0700000,0.0700000,0.0700000,581214.4837127,581214.4837127
0.0750000,0.0750000,0.0750000,434798.5177279,434798.5177279
0.0800000,0.0800000,0.0800000,335166.5456470,335166.5456470
0.0850000,0.0850000,0.0850000,265451.7927725,265451.7927725
0.0900000,0.0900000,0.0900000,214235.1620031,214235.1620031
0.0950000,0.0950000,0.0950000,157593.9072882,157593.9072882
0.1000000,0.1000000,0.1000000,115553.1462875,115553.1462875
0.1050000,0.1050000,0.1050000,85115.7040992,85115.7040992
0.1100000,0.1100000,0.1100000,63221.1832503,63221.1832503
0.1150000,0.1150000,0.1150000,47287.5775758,47287.5775758
0.1200000,0.1200000,0.1200000,35579.4798185,35579.4798185
0.1250000,0.1250000,0.1250000,26907.3719197,26907.3719197
0.1300000,0.1300000,0.1300000,20441.0498055,20441.0498055
0.1350000,0.1350000,0.1350000,15591.9213300,15591.9213300
0.1400000,0.1400000,0.1400000,11937.2465671,11937.2465671
0.1450000,0.1450000,0.1450000,9115.9888061,9115.9888061
0.1500000,0.1500000,0.1500000,6991.5815647,6991.5815647
0.1550000,0.1550000,0.1550000,5387.9098400,5387.9098400
0.1600000,0.1600000,0.1600000,4169.3004310,4169.3004310
0.1650000,0.1650000,0.1650000,3237.8254163,3237.8254163
0.1700000,0.1700000,0.1700000,2497.2200742,2497.2200742
0.1750000,0.1750000,0.1750000,1927.0710929,1927.0710929
0.1800000,0.1800000,0.1800000,1513.1708943,1487.0416383
0.1850000,0.1850000,0.1850000,1176.9204265,1150.9394990
0.1900000,0.1900000,0.1900000,918.4559145,892.7869616
0.1950000,0.1950000,0.1950000,718.7374736,693.5394986
0.2000000,0.2000000,0.2000000,563.6413116,538.8979001
0.2050000,0.2050000,0.2050000,442.6889902,417.4415678
0.2100000,0.2100000,0.2100000,348.0052084,322.6410672
0.2150000,0.2150000,0.2150000,273.5768879,248.4876818
0.2200000,0.2200000,0.2200000,214.8261677,190.3883674
0.2250000,0.2250000,0.2250000,168.2762362,144.6240530
0.2300000,0.2300000,0.2300000,131.2084750,107.1849105
0.2350000,0.2350000,0.2350000,101.4005964,77.6236297
0.2400000,0.2400000,0.2400000,77.2724969,54.6014039
0.2450000,0.2450000,0.2450000,57.8727350,35.8552917
0.2500000,0.2500000,0.2500000,42.3955817,21.3498924
0.2550000,0.2550000,0.2550000,30.2145595,9.5267234
0.2600000,0.2600000,0.2600000,20.8208983,-0.1187238
0.2650000,0.2650000,0.2650000,13.7024697,-7.2042779
0.2700000,0.2700000,0.2700000,8.3776539,-12.4227863
0.2750000,0.2750000,0.2750000,4.4398898,-16.1389089
0.2800000,0.2800000,0.2800000,1.5623727,-18.7127719
0.2850000,0.2850000,0.2850000,-0.5399274,-20.4488898
0.2900000,0.2900000,0.2900000,-2.2036136,-21.5534969
0.2950000,0.2950000,0.2950000,-3.8188379,-22.1561379
0.3000000,0.3000000,0.3000000,-5.4998565,-23.3452147
0.3050000,0.3050000,0.3050000,-7.0070688,-25.3120873
0.3100000,0.3100000,0.3100000,-8.1472993,-26.5262463
0.3150000,0.3150000,0.3150000,-8.9266144,-27.1710955
0.3200000,0.3200000,0.3200000,-9.4929654,-27.6009273
0.3250000,0.3250000,0.3250000,-10.0159504,-27.6871654
0.3300000,0.3300000,0.3300000,-10.5496651,-27.6622853
0.3350000,0.3350000,0.3350000,-11.0793642,-28.5453775
0.3400000,0.3400000,0.3400000,-11.6782065,-28.8651406
0.3450000,0.3450000,0.3450000,-12.4078176,-28.7925968
0.3500000,0.3500000,0.3500000,-13.1869269,-30.3691274
0.3550000,0.3550000,0.3550000,-13.9450091,-31.1583263
0.3600000,0.3600000,0.3600000,-14.6384524,-31.3774840
0.3650000,0.3650000,0.3650000,-15.1779516,-31.1864588
0.3700000,0.3700000,0.3700000,-15.4867819,-30.7034013
0.3750000,0.3750000,0.3750000,-15.5494055,-30.0159353
0.3800000,0.3800000,0.3800000,-15.3938683,-29.3437438
0.3850000,0.3850000,0.3850000,-15.0619389,-28.8192204
0.3900000,0.3900000,0.3900000,-14.5934759,-28.6661742
0.3950000,0.3950000,0.3950000,-14.0231486,-28.3280273
0.4000000,0.4000000,0.4000000,-13.3819300,-27.7754146
0.4050000,0.4050000,0.4050000,-12.6994293,-27.0756233
0.4100000,0.4100000,0.4100000,-12.0076002,-26.2785335
0.4150000,0.4150000,0.4150000,-11.3519046,-25.4210832
0.4200000,0.4200000,0.4200000,-10.8147303,-24.5305502
0.4250000,0.4250000,0.4250000,-10.5149521,-23.6269787
0.4300000,0.4300000,0.4300000,-10.5600310,-22.7249834
0.4350000,0.4350000,0.4350000,-10.9481944,-23.1961683
