# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,800427.0075402,692574536.7873272,443706421.9444082,2797677444.8127713,42625963.3902620,1969026720.6019905,692574304.6542394,692574768.9204149,816433737.7220869,516358033.9612650,14441315757.2807770,692574536.7873272,443706421.9444082,2797677444.8127713,42625963.3902620,1969026720.6019905,692574304.6542394,692574768.9204149,816433737.7220869,516358033.9612650,14441315757.2807770
0.0025000,0.0025000,0.0025000,inf,nan,840923.1042465,684995225.7478961,438850592.9246889,2767061070.4381971,42159427.6116305,1947478661.9849265,684994993.9173555,684995457.5784366,807498951.7711254,510707179.1590428,14283277080.7077389,684995225.7478961,438850592.9246889,2767061070.4381971,42159427.6116305,1947478661.9849265,684994993.9173555,684995457.5784366,807498951.7711254,510707179.1590428,14283277080.7077389
0.0050000,0.0050000,0.0050000,inf,nan,989410.5524117,667666439.8048556,427748586.6470251,2697061917.8321066,41092782.2990465,1898212680.8163176,667666208.7066156,667666670.9030956,787071106.4979066,497787475.4084674,13921948458.7980232,667666439.8048556,427748586.6470251,2697061917.8321066,41092782.2990465,1898212680.8163176,667666208.7066156,667666670.9030956,787071106.4979066,497787475.4084674,13921948458.7980232
0.0075000,0.0075000,0.0075000,inf,nan,1274126.6027501,640184081.7614543,410141508.3053409,2586047686.4710093,39401152.2828907,1820079948.7910845,640183851.8753117,640184311.6475970,754673836.4468412,477297642.7418823,13348904103.9669075,640184081.7614543,410141508.3053409,2586047686.4710093,39401152.2828907,1820079948.7910845,640183851.8753117,640184311.6475970,754673836.4468412,477297642.7418823,13348904103.9669075
0.0100000,0.0100000,0.0100000,inf,nan,1751574.2716168,604438839.0980312,387240666.6031525,2441655700.4676056,37200920.8198357,1718455679.7980111,604438610.8690742,604439067.3269881,712535957.3835179,450647308.0201173,12603567138.4967995,604438839.0980312,387240666.6031525,2441655700.4676056,37200920.8198357,1718455679.7980111,604438610.8690742,604439067.3269881,712535957.3835179,450647308.0201173,12603567138.4967995
0.0125000,0.0125000,0.0125000,inf,nan,2522390.1397809,562196051.8729112,360177062.9896953,2271016962.4979653,34600754.7380299,1598358733.8375182,562195825.7262965,562196278.0195259,662738520.6686391,419152643.6886954,11722747097.9080467,562196051.8729112,360177062.9896953,2271016962.4979653,34600754.7380299,1598358733.8375182,562195825.7262965,562196278.0195259,662738520.6686391,419152643.6886954,11722747097.9080467
0.0150000,0.0150000,0.0150000,inf,nan,3761575.5325644,515393451.5704364,330192144.6229041,2081958846.0431435,31719932.0839531,1465298082.4203503,515393227.9069784,515393675.2338944,607565799.3651469,384258350.8829494,10746848114.0608616,515393451.5704364,330192144.6229041,2081958846.0431435,31719932.0839531,1465298082.4203503,515393227.9069784,515393675.2338944,607565799.3651469,384258350.8829494,10746848114.0608616
0.0175000,0.0175000,0.0175000,inf,nan,5775494.7099344,465983383.9833973,298536721.0606155,1882367764.2110462,28678629.8624982,1324824249.4371390,465983163.1758835,465983604.7909111,549319294.4498576,347420026.6276481,9716579073.6957169,465983383.9833973,298536721.0606155,1882367764.2110462,28678629.8624982,1324824249.4371390,465983163.1758835,465983604.7909111,549319294.4498576,347420026.6276481,9716579073.6957169
0.0200000,0.0200000,0.0200000,inf,nan,9111137.8348917,415644950.2180079,266286552.1367237,1679026177.3182757,25580208.7854136,1181710796.6068966,415644732.2757375,415645168.1602783,489978395.4604208,309889546.7859274,8666950450.4674225,415644950.2180079,266286552.1367237,1679026177.3182757,25580208.7854136,1181710796.6068966,415644732.2757375,415645168.1602783,489978395.4604208,309889546.7859274,8666950450.4674225
0.0225000,0.0225000,0.0225000,inf,nan,14771417.0194496,365979350.0469246,234467459.5869625,1478402415.1954658,22523223.3400343,1040510172.3546536,365979135.5440174,365979564.5498318,431430658.8197079,272860706.8594577,7631350975.4048338,365979350.0469246,234467459.5869625,1478402415.1954658,22523223.3400343,1040510172.3546536,365979135.5440174,365979564.5498318,431430658.8197079,272860706.8594577,7631350975.4048338
0.0250000,0.0250000,0.0250000,inf,nan,24653888.1507494,318488914.6515137,204041947.2825273,1286564954.3120272,19600149.5809525,905493427.5352684,318488703.8573980,318489125.4456294,375447090.8188086,237453589.5743054,6641105580.6274719,318488914.6515137,204041947.2825273,1286564954.3120272,19600149.5809525,905493427.5352684,318488703.8573980,318489125.4456294,375447090.8188086,237453589.5743054,6641105580.6274719
0.0275000,0.0275000,0.0275000,inf,nan,42479785.5253941,274160175.6897583,175642053.6545079,1107498875.7035837,16871710.3828579,779465294.5971215,274159968.8392877,274160382.5402289,323190653.2562389,204403716.5534858,5716784851.4941940,274160175.6897583,175642053.6545079,1107498875.7035837,16871710.3828579,779465294.5971215,274159968.8392877,274160382.5402289,323190653.2562389,204403716.5534858,5716784851.4941940
