# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,15162700.4999297,15162700.4999297
0.0050000,0.0050000,0.0050000,9702550.8527400,9702550.8527400
0.0100000,0.0100000,0.0100000,6348800.8151220,6348800.8151220
0.0150000,0.0150000,0.0150000,4209233.1656079,4209233.1656079
0.0200000,0.0200000,0.0200000,2851781.3555331,2851781.3555331
0.0250000,0.0250000,0.0250000,1989493.4502201,1989493.4502201
0.0300000,0.0300000,0.0300000,1446232.2281762,1446232.2281762
0.0350000,0.0350000,0.0350000,1094743.2543973,1094743.2543973
0.0400000,0.0400000,0.0400000,813760.0552719,813760.0552719
0.0450000,0.0450000,0.0450000,626900.5526061,626900.5526061
0.0500000,0.0500000,0.0500000,510959.6024081,510959.6024081
0.0550000,0.0550000,0.0550000,425400.3238980,425400.3238980
0.0600000,0.0600000,0.0600000,377901.1307293,377901.1307293
0.0650000,0.0650000,0.0650000,347675.4150410,347675.4150410
0.0700000,0.0700000,0.0700000,334672.5050022,334672.5050022
0.0750000,0.0750000,0.0750000,341918.8437225,341918.8437225
0.0800000,0.0800000,0.0800000,371746.4262575,371746.4262575
0.0850000,0.0850000,0.0850000,419496.3144432,419496.3144432
0.0900000,0.0900000,0.0900000,477145.3963967,477145.3963967
0.0950000,0.0950000,0.0950000,571500.4709435,571500.4709435
0.1000000,0.1000000,0.1000000,717408.6735183,717408.6735183
0.1050000,0.1050000,0.1050000,935344.4752003,935344.4752003
0.1100000,0.1100000,0.1100000,1072191.4926737,1072191.4926737
0.1150000,0.1150000,0.1150000,1269007.6504891,1269007.6504891
0.1200000,0.1200000,0.1200000,1561566.2864422,1561566.2864422
0.1250000,0.1250000,0.1250000,1990480.7732969,1990480.7732969
0.1300000,0.1300000,0.1300000,1442208.4099868,1442208.4099868
0.1350000,0.1350000,0.1350000,1020872.6778882,1020872.6778882
0.1400000,0.1400000,0.1400000,727374.7958739,727374.7958739
0.1450000,0.1450000,0.1450000,523181.8649938,523181.8649938
0.1500000,0.1500000,0.1500000,380851.6786646,380851.6786646
0.1550000,0.1550000,0.1550000,281182.8309443,281182.8309443
0.1600000,0.1600000,0.1600000,210888.3726409,210888.3726409
0.1650000,0.1650000,0.1650000,160832.6107596,160832.6107596
0.1700000,0.1700000,0.1700000,124753.9713033,124753.9713033
0.1750000,0.1750000,0.1750000,98365.6873709,98365.6873709
0.1800000,0.1800000,0.1800000,78733.1889214,78733.1889214
0.1850000,0.1850000,0.1850000,63846.9511232,63846.9511232
0.1900000,0.1900000,0.1900000,52330.4484249,52330.4484249
0.1950000,0.1950000,0.1950000,43240.4013039,43240.4013039
0.2000000,0.2000000,0.2000000,35929.7927944,35929.7927944
0.2050000,0.2050000,0.2050000,29953.6343609,29953.6343609
0.2100000,0.2100000,0.2100000,25004.0114536,25004.0114536
